Mes;Centro deportivo;Distrito;Grupo de actividad deportiva;N� Descuentos
2017.01 ENERO;PUEBLO NUEVO;CIUDAD LINEAL                                     ;USO LIBRE;5

2017.01 ENERO;PUEBLO NUEVO;CIUDAD LINEAL                                     ;USO LIBRE;1

2017.01 ENERO;PUEBLO NUEVO;CIUDAD LINEAL                                     ;USO LIBRE;20

2017.01 ENERO;PUEBLO NUEVO;CIUDAD LINEAL                                     ;USO LIBRE;1

2017.01 ENERO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ABONO DEPORTE MADRID;26

2017.01 ENERO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ABONO DEPORTE MADRID;9

2017.01 ENERO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ABONO DEPORTE MADRID;2

2017.01 ENERO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ABONO DEPORTE MADRID;1

2017.01 ENERO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;74

2017.01 ENERO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;130

2017.01 ENERO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.01 ENERO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;USO LIBRE;5

2017.01 ENERO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;USO LIBRE;6

2017.01 ENERO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;USO LIBRE;11

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;86

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;31

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;21

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;9

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;361

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;524

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;45

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;71

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;USO LIBRE;2

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;USO LIBRE;4

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;USO LIBRE;2

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;USO LIBRE;207

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;USO LIBRE;1

2017.01 ENERO;LA MAS�;FUENCARRAL-ELPARDO                                ;USO LIBRE;31

2017.01 ENERO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;1

2017.01 ENERO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;10

2017.01 ENERO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;7

2017.01 ENERO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;2

2017.01 ENERO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;36

2017.01 ENERO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;34

2017.01 ENERO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;2

2017.01 ENERO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;USO LIBRE;18

2017.01 ENERO;LA VAGUADA;FUENCARRAL-ELPARDO                                ;USO LIBRE;1

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;35

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;15

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;10

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;1

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;327

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;274

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;86

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;44

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;8

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;13

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;4

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;2

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;45

2017.01 ENERO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;1

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;ABONO DEPORTE MADRID;60

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;ABONO DEPORTE MADRID;40

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;ABONO DEPORTE MADRID;19

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;ABONO DEPORTE MADRID;9

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;1

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;251

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;376

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;38

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;32

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;77

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;46

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;4

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;3

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;41

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;1

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;2

2017.01 ENERO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;3

2017.01 ENERO;LUIS ARAGON�S;HORTALEZA                                         ;ABONO DEPORTE MADRID;53

2017.01 ENERO;LUIS ARAGON�S;HORTALEZA                                         ;ABONO DEPORTE MADRID;11

2017.01 ENERO;LUIS ARAGON�S;HORTALEZA                                         ;ABONO DEPORTE MADRID;5

2017.01 ENERO;LUIS ARAGON�S;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;81

2017.01 ENERO;LUIS ARAGON�S;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;106

2017.01 ENERO;LUIS ARAGON�S;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;3

2017.01 ENERO;LUIS ARAGON�S;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;4

2017.01 ENERO;LUIS ARAGON�S;HORTALEZA                                         ;USO LIBRE;4

2017.01 ENERO;LUIS ARAGON�S;HORTALEZA                                         ;USO LIBRE;33

2017.01 ENERO;LUIS ARAGON�S;HORTALEZA                                         ;USO LIBRE;1

2017.01 ENERO;LUIS ARAGON�S;HORTALEZA                                         ;USO LIBRE;5

2017.01 ENERO;ALUCHE;LATINA                                            ;ABONO DEPORTE MADRID;13

2017.01 ENERO;ALUCHE;LATINA                                            ;ABONO DEPORTE MADRID;10

2017.01 ENERO;ALUCHE;LATINA                                            ;ABONO DEPORTE MADRID;5

2017.01 ENERO;ALUCHE;LATINA                                            ;ABONO DEPORTE MADRID;7

2017.01 ENERO;ALUCHE;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;274

2017.01 ENERO;ALUCHE;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;303

2017.01 ENERO;ALUCHE;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;16

2017.01 ENERO;ALUCHE;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;31

2017.01 ENERO;ALUCHE;LATINA                                            ;USO LIBRE;1

2017.01 ENERO;ALUCHE;LATINA                                            ;USO LIBRE;18

2017.01 ENERO;ALUCHE;LATINA                                            ;USO LIBRE;1

2017.01 ENERO;GALLUR;LATINA                                            ;ABONO DEPORTE MADRID;42

2017.01 ENERO;GALLUR;LATINA                                            ;ABONO DEPORTE MADRID;23

2017.01 ENERO;GALLUR;LATINA                                            ;ABONO DEPORTE MADRID;24

2017.01 ENERO;GALLUR;LATINA                                            ;ABONO DEPORTE MADRID;4

2017.01 ENERO;GALLUR;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;165

2017.01 ENERO;GALLUR;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;134

2017.01 ENERO;GALLUR;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;38

2017.01 ENERO;GALLUR;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;29

2017.01 ENERO;GALLUR;LATINA                                            ;USO LIBRE;3

2017.01 ENERO;GALLUR;LATINA                                            ;USO LIBRE;21

2017.01 ENERO;GALLUR;LATINA                                            ;USO LIBRE;1

2017.01 ENERO;GALLUR;LATINA                                            ;USO LIBRE;1

2017.01 ENERO;GALLUR;LATINA                                            ;USO LIBRE;75

2017.01 ENERO;GALLUR;LATINA                                            ;USO LIBRE;5

2017.01 ENERO;GALLUR;LATINA                                            ;USO LIBRE;12

2017.01 ENERO;GALLUR;LATINA                                            ;USO LIBRE;1

2017.01 ENERO;GALLUR;LATINA                                            ;USO LIBRE;1

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;127

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;66

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;21

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;8

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;282

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;429

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;13

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;48

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;USO LIBRE;3

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;USO LIBRE;5

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;USO LIBRE;1

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;USO LIBRE;228

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;USO LIBRE;2

2017.01 ENERO;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;USO LIBRE;16

2017.01 ENERO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;4

2017.01 ENERO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;3

2017.01 ENERO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;1

2017.01 ENERO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;77

2017.01 ENERO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;76

2017.01 ENERO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;9

2017.01 ENERO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;9

2017.01 ENERO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;USO LIBRE;5

2017.01 ENERO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;USO LIBRE;24

2017.01 ENERO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;USO LIBRE;1

2017.01 ENERO;CIUDAD DE LOS POETAS;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;61

2017.01 ENERO;CIUDAD DE LOS POETAS;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;7

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;32

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;13

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;5

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;2

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;82

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;121

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;6

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;7

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;USO LIBRE;6

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;USO LIBRE;1

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;USO LIBRE;3

2017.01 ENERO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;USO LIBRE;29

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;13

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;6

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;2

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;6

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;148

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;110

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;22

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;13

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;1

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;4

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;1

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;36

2017.01 ENERO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;6

2017.01 ENERO;LA BOMBILLA;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;1

2017.01 ENERO;LA BOMBILLA;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;56

2017.01 ENERO;LA BOMBILLA;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;36

2017.01 ENERO;TENIS CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;2

2017.01 ENERO;TENIS CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;1

2017.01 ENERO;TENIS CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;11

2017.01 ENERO;TENIS CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;4

2017.01 ENERO;TENIS CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;2

2017.01 ENERO;TENIS CASA DE CAMPO;MONCLOA-ARAVACA                                   ;USO LIBRE;1

2017.01 ENERO;TENIS CASA DE CAMPO;MONCLOA-ARAVACA                                   ;USO LIBRE;1

2017.01 ENERO;LA ELIPA;MORATALAZ                                         ;ABONO DEPORTE MADRID;11

2017.01 ENERO;LA ELIPA;MORATALAZ                                         ;ABONO DEPORTE MADRID;3

2017.01 ENERO;LA ELIPA;MORATALAZ                                         ;ABONO DEPORTE MADRID;13

2017.01 ENERO;LA ELIPA;MORATALAZ                                         ;ABONO DEPORTE MADRID;3

2017.01 ENERO;LA ELIPA;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;106

2017.01 ENERO;LA ELIPA;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;55

2017.01 ENERO;LA ELIPA;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;20

2017.01 ENERO;LA ELIPA;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;6

2017.01 ENERO;LA ELIPA;MORATALAZ                                         ;USO LIBRE;1

2017.01 ENERO;LA ELIPA;MORATALAZ                                         ;USO LIBRE;5

2017.01 ENERO;MORATALAZ;MORATALAZ                                         ;ABONO DEPORTE MADRID;25

2017.01 ENERO;MORATALAZ;MORATALAZ                                         ;ABONO DEPORTE MADRID;20

2017.01 ENERO;MORATALAZ;MORATALAZ                                         ;ABONO DEPORTE MADRID;15
