Nº de abonados;Sexo;Edad;Tipo de abono;Centro deportivo;Mes
2;MUJER;71;ADM REDUCIDO;EL ESPINILLO;may-17
3;MUJER;74;ADM REDUCIDO;EL ESPINILLO;may-17
3;MUJER;65;ADM REDUCIDO;EL ESPINILLO;may-17
1;MUJER;75;ADM REDUCIDO;EL ESPINILLO;may-17
1;MUJER;40;ADM REDUCIDO;EL ESPINILLO;may-17
2;MUJER;67;ADM REDUCIDO;EL ESPINILLO;may-17
3;MUJER;72;ADM REDUCIDO;EL ESPINILLO;may-17
1;MUJER;79;ADM REDUCIDO;EL ESPINILLO;may-17
3;MUJER;73;ADM REDUCIDO;EL ESPINILLO;may-17
2;MUJER;77;ADM REDUCIDO;EL ESPINILLO;may-17
1;MUJER;80;ADM REDUCIDO;EL ESPINILLO;may-17
1;MUJER;68;ADM REDUCIDO;ENTREVÍAS;may-17
5;MUJER;71;ADM REDUCIDO;ENTREVÍAS;may-17
5;MUJER;74;ADM REDUCIDO;ENTREVÍAS;may-17
2;MUJER;67;ADM REDUCIDO;ENTREVÍAS;may-17
5;MUJER;70;ADM REDUCIDO;ENTREVÍAS;may-17
3;MUJER;76;ADM REDUCIDO;ENTREVÍAS;may-17
1;MUJER;82;ADM REDUCIDO;ENTREVÍAS;may-17
1;MUJER;85;ADM REDUCIDO;ENTREVÍAS;may-17
1;MUJER;44;ADM REDUCIDO;ENTREVÍAS;may-17
1;MUJER;66;ADM REDUCIDO;ENTREVÍAS;may-17
1;MUJER;79;ADM REDUCIDO;ENTREVÍAS;may-17
1;MUJER;43;ADM REDUCIDO;ENTREVÍAS;may-17
2;MUJER;75;ADM REDUCIDO;ENTREVÍAS;may-17
2;MUJER;78;ADM REDUCIDO;ENTREVÍAS;may-17
1;MUJER;83;ADM REDUCIDO;ENTREVÍAS;may-17
1;MUJER;25;ADM REDUCIDO;ENTREVÍAS;may-17
2;MUJER;73;ADM REDUCIDO;ENTREVÍAS;may-17
2;MUJER;80;ADM REDUCIDO;ENTREVÍAS;may-17
2;MUJER;72;ADM REDUCIDO;ENTREVÍAS;may-17
1;MUJER;63;ADM REDUCIDO;ENTREVÍAS;may-17
6;MUJER;69;ADM REDUCIDO;ENTREVÍAS;may-17
1;MUJER;70;ADM REDUCIDO;FÉLIX RUBIO;may-17
1;MUJER;73;ADM REDUCIDO;FÉLIX RUBIO;may-17
1;MUJER;24;ADM REDUCIDO;FÉLIX RUBIO;may-17
1;MUJER;40;ADM REDUCIDO;FÉLIX RUBIO;may-17
1;MUJER;51;ADM REDUCIDO;FÉLIX RUBIO;may-17
1;MUJER;44;ADM REDUCIDO;FERNANDO MARTÍN;may-17
1;MUJER;64;ADM REDUCIDO;FERNANDO MARTÍN;may-17
1;MUJER;74;ADM REDUCIDO;FERNANDO MARTÍN;may-17
1;MUJER;49;ADM REDUCIDO;FERNANDO MARTÍN;may-17
2;MUJER;72;ADM REDUCIDO;FERNANDO MARTÍN;may-17
1;MUJER;41;ADM REDUCIDO;FERNANDO MARTÍN;may-17
1;MUJER;67;ADM REDUCIDO;FERNANDO MARTÍN;may-17
3;MUJER;70;ADM REDUCIDO;FERNANDO MARTÍN;may-17
1;MUJER;73;ADM REDUCIDO;FERNANDO MARTÍN;may-17
1;MUJER;37;ADM REDUCIDO;FERNANDO MARTÍN;may-17
1;MUJER;69;ADM REDUCIDO;FERNANDO MARTÍN;may-17
1;MUJER;68;ADM REDUCIDO;FERNANDO MARTÍN;may-17
1;MUJER;40;ADM REDUCIDO;FERNANDO MARTÍN;may-17
1;MUJER;75;ADM REDUCIDO;FERNANDO MARTÍN;may-17
8;MUJER;69;ADM REDUCIDO;GALLUR;may-17
1;MUJER;79;ADM REDUCIDO;GALLUR;may-17
1;MUJER;75;ADM REDUCIDO;GALLUR;may-17
2;MUJER;73;ADM REDUCIDO;GALLUR;may-17
1;MUJER;80;ADM REDUCIDO;GALLUR;may-17
1;MUJER;42;ADM REDUCIDO;GALLUR;may-17
1;MUJER;45;ADM REDUCIDO;GALLUR;may-17
1;MUJER;48;ADM REDUCIDO;GALLUR;may-17
3;MUJER;71;ADM REDUCIDO;GALLUR;may-17
4;MUJER;74;ADM REDUCIDO;GALLUR;may-17
1;MUJER;53;ADM REDUCIDO;GALLUR;may-17
1;MUJER;76;ADM REDUCIDO;GALLUR;may-17
1;MUJER;82;ADM REDUCIDO;GALLUR;may-17
1;MUJER;64;ADM REDUCIDO;GALLUR;may-17
1;MUJER;43;ADM REDUCIDO;GALLUR;may-17
1;MUJER;78;ADM REDUCIDO;GALLUR;may-17
1;MUJER;41;ADM REDUCIDO;GALLUR;may-17
2;MUJER;44;ADM REDUCIDO;GALLUR;may-17
2;MUJER;70;ADM REDUCIDO;GALLUR;may-17
1;MUJER;38;ADM REDUCIDO;GALLUR;may-17
1;MUJER;54;ADM REDUCIDO;GALLUR;may-17
9;MUJER;67;ADM REDUCIDO;GALLUR;may-17
5;MUJER;66;ADM REDUCIDO;GALLUR;may-17
3;MUJER;72;ADM REDUCIDO;GALLUR;may-17
2;MUJER;65;ADM REDUCIDO;GALLUR;may-17
8;MUJER;68;ADM REDUCIDO;GALLUR;may-17
2;MUJER;81;ADM REDUCIDO;GALLUR;may-17
9;MUJER;66;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
2;MUJER;81;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
2;MUJER;59;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;62;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
3;MUJER;65;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
4;MUJER;72;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
2;MUJER;75;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;42;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;58;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;74;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
3;MUJER;69;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
2;MUJER;61;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
2;MUJER;68;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
2;MUJER;77;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
2;MUJER;48;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;71;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;36;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;49;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;52;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;78;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;51;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;54;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;57;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
4;MUJER;67;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
4;MUJER;73;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;83;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;56;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
2;MUJER;76;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;82;ADM REDUCIDO;GIMNASIO MOSCARDÓ;may-17
1;MUJER;53;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;66;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;82;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;48;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;51;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;64;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;67;ADM REDUCIDO;HORTALEZA;may-17
4;MUJER;70;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;72;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;45;ADM REDUCIDO;HORTALEZA;may-17
2;MUJER;71;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;52;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;34;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;60;ADM REDUCIDO;HORTALEZA;may-17
2;MUJER;63;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;42;ADM REDUCIDO;HORTALEZA;may-17
2;MUJER;74;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;41;ADM REDUCIDO;HORTALEZA;may-17
3;MUJER;62;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;43;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;46;ADM REDUCIDO;HORTALEZA;may-17
2;MUJER;69;ADM REDUCIDO;HORTALEZA;may-17
3;MUJER;76;ADM REDUCIDO;HORTALEZA;may-17
2;MUJER;73;ADM REDUCIDO;HORTALEZA;may-17
1;MUJER;76;ADM REDUCIDO;JOSÉ MARÍA CAGIGAL;may-17
1;MUJER;72;ADM REDUCIDO;JOSÉ MARÍA CAGIGAL;may-17
1;MUJER;74;ADM REDUCIDO;JOSÉ MARÍA CAGIGAL;may-17
1;MUJER;68;ADM REDUCIDO;LA BOMBILLA;may-17
1;MUJER;47;ADM REDUCIDO;LA BOMBILLA;may-17
1;MUJER;67;ADM REDUCIDO;LA BOMBILLA;may-17
1;MUJER;72;ADM REDUCIDO;LA BOMBILLA;may-17
1;MUJER;67;ADM REDUCIDO;LA CHOPERA;may-17
1;MUJER;80;ADM REDUCIDO;LA CHOPERA;may-17
1;MUJER;62;ADM REDUCIDO;LA CHOPERA;may-17
1;MUJER;65;ADM REDUCIDO;LA CHOPERA;may-17
1;MUJER;73;ADM REDUCIDO;LA CHOPERA;may-17
2;MUJER;66;ADM REDUCIDO;LA CHOPERA;may-17
1;MUJER;69;ADM REDUCIDO;LA CHOPERA;may-17
1;MUJER;82;ADM REDUCIDO;LA CHOPERA;may-17
1;MUJER;53;ADM REDUCIDO;LA CHOPERA;may-17
1;MUJER;72;ADM REDUCIDO;LA CHOPERA;may-17
1;MUJER;81;ADM REDUCIDO;LA CHOPERA;may-17
1;MUJER;66;ADM REDUCIDO;LA ELIPA;may-17
1;MUJER;69;ADM REDUCIDO;LA ELIPA;may-17
1;MUJER;65;ADM REDUCIDO;LA ELIPA;may-17
2;MUJER;43;ADM REDUCIDO;LA MASÓ;may-17
4;MUJER;69;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;47;ADM REDUCIDO;LA MASÓ;may-17
3;MUJER;66;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;51;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;64;ADM REDUCIDO;LA MASÓ;may-17
4;MUJER;67;ADM REDUCIDO;LA MASÓ;may-17
2;MUJER;61;ADM REDUCIDO;LA MASÓ;may-17
2;MUJER;70;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;60;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;76;ADM REDUCIDO;LA MASÓ;may-17
3;MUJER;65;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;42;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;52;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;58;ADM REDUCIDO;LA MASÓ;may-17
7;MUJER;68;ADM REDUCIDO;LA MASÓ;may-17
4;MUJER;74;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;48;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;77;ADM REDUCIDO;LA MASÓ;may-17
2;MUJER;59;ADM REDUCIDO;LA MASÓ;may-17
7;MUJER;72;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;75;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;63;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;73;ADM REDUCIDO;LA MASÓ;may-17
1;MUJER;53;ADM REDUCIDO;LA MINA;may-17
1;MUJER;63;ADM REDUCIDO;LA MINA;may-17
1;MUJER;89;ADM REDUCIDO;LA MINA;may-17
2;MUJER;66;ADM REDUCIDO;LA MINA;may-17
1;MUJER;58;ADM REDUCIDO;LA MINA;may-17
2;MUJER;74;ADM REDUCIDO;LA MINA;may-17
2;MUJER;67;ADM REDUCIDO;LA MINA;may-17
1;MUJER;26;ADM REDUCIDO;LA VAGUADA;may-17
1;MUJER;74;ADM REDUCIDO;LA VAGUADA;may-17
1;MUJER;56;ADM REDUCIDO;LA VAGUADA;may-17
1;MUJER;65;ADM REDUCIDO;LA VAGUADA;may-17
1;MUJER;62;ADM REDUCIDO;LA VAGUADA;may-17
1;MUJER;34;ADM REDUCIDO;LA VAGUADA;may-17
1;MUJER;50;ADM REDUCIDO;LA VAGUADA;may-17
1;MUJER;44;ADM REDUCIDO;LA VAGUADA;may-17
1;MUJER;71;ADM REDUCIDO;LUIS ARAGONÉS;may-17
1;MUJER;66;ADM REDUCIDO;LUIS ARAGONÉS;may-17
1;MUJER;73;ADM REDUCIDO;LUIS ARAGONÉS;may-17
1;MUJER;60;ADM REDUCIDO;LUIS ARAGONÉS;may-17
1;MUJER;67;ADM REDUCIDO;LUIS ARAGONÉS;may-17
1;MUJER;59;ADM REDUCIDO;LUIS ARAGONÉS;may-17
1;MUJER;34;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;47;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;79;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;82;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;49;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
2;MUJER;59;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
2;MUJER;78;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;39;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;45;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
7;MUJER;68;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
5;MUJER;71;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
5;MUJER;65;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
2;MUJER;37;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;50;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;41;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
9;MUJER;70;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;86;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;43;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;46;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
5;MUJER;62;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
5;MUJER;72;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
4;MUJER;61;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;64;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
11;MUJER;67;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
3;MUJER;48;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
4;MUJER;74;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;81;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;60;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;63;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
10;MUJER;66;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
3;MUJER;73;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;24;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;40;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
6;MUJER;69;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
1;MUJER;75;ADM REDUCIDO;MARQUÉS DE SAMARANCH;may-17
2;MUJER;61;ADM REDUCIDO;MORATALAZ;may-17
1;MUJER;79;ADM REDUCIDO;MORATALAZ;may-17
1;MUJER;70;ADM REDUCIDO;MORATALAZ;may-17
1;MUJER;80;ADM REDUCIDO;MORATALAZ;may-17
2;MUJER;75;ADM REDUCIDO;MORATALAZ;may-17
1;MUJER;55;ADM REDUCIDO;MORATALAZ;may-17
1;MUJER;71;ADM REDUCIDO;MORATALAZ;may-17
2;MUJER;74;ADM REDUCIDO;MORATALAZ;may-17
2;MUJER;77;ADM REDUCIDO;MORATALAZ;may-17
1;MUJER;47;ADM REDUCIDO;MORATALAZ;may-17
2;MUJER;66;ADM REDUCIDO;MORATALAZ;may-17
1;MUJER;49;ADM REDUCIDO;MORATALAZ;may-17
5;MUJER;67;ADM REDUCIDO;ORCASITAS;may-17
2;MUJER;86;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;84;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;53;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;69;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;72;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;46;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;43;ADM REDUCIDO;ORCASITAS;may-17
2;MUJER;56;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;59;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;75;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;78;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;44;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;60;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;63;ADM REDUCIDO;ORCASITAS;may-17
5;MUJER;66;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;82;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;65;ADM REDUCIDO;ORCASITAS;may-17
2;MUJER;71;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;81;ADM REDUCIDO;ORCASITAS;may-17
3;MUJER;68;ADM REDUCIDO;ORCASITAS;may-17
2;MUJER;74;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;70;ADM REDUCIDO;ORCASITAS;may-17
2;MUJER;77;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;80;ADM REDUCIDO;ORCASITAS;may-17
5;MUJER;73;ADM REDUCIDO;ORCASITAS;may-17
1;MUJER;76;ADM REDUCIDO;ORCASITAS;may-17
2;MUJER;78;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;76;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;79;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;38;ADM REDUCIDO;ORCASUR;may-17
3;MUJER;67;ADM REDUCIDO;ORCASUR;may-17
3;MUJER;80;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;51;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;54;ADM REDUCIDO;ORCASUR;may-17
3;MUJER;70;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;69;ADM REDUCIDO;ORCASUR;may-17
6;MUJER;72;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;68;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;90;ADM REDUCIDO;ORCASUR;may-17
2;MUJER;71;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;81;ADM REDUCIDO;ORCASUR;may-17
3;MUJER;66;ADM REDUCIDO;ORCASUR;may-17
3;MUJER;73;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;74;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;84;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;87;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;83;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;88;ADM REDUCIDO;ORCASUR;may-17
1;MUJER;72;ADM REDUCIDO;PALOMERAS;may-17
1;MUJER;44;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
1;MUJER;77;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
3;MUJER;72;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
1;MUJER;85;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
3;MUJER;68;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
1;MUJER;25;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
1;MUJER;70;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
1;MUJER;73;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
1;MUJER;71;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
1;MUJER;66;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
2;MUJER;69;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
1;MUJER;75;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
1;MUJER;67;ADM REDUCIDO;PLATA Y CASTAÑAR;may-17
3;MUJER;60;ADM REDUCIDO;PLAYA VICTORIA;may-17
1;MUJER;86;ADM REDUCIDO;PLAYA VICTORIA;may-17
2;MUJER;63;ADM REDUCIDO;PLAYA VICTORIA;may-17
2;MUJER;69;ADM REDUCIDO;PLAYA VICTORIA;may-17
1;MUJER;39;ADM REDUCIDO;PLAYA VICTORIA;may-17
4;MUJER;71;ADM REDUCIDO;PLAYA VICTORIA;may-17
4;MUJER;74;ADM REDUCIDO;PLAYA VICTORIA;may-17
1;MUJER;23;ADM REDUCIDO;PLAYA VICTORIA;may-17
1;MUJER;49;ADM REDUCIDO;PLAYA VICTORIA;may-17
3;MUJER;62;ADM REDUCIDO;PLAYA VICTORIA;may-17
8;MUJER;65;ADM REDUCIDO;PLAYA VICTORIA;may-17
8;MUJER;68;ADM REDUCIDO;PLAYA VICTORIA;may-17
2;MUJER;57;ADM REDUCIDO;PLAYA VICTORIA;may-17
8;MUJER;67;ADM REDUCIDO;PLAYA VICTORIA;may-17
2;MUJER;70;ADM REDUCIDO;PLAYA VICTORIA;may-17
1;MUJER;83;ADM REDUCIDO;PLAYA VICTORIA;may-17
1;MUJER;43;ADM REDUCIDO;PLAYA VICTORIA;may-17
1;MUJER;56;ADM REDUCIDO;PLAYA VICTORIA;may-17
6;MUJER;66;ADM REDUCIDO;PLAYA VICTORIA;may-17
1;MUJER;72;ADM REDUCIDO;PLAYA VICTORIA;may-17
1;MUJER;42;ADM REDUCIDO;PLAYA VICTORIA;may-17
1;MUJER;58;ADM REDUCIDO;PLAYA VICTORIA;may-17
1;MUJER;61;ADM REDUCIDO;PLAYA VICTORIA;may-17
