Tipo de cupo ;Denominación de la clase; Año ;Mes Ocupación;Actividad deportiva;Categoría edad;Distrito;Centro deportivo;Nº Plazas Ofertadas;Nº Plazas Ocupadas;Nº Plazas Libres;Nº Plazas Ocupadas (Masculino);Nº Plazas Ocupadas (Femenino)
CERRADO;NATACION INFANTIL N0+ MJ 19:00-19:30 (M); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N1 LX 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N1 LX 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N1 LX 19:00-19:30 (M); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N1 MJ 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N1 MJ 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N1 MJ 19:00-19:30 (M); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N1 V 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N1 V 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N1 V 19:00-19:30 (M); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N2 LX 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N2 LX 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N2 LX 19:00-19:30 (*M; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N2 MJ 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N2 MJ 18:30-19:00 (*M); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N2 V 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N2 V 18:00-18:30 (*M); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION INFANTIL N2 V 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;CASA DE CAMPO;15;0;15;0;0
CERRADO;NATACION 4 CAMINOS N2 LX 19:00-20:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;25;0;25;0;0
CERRADO;NATACION 4 CAMINOS N2 MJ 19:00-20:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N0 LX 17:00-17:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;10;0;10;0;0
CERRADO;NATACION N0 LX 17:00-17:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;10;0;10;0;0
CERRADO;NATACION N0 LX 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;10;0;10;0;0
CERRADO;NATACION N0 LX 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;12;0;12;0;0
CERRADO;NATACION N0 LX 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;12;0;12;0;0
CERRADO;NATACION N0 MJ 17:00-17:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;12;0;12;0;0
CERRADO;NATACION N0 MJ 17:00-17:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;10;0;10;0;0
CERRADO;NATACION N0 MJ 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;12;0;12;0;0
CERRADO;NATACION N0 MJ 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;12;0;12;0;0
CERRADO;NATACION N0 MJ 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;12;0;12;0;0
CERRADO;NATACION N0 V 17:00-17:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;12;0;12;0;0
CERRADO;NATACION N0 V 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;12;0;12;0;0
CERRADO;NATACION N0 V 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;12;0;12;0;0
CERRADO;NATACION N0 V 18:30 19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;12;0;12;0;0
CERRADO;NATACION N1 LX 17:00-17:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N1 LX 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N1 LX 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N1 LX 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N1 MJ 17:00-17:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N1 MJ 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N1 MJ 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N1 MJ 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N1 V 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N1 V 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N1 V 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N2 LX 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N2 LX 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N2 LX 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N2 MJ 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N2 MJ 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N2 MJ 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION N2 V 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;15;0;15;0;0
CERRADO;NATACION DISCAPACITADO N0 V 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;2;2;0;2;0
CERRADO;"NATACION N0 ALTO  MJ 18:30-19.00 ( &gt; 11 AÑOS)"; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;12;11;1;6;5
CERRADO;NATACION N0 BAJO LX 18:30-19:00 (6-7 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;11;11;0;5;6
CERRADO;NATACION N0 ALTO MJ 17:30-18:00 (6-7 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;12;12;0;9;3
CERRADO;NATACION N0 BAJO LX 17:30-18:00 (6-7 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;12;12;0;6;6
CERRADO;NATACION N0 BAJO LX 18:00-18:30 (6-7 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;12;12;0;5;7
CERRADO;NATACION N1 LX 18:30-19:00(11-14 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;20;18;2;9;9
CERRADO;NATACION N1 MJ 17:30-18:00(7-8 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;15;3;12;3;0
CERRADO;NATACION N1 MJ 18:00-18:30 ( 9-10 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;20;17;3;9;8
CERRADO;NATACION N1 MJ 18:30-19:00(11-14 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;20;20;0;8;12
CERRADO;NATACION N2 LX 17:30-18:00 (8-9 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;15;9;6;6;3
CERRADO;NATACION N2 LX 18:00-18:30 ( 10-11 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;25;17;8;10;7
CERRADO;NATACION N2 MJ 18:00-18:30 ( 10-11 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;25;14;11;6;8
CERRADO;NATACION N2 MJ 18:30-19:00 (12-14 AÑOS); 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;25;22;3;7;15
CERRADO;NATACION N3 LX 19:00-19:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;MORATALAZ                                         ;MORATALAZ;25;19;6;8;11
CERRADO;NATACION N0 D 10.00 - 10.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;6;4
CERRADO;NATACION N0 D 10.30 - 11.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;10;0
CERRADO;NATACION N0 D 13.00 - 13.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;6;4
CERRADO;NATACION N0 D 13.30 - 14.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;5;5
CERRADO;NATACION N0 J 17.00 - 17.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;6;4
CERRADO;NATACION N0 J 17.30 - 18.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;20;20;0;9;11
CERRADO;NATACION N0 J 18.00 - 18.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;3;7
CERRADO;NATACION N0 J 18.30 - 19.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;6;4
CERRADO;NATACION N0 L 17.00 - 17.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;5;5
CERRADO;NATACION N0 L 17.00 - 17.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;4;6
CERRADO;NATACION N0 L 17.30 - 18.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;24;21;3;8;13
CERRADO;NATACION N0 M 17.00 - 17.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;5;5
CERRADO;NATACION N0 M 17.00 - 17.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;6;4
CERRADO;NATACION N0 M 17.30 - 18.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;20;20;0;7;13
CERRADO;NATACION N0 M 18.30 - 19.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;7;3
CERRADO;NATACION N0 M 19.00 - 19.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;4;6
CERRADO;NATACION N0 S 10.00 - 10.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;5;5
CERRADO;NATACION N0 S 10.30 - 11.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;7;3
CERRADO;NATACION N0 S 13.00 - 13.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;6;4
CERRADO;NATACION N0 V 16.30 - 17.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;5;5
CERRADO;NATACION N0 V 17.00 - 17.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;4;6
CERRADO;NATACION N0 V 17.30 - 18.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;6;4
CERRADO;NATACION N0 V 18.00 - 18.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;7;3
CERRADO;NATACION N0 V 19.00 - 19.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;7;3
CERRADO;NATACION N0 X 17.00 - 17.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;7;3
CERRADO;NATACION N0 X 17.30 - 18.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;20;20;0;10;10
CERRADO;NATACION N0 X 19.00 - 19.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;10;10;0;5;5
CERRADO;NATACION N1/N2 D 10.30 - 11.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;25;20;5;15;5
CERRADO;NATACION N1/N2 D 11.00 - 11.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;25;13;12;7;6
CERRADO;NATACION N1/N2 D 13.30 - 14.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;25;16;9;10;6
CERRADO;NATACION N1/N2 J 18.30 - 19.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;15;15;0;6;9
CERRADO;NATACION N1/N2 L 18.30 - 19.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;15;15;0;5;10
CERRADO;NATACION N1/N2 L 19.00 - 19.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;15;15;0;11;4
CERRADO;NATACION N1/N2 M 18.30 - 19.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;15;15;0;7;8
CERRADO;NATACION N1/N2 S 10.30 - 11.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;25;16;9;12;4
CERRADO;NATACION N1/N2 S 11.00 - 11.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;25;14;11;5;9
CERRADO;NATACION N1/N2 S 13.30 - 14.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;25;16;9;6;10
CERRADO;NATACION N1/N2 V 18.30 - 19.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;15;15;0;6;9
CERRADO;NATACION N1/N2 X 18.00 - 18.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;15;14;1;6;8
CERRADO;NATACION N1/N2 X 18.30 - 19.00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;15;15;0;6;9
CERRADO;NATACION N1/N2 X 19.00 - 19.30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;15;13;2;6;7
CERRADO;NATACION N0 LX 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;12;12;0;7;5
CERRADO;NATACION N0 LX 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;5;5;0;1;4
CERRADO;NATACION N0 LX 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;12;12;0;3;9
CERRADO;NATACION N0 LX 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;3;2;1;1;1
CERRADO;NATACION N0 LX 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;12;11;1;4;7
CERRADO;NATACION N0 MJ 16:30-17:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;12;12;0;8;4
CERRADO;NATACION N0 MJ 17:00-17:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;12;8;4;3;5
CERRADO;NATACION N0 MJ 17:00-17:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;5;5;0;2;3
CERRADO;NATACION N0 MJ 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;12;12;0;3;9
CERRADO;NATACION N0 MJ 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;4;3;1;3;0
CERRADO;NATACION N0 MJ 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;12;10;2;5;5
CERRADO;NATACION N0 MJ 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;4;4;0;1;3
CERRADO;NATACION N0 MJ 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;12;12;0;8;4
CERRADO;NATACION N0 MJ 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;9;9;0;5;4
CERRADO;NATACION N0 SD 10:30-11:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;10;10;0;6;4
CERRADO;NATACION N0 SD 11:00-11:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;10;10;0;7;3
CERRADO;NATACION N0 SD 13:30-14:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;10;10;0;6;4
CERRADO;NATACION N0 V 17:00-17:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;12;12;0;5;7
CERRADO;NATACION N0 V 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;12;12;0;3;9
CERRADO;NATACIÓN N0 V 17:30-18:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;8;8;0;4;4
CERRADO;NATACIÓN N0 V 18:00-18:30; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;8;8;0;5;3
CERRADO;NATACION N0 V 18:30-19:00; 2.017   ;09. SEPTIEMBRE;NATACION;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;12;12;0;5;7
