CODIGO;ZV/VP;DISTRITO;DIRECCIÓN ;COMPLEMENTO DE DIRECCIÓN ;COORD. X;COORD. Y;SISTEMA DE COORDENADAS;ESTADO;FECHA DATOS
FUE_03-09_0000000109;VP;MONCLOA;CL FRANCOS RODRIGUEZ Nº:106;;439432,4168;4479125,955;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_03-09_0000000110;VP;MONCLOA;CL FRANCOS RODRIGUEZ Nº:83;;439185,4;4479205,4;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-09_0000000111;ZV;MONCLOA;CAMINO DE LA ZARZUELA 25;;433388,608;4479921,808;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-09_0000000112;ZV;MONCLOA;CAMINO DE LA ZARZUELA 25;;433361,136;4479917,851;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-09_0000000113;ZV;MONCLOA;CAMINO DE LA ZARZUELA 25;;433318,159;4479930,271;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-09_0000000116;VP;MONCLOA;CL PEREZ DE VICTORIA;JUNTO A LA PARROQUIA DE LA ASUNCIÓN DE NUESTRA SEÑORA;433702,7316;4479013,812;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FB_000032;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;PARQUE DEL OESTE;;438333,08;4476295,83;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000033;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;PARQUE DEL OESTE;;438539,4;4476353,24;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000034;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;PARQUE DEL OESTE;;438427,03;4475763,68;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000035;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;PARQUE DEL OESTE;;438066,235;4474477,072;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000036;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;PARQUE DEL OESTE;;438793,87;4475558,55;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000037;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;PARQUE DEL OESTE;;439191,54;4475161,65;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000038;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;PARQUE DEL OESTE;;439034,45;4475203,45;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000039;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;PARQUE DEL OESTE;;439015,58;4475134,29;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900001;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;438059,9;4475509,7;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900004;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;438619,8;4474802,5;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900003;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;438620,2;4474803,4;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900005;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;438627,2;4474743,7;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900006;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;438627,9;4474743,1;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900007;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;438628,6;4474742,4;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900002;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;438683,7;4474449,8;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900012;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;438455;4474200,1;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900011;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;438040,6;4474000,9;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900010;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;437754,8;4473863,9;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900009;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;437609,3;4473796,4;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_900008;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;MADRID RÍO;;437329,8;4473652,9;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000004;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;434981,3176;4472401,278;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000005;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;435406,3398;4472710,533;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000006;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;435439,2733;4472805,7;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000007;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;434516,366;4472660,398;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000008;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;435428,7414;4473358,735;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000009;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;435455,1062;4473369,867;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000010;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;435500,3418;4473451,426;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000011;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;435481,3259;4473502,352;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000012;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;436305,7883;4473376,531;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000013;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;436697,1473;4473441,67;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000014;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;434033,8548;4473768,337;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000015;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;434004,5836;4473768,896;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000016;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;434002,6381;4473831,002;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000017;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;434282,2676;4473774,033;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000018;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;435488,4424;4473918,96;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000019;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;434129,565;4474635,376;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000020;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;435530,0059;4474400,407;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000021;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;435556,962;4474548,839;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000022;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;436084,4495;4474241,149;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000023;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;436675,1912;4474168,151;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000024;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;436432,5706;4474718,695;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000025;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;436631,3795;4474602,705;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000026;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;436929,8131;4474360,398;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000027;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;436981,6769;4474426,109;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000028;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437107,3707;4474394,456;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000029;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437211,2272;4474466,555;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000030;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437337,0226;4474372,481;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000031;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437379,459;4474406,618;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000032;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437469,6451;4474362,083;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000033;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437608,5701;4474326,112;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000034;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437726,5995;4474366,658;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000035;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;438062,4403;4474429,841;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000036;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;438184,7783;4474403,85;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000037;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;438164,9971;4474445,3;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000038;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;438567,0034;4474462,527;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000039;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;438635,1671;4474398,929;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000040;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437975,7294;4474591,547;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000041;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437726,4761;4474601,286;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000042;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437762,0874;4474704,647;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000043;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437594,6851;4474694,974;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000044;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437077,4691;4474745,01;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000045;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437770,815;4475163,962;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000046;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;437713,1113;4475139,275;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000047;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;437591,6441;4475478,302;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000048;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;437554,7235;4475502,2;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000049;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;437513,9287;4475552,651;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000050;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;435899,5855;4474943,162;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000051;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;435685,0398;4475018,488;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000052;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;435842,7182;4475175,853;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000053;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;434962,933;4474956,044;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000054;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;434590,1414;4475628,549;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000055;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;436380,907;4475444,841;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000056;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;436397,5908;4475668,243;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000057;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;437410,3293;4475762,099;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000058;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA URBANA;;437292,7116;4476207,153;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000059;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;437199,1669;4476288,777;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000060;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;437100,36;4476291,851;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000061;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;436756,5968;4476178,079;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000062;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;435490,8878;4475974,604;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000063;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;435526,8437;4476131,533;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000064;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;435094,8827;4476890,15;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000096;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;437067,9674;4476154,004;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000097;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;CASA DE CAMPO ZONA FORESTAL;;437272,4783;4476124,011;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000077;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;VIVERO CASA DE CAMPO;;438233,851;4474901,841;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000078;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;VIVERO MIGAS CALIENTES;;437195,8423;4477543,095;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000079;PARQUE HISTORICO SINGULAR O FORESTAL;MONCLOA;VIVERO MIGAS CALIENTES;;437276,359;4477099,847;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FUE_03-10_0000000001;ZV;LATINA;ALUCHE - SESEÑA  A.P.D 10,3;C/GRANJA DE TORREHERMOSA S/N;435043,774;4472325,06;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000003;ZV;LATINA;POBLADO C - CARABANCHEL - ZONAS XIX-XXIV;CALLE GENERAL SALIQUET Nº 23;434609,199;4469955,13;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000005;ZV;LATINA;PARQUE CUÑA VERDE - AVDA. CAPRICHOS;;438308,947;4473230,47;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000006;ZV;LATINA;POBLADO DIRIGIDO LOS CARMENES;Calle Escalonilla 19, junto a zona infantil;437210,554;4472192,3;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000013;ZV;LATINA;PARQUE DE CERRO ALMODÓVAR - 1ª - 2ª FASE;CALLE DUQUESA DE PARCENT Nº 54;436630,329;4472095,82;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000014;ZV;LATINA;PARQUE DE CERRO ALMODÓVAR - 1ª - 2ª FASE;CALLE LOS YÉBENES Nº 145;436478,506;4471881,81;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000015;ZV;LATINA;PARQUE DE CERRO ALMODÓVAR - 1ª - 2ª FASE;CALLE LOS YÉBENES Nº 145-DENTRO DEL PARQUE;436709,753;4471946,04;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000016;ZV;LATINA;CUÑA VERDE LA LATINA;CALLE ALHAMBRA Nº 29;436974,033;4472592,4;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000017;ZV;LATINA;CUÑA VERDE LA LATINA;CALLE CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN Nº68;437398,693;4472688,52;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000018;ZV;LATINA;CUÑA VERDE LA LATINA;CALLE CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN Nº72;437521,126;4472774,96;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000019;ZV;LATINA;CUÑA VERDE LA LATINA;CALLE CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN Nº170;435962,584;4472632,61;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000020;ZV;LATINA;CUÑA VERDE LA LATINA;CALLE CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN Nº192;435925,224;4472749,55;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000021;ZV;LATINA;CUÑA VERDE LA LATINA;;437245,125;4472727,01;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000022;ZV;LATINA;CUÑA VERDE LA LATINA;CALLE SANCHORREJA Nº 12;435767,033;4472746,75;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000023;ZV;LATINA;CUÑA VERDE LA LATINA;;435749,569;4472785,18;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000024;ZV;LATINA;CUÑA VERDE LA LATINA;CALLE LOS YÉBENES Nº 15;435695,381;4472742,65;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000025;ZV;LATINA;CUÑA VERDE LA LATINA;CALLE SANCHORREJA Nº 16;435740,691;4472867,47;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000028;ZV;LATINA;CUÑA VERDE LA LATINA;;436910,875;4472603,91;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000029;ZV;LATINA;CUÑA VERDE LA LATINA;CALLE CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN Nº132;436688,684;4472636,46;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000031;ZV;LATINA;CUÑA VERDE LA LATINA;;436593,215;4472471,75;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000032;ZV;LATINA;CUÑA VERDE LA LATINA;PASEO DE LA ERMITA DEL SANTO Nº 32;438527,002;4473299,13;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000035;ZV;LATINA;PARQUE DE ALUCHE - ARIAS NAVARRO;CALLE TEMBLEQUE Nº 50;435692,999;4472131,99;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000036;ZV;LATINA;PARQUE DE ALUCHE - ARIAS NAVARRO;;435813,999;4472330,99;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000037;ZV;LATINA;Z.A. PAU CARABANCHEL - UNIDAD III;CALLE FLAUTAS N º6;435129,67;4469334,52;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000038;ZV;LATINA;Z.A. PAU CARABANCHEL - UNIDAD III;;435227,454;4469241,05;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_03-10_0000000039;ZV;LATINA;Z.A. PARQUE CARAMUEL;CALLE CARAMUEL Nº 58;438211,239;4473483,31;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000040;ZV;LATINA;PZA. STA. CRISTINA - S. CRISPÍN;PLAZA SANTA CRISTINA Nº1;438407,264;4474191,53;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000041;ZV;LATINA;COL. DEHESA DEL PPE.;CALLE GRANADEROS Nº9-11;432960,488;4470642,53;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000043;ZV;LATINA;COL. DEHESA DEL PPE.;;432932,631;4470558,09;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_03-10_0000000044;ZV;LATINA;COL. DEHESA DEL PPE.;CALLE GRANADEROS Nº2;433057,094;4470573,22;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000045;ZV;LATINA;COL. DEHESA DEL PPE.;AVENIDA DE ARQUEROS Nº 26-DETRÁS DEL COLEGIO;432803,125;4470435,54;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000046;ZV;LATINA;COL. DEHESA DEL PPE.;AVDA. DE ARQUEROS Nº41;432529,153;4470241,26;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000047;ZV;LATINA;COL. DEHESA DEL PPE.;AVENIDA DE ARQUEROS Nº 25-POSTERIOR;432638,721;4470382,69;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000048;ZV;LATINA;COL. DEHESA DEL PPE.;AVENIDA DE ARQUEROS Nº 25-POSTERIOR;432596,85;4470333,71;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000049;ZV;LATINA;COL. DEHESA DEL PPE.;AVENIDA DE ARQUEROS Nº51;432452,781;4470159,3;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_03-10_0000000050;ZV;LATINA;PERI 10/6 ALUCHE - POBLADOS;;435005,553;4471109,55;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
