CODIGO;"ZONA VERDE / 
VIA PUBLICA";DISTRITO;DIRECCION;COMPLEMENTO DE DIRECCIÓN ;COORD. X;COORD. Y;SISTEMA DE COORDENADAS;LONGITUD;LATITUD;ESTADO;OBSERVACIONES;FECHA DATOS
FUE_05-13_0000000063;ZV;PUENTE VALLECAS;PUERTO DE BALBARÁN JUNTO A PISTAS; ;443876,5911;4469893,588;"ETRS89 / UTM 
Zona 30N";-3,6611481;40,377738;EN SERVICIO;;28/06/2017
FUE_05-13_0000000065;ZV;PUENTE VALLECAS;C/EL BOSCO ENTRE LAS CALLES PÍIO FELIPE Y C/ TRAVESÍA DE HUMANES; ;445168,2312;4471994,976;"ETRS89 / UTM 
Zona 30N";-3,6461141;40,3967546;EN SERVICIO;;28/06/2017
FUE_05-13_0000000066;ZV;PUENTE VALLECAS;CALLE RAMÓN PÉREZ DE AYALA EN PISTA DEPORTIVA; ;444645,8845;4472301,361;"ETRS89 / UTM 
Zona 30N";-3,6522955;40,3994801;EN SERVICIO;;28/06/2017
FUE_05-13_0000000067;ZV;PUENTE VALLECAS;C/EL BOSCO ENTRE LAS CALLES PÍO FELIPE Y C/ TRAVESÍA DE HUMANES; ;445102,2575;4472071,854;"ETRS89 / UTM 
Zona 30N";-3,646898;40,3974428;EN SERVICIO;;28/06/2017
FUE_05-13_0000000068;ZV;PUENTE VALLECAS;PARQUE AZORÍN JUNTO A FUENTES ORNAMENTALES; ;444445,8645;4471273,924;"ETRS89 / UTM 
Zona 30N";-3,6545628;40,390211;EN SERVICIO;;28/06/2017
FUE_05-13_0000000070;ZV;PUENTE VALLECAS;PARQUE DOLORES FOLGUERAS; ;444290,5863;4471598,853;"ETRS89 / UTM 
Zona 30N";-3,6564205;40,3931278;EN SERVICIO;;28/06/2017
FUE_05-13_0000000071;ZV;PUENTE VALLECAS;CALLE PICO DEL ALMANZOR CON CALLE DE LAS MORERAS; ;443684,3465;4472651,798;"ETRS89 / UTM 
Zona 30N";-3,6636565;40,4025726;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000072;ZV;PUENTE VALLECAS;PLAZA DEL DOCTOR LOZANO; ;443937,8388;4472793,291;"ETRS89 / UTM 
Zona 30N";-3,6606819;40,4038643;EN SERVICIO;;28/06/2017
FUE_05-13_0000000073;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE LEONESES EN ANILLO CICLISTA; ;445103,0512;4470186,518;"ETRS89 / UTM 
Zona 30N";-3,6467262;40,3804586;EN SERVICIO;;28/06/2017
FUE_05-13_0000000074;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON RAFAEL ALBERTI; ;445983,0496;4471608,311;"ETRS89 / UTM 
Zona 30N";-3,6364804;40,3933245;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_05-13_0000000075;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE DE LOS ANDALUCES; ;446193,7102;4471061,255;"ETRS89 / UTM 
Zona 30N";-3,6339521;40,3884099;EN SERVICIO;;28/06/2017
FUE_05-13_0000000076;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE DE LOS ANDALUCES EN ANILLO CICLISTA; ;446171,3187;4471094,94;"ETRS89 / UTM 
Zona 30N";-3,6342187;40,3887119;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000077;ZV;PUENTE VALLECAS;PARQUE CALLE PEDROCHES;SITUADA JUNTO A  ZONA INFANTIL;443224,2189;4469932,848;"ETRS89 / UTM 
Zona 30N";-3,6688362;40,3780475;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000078;ZV;PUENTE VALLECAS;AVENIDA DE LAS GLORIETAS CON CALLE PADRE DAMIAN;SITUADA EN ZONA INFANTIL;444167,4337;4469363,158;"ETRS89 / UTM 
Zona 30N";-3,6576757;40,3729791;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000079;ZV;PUENTE VALLECAS;PLAZA DE LAS REGIONES EN ZONA PAVIMENTADA; ;443064,5103;4470198,033;"ETRS89 / UTM 
Zona 30N";-3,6707412;40,3804255;EN SERVICIO;;28/06/2017
FUE_05-13_0000000080;ZV;PUENTE VALLECAS;BULEVAR PEÑA GORBEA; ;443369,9232;4471883,532;"ETRS89 / UTM 
Zona 30N";-3,6672934;40,3956303;EN SERVICIO;;28/06/2017
FUE_05-13_0000000082;ZV;PUENTE VALLECAS;PARQUE GARRRIGUES WALKER; ;443876,2747;4469002,731;"ETRS89 / UTM 
Zona 30N";-3,6610735;40,3697126;EN SERVICIO;;28/06/2017
FUE_05-13_0000000083;ZV;PUENTE VALLECAS;PLAZA DE LAS REGIONES EN ZONA INFANTIL; ;443017,5055;4470168,917;"ETRS89 / UTM 
Zona 30N";-3,6712923;40,38016;EN SERVICIO;;28/06/2017
FUE_05-13_0000000084;ZV;PUENTE VALLECAS;CALLE DE LOS BARROS; ;443380,5254;4469623,844;"ETRS89 / UTM 
Zona 30N";-3,6669675;40,3752744;EN SERVICIO;;28/06/2017
FUE_05-13_0000000085;ZV;PUENTE VALLECAS;CALLE POIRONCELLY CON MIGUEL DE LA ROCA; ;443128,0985;4470396,008;"ETRS89 / UTM 
Zona 30N";-3,6700098;40,3822134;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000086;ZV;PUENTE VALLECAS;PARQUE PAYASO FOFÓ (ZONA CANINA);EN ZONA CANINA;444089,5129;4471316,957;"ETRS89 / UTM 
Zona 30N";-3,658765;40,3905749;EN SERVICIO;;28/06/2017
FUE_05-13_0000000087;ZV;PUENTE VALLECAS;PARQUE AMOS ACERO; ;443489,9306;4471123,859;"ETRS89 / UTM 
Zona 30N";-3,6658119;40,3887949;EN SERVICIO;;28/06/2017
FUE_05-13_0000000088;ZV;PUENTE VALLECAS;PARQUE AMOS ACERO; ;443457,2529;4471133,967;"ETRS89 / UTM 
Zona 30N";-3,6661978;40,3888837;EN SERVICIO;;28/06/2017
FUE_05-13_0000000090;ZV;PUENTE VALLECAS;PARQUE C/ TÁNGER, 2 CV C/GUILLERMO PINGARRÓN ;EN ZONA CANINA;445017,7221;4470827,569;"ETRS89 / UTM 
Zona 30N";-3,6477868;40,3862279;EN SERVICIO;;28/06/2017
FUE_05-13_0000000091;ZV;PUENTE VALLECAS;PARQUE PUERTO DEL MILAGRO; ;444115,073;4470694,749;"ETRS89 / UTM 
Zona 30N";-3,6584092;40,3849714;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000092;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE ARAGONESES; ;445387,9364;4470126,469;"ETRS89 / UTM 
Zona 30N";-3,6433651;40,3799363;EN SERVICIO;;28/06/2017
FUE_05-13_0000000093;ZV;PUENTE VALLECAS;AVD DE ENTREVÍAS EN EL CRUCE CON RONDA DEL SUR; ;443955,7671;4469789,003;"ETRS89 / UTM 
Zona 30N";-3,6602062;40,3768011;EN SERVICIO;;28/06/2017
FUE_05-13_0000000098;ZV;PUENTE VALLECAS;PARQUE AMÓS ACERO;C/ PALOMERAS 26, PLAZA;443342,2954;4471183,881;"ETRS89 / UTM 
Zona 30N";-3,6675566;40,3893255;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000099;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE SAN CLAUDIO; ;446226,3236;4471423,987;"ETRS89 / UTM 
Zona 30N";-3,6335985;40,3916798;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000100;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE TORREMOLINOS; ;445857,6488;4470478,415;"ETRS89 / UTM 
Zona 30N";-3,6378618;40,3831376;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000101;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE VILLALOBOS; ;444972,1321;4470053,708;"ETRS89 / UTM 
Zona 30N";-3,648257;40,3792535;EN SERVICIO;;28/06/2017
FUE_05-13_0000000102;ZV;PUENTE VALLECAS;CALLE DIEGO MANCHADO CON PEDRO CALLEJO; ;444941,2415;4471268,979;"ETRS89 / UTM 
Zona 30N";-3,6487259;40,3901994;EN SERVICIO;;28/06/2017
FUE_05-13_0000000103;ZV;PUENTE VALLECAS;CALLE EL BOSCO CON CALLE BENJAMÍN PALENCIA; ;445446,3968;4471740,499;"ETRS89 / UTM 
Zona 30N";-3,6428147;40,3944804;EN SERVICIO;;28/06/2017
FUE_05-13_0000000104;ZV;PUENTE VALLECAS;CALLE FELIPE DE DIEGO JUNTO A COLEGIO; ;443925,896;4470031,076;"ETRS89 / UTM 
Zona 30N";-3,6605794;40,3789799;EN SERVICIO;;28/06/2017
FUE_05-13_0000000106;ZV;PUENTE VALLECAS;CALLE  DOCTOR BELLIDO CON PUERTO DE LA MORCUERA  (ZONA CANINA);EN ZONA CANINA;443309,798;4470610,278;"ETRS89 / UTM 
Zona 30N";-3,6678884;40,384156;EN SERVICIO;;28/06/2017
FUE_05-13_0000000107;ZV;PUENTE VALLECAS;CALLE  DOCTOR BELLIDO CON PUERTO DE LA MORCUERA;EN INTERIOR DE ÁREA INFANTIL;443322,6327;4470623,848;"ETRS89 / UTM 
Zona 30N";-3,6677385;40,3842791;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000108;ZV;PUENTE VALLECAS;PARQUE DE LAS VIÑAS PLATAFORMA INFERIOR; ;442717,3809;4470610,128;"ETRS89 / UTM 
Zona 30N";-3,6748675;40,3841141;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000109;ZV;PUENTE VALLECAS;CALLE DE PONT DEL MOLLINS CON CALLE DE LA ESCALA;EN INTERIOR DE ÁREA INFANTIL;445264,6023;4471484,298;"ETRS89 / UTM 
Zona 30N";-3,6449347;40,3921604;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000110;ZV;PUENTE VALLECAS;C/EL BOSCO CON RAMÓN PÉREZ DE AYALA; ;444772,4977;4472453,125;"ETRS89 / UTM 
Zona 30N";-3,6508167;40,4008557;EN SERVICIO;;28/06/2017
FUE_05-13_0000000111;ZV;PUENTE VALLECAS;C/EL BOSCO CON RAMÓN PÉREZ DE AYALA  JUNTO A COLEGIO TAJAMAR; ;444933,2972;4472260,057;"ETRS89 / UTM 
Zona 30N";-3,6489052;40,3991271;EN SERVICIO;;28/06/2017
FUE_05-13_0000000114;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE LEONESES; ;445137,2207;4470041,556;"ETRS89 / UTM 
Zona 30N";-3,6463112;40,3791549;EN SERVICIO;;28/06/2017
FUE_05-13_0000000115;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE  ASTURIANOS; ;445566,5749;4470239,068;"ETRS89 / UTM 
Zona 30N";-3,6412705;40,3809624;EN SERVICIO;;28/06/2017
FUE_05-13_0000000117;ZV;PUENTE VALLECAS;PARQUE NOVECENTO (ZONA CANINA); ;444485,1342;4469778,761;"ETRS89 / UTM 
Zona 30N";-3,6539698;40,3767443;EN SERVICIO;;28/06/2017
FUE_05-13_0000000118;ZV;PUENTE VALLECAS;CALLE FELIPE DE DIEGO EN PARQUE INTERBLOQUE; ;444032,0589;4470025,304;"ETRS89 / UTM 
Zona 30N";-3,6593284;40,378935;EN SERVICIO;;28/06/2017
FUE_05-13_0000000119;ZV;PUENTE VALLECAS;PARQUE MADRID SUR, PLATAFORMA SUPERIOR; ;443992,08;4470847,968;"ETRS89 / UTM 
Zona 30N";-3,6598716;40,3863434;EN SERVICIO;;28/06/2017
FUE_05-13_0000000120;ZV;PUENTE VALLECAS;BULEVAR PEÑA GORBEA; ;443430,9024;4471858,227;"ETRS89 / UTM 
Zona 30N";-3,6665726;40,3954065;EN SERVICIO;;28/06/2017
FUE_05-13_0000000121;ZV;PUENTE VALLECAS;PARQUE DE LA CALLE RAFAELA CON CALLE ALMURADIEL; ;442949,9487;4470025,754;"ETRS89 / UTM 
Zona 30N";-3,6720753;40,3788657;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000122;ZV;PUENTE VALLECAS;CALLE CONSEJO DE TEVERGA JUNTO A EDIFICIOS; ;442767,4199;4470592,503;"ETRS89 / UTM 
Zona 30N";-3,6742764;40,3839587;EN SERVICIO;;28/06/2017
FUE_05-13_0000000123;ZV;PUENTE VALLECAS;CALLE CONSEJO DE TEVERGA JUNTO A EDIFICIOS; ;442850,1887;4470753,334;"ETRS89 / UTM 
Zona 30N";-3,6733157;40,3854133;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000124;ZV;PUENTE VALLECAS;AVENIDA RONDA SUR PARQUE DEL SOTO; ;442370,9028;4469995,418;"ETRS89 / UTM 
Zona 30N";-3,6788936;40,3785526;EN SERVICIO;;28/06/2017
FUE_05-13_0000000125;ZV;PUENTE VALLECAS;AVENIDA RONDA SUR PARQUE DEL SOTO; ;442514,2078;4469932,081;"ETRS89 / UTM 
Zona 30N";-3,6771998;40,3779919;EN SERVICIO;;28/06/2017
FUE_05-13_0000000126;ZV;PUENTE VALLECAS;AVENIDA RONDA SUR JUNTO A VESTUARIOS DEL CAMPO DE FUTBOL.; ;442948,0544;4469651,32;"ETRS89 / UTM 
Zona 30N";-3,6720642;40,3754924;EN SERVICIO;;28/06/2017
FUE_05-13_0000000127;ZV;PUENTE VALLECAS;PARQUE DE LAS VIÑAS PLATAFORMA INFERIOR; ;442699,125;4470643,824;"ETRS89 / UTM 
Zona 30N";-3,6750855;40,3844164;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000128;VP;PUENTE VALLECAS;SANTANDERINA Nº 1 (VECINOS DEL POZO FTE Nº 20); ;443951,9441;4469476,42;"ETRS89 / UTM 
Zona 30N";-3,6602239;40,3739849;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000129;VP;PUENTE VALLECAS;SANTANDERINA Nº 1 (FTE Nº 7); ;444006,7401;4469451,108;"ETRS89 / UTM 
Zona 30N";-3,6595762;40,3737606;EN SERVICIO;;28/06/2017
FUE_05-13_0000000130;VP;PUENTE VALLECAS;SANTANDERINA Nº 1 (COOPERATIVA ELECTRICA FTE FLA.19); ;444026,3107;4469494,946;"ETRS89 / UTM 
Zona 30N";-3,6593495;40,3741569;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000131;VP;PUENTE VALLECAS;SIERRA CARBONERA Nº 21; ;443667,8613;4471583,766;"ETRS89 / UTM 
Zona 30N";-3,6637563;40,3929501;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000132;VP;PUENTE VALLECAS;ARROYO OLIVAR 148; ;444481,9467;4471070,386;"ETRS89 / UTM 
Zona 30N";-3,6541198;40,3883799;EN SERVICIO;;28/06/2017
FUE_05-13_0000000133;VP;PUENTE VALLECAS;MONTE PERDIDO Nº 143 C/V ARROYO DEL OLIVAR; ;443786,8283;4471513,67;"ETRS89 / UTM 
Zona 30N";-3,6623484;40,3923266;EN SERVICIO;;28/06/2017
FUE_05-13_0000000134;VP;PUENTE VALLECAS;PAYASO FOFO 31 C/V DILIGENCIA FTE GARCIA MIRANDA Nº 12; ;443725,0016;4470551,816;"ETRS89 / UTM 
Zona 30N";-3,6629919;40,3836575;EN SERVICIO;;28/06/2017
FUE_05-13_0000000135;VP;PUENTE VALLECAS;AMADEO I Nº 17; ;444267,3478;4472719,734;"ETRS89 / UTM 
Zona 30N";-3,6567925;40,4032238;EN SERVICIO;;28/06/2017
FUE_05-13_0000000137;VP;PUENTE VALLECAS;CALLE G; ;446559,3631;4470546,645;"ETRS89 / UTM 
Zona 30N";-3,6296011;40,3837975;EN SERVICIO;;28/06/2017
FUE_05-13_0000000138;VP;PUENTE VALLECAS;CONCEJO DE TEVERGA ENTRE Nº 10 Y 14; ;442855,3243;4470754,424;"ETRS89 / UTM 
Zona 30N";-3,6732554;40,3854235;EN SERVICIO;;28/06/2017
FUE_05-13_0000000139;VP;PUENTE VALLECAS;VILLALOBOS 63 JUNTO KIOSCO DE LA ONCE; ;444917,8338;4470308,741;"ETRS89 / UTM 
Zona 30N";-3,6489187;40,3815474;EN SERVICIO;;28/06/2017
FUE_05-13_0000000140;VP;PUENTE VALLECAS;PICOS DE EUROPA Nº 76; ;444134,6995;4471715,378;"ETRS89 / UTM 
Zona 30N";-3,6582675;40,3941671;EN SERVICIO;;28/06/2017
FUE_05-13_0000000141;VP;PUENTE VALLECAS;GARGANTA DE AISA Nº 26; ;444031,2617;4472787,842;"ETRS89 / UTM 
Zona 30N";-3,6595805;40,4038215;EN SERVICIO;;28/06/2017
FUE_05-13_0000000143;VP;PUENTE VALLECAS;SANTANDERINA Nº 1 (VECINOS DEL POZO FTE Nº 16); ;443971,5146;4469519,996;"ETRS89 / UTM 
Zona 30N";-3,6599972;40,3743789;EN SERVICIO;;28/06/2017
FUE_05-13_0000000148;VP;PUENTE VALLECAS;LUIS BUÑUEL, 4; ;443667,8613;4471583,766;"ETRS89 / UTM 
Zona 30N";-3,6637563;40,3929501;EN SERVICIO;;28/06/2017
FUE_05-13_0000000149;VP;PUENTE VALLECAS;CONDE RODIRGUEZ SAN PEDRO  Nº  29; ;442905,7084;4470717,665;"ETRS89 / UTM 
Zona 30N";-3,6726585;40,3850958;EN SERVICIO;;28/06/2017
FUE_05-13_0000000150;VP;PUENTE VALLECAS;PLAZA DEL CINE  S/N; ;444463,8469;4470079,468;"ETRS89 / UTM 
Zona 30N";-3,6542467;40,3794519;EN SERVICIO;;28/06/2017
FUE_05-13_0000000151;ZV;PUENTE VALLECAS;PLAZA DE SAN DIEGO;C/ JAVIER DE MIGUEL 126;444507,0049;4470657,362;"ETRS89 / UTM 
Zona 30N";-3,6537887;40,3846607;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000152;VP;PUENTE VALLECAS;PARROCO DON EMILIO  54; ;443336,9114;4471250,455;"ETRS89 / UTM 
Zona 30N";-3,667626;40,3899249;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_05-13_0000000154;ZV;PUENTE VALLECAS;ESTEBAN CARROS Nº 80 ; ;443966,1129;4468951,394;"ETRS89 / UTM 
Zona 30N";-3,6600108;40,3692561;EN SERVICIO;;28/06/2017
FB_100005;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;09 · ÁREA DEPORTIVA (B.06);441857,4;4469608,4;"ETRS89 / UTM 
Zona 30N";-3,6849071;40,3750304;EN SERVICIO;;28/06/2017
FB_100006;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;09 · ÁREA DEPORTIVA (B.06);441848,9;4469500;"ETRS89 / UTM 
Zona 30N";-3,6849974;40,3740533;EN SERVICIO;;28/06/2017
FB_100007;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;05 · CAMINO PERALES 94 (A.05);441558;4469802,3;"ETRS89 / UTM 
Zona 30N";-3,6884515;40,3767562;EN SERVICIO;;28/06/2017
FB_100008;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;13 · BOTÁNICO (B.02);441710,2;4470025,1;"ETRS89 / UTM 
Zona 30N";-3,6866791;40,378774;EN SERVICIO;;28/06/2017
FB_100009;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;11 · ACCESO ATALAYA (B.04);441837,5;4469717,5;"ETRS89 / UTM 
Zona 30N";-3,6851515;40,3760119;EN SERVICIO;;28/06/2017
FB_100010;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;07 · MONTAÑA (C.01);441891;4469346,8;"ETRS89 / UTM 
Zona 30N";-3,6844875;40,3726761;EN SERVICIO;;28/06/2017
FUE_05-14_0000000047;ZV;MORATALAZ;C/ FUENTE CARRANTONA Y LUIS DE HOYOS SAINZ, 132 POSTERIOR.; ;446071,8304;4472618,517;"ETRS89 / UTM 
Zona 30N";-3,6355199;40,4024309;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_05-14_0000000048;ZV;MORATALAZ;C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA LADO DEL COLEGIO.; ;446068,6824;4472517,152;"ETRS89 / UTM 
Zona 30N";-3,6355484;40,4015174;EN SERVICIO;;28/06/2017
FUE_05-14_0000000050;ZV;MORATALAZ;CALLE CORREGIDOR MENDO DE ZÚÑIGA Y AVENIDA DE LOS VINATEROS; ;444188,7911;4473494,965;"ETRS89 / UTM 
Zona 30N";-3,6577862;40,4102023;EN SERVICIO;;28/06/2017
FUE_05-14_0000000051;ZV;MORATALAZ;CALLE CORREGIDOR MENDO DE ZÚÑIGA Y AVENIDA DE LOS VINATEROS; ;444246,0907;4473506,897;"ETRS89 / UTM 
Zona 30N";-3,657112;40,4103136;EN SERVICIO;;28/06/2017
FUE_05-14_0000000052;ZV;MORATALAZ;CORREGIDOR MENDO DE ZÚÑIGA Nº 24 CON CORREGIDOR DIEGO DE VALDERRÁBANOS; ;444107,9625;4473423,553;"ETRS89 / UTM 
Zona 30N";-3,6587325;40,4095535;EN SERVICIO;;28/06/2017
FUE_05-14_0000000053;ZV;MORATALAZ;PARQUE DEL ALCAMPO AVD DE LOS VINATEROS Y CALLE MACHADO; ;443890,0915;4473614,429;"ETRS89 / UTM 
Zona 30N";-3,661317;40,4112584;EN SERVICIO;;28/06/2017
FUE_05-14_0000000054;ZV;MORATALAZ;CALLE GARCÍA TAPIA Y C/ CARMEN AMAYA JUNTO A PISTAS DEPORTIVAS; ;444319,9203;4473778,62;"ETRS89 / UTM 
Zona 30N";-3,6562656;40,4127664;EN SERVICIO;;28/06/2017
FUE_05-14_0000000058;ZV;MORATALAZ;ARROYO DE FONTARRÓN JUNTO A INSTITUTOS FELIPE II Y JUANA DE CASTILLA, JUNTO A ZONA INFANTIL.; ;446065,8868;4471866,538;"ETRS89 / UTM 
Zona 30N";-3,6355262;40,3956562;EN SERVICIO;;28/06/2017
FUE_05-14_0000000061;ZV;MORATALAZ;CALLE DE TÚNEZ CON C/LUÍS DE HOYOS SAINZ. CIRCUÍTO VIAL.;RECINTO CERRADO.;446658,5907;4472418,395;"ETRS89 / UTM 
Zona 30N";-3,6285888;40,4006658;EN SERVICIO;;28/06/2017
FUE_05-14_0000000062;ZV;MORATALAZ;PARQUE ARROYO DE FONTARRÓN, CALLE ARROYO DE FONTARRÓN CON ENCOMIENDA DE PALACIOS; ;444990,0266;4472411,213;"ETRS89 / UTM 
Zona 30N";-3,6482498;40,4004925;EN SERVICIO;;28/06/2017
FUE_05-14_0000000064;ZV;MORATALAZ;CALLE MARROQUINA Y AVENIDA DE LOS VINATEROS; ;445001,8635;4473257,304;"ETRS89 / UTM 
Zona 30N";-3,6481835;40,4081154;EN SERVICIO;;28/06/2017
FUE_05-14_0000000065;ZV;MORATALAZ;PARQUE VANDEL I CALLE LUÍS DE HOYOS SAINZ HACIA LA CASETA; ;445883,3993;4472945,162;"ETRS89 / UTM 
Zona 30N";-3,6377681;40,4053612;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_05-14_0000000066;ZV;MORATALAZ;PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS; ;446196,6093;4473384,794;"ETRS89 / UTM 
Zona 30N";-3,6341143;40,409342;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_05-14_0000000067;ZV;MORATALAZ;PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS JUNTO A ZONA INFANTIL; ;446274,1523;4473488,611;"ETRS89 / UTM 
Zona 30N";-3,6332092;40,4102822;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_05-14_0000000069;ZV;MORATALAZ;ARROYO DE FONTARRÓN JUNTO A COLEGIO PÚBLICO ARROYO DE FONTARRÓN; ;445898,7005;4471789,372;"ETRS89 / UTM 
Zona 30N";-3,6374896;40,3949501;EN SERVICIO;;28/06/2017
FUE_05-14_0000000070;ZV;MORATALAZ;ARROYO DE FONTARRÓN JUNTO A COLEGIO PÚBLICO ARROYO DE FONTARRÓN; ;446047,9168;4471761,612;"ETRS89 / UTM 
Zona 30N";-3,635729;40,3947097;EN SERVICIO;;28/06/2017
FUE_05-14_0000000071;ZV;MORATALAZ;PARQUE VANDEL I CALLE LUÍS DE HOYOS SAINZ HACIA FUENTE CARRANTONA; ;446029,9631;4472825,697;"ETRS89 / UTM 
Zona 30N";-3,6360309;40,4042945;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_05-14_0000000072;ZV;MORATALAZ;PARQUE Z AVENIDA DE LOS VINATEROS JUNTO A CASETA; ;445325,2875;4473485,348;"ETRS89 / UTM 
Zona 30N";-3,6443915;40,4101911;EN SERVICIO;;28/06/2017
FUE_05-14_0000000073;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN JUNTO A CUÑA DE ODONELL; ;445730,3257;4473621,754;"ETRS89 / UTM 
Zona 30N";-3,6396297;40,4114464;EN SERVICIO;;28/06/2017
FUE_05-14_0000000075;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN EN PASEO CENTRAL; ;445716,6906;4473542,84;"ETRS89 / UTM 
Zona 30N";-3,6397837;40,4107346;EN SERVICIO;;28/06/2017
FUE_05-14_0000000076;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN JUNTO A PASEO CENTRAL.; ;445725,455;4473482,233;"ETRS89 / UTM 
Zona 30N";-3,6396751;40,4101892;EN SERVICIO;;28/06/2017
FUE_05-14_0000000077;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN EN PASEO CENTRAL; ;445744,8946;4473509,376;"ETRS89 / UTM 
Zona 30N";-3,6394485;40,410435;EN SERVICIO;;28/06/2017
FUE_05-14_0000000078;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN EN PÉRGOLA; ;445787,4894;4473523,322;"ETRS89 / UTM 
Zona 30N";-3,6389476;40,4105634;EN SERVICIO;;28/06/2017
FUE_05-14_0000000080;ZV;MORATALAZ;C/ DOCTOR GARCÍA TAPIA CON C/  ARROYO BELINCOSO EN PARQUE DE LOS PINOS; ;444651,7666;4473673,896;"ETRS89 / UTM 
Zona 30N";-3,6523455;40,4118451;EN SERVICIO;;28/06/2017
FUE_05-14_0000000081;ZV;MORATALAZ;ARBORETO DEL CENTRO CULTURAL EL TORITO;RECINTO CERRADO.;445124,7522;4472991,784;"ETRS89 / UTM 
Zona 30N";-3,6467123;40,4057315;EN SERVICIO;;28/06/2017
