Date;Hour;D.vien (grados);H (%);P (mBar);Tº (ºC);V.vien (m/s)
23/08/2017;09:00;151;74;1014;21,4;1,57
23/08/2017;08:00;147;82;1014;20,1;2,42
23/08/2017;07:00;145;85;1013,9;19,6;2,95
23/08/2017;06:00;147;85;1014;19,7;2,43
23/08/2017;05:00;184;86;1014;19,7;1,94
23/08/2017;04:00;154;87;1014,1;19,6;1,33
23/08/2017;03:00;148;87;1014,3;19,6;1,64
23/08/2017;02:00;148;86;1014,4;19,9;0,95
23/08/2017;01:00;167;83;1014,4;20,1;0,78
22/08/2017;24:00;274;81;1014,5;20,4;0,73
22/08/2017;23:00;312;81;1000,3;20,2;2,61
22/08/2017;22:00;315;84;1014,6;20,6;4,35
22/08/2017;21:00;319;85;1014,4;20,8;5,3
22/08/2017;20:00;316;85;1013,7;21;3,58
22/08/2017;19:00;326;85;1013,1;21,1;4,51
22/08/2017;18:00;337;83;1012,7;21,5;4,75
22/08/2017;17:00;329;82;1012,7;21,7;6,21
22/08/2017;16:00;318;82;1012,7;21,8;8,21
22/08/2017;15:00;320;83;1012,6;21,8;7,74
22/08/2017;14:00;328;83;1012,6;21,8;7,35
22/08/2017;13:00;327;84;1012,4;21,8;6,67
22/08/2017;12:00;333;84;1012,3;22;6,58
22/08/2017;11:00;338;76;1012,2;23,1;6,34
22/08/2017;10:00;345;68;1011,7;24,3;4,89
22/08/2017;09:00;359;71;1011;23,4;3,72
22/08/2017;08:00;353;70;1010,1;23,5;2,22
22/08/2017;07:00;147;69;1009,3;22,5;1,12
22/08/2017;06:00;181;70;1009;22,4;2,25
22/08/2017;05:00;179;75;1008,6;22,4;1,83
22/08/2017;04:00;154;80;1008,5;22,3;2,17
22/08/2017;03:00;352;82;1008,4;21,9;0,96
22/08/2017;02:00;345;57;1007,6;25,7;1,66
22/08/2017;01:00;134;59;1006,9;24,9;3,35
21/08/2017;24:00;162;67;1007,2;24,5;3,47
21/08/2017;23:00;171;68;1007,5;24,9;2,64
21/08/2017;22:00;177;65;1007,7;25,8;2,27
21/08/2017;21:00;167;58;1007,8;27,2;2,16
21/08/2017;20:00;156;48;1007,6;29,3;1,95
21/08/2017;19:00;149;43;1007,6;30,7;2,56
21/08/2017;18:00;123;41;1007,8;31,6;3,65
21/08/2017;17:00;105;40;1008,3;32,2;3,45
21/08/2017;16:00;59;43;1008,8;31,6;1,42
21/08/2017;15:00;324;47;1009,6;30,2;2,79
21/08/2017;14:00;305;51;1010,4;28,1;5,24
21/08/2017;13:00;322;49;1011;28,2;3,39
21/08/2017;12:00;73;48;1011,8;27,8;0,45
21/08/2017;11:00;152;48;1012,7;26,1;3,25
21/08/2017;10:00;148;54;1013,6;22,9;2,86
21/08/2017;09:00;149;61;1014,1;20,2;3,29
21/08/2017;08:00;158;69;1014,5;18;2,99
21/08/2017;07:00;148;78;1014,9;16,1;4,72
21/08/2017;06:00;158;81;1015,2;15,7;2,91
21/08/2017;05:00;162;81;1015,6;15,9;2,46
21/08/2017;04:00;143;81;1016;16,3;3,08
21/08/2017;03:00;150;80;1016,5;16,7;3,62
21/08/2017;02:00;152;79;1017,1;17,3;3,46
21/08/2017;01:00;148;77;1017,7;17,7;3,56
20/08/2017;24:00;140;75;1017,9;18,3;3,05
20/08/2017;23:00;151;72;1018,1;19;2,09
20/08/2017;22:00;137;69;1018,5;19,4;2,72
20/08/2017;21:00;143;67;1018,5;19,8;3,46
20/08/2017;20:00;137;63;1018,5;20,7;2,65
20/08/2017;19:00;69;60;1018,3;22,2;0,7
20/08/2017;18:00;321;59;1018,4;22,5;2,86
20/08/2017;17:00;332;61;1019;22,3;4,24
20/08/2017;16:00;335;61;1019,3;22,3;4,53
20/08/2017;15:00;335;63;1019,7;22;5,62
20/08/2017;14:00;316;63;1019,8;21,9;6,24
20/08/2017;13:00;332;64;1019,9;21,6;4,49
20/08/2017;12:00;354;62;1020,3;21,9;2,49
20/08/2017;11:00;140;61;1020,8;21,5;2,2
20/08/2017;10:00;140;64;1021,1;20,5;2,42
20/08/2017;09:00;144;76;1021,4;18,4;2,29
20/08/2017;08:00;137;83;1021,3;16,6;2,91
20/08/2017;07:00;141;89;1021,3;15,3;3,38
20/08/2017;06:00;151;91;1021;14,9;2,47
20/08/2017;05:00;150;91;1020,9;15,2;2,01
20/08/2017;04:00;149;91;1020,8;15,4;1,93
20/08/2017;03:00;151;90;1020,8;15,7;2,19
20/08/2017;02:00;151;89;1020,9;16,3;2,13
20/08/2017;01:00;153;87;1021,1;16,8;1,63
19/08/2017;24:00;154;84;1021,3;17,6;2,1
19/08/2017;23:00;158;79;1021,5;18,7;1,34
19/08/2017;22:00;91;76;1021,4;19,1;0,63
19/08/2017;21:00;72;75;1021;19,3;0,78
19/08/2017;20:00;76;73;1020;19,8;1,2
19/08/2017;19:00;66;68;1019,5;21,2;1,66
19/08/2017;18:00;57;64;1019,1;22,1;2,02
19/08/2017;17:00;30;65;1019;21,5;4,84
19/08/2017;16:00;7;67;1019;21,5;4,37
19/08/2017;15:00;14;69;1019;21,5;4,62
19/08/2017;14:00;357;68;1019,1;21,7;4,46
19/08/2017;13:00;358;70;1019,1;21,6;4,6
19/08/2017;12:00;354;75;1018,9;21,3;5,16
19/08/2017;11:00;333;74;1018,9;21,5;2,01
19/08/2017;10:00;1;78;1019,1;21;0,78
19/08/2017;09:00;35;77;1019,2;21,3;0,58
19/08/2017;08:00;155;87;1019,1;19,8;1
19/08/2017;07:00;127;91;1018,7;19,6;0,8
19/08/2017;06:00;141;90;1018,1;19,5;0,51
19/08/2017;05:00;69;88;1017,7;19,6;0,48
19/08/2017;04:00;39;86;1017,6;19,7;0,76
19/08/2017;03:00;47;89;1017,7;19,8;0,74
19/08/2017;02:00;258;92;1018;19,7;0,31
19/08/2017;01:00;238;92;1018,1;19,7;0,58
18/08/2017;24:00;252;93;1018,3;19,5;1,46
18/08/2017;23:00;250;89;1018,2;20,1;0,3
18/08/2017;22:00;318;81;1018,1;21,3;0,04
18/08/2017;21:00;329;81;1018,3;21,2;0,88
18/08/2017;20:00;356;82;1017,9;21,1;3,23
18/08/2017;19:00;355;82;1017,3;21,3;3,69
18/08/2017;18:00;351;80;1017;21,4;3,73
18/08/2017;17:00;314;79;1017,1;21,8;5,07
18/08/2017;16:00;20;87;1017,2;21,2;3,25
18/08/2017;15:00;346;90;1017,3;20,9;3,17
18/08/2017;14:00;335;93;1017,2;20;2,06
18/08/2017;13:00;19;93;1016,9;20,3;2,25
18/08/2017;12:00;353;86;1016,4;21,5;5,13
18/08/2017;11:00;357;81;1016,2;22,1;3,86
18/08/2017;10:00;41;76;1015,7;23,3;0,92
18/08/2017;09:00;146;84;1015,4;21,4;2,42
18/08/2017;08:00;146;88;1015,3;20,3;2,03
18/08/2017;07:00;143;90;1014,9;19,9;2,17
18/08/2017;06:00;149;90;1014,4;19,9;2,02
18/08/2017;05:00;137;90;1014;19,9;2,75
18/08/2017;04:00;156;89;1014,2;19,9;2,13
18/08/2017;03:00;154;88;1014,5;19,8;2,09
18/08/2017;02:00;162;87;1014,8;20,2;1,67
18/08/2017;01:00;152;85;1015,1;20,7;1,31
17/08/2017;24:00;126;83;1015,2;21,2;0,49
17/08/2017;23:00;287;80;1015;21,5;0,95
17/08/2017;22:00;333;83;1014,9;21,6;1,39
17/08/2017;21:00;308;81;1014,6;21,9;2,56
17/08/2017;20:00;305;79;1014,3;22;3,56
17/08/2017;19:00;307;80;1014,4;22,2;3,93
17/08/2017;18:00;340;79;1014,5;22,1;4,78
17/08/2017;17:00;360;78;1014,7;22;4,97
17/08/2017;16:00;324;74;1015,2;22,8;3,59
17/08/2017;15:00;331;74;1015,9;22,4;5,15
17/08/2017;14:00;337;73;1016,2;22,3;5,15
17/08/2017;13:00;334;73;1016,4;22,4;5,36
17/08/2017;12:00;322;68;1016,5;22,5;4,55
17/08/2017;11:00;350;72;1016,7;22,1;3,32
17/08/2017;10:00;6;69;1017;21,7;2,77
17/08/2017;09:00;115;66;1017,1;21,9;1,54
17/08/2017;08:00;135;72;1017,1;19,8;2,3
17/08/2017;07:00;151;76;1016,6;18,4;2,35
17/08/2017;06:00;173;78;1016,2;17,9;2,13
17/08/2017;05:00;176;79;1015,8;18;2,23
17/08/2017;04:00;169;80;1015,9;18,3;2,23
17/08/2017;03:00;154;82;1016,1;18,5;2,54
17/08/2017;02:00;153;83;1016,3;18,8;2,54
17/08/2017;01:00;159;83;1016,6;19,2;2,21
16/08/2017;24:00;150;83;1017,1;19,5;2,26
16/08/2017;23:00;152;81;1017,6;20,3;2,16
16/08/2017;22:00;226;83;1018;20,9;0,24
16/08/2017;21:00;292;84;1018,1;21,2;1,03
16/08/2017;20:00;319;83;1017,9;21,3;2,12
16/08/2017;19:00;344;82;1017,6;21,5;3,44
16/08/2017;18:00;349;82;1017,5;21,5;4
16/08/2017;17:00;345;80;1017,4;21,6;5,04
16/08/2017;16:00;339;76;1017,5;22;4,19
16/08/2017;15:00;350;72;1017,5;22;5,01
16/08/2017;14:00;351;74;1017,5;21,8;4,49
16/08/2017;13:00;349;73;1017,4;21,7;4,74
16/08/2017;12:00;352;74;1017,6;21,6;4
16/08/2017;11:00;347;81;1017,8;21,1;4,46
16/08/2017;10:00;352;82;1017,5;21,1;3,23
16/08/2017;09:00;6;83;1017,4;20,8;1,79
16/08/2017;08:00;55;80;1017,4;21,9;0,88
16/08/2017;07:00;97;87;1017,2;20,7;0,72
16/08/2017;06:00;230;89;1016,8;19,6;0,05
16/08/2017;05:00;132;89;1016,4;19,8;0,84
16/08/2017;04:00;93;89;1016,4;19,7;0,82
16/08/2017;03:00;142;88;1016,2;19,8;1,31
16/08/2017;02:00;123;86;1016,5;20,1;0,8
16/08/2017;01:00;152;86;1016,7;20,2;1,2
15/08/2017;24:00;129;84;1017,4;20,4;0,8
15/08/2017;23:00;344;84;1017,6;20,5;0,9
15/08/2017;22:00;350;83;1017,4;20,6;1,48
15/08/2017;21:00;328;82;1017,3;20,7;2,34
15/08/2017;20:00;329;81;1017;20,7;2,64
15/08/2017;19:00;355;81;1016,8;20,7;2,54
15/08/2017;18:00;355;81;1016,3;20,8;2,65
15/08/2017;17:00;346;80;1016,2;20,8;2,75
15/08/2017;16:00;355;80;1016,1;20,8;3,68
15/08/2017;15:00;325;83;1016;20,9;3,89
15/08/2017;14:00;319;82;1015,9;20,8;4,58
15/08/2017;13:00;319;83;1015,5;20,7;4,52
15/08/2017;12:00;316;83;1015,1;20,7;4,33
15/08/2017;11:00;337;83;1014,8;20,9;2,59
15/08/2017;10:00;30;86;1014,7;20,5;0,75
15/08/2017;09:00;337;85;1014,6;20,4;1,62
15/08/2017;08:00;344;87;1014,4;20,4;3,77
15/08/2017;07:00;359;88;1013,6;20,7;3,38
15/08/2017;06:00;10;90;1013,3;20,7;3,3
15/08/2017;05:00;37;89;1012,8;20,8;1,21
15/08/2017;04:00;155;85;1012,7;21,1;1,32
15/08/2017;03:00;327;81;1012,6;21,5;0,58
15/08/2017;02:00;294;80;1012,4;21,6;1,41
15/08/2017;01:00;294;80;1012,8;21,7;1,89
14/08/2017;24:00;291;86;1012,8;21,6;1,13
14/08/2017;23:00;147;87;1012,4;21,8;1,26
14/08/2017;22:00;117;82;1012,1;22,5;1,19
14/08/2017;21:00;346;83;1011,3;22,4;3,58
14/08/2017;20:00;7;84;1010,3;22,4;3,81
14/08/2017;19:00;358;83;1009,6;22,6;5,14
14/08/2017;18:00;328;78;1008,6;23,4;5,6
14/08/2017;17:00;2;85;1007,9;22,7;4,93
14/08/2017;16:00;359;84;1007,4;22,8;4,97
14/08/2017;15:00;330;77;1007;23;7,2
14/08/2017;14:00;324;55;1006,2;29,1;5,55
14/08/2017;13:00;126;34;1005,8;34,5;3,91
14/08/2017;12:00;121;37;1006,3;32,9;4,84
14/08/2017;11:00;115;42;1006,8;30,9;4,81
14/08/2017;10:00;135;48;1007,3;28,6;5,86
14/08/2017;09:00;154;55;1007,4;26,3;7,6
14/08/2017;08:00;142;72;1008;22;4,99
14/08/2017;07:00;129;87;994,1;17,7;4,52
14/08/2017;06:00;137;92;1008,9;17,1;3,38
14/08/2017;05:00;159;92;1009,5;16,9;1,89
14/08/2017;04:00;157;91;1010,3;17;1,39
14/08/2017;03:00;159;91;1011;17,3;2,25
14/08/2017;02:00;154;89;1011,6;17,9;2,05
14/08/2017;01:00;164;87;1012,4;18,3;1,75
13/08/2017;24:00;163;84;1012,7;19,6;1,05
13/08/2017;23:00;268;81;1013,1;20,2;0,51
13/08/2017;22:00;268;80;1013,4;20,3;1
13/08/2017;21:00;268;79;1013,4;20,5;1,56
13/08/2017;20:00;273;75;1013;21,2;1,4
13/08/2017;19:00;299;72;1012,7;21,8;2,69
13/08/2017;18:00;313;70;1012,8;22,2;2,81
13/08/2017;17:00;325;71;1013,1;21,9;3,79
13/08/2017;16:00;343;71;1013,4;22,2;4,79
13/08/2017;15:00;337;73;1013,9;22,2;4,99
13/08/2017;14:00;352;72;1014,4;22,2;4,22
13/08/2017;13:00;351;76;1014,9;21,7;4,54
13/08/2017;12:00;320;75;1015,5;21,5;3,82
13/08/2017;11:00;347;73;1016;21,3;2,37
13/08/2017;10:00;143;71;1016,4;20,4;1,56
13/08/2017;09:00;146;75;1016,7;17,7;2,51
13/08/2017;08:00;151;78;1016,7;16,5;2,57
13/08/2017;07:00;159;80;1016,8;15,8;2,4
13/08/2017;06:00;163;82;1016,7;15,5;2,02
13/08/2017;05:00;148;84;1016,9;15,3;2,25
13/08/2017;04:00;143;85;1017,1;15,4;2,88
13/08/2017;03:00;145;84;1017,5;15,6;2,78
13/08/2017;02:00;152;84;1017,6;15,9;2,54
13/08/2017;01:00;158;84;1017,9;16,3;2,57
12/08/2017;24:00;154;82;1018,3;17,1;2,28
12/08/2017;23:00;157;80;1018,5;18;1,75
12/08/2017;22:00;150;75;1018,6;19;1,13
12/08/2017;21:00;22;73;1018,7;19,5;2,22
12/08/2017;20:00;355;71;1018,4;19,9;3,1
12/08/2017;19:00;340;71;1018,3;20,2;3,92
12/08/2017;18:00;347;69;1018,2;20,4;5,53
12/08/2017;17:00;336;56;1018;21,3;4,69
12/08/2017;16:00;305;51;1018,2;21,7;4,8
12/08/2017;15:00;302;55;1018,2;21,4;4,87
12/08/2017;14:00;313;61;1018,5;21,2;4,73
12/08/2017;13:00;342;66;1018,9;20,7;4,2
12/08/2017;12:00;326;65;1019,1;20,7;3,79
12/08/2017;11:00;2;60;1019,4;21,1;1,2
12/08/2017;10:00;151;64;1019,6;19,6;2,31
12/08/2017;09:00;149;72;1019,7;17,5;2,88
12/08/2017;08:00;143;79;1019,8;15,6;3,3
12/08/2017;07:00;139;85;1019,5;14,2;3,2
12/08/2017;06:00;149;88;1019,2;13,6;3,18
12/08/2017;05:00;144;89;1019,1;13,7;3,12
12/08/2017;04:00;138;88;1019,4;13,9;2,61
12/08/2017;03:00;145;87;1019,8;14,4;2,61
12/08/2017;02:00;145;86;1020,1;14,8;2,13
12/08/2017;01:00;157;85;1020,3;15,2;1,89
11/08/2017;24:00;149;83;1020,4;15,7;2,36
11/08/2017;23:00;156;79;1020,3;16,6;1,97
11/08/2017;22:00;192;71;1020,6;18;1,1
11/08/2017;21:00;85;69;1020,9;18,6;0,79
11/08/2017;20:00;14;67;1020,6;18,8;1,72
11/08/2017;19:00;7;65;1020,6;19,1;2,93
11/08/2017;18:00;1;65;1020,5;19,3;2,82
11/08/2017;17:00;351;65;1020,8;19,4;3,63
11/08/2017;16:00;353;65;1020,9;19,3;4,19
11/08/2017;15:00;353;65;1021;19,2;4,25
11/08/2017;14:00;357;65;1021,1;19,1;4,93
11/08/2017;13:00;1;66;1021,2;19;4,94
11/08/2017;12:00;354;66;1021,3;18,9;5,08
11/08/2017;11:00;349;71;1021,4;18,8;4,26
11/08/2017;10:00;333;70;1021,3;18,8;3,81
11/08/2017;09:00;349;72;1021;18,8;1,66
11/08/2017;08:00;146;83;1021,1;16,3;2,43
11/08/2017;07:00;155;88;1020,9;15,3;2,34
11/08/2017;06:00;161;88;1020,7;15,2;1,95
11/08/2017;05:00;155;86;1020,5;15,5;2,18
11/08/2017;04:00;333;71;1020,5;17,9;1,27
11/08/2017;03:00;314;67;1020,8;18,5;4,01
11/08/2017;02:00;322;68;1021,3;18,6;5,51
11/08/2017;01:00;322;68;1021,9;18,7;5,75
10/08/2017;24:00;294;71;1022,3;18,3;2,56
10/08/2017;23:00;281;71;1022,5;18,3;2,46
10/08/2017;22:00;306;71;1022,6;18,6;3,03
10/08/2017;21:00;295;68;1022,5;18,7;4,01
10/08/2017;20:00;314;66;1022,3;18,9;7,02
10/08/2017;19:00;312;66;1022,2;19;7,84
10/08/2017;18:00;312;66;1022,2;19,2;8,26
10/08/2017;17:00;313;66;1022,2;19,2;8,16
10/08/2017;16:00;312;67;1022,2;19,2;8,85
10/08/2017;15:00;313;69;1022,2;19,2;8,81
10/08/2017;14:00;307;70;1022,3;19,1;8,43
10/08/2017;13:00;299;75;1022,4;18,4;6,76
10/08/2017;12:00;299;81;1022,4;17,3;4,79
10/08/2017;11:00;296;73;1022,1;18,4;5,05
10/08/2017;10:00;289;74;1021,8;17,8;5,41
10/08/2017;09:00;287;73;1021,5;17,5;6,41
10/08/2017;08:00;278;75;1021,4;16,9;4,17
10/08/2017;07:00;286;75;1021,1;16,9;6,36
10/08/2017;06:00;282;76;1020,7;16,8;4,34
10/08/2017;05:00;281;79;1020,6;16,5;4,13
10/08/2017;04:00;272;83;1020,5;15,9;3,51
10/08/2017;03:00;269;82;1020,8;16;3,82
10/08/2017;02:00;270;84;1020,9;15,8;4,07
10/08/2017;01:00;279;78;1021,3;16,2;4,85
09/08/2017;24:00;282;75;1021;16,9;4
09/08/2017;23:00;279;74;1021,1;16,9;3,74
09/08/2017;22:00;283;67;1020,7;17,9;5,34
09/08/2017;21:00;294;63;1020,2;18,3;5,57
09/08/2017;20:00;305;62;1019,8;18,6;7,42
09/08/2017;19:00;315;63;1019,3;18,8;8,11
09/08/2017;18:00;309;61;1019;19;8,62
09/08/2017;17:00;312;64;1018,9;19;8,06
09/08/2017;16:00;310;61;1018,8;19,1;8,78
09/08/2017;15:00;312;62;1018,7;19,1;9,1
09/08/2017;14:00;307;64;1018,4;18,7;8,9
09/08/2017;13:00;307;62;1018,1;18,8;8,39
09/08/2017;12:00;311;62;1017,6;18,7;7,58
09/08/2017;11:00;301;71;1017,3;17,7;4,62
09/08/2017;10:00;275;77;1017,1;16,4;3,84
09/08/2017;09:00;272;78;1016,4;16,9;2,24
09/08/2017;08:00;265;87;1016;15,2;1,92
09/08/2017;07:00;292;88;1015,6;15;4,84
09/08/2017;06:00;300;79;1015;16,6;6,14
09/08/2017;05:00;286;70;1014,3;17,6;2,28
09/08/2017;04:00;253;68;1014,4;17,7;1,45
09/08/2017;03:00;253;72;1014,8;17,5;1,16
09/08/2017;02:00;181;75;1015,2;17,8;0,61
09/08/2017;01:00;165;71;1015,4;18,1;0,29
08/08/2017;24:00;271;67;1015,5;18,5;1,51
08/08/2017;23:00;268;68;1015,6;18,3;2,31
08/08/2017;22:00;270;68;1015,8;18,5;2,2
08/08/2017;21:00;284;68;1016,1;18,8;1,62
08/08/2017;20:00;274;67;1015,9;18,9;1,9
08/08/2017;19:00;289;64;1015,6;19,2;3,54
08/08/2017;18:00;313;63;1015,7;19,5;4,5
08/08/2017;17:00;322;66;1016;19,4;3,95
08/08/2017;16:00;319;79;1016,3;18,2;2,41
08/08/2017;15:00;311;73;1016,2;18,8;4,77
08/08/2017;14:00;332;73;1016,2;18,3;3,14
08/08/2017;13:00;286;79;1016,3;17,1;3,99
08/08/2017;12:00;295;79;1015,9;17,9;4,96
08/08/2017;11:00;300;86;1015,5;17,1;6,09
08/08/2017;10:00;294;76;1015,1;18,2;3,82
08/08/2017;09:00;276;78;1014,7;17,8;2,82
08/08/2017;08:00;284;75;1014,3;17,9;3,35
08/08/2017;07:00;282;75;1013,8;17,7;3,52
08/08/2017;06:00;285;75;1013,5;17,4;2,15
08/08/2017;05:00;286;73;1013,2;17,6;3,42
08/08/2017;04:00;285;74;1013,1;17,6;4,7
08/08/2017;03:00;284;74;1013,2;17,7;8,23
08/08/2017;02:00;284;75;1013,1;18;7,18
08/08/2017;01:00;283;80;1013,2;17,9;7,4
07/08/2017;24:00;285;83;1012,9;18,2;6,02
07/08/2017;23:00;283;84;1012,8;18;6,38
07/08/2017;22:00;295;85;1012,4;18,1;7,67
07/08/2017;21:00;297;87;1011,5;19,2;7,6
07/08/2017;20:00;286;88;1010,8;19;6,68
07/08/2017;19:00;287;84;1010,2;19,8;5,77
07/08/2017;18:00;289;80;1009,7;20,7;5,53
07/08/2017;17:00;286;78;1009,7;21;4,82
07/08/2017;16:00;298;83;1009,6;21;5,79
07/08/2017;15:00;312;81;1009,4;21,4;6,06
07/08/2017;14:00;314;82;1009,4;21,3;6,26
07/08/2017;13:00;322;78;1009,7;21,4;4,91
07/08/2017;12:00;328;77;1010;21,3;4,59
07/08/2017;11:00;2;77;1010,1;21,2;3,83
07/08/2017;10:00;10;75;1010,3;21,3;2,48
07/08/2017;09:00;57;70;1010,7;23;1,2
07/08/2017;08:00;130;80;1011,1;20,2;1,58
07/08/2017;07:00;159;84;1011,2;19,3;1,96
07/08/2017;06:00;160;85;1011,3;18,8;2,02
07/08/2017;05:00;172;85;1011,5;18,8;1,3
07/08/2017;04:00;156;85;1012;18,5;2
07/08/2017;03:00;149;86;1012,8;18,5;1,95
07/08/2017;02:00;159;82;1013,6;19,2;1,23
07/08/2017;01:00;166;78;1014,3;19,9;0,9
06/08/2017;24:00;118;73;1015;20,7;0,79
06/08/2017;23:00;59;68;1015,5;20,8;0,77
06/08/2017;22:00;29;68;1015,7;20,8;0,67
06/08/2017;21:00;65;68;1016;20,9;0,64
06/08/2017;20:00;67;67;1015,9;21,1;1,33
06/08/2017;19:00;42;67;1016;21;2,26
06/08/2017;18:00;23;69;1016,4;20,8;4,34
06/08/2017;17:00;2;69;1016,8;20,8;5,45
06/08/2017;16:00;341;70;1017,2;20,7;5,39
06/08/2017;15:00;340;70;1017,5;20,5;5,63
06/08/2017;14:00;340;68;1017,9;20,3;5,74
06/08/2017;13:00;337;66;1018,2;20,4;5,74
06/08/2017;12:00;340;64;1018,8;20,3;5,04
06/08/2017;11:00;343;61;1019,3;20,2;4,33
06/08/2017;10:00;354;62;1019,5;19,9;3,31
06/08/2017;09:00;17;63;1019,5;20,2;2,08
06/08/2017;08:00;38;64;1019,5;20,8;1,29
06/08/2017;07:00;59;68;1019,3;19,8;1,15
06/08/2017;06:00;60;72;1019;18,8;1,75
06/08/2017;05:00;57;72;1018,8;18,9;1,89
06/08/2017;04:00;58;73;1018,8;19;1,75
06/08/2017;03:00;64;76;1018,8;18,8;1,22
06/08/2017;02:00;65;79;1018,9;18,8;1,19
06/08/2017;01:00;74;84;1019;18,8;0,73
05/08/2017;24:00;12;89;1019,1;18,7;0,43
05/08/2017;23:00;292;94;1019,2;17,8;1,49
05/08/2017;22:00;316;93;1019,4;17,9;0,73
05/08/2017;21:00;324;93;1019,2;17,8;0,69
05/08/2017;20:00;309;91;1018,6;18,2;0,62
05/08/2017;19:00;292;93;1018,2;18;0,39
05/08/2017;18:00;200;87;1018,2;18,9;0,38
05/08/2017;17:00;65;89;1018,2;19;0,61
05/08/2017;16:00;324;93;1018,4;17,9;1,49
05/08/2017;15:00;337;97;1018,6;17,1;2,06
05/08/2017;14:00;345;98;1018,9;16,8;4,46
05/08/2017;13:00;320;98;1018,7;17,2;5,53
05/08/2017;12:00;317;99;1018,6;17,6;6,72
05/08/2017;11:00;317;99;1018,2;18;7,49
05/08/2017;10:00;327;98;1017,5;18,8;6,37
05/08/2017;09:00;353;97;1016,9;19,3;3,86
05/08/2017;08:00;5;97;1016,4;19,2;4,13
05/08/2017;07:00;5;97;1015,5;19,4;4,94
05/08/2017;06:00;360;97;1014,6;20,2;4,7
05/08/2017;05:00;30;96;1013,9;20,8;4,59
05/08/2017;04:00;39;94;1013,5;21,6;5,09
05/08/2017;03:00;30;93;1013,5;22,3;4,35
05/08/2017;02:00;328;91;1013,3;22,8;2,93
05/08/2017;01:00;312;91;1013,3;22,9;2,73
04/08/2017;24:00;309;91;1013,6;23;2,93
04/08/2017;23:00;330;87;1002,3;23,2;3,58
04/08/2017;22:00;313;80;1014,1;24,3;3,89
04/08/2017;21:00;321;69;1013,8;25,7;1,48
04/08/2017;20:00;72;65;1013,2;26,4;1,5
04/08/2017;19:00;309;71;1012,9;25,8;2,76
04/08/2017;18:00;294;66;1012,8;26,5;3,83
04/08/2017;17:00;320;67;1012,8;26,2;4,84
04/08/2017;16:00;345;61;1012,7;26,9;5,37
04/08/2017;15:00;343;60;1012,6;27,4;3,86
04/08/2017;14:00;358;60;1012,8;27;5,04
04/08/2017;13:00;352;59;1013;27,2;5,15
04/08/2017;12:00;349;58;1013,1;27,2;3,82
04/08/2017;11:00;16;57;1013,6;27,2;2,82
04/08/2017;10:00;82;55;1013,7;28,5;1,13
04/08/2017;09:00;143;67;1013,6;25;2
04/08/2017;08:00;143;76;1013,6;22,7;2,35
04/08/2017;07:00;138;81;1013,1;21,7;2,48
04/08/2017;06:00;151;83;1012,8;21,2;1,92
04/08/2017;05:00;135;87;1012,6;21,2;1,81
04/08/2017;04:00;127;85;1012,5;21,6;2,01
04/08/2017;03:00;137;83;1012,9;21,8;1,75
04/08/2017;02:00;113;82;1013,3;21,8;0,67
04/08/2017;01:00;41;81;1013,5;21,8;0,4
03/08/2017;24:00;5;81;1014;21,6;1,06
03/08/2017;23:00;64;81;1014,3;21,7;0,83
03/08/2017;22:00;1;80;1014,6;21,9;1,42
03/08/2017;21:00;351;85;1014,7;21,9;1,97
03/08/2017;20:00;355;85;1014,6;22;2,65
03/08/2017;19:00;339;86;1014,4;22;4,47
03/08/2017;18:00;345;87;1014,2;22,2;5,38
03/08/2017;17:00;337;80;1014,2;23;5,3
03/08/2017;16:00;325;79;1014,1;23,1;5,64
03/08/2017;15:00;321;74;1014,1;23,4;5,29
03/08/2017;14:00;318;70;1014,1;23,6;5,13
03/08/2017;13:00;327;70;1014,3;23,5;5,17
03/08/2017;12:00;339;77;1014,5;23,2;4,68
03/08/2017;11:00;342;79;1014,7;22,8;3,91
03/08/2017;10:00;16;74;1014,6;23,4;1,73
03/08/2017;09:00;147;75;1014,6;22,5;1,77
03/08/2017;08:00;144;84;1014,4;20,2;3,06
03/08/2017;07:00;143;89;1014,1;19,3;2,57
03/08/2017;06:00;166;92;1014,3;18,4;1,33
03/08/2017;05:00;158;92;1013,9;18,2;1,21
03/08/2017;04:00;163;92;1013,6;18,5;1,9
03/08/2017;03:00;163;91;1013,7;18,9;1,58
03/08/2017;02:00;160;89;1013,7;19,2;1,42
03/08/2017;01:00;158;88;1013,7;19,8;1,83
02/08/2017;24:00;139;87;1013,8;20,1;1,21
02/08/2017;23:00;157;85;1013,6;20,8;1
02/08/2017;22:00;147;82;1014;21,5;1,28
02/08/2017;21:00;75;82;1014,2;21,6;0,58
02/08/2017;20:00;6;81;1013,8;21,7;1,04
02/08/2017;19:00;20;80;1013,5;21,6;1,58
02/08/2017;18:00;21;81;1013,4;21,4;2,92
02/08/2017;17:00;360;83;1013,6;21,3;4,33
02/08/2017;16:00;352;84;1013,3;21,3;5,07
02/08/2017;15:00;349;80;1013,3;21,6;5,59
02/08/2017;14:00;354;79;1013,3;21,6;6,22
02/08/2017;13:00;324;72;1013,5;22,1;5,67
02/08/2017;12:00;347;71;1013,8;22;2,98
02/08/2017;11:00;14;78;1014,5;20,9;3,79
02/08/2017;10:00;8;83;1014,6;20,6;3,2
02/08/2017;09:00;41;77;1014,6;21,4;1,42
