Date;Hour;O3 (µg/m3);O3 - ICA;O3 8h (µg/m3)
25/04/2017;12:00;75;"Buena / ";81
25/04/2017;11:00;52;"Muy buena / ";85
25/04/2017;10:00;64;"Buena / ";93
25/04/2017;09:00;94;"Buena / ";99
25/04/2017;08:00;94;"Buena / ";99
25/04/2017;07:00;93;"Buena / ";100
25/04/2017;06:00;;"Sin datos / ";103
25/04/2017;05:00;99;"Buena / ";102
25/04/2017;04:00;102;"Buena / ";100
25/04/2017;03:00;107;"Buena / ";100
25/04/2017;02:00;105;"Buena / ";100
25/04/2017;01:00;96;"Buena / ";101
24/04/2017;24:00;104;"Buena / ";105
24/04/2017;23:00;108;"Buena / ";108
24/04/2017;22:00;96;"Buena / ";111
24/04/2017;21:00;88;"Buena / ";115
24/04/2017;20:00;102;"Buena / ";121
24/04/2017;19:00;108;"Buena / ";124
24/04/2017;18:00;112;"Buena / ";126
24/04/2017;17:00;122;"Mejorable / ";127
24/04/2017;16:00;126;"Mejorable / ";126
24/04/2017;15:00;130;"Mejorable / ";124
24/04/2017;14:00;135;"Mejorable / ";122
24/04/2017;13:00;136;"Mejorable / ";120
24/04/2017;12:00;124;"Mejorable / ";117
24/04/2017;11:00;122;"Mejorable / ";116
24/04/2017;10:00;118;"Buena / ";114
24/04/2017;09:00;114;"Buena / ";113
24/04/2017;08:00;113;"Buena / ";113
24/04/2017;07:00;112;"Buena / ";113
24/04/2017;06:00;;"Sin datos / ";115
24/04/2017;05:00;114;"Buena / ";117
24/04/2017;04:00;113;"Buena / ";119
24/04/2017;03:00;112;"Buena / ";121
24/04/2017;02:00;112;"Buena / ";126
24/04/2017;01:00;114;"Buena / ";126
23/04/2017;24:00;115;"Buena / ";129
23/04/2017;23:00;123;"Mejorable / ";131
23/04/2017;22:00;130;"Mejorable / ";133
23/04/2017;21:00;131;"Mejorable / ";134
23/04/2017;20:00;127;"Mejorable / ";135
23/04/2017;19:00;128;"Mejorable / ";136
23/04/2017;18:00;132;"Mejorable / ";136
23/04/2017;17:00;135;"Mejorable / ";136
23/04/2017;16:00;138;"Mejorable / ";134
23/04/2017;15:00;140;"Mejorable / ";131
23/04/2017;14:00;140;"Mejorable / ";129
23/04/2017;13:00;139;"Mejorable / ";128
23/04/2017;12:00;134;"Mejorable / ";127
23/04/2017;11:00;130;"Mejorable / ";127
23/04/2017;10:00;128;"Mejorable / ";129
23/04/2017;09:00;123;"Mejorable / ";131
23/04/2017;08:00;115;"Buena / ";134
23/04/2017;07:00;126;"Mejorable / ";137
23/04/2017;06:00;;"Sin datos / ";140
23/04/2017;05:00;137;"Mejorable / ";142
23/04/2017;04:00;139;"Mejorable / ";143
23/04/2017;03:00;141;"Mejorable / ";144
23/04/2017;02:00;142;"Mejorable / ";145
23/04/2017;01:00;143;"Mejorable / ";146
22/04/2017;24:00;143;"Mejorable / ";146
22/04/2017;23:00;144;"Mejorable / ";145
22/04/2017;22:00;145;"Mejorable / ";143
22/04/2017;21:00;145;"Mejorable / ";142
22/04/2017;20:00;149;"Mejorable / ";140
22/04/2017;19:00;149;"Mejorable / ";137
22/04/2017;18:00;145;"Mejorable / ";134
22/04/2017;17:00;143;"Mejorable / ";131
22/04/2017;16:00;137;"Mejorable / ";127
22/04/2017;15:00;131;"Mejorable / ";125
22/04/2017;14:00;133;"Mejorable / ";123
22/04/2017;13:00;132;"Mejorable / ";121
22/04/2017;12:00;129;"Mejorable / ";119
22/04/2017;11:00;123;"Mejorable / ";119
22/04/2017;10:00;116;"Buena / ";119
22/04/2017;09:00;118;"Buena / ";120
22/04/2017;08:00;116;"Buena / ";121
22/04/2017;07:00;115;"Buena / ";122
22/04/2017;06:00;;"Sin datos / ";123
22/04/2017;05:00;127;"Mejorable / ";125
22/04/2017;04:00;127;"Mejorable / ";125
22/04/2017;03:00;126;"Mejorable / ";124
22/04/2017;02:00;124;"Mejorable / ";123
22/04/2017;01:00;125;"Mejorable / ";123
21/04/2017;24:00;123;"Mejorable / ";123
21/04/2017;23:00;123;"Mejorable / ";124
21/04/2017;22:00;125;"Mejorable / ";124
21/04/2017;21:00;122;"Mejorable / ";125
21/04/2017;20:00;121;"Mejorable / ";125
21/04/2017;19:00;122;"Mejorable / ";126
21/04/2017;18:00;124;"Mejorable / ";127
21/04/2017;17:00;126;"Mejorable / ";127
21/04/2017;16:00;126;"Mejorable / ";124
21/04/2017;15:00;128;"Mejorable / ";121
21/04/2017;14:00;128;"Mejorable / ";118
21/04/2017;13:00;128;"Mejorable / ";114
21/04/2017;12:00;128;"Mejorable / ";112
21/04/2017;11:00;126;"Mejorable / ";108
21/04/2017;10:00;122;"Mejorable / ";105
21/04/2017;09:00;109;"Buena / ";104
21/04/2017;08:00;100;"Buena / ";105
21/04/2017;07:00;100;"Buena / ";106
21/04/2017;06:00;;"Sin datos / ";108
21/04/2017;05:00;103;"Buena / ";109
21/04/2017;04:00;100;"Buena / ";110
21/04/2017;03:00;105;"Buena / ";112
21/04/2017;02:00;114;"Buena / ";113
21/04/2017;01:00;114;"Buena / ";114
20/04/2017;24:00;111;"Buena / ";114
20/04/2017;23:00;111;"Buena / ";114
20/04/2017;22:00;112;"Buena / ";114
20/04/2017;21:00;114;"Buena / ";113
20/04/2017;20:00;115;"Buena / ";111
20/04/2017;19:00;114;"Buena / ";110
20/04/2017;18:00;117;"Buena / ";108
20/04/2017;17:00;117;"Buena / ";106
20/04/2017;16:00;113;"Buena / ";104
20/04/2017;15:00;108;"Buena / ";103
20/04/2017;14:00;104;"Buena / ";102
20/04/2017;13:00;101;"Buena / ";101
20/04/2017;12:00;103;"Buena / ";101
20/04/2017;11:00;102;"Buena / ";100
20/04/2017;10:00;102;"Buena / ";99
20/04/2017;09:00;102;"Buena / ";98
20/04/2017;08:00;101;"Buena / ";98
20/04/2017;07:00;100;"Buena / ";98
20/04/2017;06:00;;"Sin datos / ";100
20/04/2017;05:00;93;"Buena / ";103
20/04/2017;04:00;95;"Buena / ";105
20/04/2017;03:00;96;"Buena / ";109
20/04/2017;02:00;99;"Buena / ";112
20/04/2017;01:00;102;"Buena / ";115
19/04/2017;24:00;106;"Buena / ";117
19/04/2017;23:00;112;"Buena / ";117
19/04/2017;22:00;115;"Buena / ";118
19/04/2017;21:00;117;"Buena / ";117
19/04/2017;20:00;120;"Buena / ";117
19/04/2017;19:00;121;"Mejorable / ";116
19/04/2017;18:00;120;"Buena / ";114
19/04/2017;17:00;117;"Buena / ";111
19/04/2017;16:00;116;"Buena / ";108
19/04/2017;15:00;115;"Buena / ";105
19/04/2017;14:00;112;"Buena / ";102
19/04/2017;13:00;114;"Buena / ";100
19/04/2017;12:00;112;"Buena / ";98
19/04/2017;11:00;105;"Buena / ";97
19/04/2017;10:00;99;"Buena / ";97
19/04/2017;09:00;91;"Buena / ";98
19/04/2017;08:00;92;"Buena / ";100
19/04/2017;07:00;94;"Buena / ";101
19/04/2017;06:00;;"Sin datos / ";103
19/04/2017;05:00;101;"Buena / ";106
19/04/2017;04:00;102;"Buena / ";107
19/04/2017;03:00;105;"Buena / ";107
19/04/2017;02:00;106;"Buena / ";108
19/04/2017;01:00;107;"Buena / ";108
18/04/2017;24:00;107;"Buena / ";107
18/04/2017;23:00;106;"Buena / ";107
18/04/2017;22:00;109;"Buena / ";106
18/04/2017;21:00;108;"Buena / ";104
18/04/2017;20:00;110;"Buena / ";101
18/04/2017;19:00;109;"Buena / ";98
18/04/2017;18:00;105;"Buena / ";95
18/04/2017;17:00;105;"Buena / ";93
18/04/2017;16:00;100;"Buena / ";90
18/04/2017;15:00;98;"Buena / ";88
18/04/2017;14:00;95;"Buena / ";86
18/04/2017;13:00;89;"Buena / ";86
18/04/2017;12:00;86;"Buena / ";85
18/04/2017;11:00;85;"Buena / ";86
18/04/2017;10:00;83;"Buena / ";89
18/04/2017;09:00;83;"Buena / ";92
18/04/2017;08:00;84;"Buena / ";94
18/04/2017;07:00;83;"Buena / ";96
18/04/2017;06:00;;"Sin datos / ";99
18/04/2017;05:00;97;"Buena / ";101
18/04/2017;04:00;95;"Buena / ";101
18/04/2017;03:00;101;"Buena / ";101
18/04/2017;02:00;103;"Buena / ";101
18/04/2017;01:00;100;"Buena / ";100
17/04/2017;24:00;100;"Buena / ";100
17/04/2017;23:00;102;"Buena / ";100
17/04/2017;22:00;103;"Buena / ";100
17/04/2017;21:00;102;"Buena / ";99
17/04/2017;20:00;98;"Buena / ";98
17/04/2017;19:00;97;"Buena / ";98
17/04/2017;18:00;98;"Buena / ";96
17/04/2017;17:00;100;"Buena / ";94
17/04/2017;16:00;100;"Buena / ";91
17/04/2017;15:00;98;"Buena / ";88
17/04/2017;14:00;98;"Buena / ";86
17/04/2017;13:00;97;"Buena / ";84
17/04/2017;12:00;92;"Buena / ";82
17/04/2017;11:00;86;"Buena / ";81
17/04/2017;10:00;78;"Buena / ";81
17/04/2017;09:00;79;"Buena / ";81
17/04/2017;08:00;76;"Buena / ";81
17/04/2017;07:00;79;"Buena / ";82
17/04/2017;06:00;;"Sin datos / ";83
17/04/2017;05:00;86;"Buena / ";83
17/04/2017;04:00;85;"Buena / ";83
17/04/2017;03:00;86;"Buena / ";84
17/04/2017;02:00;82;"Buena / ";84
17/04/2017;01:00;81;"Buena / ";85
16/04/2017;24:00;82;"Buena / ";87
16/04/2017;23:00;80;"Buena / ";87
16/04/2017;22:00;83;"Buena / ";88
16/04/2017;21:00;86;"Buena / ";89
16/04/2017;20:00;88;"Buena / ";89
16/04/2017;19:00;87;"Buena / ";89
16/04/2017;18:00;91;"Buena / ";89
16/04/2017;17:00;92;"Buena / ";88
16/04/2017;16:00;90;"Buena / ";88
16/04/2017;15:00;90;"Buena / ";88
16/04/2017;14:00;89;"Buena / ";88
16/04/2017;13:00;88;"Buena / ";89
16/04/2017;12:00;86;"Buena / ";89
16/04/2017;11:00;84;"Buena / ";90
16/04/2017;10:00;87;"Buena / ";91
16/04/2017;09:00;90;"Buena / ";91
16/04/2017;08:00;90;"Buena / ";91
16/04/2017;07:00;91;"Buena / ";91
16/04/2017;06:00;;"Sin datos / ";90
16/04/2017;05:00;93;"Buena / ";90
16/04/2017;04:00;93;"Buena / ";90
16/04/2017;03:00;92;"Buena / ";90
16/04/2017;02:00;89;"Buena / ";91
16/04/2017;01:00;88;"Buena / ";92
15/04/2017;24:00;85;"Buena / ";93
15/04/2017;23:00;84;"Buena / ";94
15/04/2017;22:00;92;"Buena / ";96
15/04/2017;21:00;93;"Buena / ";97
15/04/2017;20:00;92;"Buena / ";98
15/04/2017;19:00;96;"Buena / ";98
15/04/2017;18:00;98;"Buena / ";97
15/04/2017;17:00;96;"Buena / ";95
15/04/2017;16:00;98;"Buena / ";94
15/04/2017;15:00;99;"Buena / ";92
15/04/2017;14:00;100;"Buena / ";91
15/04/2017;13:00;102;"Buena / ";90
15/04/2017;12:00;96;"Buena / ";88
15/04/2017;11:00;85;"Buena / ";88
15/04/2017;10:00;85;"Buena / ";90
15/04/2017;09:00;86;"Buena / ";92
15/04/2017;08:00;84;"Buena / ";95
15/04/2017;07:00;88;"Buena / ";96
15/04/2017;06:00;;"Sin datos / ";99
15/04/2017;05:00;98;"Buena / ";100
15/04/2017;04:00;99;"Buena / ";100
15/04/2017;03:00;99;"Buena / ";100
15/04/2017;02:00;100;"Buena / ";100
15/04/2017;01:00;101;"Buena / ";101
14/04/2017;24:00;103;"Buena / ";101
14/04/2017;23:00;101;"Buena / ";102
14/04/2017;22:00;102;"Buena / ";102
14/04/2017;21:00;99;"Buena / ";102
14/04/2017;20:00;98;"Buena / ";102
14/04/2017;19:00;102;"Buena / ";101
14/04/2017;18:00;105;"Buena / ";101
14/04/2017;17:00;103;"Buena / ";100
14/04/2017;16:00;102;"Buena / ";98
14/04/2017;15:00;105;"Buena / ";94
14/04/2017;14:00;99;"Buena / ";91
14/04/2017;13:00;102;"Buena / ";92
14/04/2017;12:00;91;"Buena / ";91
14/04/2017;11:00;101;"Buena / ";96
14/04/2017;10:00;94;"Buena / ";100
14/04/2017;09:00;93;"Buena / ";104
14/04/2017;08:00;70;"Buena / ";110
14/04/2017;07:00;74;"Buena / ";117
14/04/2017;06:00;;"Sin datos / ";127
14/04/2017;05:00;123;"Mejorable / ";129
14/04/2017;04:00;128;"Mejorable / ";128
14/04/2017;03:00;126;"Mejorable / ";128
14/04/2017;02:00;128;"Mejorable / ";128
14/04/2017;01:00;131;"Mejorable / ";125
13/04/2017;24:00;136;"Mejorable / ";122
13/04/2017;23:00;134;"Mejorable / ";122
13/04/2017;22:00;128;"Mejorable / ";119
13/04/2017;21:00;122;"Mejorable / ";118
13/04/2017;20:00;129;"Mejorable / ";118
13/04/2017;19:00;122;"Mejorable / ";115
13/04/2017;18:00;106;"Buena / ";111
13/04/2017;17:00;116;"Buena / ";110
13/04/2017;16:00;115;"Buena / ";108
13/04/2017;15:00;115;"Buena / ";107
13/04/2017;14:00;119;"Buena / ";106
13/04/2017;13:00;118;"Buena / ";104
13/04/2017;12:00;106;"Buena / ";102
13/04/2017;11:00;96;"Buena / ";104
13/04/2017;10:00;92;"Buena / ";107
13/04/2017;09:00;99;"Buena / ";109
13/04/2017;08:00;112;"Buena / ";108
13/04/2017;07:00;107;"Buena / ";108
13/04/2017;06:00;;"Sin datos / ";106
13/04/2017;05:00;119;"Buena / ";106
13/04/2017;04:00;119;"Buena / ";106
13/04/2017;03:00;113;"Buena / ";104
13/04/2017;02:00;108;"Buena / ";104
13/04/2017;01:00;95;"Buena / ";104
12/04/2017;24:00;93;"Buena / ";107
12/04/2017;23:00;98;"Buena / ";108
12/04/2017;22:00;103;"Buena / ";111
12/04/2017;21:00;105;"Buena / ";113
12/04/2017;20:00;108;"Buena / ";114
12/04/2017;19:00;110;"Buena / ";114
12/04/2017;18:00;109;"Buena / ";112
12/04/2017;17:00;114;"Buena / ";111
12/04/2017;16:00;117;"Buena / ";109
12/04/2017;15:00;120;"Buena / ";106
12/04/2017;14:00;120;"Buena / ";103
12/04/2017;13:00;113;"Buena / ";100
12/04/2017;12:00;107;"Buena / ";98
12/04/2017;11:00;99;"Buena / ";98
12/04/2017;10:00;99;"Buena / ";99
12/04/2017;09:00;100;"Buena / ";100
12/04/2017;08:00;93;"Buena / ";100
12/04/2017;07:00;91;"Buena / ";102
12/04/2017;06:00;;"Sin datos / ";102
12/04/2017;05:00;105;"Buena / ";101
12/04/2017;04:00;107;"Buena / ";100
12/04/2017;03:00;105;"Buena / ";98
12/04/2017;02:00;103;"Buena / ";96
12/04/2017;01:00;103;"Buena / ";96
11/04/2017;24:00;98;"Buena / ";95
11/04/2017;23:00;96;"Buena / ";96
11/04/2017;22:00;93;"Buena / ";98
11/04/2017;21:00;93;"Buena / ";99
11/04/2017;20:00;93;"Buena / ";101
11/04/2017;19:00;93;"Buena / ";103
11/04/2017;18:00;98;"Buena / ";104
11/04/2017;17:00;101;"Buena / ";105
11/04/2017;16:00;104;"Buena / ";105
11/04/2017;15:00;106;"Buena / ";104
11/04/2017;14:00;105;"Buena / ";102
11/04/2017;13:00;108;"Buena / ";101
11/04/2017;12:00;109;"Buena / ";100
11/04/2017;11:00;104;"Buena / ";100
11/04/2017;10:00;102;"Buena / ";101
11/04/2017;09:00;101;"Buena / ";101
11/04/2017;08:00;97;"Buena / ";103
11/04/2017;07:00;92;"Buena / ";104
11/04/2017;06:00;;"Sin datos / ";106
11/04/2017;05:00;107;"Buena / ";107
11/04/2017;04:00;113;"Buena / ";106
11/04/2017;03:00;106;"Buena / ";104
11/04/2017;02:00;106;"Buena / ";102
11/04/2017;01:00;113;"Buena / ";100
10/04/2017;24:00;102;"Buena / ";98
10/04/2017;23:00;106;"Buena / ";97
10/04/2017;22:00;99;"Buena / ";95
10/04/2017;21:00;98;"Buena / ";93
10/04/2017;20:00;97;"Buena / ";89
10/04/2017;19:00;93;"Buena / ";84
10/04/2017;18:00;94;"Buena / ";81
10/04/2017;17:00;98;"Buena / ";83
10/04/2017;16:00;94;"Buena / ";84
10/04/2017;15:00;89;"Buena / ";85
10/04/2017;14:00;82;"Buena / ";87
10/04/2017;13:00;68;"Buena / ";90
10/04/2017;12:00;55;"Muy buena / ";93
10/04/2017;11:00;65;"Buena / ";101
10/04/2017;10:00;109;"Buena / ";107
10/04/2017;09:00;109;"Buena / ";108
10/04/2017;08:00;104;"Buena / ";109
10/04/2017;07:00;101;"Buena / ";109
10/04/2017;06:00;;"Sin datos / ";111
10/04/2017;05:00;114;"Buena / ";112
10/04/2017;04:00;111;"Buena / ";113
10/04/2017;03:00;113;"Buena / ";115
10/04/2017;02:00;114;"Buena / ";117
10/04/2017;01:00;112;"Buena / ";119
09/04/2017;24:00;108;"Buena / ";122
09/04/2017;23:00;108;"Buena / ";123
09/04/2017;22:00;111;"Buena / ";125
09/04/2017;21:00;120;"Buena / ";128
09/04/2017;20:00;130;"Mejorable / ";129
09/04/2017;19:00;127;"Mejorable / ";128
09/04/2017;18:00;127;"Mejorable / ";128
09/04/2017;17:00;132;"Mejorable / ";126
09/04/2017;16:00;130;"Mejorable / ";124
09/04/2017;15:00;126;"Mejorable / ";122
09/04/2017;14:00;129;"Mejorable / ";120
09/04/2017;13:00;128;"Mejorable / ";119
09/04/2017;12:00;127;"Mejorable / ";118
09/04/2017;11:00;121;"Mejorable / ";117
09/04/2017;10:00;118;"Buena / ";117
09/04/2017;09:00;114;"Buena / ";117
09/04/2017;08:00;113;"Buena / ";118
09/04/2017;07:00;113;"Buena / ";119
09/04/2017;06:00;;"Sin datos / ";119
09/04/2017;05:00;119;"Buena / ";120
09/04/2017;04:00;120;"Buena / ";120
09/04/2017;03:00;121;"Mejorable / ";122
09/04/2017;02:00;119;"Buena / ";124
09/04/2017;01:00;121;"Mejorable / ";126
08/04/2017;24:00;122;"Mejorable / ";128
08/04/2017;23:00;118;"Buena / ";128
08/04/2017;22:00;118;"Buena / ";130
08/04/2017;21:00;123;"Mejorable / ";132
08/04/2017;20:00;134;"Mejorable / ";132
08/04/2017;19:00;136;"Mejorable / ";131
08/04/2017;18:00;133;"Mejorable / ";128
08/04/2017;17:00;132;"Mejorable / ";125
08/04/2017;16:00;133;"Mejorable / ";121
08/04/2017;15:00;132;"Mejorable / ";117
08/04/2017;14:00;131;"Mejorable / ";113
08/04/2017;13:00;126;"Mejorable / ";109
08/04/2017;12:00;124;"Mejorable / ";107
08/04/2017;11:00;113;"Buena / ";104
08/04/2017;10:00;108;"Buena / ";103
08/04/2017;09:00;102;"Buena / ";101
08/04/2017;08:00;101;"Buena / ";101
08/04/2017;07:00;99;"Buena / ";102
08/04/2017;06:00;;"Sin datos / ";103
08/04/2017;05:00;106;"Buena / ";104
08/04/2017;04:00;106;"Buena / ";104
08/04/2017;03:00;101;"Buena / ";104
08/04/2017;02:00;100;"Buena / ";104
08/04/2017;01:00;102;"Buena / ";104
07/04/2017;24:00;101;"Buena / ";105
07/04/2017;23:00;106;"Buena / ";106
07/04/2017;22:00;108;"Buena / ";107
07/04/2017;21:00;107;"Buena / ";107
07/04/2017;20:00;103;"Buena / ";106
07/04/2017;19:00;101;"Buena / ";105
07/04/2017;18:00;103;"Buena / ";103
07/04/2017;17:00;108;"Buena / ";101
07/04/2017;16:00;113;"Buena / ";99
07/04/2017;15:00;113;"Buena / ";94
07/04/2017;14:00;107;"Buena / ";90
07/04/2017;13:00;99;"Buena / ";88
07/04/2017;12:00;94;"Buena / ";86
07/04/2017;11:00;87;"Buena / ";86
07/04/2017;10:00;84;"Buena / ";88
07/04/2017;09:00;94;"Buena / ";89
07/04/2017;08:00;77;"Buena / ";89
07/04/2017;07:00;80;"Buena / ";91
07/04/2017;06:00;;"Sin datos / ";94
07/04/2017;05:00;69;"Buena / ";95
07/04/2017;04:00;90;"Buena / ";96
07/04/2017;03:00;102;"Buena / ";97
07/04/2017;02:00;95;"Buena / ";96
07/04/2017;01:00;93;"Buena / ";97
06/04/2017;24:00;93;"Buena / ";99
06/04/2017;23:00;95;"Buena / ";99
06/04/2017;22:00;97;"Buena / ";100
06/04/2017;21:00;99;"Buena / ";100
06/04/2017;20:00;98;"Buena / ";100
06/04/2017;19:00;98;"Buena / ";100
06/04/2017;18:00;101;"Buena / ";100
06/04/2017;17:00;102;"Buena / ";100
06/04/2017;16:00;101;"Buena / ";97
06/04/2017;15:00;102;"Buena / ";93
06/04/2017;14:00;102;"Buena / ";90
06/04/2017;13:00;99;"Buena / ";87
06/04/2017;12:00;96;"Buena / ";
06/04/2017;11:00;;"Sin datos / ";
06/04/2017;10:00;86;"Buena / ";84
06/04/2017;09:00;80;"Buena / ";84
06/04/2017;08:00;80;"Buena / ";84
06/04/2017;07:00;83;"Buena / ";85
06/04/2017;06:00;;"Sin datos / ";86
06/04/2017;05:00;88;"Buena / ";88
06/04/2017;04:00;87;"Buena / ";88
06/04/2017;03:00;87;"Buena / ";89
06/04/2017;02:00;85;"Buena / ";90
06/04/2017;01:00;83;"Buena / ";90
05/04/2017;24:00;86;"Buena / ";90
05/04/2017;23:00;90;"Buena / ";90
05/04/2017;22:00;93;"Buena / ";90
05/04/2017;21:00;92;"Buena / ";89
05/04/2017;20:00;91;"Buena / ";
05/04/2017;19:00;90;"Buena / ";
05/04/2017;18:00;89;"Buena / ";83
05/04/2017;17:00;86;"Buena / ";82
05/04/2017;16:00;91;"Buena / ";81
05/04/2017;15:00;89;"Buena / ";79
05/04/2017;14:00;85;"Buena / ";78
05/04/2017;13:00;81;"Buena / ";79
05/04/2017;12:00;78;"Buena / ";78
05/04/2017;11:00;76;"Buena / ";
05/04/2017;10:00;72;"Buena / ";85
05/04/2017;09:00;74;"Buena / ";87
05/04/2017;08:00;77;"Buena / ";90
05/04/2017;07:00;83;"Buena / ";92
05/04/2017;06:00;;"Sin datos / ";92
05/04/2017;05:00;92;"Buena / ";91
05/04/2017;04:00;93;"Buena / ";91
05/04/2017;03:00;95;"Buena / ";91
05/04/2017;02:00;97;"Buena / ";90
05/04/2017;01:00;97;"Buena / ";90
04/04/2017;24:00;89;"Buena / ";89
04/04/2017;23:00;79;"Buena / ";89
04/04/2017;22:00;83;"Buena / ";91
04/04/2017;21:00;90;"Buena / ";92
04/04/2017;20:00;93;"Buena / ";92
04/04/2017;19:00;93;"Buena / ";91
04/04/2017;18:00;92;"Buena / ";90
04/04/2017;17:00;93;"Buena / ";88
04/04/2017;16:00;91;"Buena / ";86
04/04/2017;15:00;91;"Buena / ";84
04/04/2017;14:00;90;"Buena / ";82
04/04/2017;13:00;89;"Buena / ";81
04/04/2017;12:00;87;"Buena / ";80
04/04/2017;11:00;85;"Buena / ";78
04/04/2017;10:00;79;"Buena / ";76
04/04/2017;09:00;75;"Buena / ";75
04/04/2017;08:00;75;"Buena / ";75
04/04/2017;07:00;78;"Buena / ";75
04/04/2017;06:00;;"Sin datos / ";74
04/04/2017;05:00;79;"Buena / ";71
04/04/2017;04:00;70;"Buena / ";73
04/04/2017;03:00;75;"Buena / ";75
04/04/2017;02:00;67;"Buena / ";78
04/04/2017;01:00;79;"Buena / ";82
03/04/2017;24:00;78;"Buena / ";85
03/04/2017;23:00;68;"Buena / ";87
03/04/2017;22:00;69;"Buena / ";91
03/04/2017;21:00;81;"Buena / ";94
03/04/2017;20:00;87;"Buena / ";96
03/04/2017;19:00;94;"Buena / ";96
03/04/2017;18:00;95;"Buena / ";94
03/04/2017;17:00;100;"Buena / ";93
03/04/2017;16:00;102;"Buena / ";91
03/04/2017;15:00;100;"Buena / ";89
03/04/2017;14:00;95;"Buena / ";88
03/04/2017;13:00;91;"Buena / ";87
03/04/2017;12:00;87;"Buena / ";87
03/04/2017;11:00;85;"Buena / ";86
03/04/2017;10:00;85;"Buena / ";84
03/04/2017;09:00;84;"Buena / ";84
03/04/2017;08:00;87;"Buena / ";86
03/04/2017;07:00;88;"Buena / ";86
03/04/2017;06:00;;"Sin datos / ";87
03/04/2017;05:00;83;"Buena / ";86
03/04/2017;04:00;78;"Buena / ";87
03/04/2017;03:00;76;"Buena / ";87
03/04/2017;02:00;86;"Buena / ";89
03/04/2017;01:00;95;"Buena / ";89
02/04/2017;24:00;95;"Buena / ";89
02/04/2017;23:00;92;"Buena / ";90
02/04/2017;22:00;86;"Buena / ";90
02/04/2017;21:00;93;"Buena / ";91
02/04/2017;20:00;78;"Buena / ";92
02/04/2017;19:00;90;"Buena / ";94
02/04/2017;18:00;91;"Buena / ";94
02/04/2017;17:00;93;"Buena / ";95
02/04/2017;16:00;93;"Buena / ";96
02/04/2017;15:00;95;"Buena / ";96
02/04/2017;14:00;98;"Buena / ";97
02/04/2017;13:00;97;"Buena / ";97
02/04/2017;12:00;92;"Buena / ";97
02/04/2017;11:00;95;"Buena / ";98
02/04/2017;10:00;98;"Buena / ";98
02/04/2017;09:00;96;"Buena / ";99
02/04/2017;08:00;98;"Buena / ";99
02/04/2017;07:00;98;"Buena / ";99
02/04/2017;06:00;;"Sin datos / ";99
02/04/2017;05:00;101;"Buena / ";99
02/04/2017;04:00;99;"Buena / ";98
02/04/2017;03:00;99;"Buena / ";98
02/04/2017;02:00;101;"Buena / ";97
02/04/2017;01:00;100;"Buena / ";96
01/04/2017;24:00;98;"Buena / ";96
01/04/2017;23:00;97;"Buena / ";95
01/04/2017;22:00;98;"Buena / ";95
01/04/2017;21:00;95;"Buena / ";95
01/04/2017;20:00;95;"Buena / ";95
01/04/2017;19:00;93;"Buena / ";95
01/04/2017;18:00;94;"Buena / ";95
01/04/2017;17:00;97;"Buena / ";95
01/04/2017;16:00;94;"Buena / ";94
01/04/2017;15:00;97;"Buena / ";93
01/04/2017;14:00;97;"Buena / ";93
01/04/2017;13:00;94;"Buena / ";92
01/04/2017;12:00;94;"Buena / ";92
01/04/2017;11:00;95;"Buena / ";91
01/04/2017;10:00;90;"Buena / ";91
01/04/2017;09:00;88;"Buena / ";92
01/04/2017;08:00;92;"Buena / ";94
01/04/2017;07:00;93;"Buena / ";94
01/04/2017;06:00;;"Sin datos / ";93
01/04/2017;05:00;91;"Buena / ";94
01/04/2017;04:00;88;"Buena / ";94
01/04/2017;03:00;92;"Buena / ";96
01/04/2017;02:00;96;"Buena / ";96
01/04/2017;01:00;101;"Buena / ";96
31/03/2017;24:00;86;"Buena / ";97
31/03/2017;23:00;89;"Buena / ";98
31/03/2017;22:00;96;"Buena / ";99
31/03/2017;21:00;99;"Buena / ";98
31/03/2017;20:00;96;"Buena / ";95
31/03/2017;19:00;96;"Buena / ";94
31/03/2017;18:00;94;"Buena / ";93
31/03/2017;17:00;108;"Buena / ";92
31/03/2017;16:00;107;"Buena / ";90
31/03/2017;15:00;93;"Buena / ";89
31/03/2017;14:00;88;"Buena / ";89
31/03/2017;13:00;80;"Buena / ";90
31/03/2017;12:00;84;"Buena / ";91
31/03/2017;11:00;86;"Buena / ";93
31/03/2017;10:00;89;"Buena / ";95
31/03/2017;09:00;94;"Buena / ";97
31/03/2017;08:00;94;"Buena / ";98
31/03/2017;07:00;95;"Buena / ";99
31/03/2017;06:00;;"Sin datos / ";101
31/03/2017;05:00;97;"Buena / ";104
31/03/2017;04:00;99;"Buena / ";106
31/03/2017;03:00;100;"Buena / ";107
31/03/2017;02:00;101;"Buena / ";109
31/03/2017;01:00;104;"Buena / ";111
30/03/2017;24:00;110;"Buena / ";113
