Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
16/01/2017;16:00;1;7;Muy buena / Oso ona;9;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;318;96;1019,5;1,7;30;10,4;2,85
16/01/2017;15:00;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;
16/01/2017;14:00;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;
16/01/2017;13:00;1;7;Muy buena / Oso ona;9;10;Muy buena / Oso ona;4;Muy buena / Oso ona;317;86;1020,5;0,1;72,4;11,1;3,49
16/01/2017;12:00;1;7;Muy buena / Oso ona;9;16;Muy buena / Oso ona;4;Muy buena / Oso ona;319;80;1021,3;0;84,5;11,6;2,73
16/01/2017;11:00;1;10;Muy buena / Oso ona;11;15;Muy buena / Oso ona;0;Muy buena / Oso ona;317;78;1021,8;0;59,7;11,8;2,79
16/01/2017;10:00;1;8;Muy buena / Oso ona;10;10;Muy buena / Oso ona;0;Muy buena / Oso ona;323;79;1021,8;0;56;11;2,35
16/01/2017;09:00;2;13;Muy buena / Oso ona;16;9;Muy buena / Oso ona;0;Muy buena / Oso ona;329;86;1021,5;0,1;14,5;10,4;1,84
16/01/2017;08:00;1;11;Muy buena / Oso ona;13;6;Muy buena / Oso ona;1;Muy buena / Oso ona;321;92;1021,1;0,2;0,7;10,3;2,14
16/01/2017;07:00;1;8;Muy buena / Oso ona;10;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;316;97;1020,8;2,2;0,2;10;3,01
16/01/2017;06:00;0;6;Muy buena / Oso ona;6;8;Muy buena / Oso ona;3;Muy buena / Oso ona;311;96;1020,6;1,4;0,3;9,9;3,54
16/01/2017;05:00;0;4;Muy buena / Oso ona;4;;Sin datos / Daturik gabe;7;Muy buena / Oso ona;311;94;1020,8;0,6;0,4;9,9;3,43
16/01/2017;04:00;0;2;Muy buena / Oso ona;2;14;Muy buena / Oso ona;3;Muy buena / Oso ona;312;92;1021,1;0,5;0,4;9,9;3,6
16/01/2017;03:00;0;3;Muy buena / Oso ona;3;16;Muy buena / Oso ona;6;Muy buena / Oso ona;310;87;1021,5;0,1;0,8;10,2;3,22
16/01/2017;02:00;0;1;Muy buena / Oso ona;1;12;Muy buena / Oso ona;3;Muy buena / Oso ona;316;83;1021,8;0;1,1;10,1;3,42
16/01/2017;01:00;0;0;Muy buena / Oso ona;0;9;Muy buena / Oso ona;0;Muy buena / Oso ona;317;78;1022,3;0,2;1,2;11;3,88
15/01/2017;24:00;0;2;Muy buena / Oso ona;2;11;Muy buena / Oso ona;3;Muy buena / Oso ona;317;82;1022,7;0,1;0,8;10,8;3,35
15/01/2017;23:00;0;5;Muy buena / Oso ona;5;7;Muy buena / Oso ona;1;Muy buena / Oso ona;308;88;1023;0,5;0,4;10,1;2,59
15/01/2017;22:00;0;4;Muy buena / Oso ona;4;7;Muy buena / Oso ona;3;Muy buena / Oso ona;311;83;1023,2;0,4;0,5;10,3;2,57
15/01/2017;21:00;0;4;Muy buena / Oso ona;4;8;Muy buena / Oso ona;3;Muy buena / Oso ona;315;82;1023,5;0,3;0,6;9,9;2,81
15/01/2017;20:00;0;3;Muy buena / Oso ona;3;11;Muy buena / Oso ona;1;Muy buena / Oso ona;318;76;1023,8;0;0,7;10,7;3,15
15/01/2017;19:00;0;3;Muy buena / Oso ona;3;12;Muy buena / Oso ona;3;Muy buena / Oso ona;318;75;1023,7;0,1;0,6;10,7;2,55
15/01/2017;18:00;0;4;Muy buena / Oso ona;4;9;Muy buena / Oso ona;2;Muy buena / Oso ona;317;78;1023,6;0,1;1,1;10,5;2,24
15/01/2017;17:00;0;5;Muy buena / Oso ona;5;9;Muy buena / Oso ona;3;Muy buena / Oso ona;319;80;1023,4;0,1;17;10,5;2,36
15/01/2017;16:00;0;3;Muy buena / Oso ona;3;9;Muy buena / Oso ona;0;Muy buena / Oso ona;317;73;1023,2;0;63,1;11,1;3,41
15/01/2017;15:00;0;7;Muy buena / Oso ona;7;13;Muy buena / Oso ona;2;Muy buena / Oso ona;312;80;1023,2;0;97,6;10,8;2,1
15/01/2017;14:00;1;8;Muy buena / Oso ona;8;;Sin datos / Daturik gabe;8;Muy buena / Oso ona;312;84;1023,5;0,2;66,9;10,1;1,31
15/01/2017;13:00;1;8;Muy buena / Oso ona;9;12;Muy buena / Oso ona;5;Muy buena / Oso ona;310;81;1023,7;0,5;68,7;10,1;2,09
15/01/2017;12:00;1;16;Muy buena / Oso ona;17;11;Muy buena / Oso ona;0;Muy buena / Oso ona;297;78;1024;0;116;10,4;0,95
15/01/2017;11:00;0;8;Muy buena / Oso ona;8;11;Muy buena / Oso ona;1;Muy buena / Oso ona;317;74;1024,5;0;95,8;10,6;1,41
15/01/2017;10:00;0;7;Muy buena / Oso ona;7;7;Muy buena / Oso ona;5;Muy buena / Oso ona;300;82;1024,2;0,2;57,4;9,6;1,19
15/01/2017;09:00;0;2;Muy buena / Oso ona;2;8;Muy buena / Oso ona;2;Muy buena / Oso ona;323;81;1023,9;0,6;18,3;9,4;1,65
15/01/2017;08:00;0;3;Muy buena / Oso ona;3;8;Muy buena / Oso ona;3;Muy buena / Oso ona;324;78;1023,6;0,4;1,3;9,9;1
15/01/2017;07:00;0;2;Muy buena / Oso ona;2;11;Muy buena / Oso ona;0;Muy buena / Oso ona;323;78;1023,4;0,2;0,9;9,6;1,48
15/01/2017;06:00;0;3;Muy buena / Oso ona;3;8;Muy buena / Oso ona;0;Muy buena / Oso ona;316;78;1023;0;0,9;9,7;1,21
15/01/2017;05:00;0;3;Muy buena / Oso ona;3;9;Muy buena / Oso ona;3;Muy buena / Oso ona;322;81;1023,1;0,3;0,7;9,1;1,42
15/01/2017;04:00;0;3;Muy buena / Oso ona;3;13;Muy buena / Oso ona;6;Muy buena / Oso ona;338;85;1023,2;0,7;0,3;8,4;0,7
15/01/2017;03:00;0;4;Muy buena / Oso ona;4;12;Muy buena / Oso ona;1;Muy buena / Oso ona;349;85;1023,2;1,4;0,4;8,5;0,46
15/01/2017;02:00;0;3;Muy buena / Oso ona;3;11;Muy buena / Oso ona;0;Muy buena / Oso ona;332;80;1023,1;0,9;0,8;8,8;0,87
15/01/2017;01:00;0;5;Muy buena / Oso ona;5;9;Muy buena / Oso ona;2;Muy buena / Oso ona;329;80;1023,2;0,7;0,6;8,7;0,96
14/01/2017;24:00;0;13;Muy buena / Oso ona;13;11;Muy buena / Oso ona;9;Muy buena / Oso ona;302;84;1023,2;0;0,5;7,9;1,11
14/01/2017;23:00;0;12;Muy buena / Oso ona;12;8;Muy buena / Oso ona;3;Muy buena / Oso ona;295;89;1023,3;0,9;0,3;7,6;0,44
14/01/2017;22:00;0;13;Muy buena / Oso ona;13;13;Muy buena / Oso ona;9;Muy buena / Oso ona;330;87;1023,2;0,4;0,4;7,6;1,21
14/01/2017;21:00;1;36;Muy buena / Oso ona;37;13;Muy buena / Oso ona;11;Muy buena / Oso ona;305;88;1023,1;0,5;0,3;7,6;0,45
14/01/2017;20:00;1;23;Muy buena / Oso ona;24;18;Muy buena / Oso ona;11;Muy buena / Oso ona;299;88;1023,5;2,8;0,2;7,5;0,51
14/01/2017;19:00;1;23;Muy buena / Oso ona;23;14;Muy buena / Oso ona;5;Muy buena / Oso ona;290;84;1023,2;0,4;0,4;7,2;0,54
14/01/2017;18:00;0;5;Muy buena / Oso ona;5;10;Muy buena / Oso ona;6;Muy buena / Oso ona;326;71;1023,2;0,5;1,9;8,7;1,6
14/01/2017;17:00;1;16;Muy buena / Oso ona;16;10;Muy buena / Oso ona;9;Muy buena / Oso ona;318;73;1022,9;0;11,8;8,9;0,81
14/01/2017;16:00;1;9;Muy buena / Oso ona;11;7;Muy buena / Oso ona;5;Muy buena / Oso ona;287;73;1022,7;0;95,9;9,3;2,3
14/01/2017;15:00;1;7;Muy buena / Oso ona;8;9;Muy buena / Oso ona;0;Muy buena / Oso ona;305;70;1022,5;0,2;207;9,4;2,32
14/01/2017;14:00;2;9;Muy buena / Oso ona;11;11;Muy buena / Oso ona;8;Muy buena / Oso ona;298;71;1022,4;0;282,1;8,6;1,84
14/01/2017;13:00;2;10;Muy buena / Oso ona;12;14;Muy buena / Oso ona;0;Muy buena / Oso ona;318;69;1022,6;0;201,3;9;1,97
14/01/2017;12:00;3;12;Muy buena / Oso ona;16;9;Muy buena / Oso ona;1;Muy buena / Oso ona;263;76;1022,2;0;381,3;8,5;0,54
14/01/2017;11:00;1;16;Muy buena / Oso ona;17;15;Muy buena / Oso ona;5;Muy buena / Oso ona;95;86;1023;2,2;56,5;6,1;0,25
14/01/2017;10:00;4;30;Muy buena / Oso ona;35;13;Muy buena / Oso ona;3;Muy buena / Oso ona;325;88;1022,8;1,2;38,9;6,3;0,37
14/01/2017;09:00;6;48;Muy buena / Oso ona;57;12;Muy buena / Oso ona;5;Muy buena / Oso ona;58;91;1022,3;0;34,9;5,8;0,35
14/01/2017;08:00;1;30;Muy buena / Oso ona;31;10;Muy buena / Oso ona;7;Muy buena / Oso ona;6;89;1022;0;2,3;5,6;0,18
14/01/2017;07:00;1;14;Muy buena / Oso ona;15;5;Muy buena / Oso ona;1;Muy buena / Oso ona;307;85;1021,5;0,9;0,5;6;0,43
14/01/2017;06:00;0;7;Muy buena / Oso ona;7;9;Muy buena / Oso ona;3;Muy buena / Oso ona;319;85;1021,3;0,5;0,3;6,3;1
14/01/2017;05:00;0;10;Muy buena / Oso ona;10;;Sin datos / Daturik gabe;6;Muy buena / Oso ona;282;87;1021;0,1;0,2;6,2;0,72
14/01/2017;04:00;0;5;Muy buena / Oso ona;5;8;Muy buena / Oso ona;3;Muy buena / Oso ona;158;89;1020,9;0,2;0,2;6;0,12
14/01/2017;03:00;0;4;Muy buena / Oso ona;4;9;Muy buena / Oso ona;2;Muy buena / Oso ona;304;83;1020,7;1;0,3;6;1,26
14/01/2017;02:00;0;8;Muy buena / Oso ona;8;10;Muy buena / Oso ona;0;Muy buena / Oso ona;359;86;1020,7;3,1;0,6;5,9;0,21
14/01/2017;01:00;0;13;Muy buena / Oso ona;13;11;Muy buena / Oso ona;3;Muy buena / Oso ona;119;87;1020,3;0;0,3;5,9;0,57
13/01/2017;24:00;0;20;Muy buena / Oso ona;20;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;313;82;1020,2;0,2;0,5;6,4;0,82
13/01/2017;23:00;0;14;Muy buena / Oso ona;14;11;Muy buena / Oso ona;9;Muy buena / Oso ona;257;84;1020;0,3;0,2;5,9;1,45
13/01/2017;22:00;0;9;Muy buena / Oso ona;9;10;Muy buena / Oso ona;8;Muy buena / Oso ona;297;85;1020,1;1,4;0,3;5,9;1,37
13/01/2017;21:00;1;10;Muy buena / Oso ona;11;17;Muy buena / Oso ona;6;Muy buena / Oso ona;348;82;1019,5;0,2;0,4;6,9;0,67
13/01/2017;20:00;1;7;Muy buena / Oso ona;8;15;Muy buena / Oso ona;2;Muy buena / Oso ona;327;70;1019,2;0,6;1,4;8;1,68
13/01/2017;19:00;1;28;Muy buena / Oso ona;29;16;Muy buena / Oso ona;8;Muy buena / Oso ona;304;69;1019,1;0,2;0,9;8,2;1,58
13/01/2017;18:00;1;21;Muy buena / Oso ona;22;15;Muy buena / Oso ona;6;Muy buena / Oso ona;310;75;1019;0,4;0,8;8,1;1,3
13/01/2017;17:00;1;11;Muy buena / Oso ona;13;13;Muy buena / Oso ona;6;Muy buena / Oso ona;316;68;1018,7;0;15,2;8,6;1,85
13/01/2017;16:00;1;9;Muy buena / Oso ona;11;13;Muy buena / Oso ona;1;Muy buena / Oso ona;327;66;1018,5;0,4;63,3;9,3;2,06
13/01/2017;15:00;2;8;Muy buena / Oso ona;10;15;Muy buena / Oso ona;6;Muy buena / Oso ona;316;64;1018;0;129,4;9,5;2,7
13/01/2017;14:00;2;9;Muy buena / Oso ona;12;16;Muy buena / Oso ona;1;Muy buena / Oso ona;322;66;1017,9;0,2;134;9,5;2,8
13/01/2017;13:00;1;7;Muy buena / Oso ona;9;16;Muy buena / Oso ona;6;Muy buena / Oso ona;;;;;;;
13/01/2017;12:00;1;9;Muy buena / Oso ona;11;22;Muy buena / Oso ona;1;Muy buena / Oso ona;;;;;;;
13/01/2017;11:00;1;12;Muy buena / Oso ona;14;14;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
13/01/2017;10:00;3;33;Muy buena / Oso ona;37;11;Muy buena / Oso ona;4;Muy buena / Oso ona;;;;;;;
13/01/2017;09:00;1;11;Muy buena / Oso ona;12;19;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
13/01/2017;08:00;4;33;Muy buena / Oso ona;39;15;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
13/01/2017;07:00;1;7;Muy buena / Oso ona;8;14;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
13/01/2017;06:00;0;5;Muy buena / Oso ona;5;10;Muy buena / Oso ona;1;Muy buena / Oso ona;313;86;1016,5;1,3;1,4;7;2,73
13/01/2017;05:00;0;3;Muy buena / Oso ona;4;15;Muy buena / Oso ona;2;Muy buena / Oso ona;310;71;1016;0,4;2;8,8;4,17
13/01/2017;04:00;0;1;Muy buena / Oso ona;1;18;Muy buena / Oso ona;3;Muy buena / Oso ona;313;77;1016,1;0,2;1,1;8,4;4,16
13/01/2017;03:00;0;4;Muy buena / Oso ona;4;18;Muy buena / Oso ona;12;Muy buena / Oso ona;302;86;1016,3;0,8;0,6;7,5;2,37
13/01/2017;02:00;0;3;Muy buena / Oso ona;3;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;299;88;1016,3;1,4;0,5;7,8;3,1
13/01/2017;01:00;0;6;Muy buena / Oso ona;6;19;Muy buena / Oso ona;7;Muy buena / Oso ona;284;84;1015,9;2;0,5;8,9;3,41
12/01/2017;24:00;0;8;Muy buena / Oso ona;8;16;Muy buena / Oso ona;6;Muy buena / Oso ona;284;85;1015,7;1,5;0,3;9,3;2,51
12/01/2017;23:00;0;8;Muy buena / Oso ona;8;18;Muy buena / Oso ona;2;Muy buena / Oso ona;288;85;1015,7;0,3;0,3;9,5;2,61
12/01/2017;22:00;0;8;Muy buena / Oso ona;8;21;Muy buena / Oso ona;3;Muy buena / Oso ona;295;90;1015,6;0,4;0,3;9,6;2,51
12/01/2017;21:00;0;8;Muy buena / Oso ona;8;17;Muy buena / Oso ona;13;Muy buena / Oso ona;302;91;1014,8;0,7;0,4;10,1;3,31
12/01/2017;20:00;2;17;Muy buena / Oso ona;19;21;Muy buena / Oso ona;9;Muy buena / Oso ona;308;86;1013,2;2,3;0,8;12;2,91
12/01/2017;19:00;27;49;Muy buena / Oso ona;91;22;Muy buena / Oso ona;8;Muy buena / Oso ona;304;70;1012,3;0;1,4;14;0,7
12/01/2017;18:00;4;32;Muy buena / Oso ona;37;16;Muy buena / Oso ona;6;Muy buena / Oso ona;314;71;1012,6;0;1,2;14;1,26
12/01/2017;17:00;5;29;Muy buena / Oso ona;37;18;Muy buena / Oso ona;12;Muy buena / Oso ona;329;70;1012,5;0;10,6;14,3;0,96
12/01/2017;16:00;8;37;Muy buena / Oso ona;49;18;Muy buena / Oso ona;4;Muy buena / Oso ona;306;70;1012,5;0;43,1;14,4;0,59
12/01/2017;15:00;6;18;Muy buena / Oso ona;27;22;Muy buena / Oso ona;12;Muy buena / Oso ona;319;75;1012,3;0;187,7;13,6;1,01
12/01/2017;14:00;28;36;Muy buena / Oso ona;78;24;Muy buena / Oso ona;13;Muy buena / Oso ona;350;77;1012,2;0;233,7;13,7;0,24
12/01/2017;13:00;44;38;Muy buena / Oso ona;106;25;Muy buena / Oso ona;12;Muy buena / Oso ona;44;85;1012,7;0;167,2;12,4;0,29
12/01/2017;12:00;49;37;Muy buena / Oso ona;112;21;Muy buena / Oso ona;12;Muy buena / Oso ona;77;90;1013,8;0;234,4;11,3;0,52
12/01/2017;11:00;38;38;Muy buena / Oso ona;96;26;Muy buena / Oso ona;11;Muy buena / Oso ona;73;94;1015;0;145,7;10,3;0,72
12/01/2017;10:00;42;43;Muy buena / Oso ona;107;17;Muy buena / Oso ona;7;Muy buena / Oso ona;94;98;1015,6;0;98,8;9,5;0,6
12/01/2017;09:00;33;43;Muy buena / Oso ona;94;17;Muy buena / Oso ona;7;Muy buena / Oso ona;83;99;1015,9;0;27,7;9,1;0,75
12/01/2017;08:00;31;44;Muy buena / Oso ona;91;13;Muy buena / Oso ona;5;Muy buena / Oso ona;91;99;1016,2;0;2,4;9,2;0,74
12/01/2017;07:00;17;39;Muy buena / Oso ona;65;12;Muy buena / Oso ona;4;Muy buena / Oso ona;106;100;1016,6;0;0,2;9,5;0,74
12/01/2017;06:00;17;35;Muy buena / Oso ona;61;12;Muy buena / Oso ona;4;Muy buena / Oso ona;84;99;1016,9;0;0,2;9,8;0,53
12/01/2017;05:00;3;26;Muy buena / Oso ona;31;15;Muy buena / Oso ona;10;Muy buena / Oso ona;46;98;1017,9;0;0,4;10,8;0,12
12/01/2017;04:00;0;20;Muy buena / Oso ona;20;19;Muy buena / Oso ona;14;Muy buena / Oso ona;16;97;1018,9;0;0,1;11,4;0,24
12/01/2017;03:00;0;20;Muy buena / Oso ona;20;23;Muy buena / Oso ona;12;Muy buena / Oso ona;34;97;1019,6;0;0,2;11,6;0,14
12/01/2017;02:00;0;20;Muy buena / Oso ona;20;24;Muy buena / Oso ona;12;Muy buena / Oso ona;7;95;1019,9;0;0,1;11,9;0,16
12/01/2017;01:00;0;19;Muy buena / Oso ona;20;25;Muy buena / Oso ona;12;Muy buena / Oso ona;357;95;1020,5;0;0,1;12,1;0,1
11/01/2017;24:00;0;11;Muy buena / Oso ona;11;10;Muy buena / Oso ona;5;Muy buena / Oso ona;338;95;1020,9;0;0,2;11,9;0,23
11/01/2017;23:00;0;10;Muy buena / Oso ona;10;17;Muy buena / Oso ona;4;Muy buena / Oso ona;323;94;1020,9;0;0,3;11,8;0,45
11/01/2017;22:00;3;36;Muy buena / Oso ona;41;15;Muy buena / Oso ona;4;Muy buena / Oso ona;337;91;1021;0;0,3;12,2;0,13
11/01/2017;21:00;0;21;Muy buena / Oso ona;21;12;Muy buena / Oso ona;2;Muy buena / Oso ona;324;92;1020,8;0;0,3;12;0,54
11/01/2017;20:00;0;20;Muy buena / Oso ona;20;13;Muy buena / Oso ona;0;Muy buena / Oso ona;317;94;1020,8;0;0,4;11,9;1,01
11/01/2017;19:00;1;16;Muy buena / Oso ona;17;6;Muy buena / Oso ona;0;Muy buena / Oso ona;316;96;1020,7;0;0,3;12;2
11/01/2017;18:00;1;8;Muy buena / Oso ona;9;4;Muy buena / Oso ona;3;Muy buena / Oso ona;316;98;1020;0;0,4;12;2,65
11/01/2017;17:00;1;9;Muy buena / Oso ona;10;6;Muy buena / Oso ona;3;Muy buena / Oso ona;315;99;1019,5;0,5;5,1;12;2,38
11/01/2017;16:00;2;12;Muy buena / Oso ona;14;6;Muy buena / Oso ona;2;Muy buena / Oso ona;310;99;1019,1;0,5;26,3;12,4;2,55
11/01/2017;15:00;2;11;Muy buena / Oso ona;13;9;Muy buena / Oso ona;3;Muy buena / Oso ona;312;99;1018,5;0,5;60;12,6;2,64
11/01/2017;14:00;2;15;Muy buena / Oso ona;18;8;Muy buena / Oso ona;4;Muy buena / Oso ona;308;100;1018,3;0,6;73,9;12,7;2,84
11/01/2017;13:00;3;14;Muy buena / Oso ona;18;13;Muy buena / Oso ona;3;Muy buena / Oso ona;314;98;1018,7;0,2;52,3;12,7;2,32
11/01/2017;12:00;6;22;Muy buena / Oso ona;30;10;Muy buena / Oso ona;3;Muy buena / Oso ona;310;98;1018,8;0;76,7;12,7;2,4
11/01/2017;11:00;3;21;Muy buena / Oso ona;25;6;Muy buena / Oso ona;1;Muy buena / Oso ona;310;99;1019,1;0;56,4;12,5;2,67
11/01/2017;10:00;2;19;Muy buena / Oso ona;22;5;Muy buena / Oso ona;2;Muy buena / Oso ona;310;99;1018,8;0;38,8;12,2;2,69
11/01/2017;09:00;2;27;Muy buena / Oso ona;30;9;Muy buena / Oso ona;1;Muy buena / Oso ona;310;98;1018,2;0;8,7;12;2,68
11/01/2017;08:00;3;31;Muy buena / Oso ona;35;8;Muy buena / Oso ona;1;Muy buena / Oso ona;308;98;1017,5;0;0,5;11,7;2,02
11/01/2017;07:00;2;21;Muy buena / Oso ona;24;7;Muy buena / Oso ona;1;Muy buena / Oso ona;309;98;1017,1;0,3;0,3;11,4;2,57
11/01/2017;06:00;0;10;Muy buena / Oso ona;11;6;Muy buena / Oso ona;1;Muy buena / Oso ona;309;99;1016,6;0,6;0,3;11,4;2,82
11/01/2017;05:00;0;5;Muy buena / Oso ona;5;8;Muy buena / Oso ona;1;Muy buena / Oso ona;308;99;1016,4;3,5;0,3;11,3;3,38
11/01/2017;04:00;0;3;Muy buena / Oso ona;3;5;Muy buena / Oso ona;2;Muy buena / Oso ona;309;99;1016,3;1;0,3;11,1;3,51
11/01/2017;03:00;0;3;Muy buena / Oso ona;3;6;Muy buena / Oso ona;1;Muy buena / Oso ona;309;98;1016,4;1,9;0,2;11,1;3,29
11/01/2017;02:00;0;2;Muy buena / Oso ona;2;7;Muy buena / Oso ona;0;Muy buena / Oso ona;314;99;1016,4;1,5;0,3;10,7;3,08
11/01/2017;01:00;0;1;Muy buena / Oso ona;1;7;Muy buena / Oso ona;2;Muy buena / Oso ona;317;99;1016,5;1,2;0,3;10,5;2,75
10/01/2017;24:00;0;2;Muy buena / Oso ona;2;10;Muy buena / Oso ona;1;Muy buena / Oso ona;316;98;1016,6;1,7;0,3;10,6;2,55
10/01/2017;23:00;0;2;Muy buena / Oso ona;2;12;Muy buena / Oso ona;1;Muy buena / Oso ona;320;97;1016,5;2,4;0,3;10,7;2,49
10/01/2017;22:00;0;4;Muy buena / Oso ona;4;12;Muy buena / Oso ona;1;Muy buena / Oso ona;316;97;1015,8;3,7;0,3;10,7;3,04
10/01/2017;21:00;0;4;Muy buena / Oso ona;4;10;Muy buena / Oso ona;1;Muy buena / Oso ona;320;96;1015,4;3,3;0,3;10,6;2,77
10/01/2017;20:00;0;4;Muy buena / Oso ona;4;8;Muy buena / Oso ona;0;Muy buena / Oso ona;317;96;1015;2;0,3;10,5;3,31
10/01/2017;19:00;1;7;Muy buena / Oso ona;7;7;Muy buena / Oso ona;1;Muy buena / Oso ona;316;96;1015;1,7;0,3;10,4;2,83
10/01/2017;18:00;1;8;Muy buena / Oso ona;10;6;Muy buena / Oso ona;2;Muy buena / Oso ona;315;97;1014,9;2,1;0,3;10;2,65
10/01/2017;17:00;2;7;Muy buena / Oso ona;10;5;Muy buena / Oso ona;2;Muy buena / Oso ona;322;98;1014,8;4,5;2;9,9;1,82
10/01/2017;16:00;2;16;Muy buena / Oso ona;18;10;Muy buena / Oso ona;4;Muy buena / Oso ona;313;96;1014,6;4;8,5;9,8;2,53
10/01/2017;15:00;1;9;Muy buena / Oso ona;11;13;Muy buena / Oso ona;2;Muy buena / Oso ona;315;92;1014,2;1;17,6;10;2,9
10/01/2017;14:00;1;9;Muy buena / Oso ona;10;9;Muy buena / Oso ona;1;Muy buena / Oso ona;318;93;1014,2;0,4;21,9;10;2,64
10/01/2017;13:00;2;10;Muy buena / Oso ona;12;16;Muy buena / Oso ona;2;Muy buena / Oso ona;313;95;1014,9;0,7;29,9;9,6;2,85
10/01/2017;12:00;6;10;Muy buena / Oso ona;20;10;Muy buena / Oso ona;2;Muy buena / Oso ona;324;95;1015;2,2;41,6;9,7;2,52
10/01/2017;11:00;2;8;Muy buena / Oso ona;10;6;Muy buena / Oso ona;2;Muy buena / Oso ona;326;96;1015,3;1,7;37,2;9,7;3,39
10/01/2017;10:00;2;14;Muy buena / Oso ona;17;9;Muy buena / Oso ona;2;Muy buena / Oso ona;314;96;1014,8;1,1;30,5;9,8;2,36
10/01/2017;09:00;1;10;Muy buena / Oso ona;12;33;Muy buena / Oso ona;4;Muy buena / Oso ona;317;94;1014,6;1,1;6,2;10,1;3,24
10/01/2017;08:00;1;11;Muy buena / Oso ona;12;31;Muy buena / Oso ona;6;Muy buena / Oso ona;314;92;1013,7;0,8;0,4;10,6;2,75
10/01/2017;07:00;12;25;Muy buena / Oso ona;43;19;Muy buena / Oso ona;14;Muy buena / Oso ona;322;94;1013,3;4,6;0,2;9,5;1,47
10/01/2017;06:00;16;40;Muy buena / Oso ona;65;20;Muy buena / Oso ona;15;Muy buena / Oso ona;47;93;1013,5;3,7;0,1;7,8;0,31
10/01/2017;05:00;5;34;Muy buena / Oso ona;41;24;Muy buena / Oso ona;21;Muy buena / Oso ona;59;93;1014,4;1,6;0,1;7;0,53
10/01/2017;04:00;11;39;Muy buena / Oso ona;56;24;Muy buena / Oso ona;24;Muy buena / Oso ona;59;91;1015,2;1,2;0,1;6,9;0,48
10/01/2017;03:00;15;41;Muy buena / Oso ona;64;28;Muy buena / Oso ona;22;Muy buena / Oso ona;52;88;1016,1;0,7;0,1;7,1;0,25
10/01/2017;02:00;8;43;Muy buena / Oso ona;55;23;Muy buena / Oso ona;21;Muy buena / Oso ona;74;86;1016,4;0,2;0,1;6,9;0,77
10/01/2017;01:00;11;44;Muy buena / Oso ona;62;28;Muy buena / Oso ona;20;Muy buena / Oso ona;43;82;1017,5;0,3;0,1;7,3;0,33
09/01/2017;24:00;18;49;Muy buena / Oso ona;75;28;Muy buena / Oso ona;20;Muy buena / Oso ona;72;79;1018;0;0,6;7,3;0,73
09/01/2017;23:00;39;52;Muy buena / Oso ona;111;27;Muy buena / Oso ona;22;Muy buena / Oso ona;76;80;1018,6;0;0,6;6,9;0,67
09/01/2017;22:00;63;60;Muy buena / Oso ona;156;38;Muy buena / Oso ona;27;Buena / Ona;76;81;1019;0;0,9;6,6;0,66
09/01/2017;21:00;112;71;Muy buena / Oso ona;241;41;Buena / Ona;28;Buena / Ona;60;83;1019,5;0;0,6;6,3;0,44
09/01/2017;20:00;143;80;Muy buena / Oso ona;298;36;Muy buena / Oso ona;28;Buena / Ona;17;81;1020,3;0;1,2;6,6;0,16
09/01/2017;19:00;126;82;Muy buena / Oso ona;274;31;Muy buena / Oso ona;21;Muy buena / Oso ona;21;77;1021,1;0;1,4;7,8;0,15
09/01/2017;18:00;104;83;Muy buena / Oso ona;242;25;Muy buena / Oso ona;;Sin datos / Daturik gabe;12;72;1021,1;0;1,2;9,2;0,22
09/01/2017;17:00;39;57;Muy buena / Oso ona;116;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;64;56;1021,2;0;23,9;12,6;0,3
09/01/2017;16:00;2;25;Muy buena / Oso ona;28;11;Muy buena / Oso ona;8;Muy buena / Oso ona;64;48;1021,3;0;128,4;14,4;0,48
09/01/2017;15:00;2;18;Muy buena / Oso ona;21;8;Muy buena / Oso ona;3;Muy buena / Oso ona;94;48;1021,3;0;289,9;14,1;0,37
09/01/2017;14:00;5;18;Muy buena / Oso ona;25;14;Muy buena / Oso ona;2;Muy buena / Oso ona;85;49;1021,9;0;410;14,1;0,19
09/01/2017;13:00;16;34;Muy buena / Oso ona;58;24;Muy buena / Oso ona;10;Muy buena / Oso ona;49;55;1022,7;0;447,3;13,4;0,55
09/01/2017;12:00;36;40;Muy buena / Oso ona;95;30;Muy buena / Oso ona;15;Muy buena / Oso ona;93;66;1023,2;0;428,5;11;1,26
09/01/2017;11:00;95;49;Muy buena / Oso ona;195;41;Buena / Ona;29;Buena / Ona;82;78;1024,2;0;269,9;8,2;0,69
