Date;Hour;Benceno (µg/m3);Etilbenceno (µg/m3);Ortoxileno (µg/m3);Tolueno (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
21/03/2017;12:00;0,35;0,58;2,86;1,71;332;87;1016,2;0,1;124,1;9,9;2,04
21/03/2017;11:00;0,37;0,48;2,8;1,83;330;90;1016;0,1;115,2;9,8;1,9
21/03/2017;10:00;0,35;0,61;3,41;2,88;333;90;1015,5;0,2;115,3;9,8;2,69
21/03/2017;09:00;0,41;0,79;3,98;4,41;326;84;1014,3;0,4;47,7;10,5;1,83
21/03/2017;08:00;0,32;0,8;3,51;3,08;194;77;1013,7;0;29,4;11,1;0,38
21/03/2017;07:00;0,26;0,64;2,83;3,07;164;75;1013,3;0;6,7;10,6;0,54
21/03/2017;06:00;0,27;0,4;2,71;2,45;153;75;1013,1;0;0,3;10,6;0,63
21/03/2017;05:00;0,25;0,33;2,53;2,08;151;75;1013,1;0;0,3;10,5;0,72
21/03/2017;04:00;0,32;0,46;2,83;2,15;160;76;1013,1;0;0,3;10,5;0,81
21/03/2017;03:00;0,36;0,71;3,37;2,36;163;76;1013,7;0;0,3;10,6;0,75
21/03/2017;02:00;0,41;0,73;3,51;3,09;166;75;1014;0;0,3;10,8;0,84
21/03/2017;01:00;0,44;0,91;4;2,88;159;75;1014,5;0;0,3;11;0,76
20/03/2017;24:00;0,49;0,94;3,94;2,94;174;73;1015,1;0;0,3;11,2;0,65
20/03/2017;23:00;0,58;1,06;4,21;2,55;155;72;1015,4;0;0,3;11,5;0,24
20/03/2017;22:00;0,65;1,18;4,62;2,68;227;75;1015,8;0;0,3;11,6;0,21
20/03/2017;21:00;0,56;1,19;4,56;2,45;229;75;1015,9;0;0,3;11,5;0,11
20/03/2017;20:00;0,59;1,15;4,86;2,32;44;74;1015,5;0;0,3;11,6;0,19
20/03/2017;19:00;0,37;0,91;4,18;2,22;304;73;1015,3;0;1,3;11,8;0,12
20/03/2017;18:00;0,32;0,87;4,01;2,62;334;73;1015;0;14,3;11,8;0,95
20/03/2017;17:00;0,45;1,01;3,85;3,04;337;73;1014,8;0;43;11,8;1,51
20/03/2017;16:00;0,54;1,02;3,82;2,15;345;70;1014,8;0;76,6;12,1;1,1
20/03/2017;15:00;0,83;1,22;3,88;2,13;325;74;1014,9;0;72,2;11,7;1,25
20/03/2017;14:00;;;;;341;73;1014,8;0;78,6;11,8;1,34
20/03/2017;13:00;;;;;348;72;1014,8;0;136;11,8;0,49
20/03/2017;12:00;0,53;2,69;6,79;2,6;321;74;1015;0;104,6;11,3;0,61
20/03/2017;11:00;0,63;0,44;2,44;2,36;356;74;1015;0;90,2;11;0,4
20/03/2017;10:00;0,97;0,34;1,9;2,22;25;74;1014,4;0;92,7;11;0,22
20/03/2017;09:00;0,81;0,16;1,72;2,12;120;76;1014;0;57,9;10,4;0,29
20/03/2017;08:00;0,48;0,13;1,27;0,83;138;76;1014;0;26,3;10,3;0,22
20/03/2017;07:00;0,43;0,13;1,44;0,64;46;76;1014,2;0;3,4;10,1;0,91
20/03/2017;06:00;0,47;0,13;1,99;0,67;35;75;1014,1;0;0,3;10,4;0,57
20/03/2017;05:00;0,55;0,18;1,49;0,75;151;75;1014;0;0,3;10,6;0,09
20/03/2017;04:00;0,52;0,24;2,1;0,87;131;76;1014,1;0;0,3;10,6;0,18
20/03/2017;03:00;0,5;0,13;2,37;0,8;168;76;1014,7;0;0,3;10,8;0,58
20/03/2017;02:00;0,54;0,34;2,93;0,75;171;74;1015,5;0;0,3;11;0,23
20/03/2017;01:00;0,47;0,31;2,76;0,61;238;74;1015,9;0;0,3;11;0,21
19/03/2017;24:00;0,45;0,3;2,39;0,53;49;73;1016,5;0;0,3;11,1;0,24
19/03/2017;23:00;0,46;0,13;1,36;0,5;28;73;1017;0;0,3;11,3;0,34
19/03/2017;22:00;0,45;0,13;1,72;0,64;44;74;1017,3;0;0,3;11,2;0,6
19/03/2017;21:00;0,42;0,13;1,6;0,58;45;74;1017,4;0;0,3;11,2;0,94
19/03/2017;20:00;0,24;0,13;2,16;0,44;44;73;1017,2;0;0,3;11,3;0,8
19/03/2017;19:00;0,18;0,19;2,28;0,48;356;72;1017,4;0;1,4;11,5;0,75
19/03/2017;18:00;0,2;0,28;2,53;0,58;346;72;1017,5;0;11,5;11,7;1,08
19/03/2017;17:00;0,26;0,13;2,83;0,69;341;71;1017,6;0;44,6;12;1,54
19/03/2017;16:00;0,28;0,23;2,85;0,72;340;70;1017,7;0;119,6;12,4;2,03
19/03/2017;15:00;0,3;0,4;2,85;0,79;343;66;1017,6;0;302,5;13,1;2,84
19/03/2017;14:00;;;;;343;65;1017,6;0;690,9;13,5;2,42
19/03/2017;13:00;;;;;338;68;1018,1;0;447,1;13,3;2,19
19/03/2017;12:00;0,54;0,75;3,82;1,4;341;68;1018,5;0;707,7;13,1;2,03
19/03/2017;11:00;0,74;0,62;3,31;1,74;360;68;1018,9;0;616,3;12,8;0,79
19/03/2017;10:00;0,97;0,69;3,26;2,28;37;76;1019,3;0;250,2;11,5;0,38
19/03/2017;09:00;0,5;0,57;2,98;2,44;128;84;1019,4;0;307;9,6;0,24
19/03/2017;08:00;0,42;0,61;3,22;2,51;139;89;1019,4;0;89,6;7,7;0,24
19/03/2017;07:00;0,3;0,54;3,46;1,96;162;91;1019,1;0;11,2;6,3;0,75
19/03/2017;06:00;0,29;0,52;3,32;1,76;176;90;1019;0;0,3;6;0,92
19/03/2017;05:00;0,34;0,51;3,25;1,69;186;90;1019;0;0,3;6;1,01
19/03/2017;04:00;0,29;0,41;3,17;1,75;171;89;1019,2;0;0,3;6,5;0,94
19/03/2017;03:00;0,28;0,47;3,42;1,68;175;88;1019,8;0;0,3;6,8;0,94
19/03/2017;02:00;0,3;0,53;3,63;1,74;177;88;1020,1;0;0,3;7,2;1,12
19/03/2017;01:00;0,3;0,59;3,95;1,85;177;86;1020,4;0;0,3;7,6;0,91
18/03/2017;24:00;0,34;0,66;4,19;2,11;183;85;1020,7;0;0,3;8;0,92
18/03/2017;23:00;0,51;1,07;5,28;2,33;177;81;1021,3;0;0,3;8,7;0,67
18/03/2017;22:00;0,59;1,04;4,75;2,16;179;77;1021,6;0;0,3;9,8;0,12
18/03/2017;21:00;0,41;0,97;4,85;1,89;282;75;1021,7;0;0,3;10,7;0,12
18/03/2017;20:00;0,32;0,71;4,15;1,31;312;71;1021,4;0;0,3;11,4;0,44
18/03/2017;19:00;0,32;0,66;3,56;1;334;69;1021;0;3,3;12,2;0,93
18/03/2017;18:00;0,28;0,53;3,6;0,83;332;66;1020,5;0;43,3;13,5;1,67
18/03/2017;17:00;0,23;0,46;2,86;0,68;357;58;1020,5;0;117,8;15,6;0,37
18/03/2017;16:00;0,26;0,38;2,76;0,67;17;63;1021;0;202,2;14,2;0,76
18/03/2017;15:00;0,26;0,49;3,34;0,92;1;65;1021,7;0;193,7;13,5;1,17
18/03/2017;14:00;;;;;341;64;1022;0;208,3;13,8;1,75
18/03/2017;13:00;;;;;347;58;1022,2;0;363,1;14,6;0,65
18/03/2017;12:00;0,47;0,44;3,24;1,35;17;61;1022,7;0;226,8;13,9;0,47
18/03/2017;11:00;0,47;0,52;3,28;1,69;38;64;1022,6;0;185,4;13,5;0,32
18/03/2017;10:00;0,59;0,64;3,26;2,22;167;70;1022,6;0;154,1;13;0,11
18/03/2017;09:00;0,54;0,74;3,91;2,72;54;76;1022,6;0;81,5;11,9;0,25
18/03/2017;08:00;0,58;1,1;4,88;2,3;174;78;1022,4;0;31;11,4;0,2
18/03/2017;07:00;0,45;0,63;3,96;2,27;47;77;1022,6;0;4,5;11,3;0,1
18/03/2017;06:00;0,43;1,03;4,51;2,47;26;77;1022,2;0;0,3;11,2;0,61
18/03/2017;05:00;0,43;1,12;5,27;2,75;320;75;1021,8;0;0,3;11,5;0,17
18/03/2017;04:00;0,53;1,13;5,16;3,37;192;77;1021,9;0;0,3;11,3;0,25
18/03/2017;03:00;0,46;0,97;4,92;3,17;73;78;1021,8;0;0,3;11,4;0,06
18/03/2017;02:00;0,34;0,88;5,02;2,64;146;78;1021,8;0;0,3;11,4;0,04
18/03/2017;01:00;0,34;0,87;4,72;2;175;77;1021,9;0;0,3;11,4;0,47
17/03/2017;24:00;0,33;0,95;4,59;1,57;166;77;1022,1;0;0,3;11,5;0,12
17/03/2017;23:00;0,39;1,09;5,25;1,32;210;76;1022,5;0;0,3;11,6;0,44
17/03/2017;22:00;0,32;0,59;4,11;1,23;259;73;1023,2;0;0,3;11,9;0,45
17/03/2017;21:00;0,29;0,58;3,27;1,21;354;74;1023,2;0;0,3;11,8;1
17/03/2017;20:00;0,38;0,82;4,33;1,61;347;78;1022,6;0;0,3;11,8;1,18
17/03/2017;19:00;0,31;0,84;3,88;1,97;341;77;1021,5;0;0,8;12,2;1,21
17/03/2017;18:00;0,31;0,71;3,7;1,86;12;77;1020,8;0;9,9;12,3;0,93
17/03/2017;17:00;0,26;0,89;4,47;1,34;352;76;1021,2;0;27,7;12,5;1,08
17/03/2017;16:00;0,31;1,01;4,9;1,47;337;74;1021,4;0;67,7;12,7;1,84
17/03/2017;15:00;0,39;1,07;5,02;1,52;339;74;1021,1;0;144,5;12,9;2,02
17/03/2017;14:00;;;;;336;75;1021,3;0;134,9;12,6;2,12
17/03/2017;13:00;;;;;338;76;1021,7;0;177,6;13;2,15
17/03/2017;12:00;0,4;1,05;5,04;2,49;338;75;1021,8;0;311,4;13,5;1,94
17/03/2017;11:00;0,51;1,24;5,53;3,84;344;73;1021,8;0;243,4;13,8;1,55
17/03/2017;10:00;0,52;1,35;5,91;4,31;168;71;1021,6;0;210,9;13,8;0,35
17/03/2017;09:00;0,58;1,18;5,54;5,09;179;82;1021,2;0;207,5;11,6;0,78
17/03/2017;08:00;0,57;1,09;5,17;4,03;180;86;1020,9;0;68,1;9,6;0,9
17/03/2017;07:00;0,57;1,18;5,29;2,48;181;86;1020,3;0;8,9;9,9;0,39
17/03/2017;06:00;0,46;1,17;5,61;2,01;204;86;1019,6;0;0,3;10,3;0,49
17/03/2017;05:00;0,41;1,06;4,81;1,88;220;86;1019,1;0;0,3;10,8;0,41
17/03/2017;04:00;0,32;0,55;3,23;1,52;49;87;1018,5;0;0,3;11,1;0,11
17/03/2017;03:00;0,34;0,74;3,99;1,87;39;87;1018,1;0;0,3;11;0,65
17/03/2017;02:00;0,52;1,26;5,7;3,36;348;89;1018;0;0,3;11,1;0,97
17/03/2017;01:00;0,58;1,44;6,24;3,92;341;89;1017,5;0;0,3;11,3;1,17
16/03/2017;24:00;0,61;1,66;6,93;4,27;339;90;1017,2;0;0,3;11,3;1,52
16/03/2017;23:00;0,71;2,18;9,13;6,08;339;86;1016,5;0;0,3;12;1,87
16/03/2017;22:00;0,99;2,33;9,57;10,13;341;74;1016;0;0,3;14,4;0,57
16/03/2017;21:00;0,61;1,52;6,69;5,18;335;54;1015,6;0;0,3;17,3;0,7
16/03/2017;20:00;0,58;1,72;7,19;6,01;173;36;1014,8;0;0,3;20,1;0,67
16/03/2017;19:00;0,34;1,33;5,86;4,62;169;34;1014,3;0;2,6;21,6;0,48
16/03/2017;18:00;0,39;1,1;5,24;2,88;147;27;1013,8;0;26,6;25,4;0,41
16/03/2017;17:00;0,14;1,11;5,97;1,72;173;23;1013,9;0;85,4;27,4;0,54
16/03/2017;16:00;0,12;0,97;5,25;1,63;176;21;1014,3;0;196,2;26,6;1,11
16/03/2017;15:00;0,19;1,59;8,07;1,22;182;22;1014,9;0;216,7;26,1;1,3
16/03/2017;14:00;;;;;202;27;1015,5;0;702,4;25,1;1,2
16/03/2017;13:00;;;;;201;28;1016,2;0;438,9;24,1;1,24
16/03/2017;12:00;0,24;1,66;7,14;4,78;174;30;1016,8;0;711,9;23,3;1,84
16/03/2017;11:00;0,35;1,62;6,81;6,81;178;33;1017,2;0;636,8;21,8;2,14
16/03/2017;10:00;0,64;1,99;8,67;8,21;175;36;1017,2;0;175,2;20,3;2,21
16/03/2017;09:00;0,66;2,91;11,9;11,76;172;50;1017,2;0;316,9;17;1,06
16/03/2017;08:00;0,44;0,99;4,69;3,39;165;59;1017,2;0;64,3;14;1,3
16/03/2017;07:00;0,47;0,95;4,47;3,06;169;66;1017;0;8,9;12,4;2,1
16/03/2017;06:00;0,56;1,05;4,83;3,37;160;77;1017;0;0,3;10,9;1,53
16/03/2017;05:00;0,57;1,13;5,25;4,32;153;88;1017,3;0;0,3;9,6;0,77
16/03/2017;04:00;0,7;1,35;5,96;5,14;127;90;1017,7;0;0,3;9,1;0,53
16/03/2017;03:00;0,57;1,45;6,27;4,95;129;90;1018,3;0;0,3;9,3;0,65
16/03/2017;02:00;0,59;1,43;6,22;4,59;151;90;1018,9;0;0,3;9,6;0,98
16/03/2017;01:00;0,53;1,33;6,02;4,78;157;90;1019,6;0;0,3;9,9;1,02
15/03/2017;24:00;0,52;1,69;7,27;4,89;162;89;1020,2;0;0,3;10;0,96
15/03/2017;23:00;0,54;1,87;8,08;5,76;175;89;1020,8;0;0,3;10,2;1,08
15/03/2017;22:00;0,7;2,25;9,76;6,56;183;86;1021,2;0;0,3;10,6;0,93
15/03/2017;21:00;0,72;2,16;9,41;6,45;188;83;1021,3;0;0,3;11,7;0,27
15/03/2017;20:00;0,78;1,87;8,03;4,59;289;80;1021,4;0;0,3;12,5;0,38
15/03/2017;19:00;0,82;1,8;7,54;3,57;329;78;1021,4;0;2,5;13,2;0,92
15/03/2017;18:00;0,65;1,53;7,04;2,79;335;75;1021,3;0;31,4;14,3;1,53
15/03/2017;17:00;0,44;1,55;6,76;2,64;336;70;1021,4;0;81,4;15,9;1,73
15/03/2017;16:00;0,38;1,18;5,91;2,01;331;66;1021,9;0;187,4;16,4;1,56
15/03/2017;15:00;0,4;1,38;6,18;2,08;332;66;1022,6;0;264,6;16,1;2,04
15/03/2017;14:00;;;;;338;67;1023,1;0;611,6;16,1;2,06
15/03/2017;13:00;;;;;352;63;1024,2;0;435,9;16,5;1,11
15/03/2017;12:00;0,76;1,69;7,05;5,35;31;64;1025,1;0;501,9;16;0,73
15/03/2017;11:00;0,67;1,92;7,78;6,32;49;71;1025,8;0;522;14,8;0,94
15/03/2017;10:00;0,69;2,37;9,88;8,46;51;78;1026,2;0;211;13,7;0,3
15/03/2017;09:00;0,61;3,41;14,15;9,41;176;86;1026,7;0;127;11,5;0,42
15/03/2017;08:00;0,52;2,22;9,67;5,73;184;88;1026,8;0;52,5;10,8;0,4
15/03/2017;07:00;0,49;1,79;7,96;4,01;179;88;1026,6;0;6,3;10,3;0,63
15/03/2017;06:00;0,52;1,78;7,66;3,92;176;87;1026,6;0;0,3;10,5;0,36
15/03/2017;05:00;0,51;1,75;7,52;4,37;175;88;1026,9;0;0,3;10,5;0,45
15/03/2017;04:00;0,76;2,18;10,34;5,36;171;88;1027,2;0;0,3;10,6;0,2
15/03/2017;03:00;0,91;2,06;9,36;6,23;162;88;1027,7;0;0,3;10,7;0,11
15/03/2017;02:00;1,29;2,13;9,68;6,81;94;88;1028,5;0;0,3;10,7;0,11
15/03/2017;01:00;1,73;2,24;10,23;5,81;26;88;1028,9;0;0,3;10,5;0,36
14/03/2017;24:00;2,04;2,17;9,92;5,18;350;88;1029,2;0;0,3;10,7;0,04
14/03/2017;23:00;0,8;1,95;12,91;5,33;25;87;1029,6;0;0,3;10,2;0,44
14/03/2017;22:00;0,5;1,64;7,57;3,57;27;85;1029,7;0;0,3;10,6;0,49
14/03/2017;21:00;0,44;1,79;8,07;2,04;358;83;1029,6;0;0,3;11,7;0,53
14/03/2017;20:00;0,41;1,71;7,8;1,77;339;80;1029,5;0;0,3;12,1;0,97
14/03/2017;19:00;0,39;1,58;7,44;1,83;340;81;1029,3;0;1,4;12,2;1,63
14/03/2017;18:00;0,39;1,67;7,63;1,99;338;78;1028,9;0;37;13;1,77
14/03/2017;17:00;0,28;1,14;5,52;1,29;341;74;1028,9;0;94,8;13,8;1,02
14/03/2017;16:00;0,33;1,42;6,72;1,37;351;74;1029,2;0;131,7;13,9;1,4
14/03/2017;15:00;0,39;1,51;6,89;1,47;334;75;1029,5;0;169,4;14;1,64
14/03/2017;14:00;;;;;332;75;1029,9;0;428,5;14,3;2,14
14/03/2017;13:00;;;;;328;76;1030,6;0;437,3;14,2;1,83
14/03/2017;12:00;0,43;1,79;8,03;3,2;336;78;1031,2;0;186,2;13,3;1,81
14/03/2017;11:00;0,42;1,76;7,94;2,79;338;78;1031,2;0;186,5;13,5;1,82
14/03/2017;10:00;0,48;2,05;9,33;2,25;335;81;1031;0;207,3;13,3;0,72
14/03/2017;09:00;0,51;1,81;8,15;1,91;340;86;1030,6;0;124,4;12,6;0,7
14/03/2017;08:00;0,54;1,73;7,8;1,24;339;87;1029,9;0;29,6;12,1;1,28
14/03/2017;07:00;0,56;1,61;7,46;1,14;337;89;1029,3;0;2,1;12;1,1
14/03/2017;06:00;0,32;1,5;6,69;0,76;340;89;1028,7;0;0,3;12;1,22
14/03/2017;05:00;0,28;1,47;6,76;0,71;338;89;1028,5;0;0,3;11,8;1,41
14/03/2017;04:00;;;;;332;89;1028,6;0;0,3;11,6;1,46
14/03/2017;03:00
14/03/2017;02:00
14/03/2017;01:00;0,24;1,22;5,92;0,76;;87;1029,9;0;0,3;11,3;
13/03/2017;24:00;0,27;1,28;6,1;0,9;338;86;1030;0;0,3;11,2;2,09
13/03/2017;23:00;0,29;1,24;6,21;0,97;338;88;1029,9;0;0,3;11,1;2,08
13/03/2017;22:00;0,29;1,27;5,96;1,03;338;87;1029,7;0;0,3;11,2;2,22
13/03/2017;21:00;0,29;1,3;6,31;1,17;337;89;1029;0;0,3;11,2;2,56
13/03/2017;20:00;0,33;1,2;6,14;1,33;339;91;1028,2;0,1;0,3;10,9;2,27
13/03/2017;19:00;0,32;1,26;6,21;1,46;340;90;1027,6;0,1;0,4;10,8;2,31
13/03/2017;18:00;0,29;1,31;6,49;1,91;337;91;1027;0;4;10,8;2,42
13/03/2017;17:00;0,32;1,36;6,36;1,82;336;93;1026,5;0;17,9;10,5;2,34
13/03/2017;16:00;0,3;1,08;5,72;1,42;339;93;1026,3;0,1;23,2;10,4;2,66
13/03/2017;15:00;0,28;0,91;4,66;1,26;339;93;1026,1;0,3;40,9;10,1;2,48
13/03/2017;14:00;0,33;1,03;5,48;1,68;332;92;1025,9;0,3;39,6;10;2,16
13/03/2017;13:00;;;;;324;92;1026,1;0,4;42,2;9,7;2,21
13/03/2017;12:00;;;;;335;90;1026,1;0,4;68,1;9,6;3,15
13/03/2017;11:00;0,28;1,11;5,38;1,17;333;87;1025,8;0,4;68,4;9,7;3,07
13/03/2017;10:00;0,29;0,99;5,16;1,01;330;82;1025,3;0,2;55,2;9,8;3,08
13/03/2017;09:00;0,28;1;5,19;0,98;336;75;1024,6;0,2;42;10,5;4,09
13/03/2017;08:00;0,25;0,97;5,09;0,61;338;69;1023,9;0;23;11,1;3,83
13/03/2017;07:00;0,2;0,85;4,83;0,54;338;69;1023,2;0;3,4;10,9;4,25
13/03/2017;06:00;0,23;0,96;4,99;0,24;336;68;1022,6;0;0,3;10,8;4,3
13/03/2017;05:00;0,23;0,93;4,89;0,17;336;69;1022,4;0;0,3;10,8;3,98
13/03/2017;04:00;0,23;0,79;4,92;0,11;341;68;1021,9;0;0,3;11;4,31
13/03/2017;03:00;0,2;0,95;5,1;0,09;336;68;1021,7;0;0,3;11;3,82
13/03/2017;02:00;0,23;1,05;5,37;0,31;337;71;1021,5;0;0,3;10,9;4,29
13/03/2017;01:00;0,2;1,06;5,55;0,21;335;71;1021,2;0;0,3;10,5;4,08
12/03/2017;24:00;0,25;1,06;5,63;0,39;337;68;1021,2;0;0,3;11;4,1
12/03/2017;23:00;0,26;1,16;5,83;0,54;337;67;1021,1;0;0,3;11,1;4,38
12/03/2017;22:00;0,29;1,38;6,37;0,7;335;69;1020,7;0;0,3;11,2;4,36
12/03/2017;21:00;0,33;1,41;6,59;0,66;327;74;1020,5;0;0,3;10,5;3,08
12/03/2017;20:00;0,29;1,25;6,45;0,64;330;74;1019,8;0;0,3;10,7;3,34
12/03/2017;19:00;0,29;1,32;6,4;0,52;334;75;1019,7;0,1;0,7;9,8;3,71
12/03/2017;18:00;0,25;1,24;6,23;0,49;330;78;1019,1;0,3;12,4;9,5;3,42
12/03/2017;17:00;0,22;1,31;6,41;0,43;326;69;1018,1;0;122;11,6;3,79
12/03/2017;16:00;0,27;1,36;6,51;0,51;328;70;1018,1;0;162,9;11,3;3,73
12/03/2017;15:00;0,25;1,47;6,89;0,58;331;76;1017,7;0,1;193,8;11;4,28
12/03/2017;14:00;0,27;1,68;8,08;0,78;315;75;1017,6;0;136,6;11,3;3,1
12/03/2017;13:00;;;;;313;75;1017,3;0;149,2;12,3;2,45
12/03/2017;12:00;;;;;330;80;1017,4;0,1;160,3;11,7;2,72
12/03/2017;11:00;0,41;;;1,03;319;86;1016,8;0,3;83,9;11,7;2,17
12/03/2017;10:00;0,58;;;0,91;160;84;1016;0,2;73,9;11,3;0,42
12/03/2017;09:00;0,26;;;0,86;302;76;1016;0,1;48,4;12;0,18
12/03/2017;08:00;0,25;;;0,85;316;69;1015,9;0;34,2;12,4;0,3
12/03/2017;07:00;0,25;;;0,66;287;68;1016,5;0;8,3;12,2;0,74
12/03/2017;06:00;0,23;;;0,57;321;71;1016,4;0;0,3;12,5;1,28
12/03/2017;05:00;0,23;;;0,56;309;74;1016,1;0;0,3;12,8;1,61
12/03/2017;04:00;0,2;;;0,66;314;76;1016,2;0;0,3;13;1,95
12/03/2017;03:00;0,16;;;0,67;308;79;1016,3;0;0,3;13,2;1,48
12/03/2017;02:00;0,22;;;0,83;306;79;1016,7;0;0,3;13,2;1,56
12/03/2017;01:00;0,23;;;0,92;318;82;1017;0;0,3;13;1,25
11/03/2017;24:00;0,26;;;0,99;316;78;1017,3;0;0,3;13,5;1,59
11/03/2017;23:00;0,23;;;1,12;323;74;1017,2;0;0,3;14,3;2,14
11/03/2017;22:00;0,29;;;1,44;324;74;1017,1;0;0,3;14,5;2,08
11/03/2017;21:00;0,32;;;1,52;335;71;1016,8;0;0,3;15,2;2,38
11/03/2017;20:00;0,29;;;1,43;334;72;1016,6;0;0,3;15,2;1,53
11/03/2017;19:00;0,29;;;1,43;338;75;1016,3;0;0,9;15;1,67
11/03/2017;18:00;0,29;;;1,34;336;75;1015,5;0;41,5;15,4;1,86
11/03/2017;17:00;0,28;;;1,34;339;72;1015,1;0;107,4;16,1;2,02
11/03/2017;16:00;0,28;;;1,57;336;69;1014,7;0;168,9;16,6;1,99
11/03/2017;15:00;0,33;;;1,68;337;65;1014,2;0;303;17,4;2,82
11/03/2017;14:00;0,43;;;2,26;336;60;1013,9;0;403,3;18,2;3,52
11/03/2017;13:00;;;;;337;55;1014;0;497,4;18,9;3,93
11/03/2017;12:00;;;;;335;54;1013,1;0;456,9;19;3,41
11/03/2017;11:00;1,02;;;;290;42;1011,2;0;448;22,5;0,2
11/03/2017;10:00;0,74;;;;233;50;1011,6;0;150,1;18,5;0,27
11/03/2017;09:00;0,71;;;;150;62;1011,7;0;173,5;14,2;1,26
11/03/2017;08:00;0,47;;;;159;72;1011,9;0;86,2;11,3;1,86
11/03/2017;07:00;0,43;;;;167;77;1012,2;0;6,7;10;1,95
11/03/2017;06:00;0,46;;;;177;74;1012,8;0;0,3;10,5;1,73
11/03/2017;05:00;0,48;;;;192;70;1013;0;0,3;11,5;0,95
11/03/2017;04:00;0,41;;;;183;66;1012,7;0;0,3;12,5;1,08
11/03/2017;03:00;0,6;;;;165;64;1012,5;0;0,3;13,3;1,43
11/03/2017;02:00;0,68;;;;153;63;1012,8;0;0,3;13,8;1,5
11/03/2017;01:00;0,83;;;;149;62;1013,2;0;0,3;14,5;1,33
10/03/2017;24:00;0,92;;;;143;61;1013,8;0;0,3;15,1;0,9
10/03/2017;23:00;0,82;;;;145;59;1014;0;0,3;15,5;1,15
10/03/2017;22:00;0,97;;;;164;57;1013,9;0;0,3;16,3;1,41
10/03/2017;21:00;2,25;;;;180;57;1014,1;0;0,3;16,7;1,41
10/03/2017;20:00;2,21;;;;169;59;1014,3;0;0,3;17,9;0,32
10/03/2017;19:00;1,73;;;;314;54;1014,3;0;1,4;20,2;0,06
10/03/2017;18:00;1,29;;;;322;57;1014,1;0;23,4;21,9;0,92
10/03/2017;17:00;0,81;;;;340;57;1014,2;0;67;22;0,84
10/03/2017;16:00;0,81;;;;350;56;1014,8;0;180,9;21,4;1,45
10/03/2017;15:00;0,93;;;;341;54;1015,3;0;372,9;21,8;1,77
10/03/2017;14:00;1,12;;;;342;52;1015,9;0;465,7;23;1,55
10/03/2017;13:00;;;;;18;39;1016,7;0;587;25,4;0,44
10/03/2017;12:00;;;;;88;48;1017,6;0;628,4;22,1;0,12
10/03/2017;11:00;0,81;;;;163;63;1018,4;0;536,7;17,9;0,53
10/03/2017;10:00;0,76;;;;170;76;1019,1;0;67,3;13,6;1,32
10/03/2017;09:00;0,71;;;;167;88;1019,2;0;216,9;10,5;1,44
10/03/2017;08:00;0,81;;;;168;92;1018,9;0;66,9;9;1,42
10/03/2017;07:00;0,96;;;;158;92;1018,6;0;4,8;8,8;1,44
10/03/2017;06:00;0,94;;;;152;92;1018,6;0;0,3;8,9;1,3
10/03/2017;05:00;0,91;;;;156;92;1019;0;0,3;9,2;1,22
10/03/2017;04:00;0,81;;;;153;92;1019,2;0;0,3;9,6;0,93
10/03/2017;03:00;0,72;;;;154;91;1019,8;0;0,3;9,8;0,99
10/03/2017;02:00;0,75;;;;161;91;1020,7;0;0,3;10;1,18
10/03/2017;01:00;0,85;;;;167;90;1021,2;0;0,3;10,3;0,86
09/03/2017;24:00;0,89;;;;173;89;1021,7;0;0,3;10,5;0,4
09/03/2017;23:00;0,83;;;;175;86;1022,1;0;0,3;11;0,62
09/03/2017;22:00;0,89;;;;26;84;1022,6;0;0,3;11,9;0,23
09/03/2017;21:00;0,87;;;;262;82;1022,4;0;0,3;12,6;0,07
09/03/2017;20:00;0,56;;;;339;80;1022,2;0;0,3;13,2;0,78
09/03/2017;19:00;0,7;;;;336;76;1021,8;0;1,6;14,3;0,71
09/03/2017;18:00;0,79;;;;328;72;1021,5;0;24,5;15,4;1,05
09/03/2017;17:00;0,59;;;;333;70;1021,2;0;70,2;16,2;1,98
09/03/2017;16:00;0,61;;;;336;68;1021,1;0;174,5;16,9;2,07
09/03/2017;15:00;0,45;;;;339;67;1021,3;0;368,5;16,9;2,38
09/03/2017;14:00;0,62;;;;340;63;1021,6;0;455,3;18;1,75
09/03/2017;13:00;;;;;6;63;1022,3;0;581,9;18,2;0,85
09/03/2017;12:00;;;;;46;65;1023,1;0;577,9;17,3;0,25
09/03/2017;11:00;0,67;;;;156;71;1023,6;0;474,4;15,2;0,55
09/03/2017;10:00;1,06;;;;154;76;1024,1;0;134,1;13,7;0,39
09/03/2017;09:00;3,91;;;;112;82;1024,1;0;168,9;12,3;0,34
09/03/2017;08:00;0,65;;;;173;84;1023,8;0;31,5;11,5;0,65
09/03/2017;07:00;0,59;;;;175;84;1023,4;0;2,7;11,6;0,54
09/03/2017;06:00;0,64;;;;165;84;1023,5;0;0,3;11,7;0,36
09/03/2017;05:00;0,66;;;;52;84;1023,2;0;0,3;12;0,26
09/03/2017;04:00;0,59;;;;188;84;1023,1;0;0,3;11,6;0,58
09/03/2017;03:00;0,65;;;;176;82;1023,7;0;0,3;12;0,11
09/03/2017;02:00;0,82;;;;209;81;1023,8;0;0,3;12,4;0,14
09/03/2017;01:00;1,14;;;;27;79;1023,8;0;0,3;13;0,07
