Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
28/06/2017;20:00;0;4;Muy buena / Oso ona;4;61;"Buena / ";61;22;Muy buena / Oso ona;3;Muy buena / Oso ona;296;63;995,4;0;3,2;18,4;4,61
28/06/2017;19:00;1;5;Muy buena / Oso ona;6;58;"Muy buena / ";61;16;Muy buena / Oso ona;2;Muy buena / Oso ona;290;63;995;0;18,9;19;3,33
28/06/2017;18:00;0;4;Muy buena / Oso ona;5;60;"Muy buena / ";61;19;Muy buena / Oso ona;3;Muy buena / Oso ona;298;67;994,1;0;60,7;19,2;3,97
28/06/2017;17:00;0;4;Muy buena / Oso ona;4;63;"Buena / ";58;13;Muy buena / Oso ona;3;Muy buena / Oso ona;306;71;993,4;0;114,9;19,2;4,43
28/06/2017;16:00;1;5;Muy buena / Oso ona;6;67;"Buena / ";53;8;Muy buena / Oso ona;3;Muy buena / Oso ona;316;70;993,6;0;371,6;20,4;2,61
28/06/2017;15:00;1;5;Muy buena / Oso ona;7;65;"Buena / ";47;3;Muy buena / Oso ona;3;Muy buena / Oso ona;314;69;993,4;0;270;20,4;1,31
28/06/2017;14:00;1;5;Muy buena / Oso ona;7;58;"Muy buena / ";39;10;Muy buena / Oso ona;3;Muy buena / Oso ona;324;70;992,9;0;240,8;20,4;0,8
28/06/2017;13:00;1;5;Muy buena / Oso ona;7;58;"Muy buena / ";32;9;Muy buena / Oso ona;2;Muy buena / Oso ona;317;78;993,2;0;270,4;19,1;1,64
28/06/2017;12:00;1;5;Muy buena / Oso ona;7;55;"Muy buena / ";25;8;Muy buena / Oso ona;3;Muy buena / Oso ona;321;89;993,3;0,2;154,3;18,1;2,75
28/06/2017;11:00;2;9;Muy buena / Oso ona;13;;"Sin datos / ";18;5;Muy buena / Oso ona;3;Muy buena / Oso ona;319;62;992,4;0,4;243,6;22,8;1,64
28/06/2017;10:00;5;11;Muy buena / Oso ona;19;37;"Muy buena / ";17;4;Muy buena / Oso ona;3;Muy buena / Oso ona;232;56;992,2;0;798,2;23,6;0,95
28/06/2017;09:00;7;14;Muy buena / Oso ona;25;29;"Muy buena / ";14;10;Muy buena / Oso ona;3;Muy buena / Oso ona;197;64;991,6;0;916,2;22,1;1,46
28/06/2017;08:00;10;17;Muy buena / Oso ona;32;25;"Muy buena / ";14;12;Muy buena / Oso ona;3;Muy buena / Oso ona;153;75;992,1;0;641,1;19,7;1,82
28/06/2017;07:00;22;27;Muy buena / Oso ona;61;11;"Muy buena / ";14;10;Muy buena / Oso ona;3;Muy buena / Oso ona;163;85;992,8;0;251,1;17,8;1,25
28/06/2017;06:00;19;26;Muy buena / Oso ona;56;8;"Muy buena / ";17;13;Muy buena / Oso ona;3;Muy buena / Oso ona;196;91;993,6;0;69,6;16,7;0,69
28/06/2017;05:00;18;27;Muy buena / Oso ona;55;8;"Muy buena / ";20;15;Muy buena / Oso ona;3;Muy buena / Oso ona;225;93;994,2;0;2,9;16,5;1,04
28/06/2017;04:00;39;30;Muy buena / Oso ona;91;5;"Muy buena / ";24;16;Muy buena / Oso ona;3;Muy buena / Oso ona;238;93;994,6;0;0;16,7;1,45
28/06/2017;03:00;23;25;Muy buena / Oso ona;60;11;"Muy buena / ";31;13;Muy buena / Oso ona;3;Muy buena / Oso ona;233;94;995,2;0;0;16,7;1,14
28/06/2017;02:00;3;23;Muy buena / Oso ona;28;18;"Muy buena / ";37;8;Muy buena / Oso ona;3;Muy buena / Oso ona;244;93;995,9;0,1;0;16,7;1,09
28/06/2017;01:00;1;12;Muy buena / Oso ona;14;29;"Muy buena / ";44;12;Muy buena / Oso ona;3;Muy buena / Oso ona;248;93;996,8;0,6;0;17,3;1,58
27/06/2017;24:00;1;15;Muy buena / Oso ona;17;25;"Muy buena / ";47;12;Muy buena / Oso ona;3;Muy buena / Oso ona;242;91;996,8;0,1;0;17,7;1,48
27/06/2017;23:00;1;15;Muy buena / Oso ona;17;29;"Muy buena / ";50;18;Muy buena / Oso ona;3;Muy buena / Oso ona;226;88;997,2;0,1;0;18,3;1,13
27/06/2017;22:00;1;19;Muy buena / Oso ona;21;31;"Muy buena / ";53;11;Muy buena / Oso ona;3;Muy buena / Oso ona;239;87;997,5;0;0;18,8;0,94
27/06/2017;21:00;1;13;Muy buena / Oso ona;15;47;"Muy buena / ";55;3;Muy buena / Oso ona;3;Muy buena / Oso ona;268;86;997,2;0;0,1;18,8;0,63
27/06/2017;20:00;1;9;Muy buena / Oso ona;11;56;"Muy buena / ";56;5;Muy buena / Oso ona;2;Muy buena / Oso ona;290;80;996,7;0;45,7;19,9;0,72
27/06/2017;19:00;1;6;Muy buena / Oso ona;8;64;"Buena / ";55;5;Muy buena / Oso ona;3;Muy buena / Oso ona;301;76;996,6;0;323,4;20,8;1,02
27/06/2017;18:00;1;6;Muy buena / Oso ona;8;67;"Buena / ";53;4;Muy buena / Oso ona;3;Muy buena / Oso ona;298;76;996,7;0;595,2;21;1,15
27/06/2017;17:00;1;6;Muy buena / Oso ona;8;53;"Muy buena / ";50;5;Muy buena / Oso ona;3;Muy buena / Oso ona;300;83;996,8;0;490,5;20,3;1,27
27/06/2017;16:00;1;7;Muy buena / Oso ona;9;49;"Muy buena / ";46;6;Muy buena / Oso ona;2;Muy buena / Oso ona;290;90;997,4;0;167,3;19,1;1,27
27/06/2017;15:00;1;5;Muy buena / Oso ona;6;54;"Muy buena / ";42;4;Muy buena / Oso ona;3;Muy buena / Oso ona;300;90;997,4;0,1;76,4;19,2;1,92
27/06/2017;14:00;1;5;Muy buena / Oso ona;7;51;"Muy buena / ";36;10;Muy buena / Oso ona;3;Muy buena / Oso ona;306;89;996,9;0;56,3;19,5;1,72
27/06/2017;13:00;1;7;Muy buena / Oso ona;9;52;"Muy buena / ";29;9;Muy buena / Oso ona;3;Muy buena / Oso ona;322;83;996,4;0;254;20,9;2,03
27/06/2017;12:00;1;7;Muy buena / Oso ona;10;48;"Muy buena / ";23;12;Muy buena / Oso ona;3;Muy buena / Oso ona;319;80;996,3;0;204,8;20,8;1,52
27/06/2017;11:00;4;9;Muy buena / Oso ona;14;;"Sin datos / ";17;13;Muy buena / Oso ona;3;Muy buena / Oso ona;324;76;996,1;0;212,9;21,5;1,15
27/06/2017;10:00;4;10;Muy buena / Oso ona;17;40;"Muy buena / ";16;10;Muy buena / Oso ona;3;Muy buena / Oso ona;320;80;996,3;0;209,7;20,6;0,75
27/06/2017;09:00;6;18;Muy buena / Oso ona;27;29;"Muy buena / ";12;17;Muy buena / Oso ona;3;Muy buena / Oso ona;325;80;996,5;0;99;20,5;0,64
27/06/2017;08:00;9;17;Muy buena / Oso ona;31;23;"Muy buena / ";9;19;Muy buena / Oso ona;3;Muy buena / Oso ona;266;82;996,7;0;177,6;20,2;0,31
27/06/2017;07:00;19;22;Muy buena / Oso ona;50;9;"Muy buena / ";8;21;Muy buena / Oso ona;3;Muy buena / Oso ona;202;90;996,9;0;105,5;18,8;0,45
27/06/2017;06:00;16;19;Muy buena / Oso ona;43;2;"Muy buena / ";11;17;Muy buena / Oso ona;3;Muy buena / Oso ona;206;94;997;0;21,2;18;0,5
27/06/2017;05:00;6;13;Muy buena / Oso ona;22;10;"Muy buena / ";16;19;Muy buena / Oso ona;3;Muy buena / Oso ona;233;93;997,2;0;4,1;17,9;0,86
27/06/2017;04:00;4;12;Muy buena / Oso ona;18;6;"Muy buena / ";20;19;Muy buena / Oso ona;3;Muy buena / Oso ona;219;95;997,6;0;0;18;0,99
27/06/2017;03:00;2;14;Muy buena / Oso ona;17;7;"Muy buena / ";25;22;Muy buena / Oso ona;3;Muy buena / Oso ona;222;94;998,1;0;0;18,2;0,51
27/06/2017;02:00;2;14;Muy buena / Oso ona;17;6;"Muy buena / ";30;20;Muy buena / Oso ona;3;Muy buena / Oso ona;184;95;998,4;0;0;18,4;0,42
27/06/2017;01:00;2;15;Muy buena / Oso ona;18;7;"Muy buena / ";33;18;Muy buena / Oso ona;3;Muy buena / Oso ona;247;94;998,8;0;0;18,7;0,55
26/06/2017;24:00;1;14;Muy buena / Oso ona;16;16;"Muy buena / ";37;15;Muy buena / Oso ona;3;Muy buena / Oso ona;227;93;999,2;0;0;18,9;0,69
26/06/2017;23:00;1;11;Muy buena / Oso ona;13;32;"Muy buena / ";42;13;Muy buena / Oso ona;3;Muy buena / Oso ona;179;90;999,6;0;0;19,2;0,78
26/06/2017;22:00;1;8;Muy buena / Oso ona;10;43;"Muy buena / ";45;11;Muy buena / Oso ona;3;Muy buena / Oso ona;262;88;1000;0;0;19,5;0,69
26/06/2017;21:00;1;10;Muy buena / Oso ona;12;45;"Muy buena / ";45;9;Muy buena / Oso ona;3;Muy buena / Oso ona;276;86;999,9;0;0,2;20,1;0,98
26/06/2017;20:00;1;9;Muy buena / Oso ona;11;43;"Muy buena / ";44;8;Muy buena / Oso ona;3;Muy buena / Oso ona;289;83;999,6;0;25,2;21;1,03
26/06/2017;19:00;1;7;Muy buena / Oso ona;9;44;"Muy buena / ";44;11;Muy buena / Oso ona;2;Muy buena / Oso ona;292;83;999,6;0;124,5;21,5;1,04
26/06/2017;18:00;2;14;Muy buena / Oso ona;16;33;"Muy buena / ";44;9;Muy buena / Oso ona;3;Muy buena / Oso ona;176;88;999,5;0;106,8;20,9;0,27
26/06/2017;17:00;1;7;Muy buena / Oso ona;9;43;"Muy buena / ";46;7;Muy buena / Oso ona;3;Muy buena / Oso ona;286;87;999,4;0;49,9;20,8;1,55
26/06/2017;16:00;1;4;Muy buena / Oso ona;6;53;"Muy buena / ";43;8;Muy buena / Oso ona;3;Muy buena / Oso ona;311;83;999,1;0;379,1;21,9;1,99
26/06/2017;15:00;1;6;Muy buena / Oso ona;8;53;"Muy buena / ";36;16;Muy buena / Oso ona;3;Muy buena / Oso ona;305;83;999;0;362,4;21,7;1,52
26/06/2017;14:00;1;8;Muy buena / Oso ona;10;48;"Muy buena / ";29;23;Muy buena / Oso ona;3;Muy buena / Oso ona;301;87;998,8;0;179,6;21,2;1,44
26/06/2017;13:00;3;13;Muy buena / Oso ona;18;37;"Muy buena / ";23;17;Muy buena / Oso ona;3;Muy buena / Oso ona;299;89;998,5;0;326,8;21,6;1,42
26/06/2017;12:00;3;13;Muy buena / Oso ona;18;43;"Muy buena / ";20;3;Muy buena / Oso ona;3;Muy buena / Oso ona;299;83;998,3;0,5;302,2;22,4;1,76
26/06/2017;11:00;3;11;Muy buena / Oso ona;15;;"Sin datos / ";15;8;Muy buena / Oso ona;3;Muy buena / Oso ona;151;57;997,4;0;913,9;26,3;1,37
26/06/2017;10:00;6;17;Muy buena / Oso ona;26;46;"Muy buena / ";15;11;Muy buena / Oso ona;3;Muy buena / Oso ona;187;65;997,5;0;608,3;24,9;0,84
26/06/2017;09:00;10;19;Muy buena / Oso ona;34;21;"Muy buena / ";11;17;Muy buena / Oso ona;3;Muy buena / Oso ona;133;80;997,1;0;763;23;0,89
26/06/2017;08:00;17;23;Muy buena / Oso ona;50;7;"Muy buena / ";10;13;Muy buena / Oso ona;3;Muy buena / Oso ona;185;94;997,3;0;148,5;20;0,79
26/06/2017;07:00;20;23;Muy buena / Oso ona;53;4;"Muy buena / ";10;13;Muy buena / Oso ona;3;Muy buena / Oso ona;191;96;997,6;0;48,5;19,4;0,59
26/06/2017;06:00;9;20;Muy buena / Oso ona;33;6;"Muy buena / ";11;11;Muy buena / Oso ona;3;Muy buena / Oso ona;227;97;997,4;0;23,2;18,9;0,77
26/06/2017;05:00;3;14;Muy buena / Oso ona;18;10;"Muy buena / ";12;9;Muy buena / Oso ona;3;Muy buena / Oso ona;241;97;997,4;0;2,6;19;0,44
26/06/2017;04:00;2;13;Muy buena / Oso ona;16;12;"Muy buena / ";12;9;Muy buena / Oso ona;3;Muy buena / Oso ona;225;97;997,4;0;0;18,8;0,37
26/06/2017;03:00;2;11;Muy buena / Oso ona;14;15;"Muy buena / ";14;10;Muy buena / Oso ona;3;Muy buena / Oso ona;261;96;998,7;0;0;19,1;1,2
26/06/2017;02:00;2;14;Muy buena / Oso ona;17;15;"Muy buena / ";17;12;Muy buena / Oso ona;3;Muy buena / Oso ona;257;96;998,6;0;0;19,3;1,19
26/06/2017;01:00;3;16;Muy buena / Oso ona;20;8;"Muy buena / ";21;15;Muy buena / Oso ona;2;Muy buena / Oso ona;191;97;998,4;0;0;19,1;0,18
25/06/2017;24:00;2;17;Muy buena / Oso ona;20;8;"Muy buena / ";26;14;Muy buena / Oso ona;3;Muy buena / Oso ona;132;95;1000,3;0,2;0;19,2;1,35
25/06/2017;23:00;2;17;Muy buena / Oso ona;20;10;"Muy buena / ";31;16;Muy buena / Oso ona;3;Muy buena / Oso ona;132;95;1001,1;0;0;19,3;0,99
25/06/2017;22:00;2;16;Muy buena / Oso ona;20;17;"Muy buena / ";36;11;Muy buena / Oso ona;3;Muy buena / Oso ona;211;93;1001,9;0;0;19,6;0,77
25/06/2017;21:00;3;21;Muy buena / Oso ona;25;13;"Muy buena / ";41;9;Muy buena / Oso ona;3;Muy buena / Oso ona;256;92;1002,4;0;0;19,9;0,91
25/06/2017;20:00;1;13;Muy buena / Oso ona;15;28;"Muy buena / ";45;8;Muy buena / Oso ona;3;Muy buena / Oso ona;256;89;1002,4;0,1;1,8;20,1;0,23
25/06/2017;19:00;1;8;Muy buena / Oso ona;10;37;"Muy buena / ";48;10;Muy buena / Oso ona;3;Muy buena / Oso ona;343;84;1002,2;0,1;17,3;20,6;0,23
25/06/2017;18:00;1;7;Muy buena / Oso ona;9;47;"Muy buena / ";49;8;Muy buena / Oso ona;3;Muy buena / Oso ona;360;80;1002,4;0;49,9;21,2;0,59
25/06/2017;17:00;1;5;Muy buena / Oso ona;7;51;"Muy buena / ";48;9;Muy buena / Oso ona;3;Muy buena / Oso ona;354;77;1002,8;0;88,3;21,9;0,95
25/06/2017;16:00;1;6;Muy buena / Oso ona;8;47;"Muy buena / ";47;8;Muy buena / Oso ona;3;Muy buena / Oso ona;21;69;1003,2;0;261,1;23,1;0,51
25/06/2017;15:00;1;6;Muy buena / Oso ona;8;47;"Muy buena / ";43;10;Muy buena / Oso ona;3;Muy buena / Oso ona;98;69;1003,9;0;137,3;22,7;0,58
25/06/2017;14:00;1;6;Muy buena / Oso ona;8;55;"Muy buena / ";37;13;Muy buena / Oso ona;3;Muy buena / Oso ona;349;70;1004,5;0;291,1;22,7;1,11
25/06/2017;13:00;1;7;Muy buena / Oso ona;9;50;"Muy buena / ";31;12;Muy buena / Oso ona;3;Muy buena / Oso ona;43;64;1005,1;0;563,8;23,5;0,45
25/06/2017;12:00;1;8;Muy buena / Oso ona;10;46;"Muy buena / ";26;9;Muy buena / Oso ona;3;Muy buena / Oso ona;23;67;1005,8;0;370;22,5;0,41
25/06/2017;11:00;1;7;Muy buena / Oso ona;9;;"Sin datos / ";21;9;Muy buena / Oso ona;3;Muy buena / Oso ona;8;68;1006,2;0;232,4;21,8;0,57
25/06/2017;10:00;2;8;Muy buena / Oso ona;11;43;"Muy buena / ";21;10;Muy buena / Oso ona;3;Muy buena / Oso ona;92;67;1006,7;0;304,8;21,9;0,64
25/06/2017;09:00;2;9;Muy buena / Oso ona;12;39;"Muy buena / ";20;7;Muy buena / Oso ona;3;Muy buena / Oso ona;109;70;1007,1;0;644,8;21,4;1,3
25/06/2017;08:00;5;15;Muy buena / Oso ona;22;19;"Muy buena / ";19;13;Muy buena / Oso ona;3;Muy buena / Oso ona;103;82;1007,3;0;293,3;19,1;0,63
25/06/2017;07:00;4;17;Muy buena / Oso ona;24;10;"Muy buena / ";21;17;Muy buena / Oso ona;3;Muy buena / Oso ona;133;89;1007,7;0;27,4;17,5;0,67
25/06/2017;06:00;4;18;Muy buena / Oso ona;24;10;"Muy buena / ";27;16;Muy buena / Oso ona;3;Muy buena / Oso ona;260;89;1007,8;0;10,1;17,4;1,04
25/06/2017;05:00;2;13;Muy buena / Oso ona;16;12;"Muy buena / ";33;17;Muy buena / Oso ona;3;Muy buena / Oso ona;159;91;1007,4;0;2,8;16,7;0,38
25/06/2017;04:00;1;11;Muy buena / Oso ona;14;16;"Muy buena / ";38;17;Muy buena / Oso ona;3;Muy buena / Oso ona;178;92;1007,8;0;0;16,4;0,34
25/06/2017;03:00;1;10;Muy buena / Oso ona;12;22;"Muy buena / ";43;21;Muy buena / Oso ona;3;Muy buena / Oso ona;187;91;1008;0;0;16,6;0,48
25/06/2017;02:00;1;9;Muy buena / Oso ona;11;30;"Muy buena / ";47;27;Muy buena / Oso ona;3;Muy buena / Oso ona;200;88;1008,5;0;0;17,3;0,63
25/06/2017;01:00;1;10;Muy buena / Oso ona;12;31;"Muy buena / ";50;17;Muy buena / Oso ona;3;Muy buena / Oso ona;230;85;1009;0;0;18;0,44
24/06/2017;24:00;1;9;Muy buena / Oso ona;11;40;"Muy buena / ";53;3;Muy buena / Oso ona;3;Muy buena / Oso ona;238;79;1009,6;0;0;18,9;0,63
24/06/2017;23:00;0;5;Muy buena / Oso ona;5;55;"Muy buena / ";55;10;Muy buena / Oso ona;3;Muy buena / Oso ona;328;76;1010,1;0;0;19,5;1,03
24/06/2017;22:00;0;6;Muy buena / Oso ona;6;56;"Muy buena / ";56;8;Muy buena / Oso ona;3;Muy buena / Oso ona;339;76;1010,1;0;0;19,7;1,07
24/06/2017;21:00;0;5;Muy buena / Oso ona;6;57;"Muy buena / ";58;6;Muy buena / Oso ona;3;Muy buena / Oso ona;330;77;1009,9;0;0,1;19,8;1,05
24/06/2017;20:00;1;5;Muy buena / Oso ona;6;56;"Muy buena / ";59;11;Muy buena / Oso ona;3;Muy buena / Oso ona;336;78;1009,3;0;16,1;20,1;1,16
24/06/2017;19:00;1;5;Muy buena / Oso ona;7;54;"Muy buena / ";60;13;Muy buena / Oso ona;3;Muy buena / Oso ona;345;77;1008,8;0;75,8;20,5;1,01
24/06/2017;18:00;1;5;Muy buena / Oso ona;7;53;"Muy buena / ";60;11;Muy buena / Oso ona;3;Muy buena / Oso ona;345;73;1008,9;0;157,9;20,9;1,01
24/06/2017;17:00;1;4;Muy buena / Oso ona;6;51;"Muy buena / ";61;8;Muy buena / Oso ona;3;Muy buena / Oso ona;342;75;1009,2;0;272,7;21,3;1,14
24/06/2017;16:00;1;4;Muy buena / Oso ona;6;56;"Muy buena / ";61;14;Muy buena / Oso ona;3;Muy buena / Oso ona;331;74;1009,4;0;249,3;21,6;1,39
24/06/2017;15:00;1;4;Muy buena / Oso ona;6;64;"Buena / ";59;12;Muy buena / Oso ona;3;Muy buena / Oso ona;332;67;1009,2;0;469,9;22,5;1,43
24/06/2017;14:00;1;6;Muy buena / Oso ona;8;70;"Buena / ";54;14;Muy buena / Oso ona;3;Muy buena / Oso ona;349;64;1009,2;0;509;22,8;1,27
24/06/2017;13:00;1;7;Muy buena / Oso ona;9;66;"Buena / ";48;14;Muy buena / Oso ona;3;Muy buena / Oso ona;348;59;1009,4;0;410,1;23,2;1
24/06/2017;12:00;2;8;Muy buena / Oso ona;11;62;"Buena / ";41;5;Muy buena / Oso ona;3;Muy buena / Oso ona;2;57;1009,4;0;500,9;24,1;0,6
24/06/2017;11:00;2;9;Muy buena / Oso ona;12;;"Sin datos / ";34;14;Muy buena / Oso ona;3;Muy buena / Oso ona;10;61;1009,5;0;586,7;23,5;0,52
24/06/2017;10:00;2;9;Muy buena / Oso ona;12;55;"Muy buena / ";32;10;Muy buena / Oso ona;3;Muy buena / Oso ona;103;61;1009,4;0;695,7;23;0,92
24/06/2017;09:00;2;9;Muy buena / Oso ona;12;51;"Muy buena / ";27;15;Muy buena / Oso ona;3;Muy buena / Oso ona;82;65;1009,7;0;369,6;22,3;0,2
24/06/2017;08:00;3;11;Muy buena / Oso ona;15;42;"Muy buena / ";22;15;Muy buena / Oso ona;3;Muy buena / Oso ona;107;68;1009,9;0;542,6;22;1,25
24/06/2017;07:00;4;14;Muy buena / Oso ona;20;30;"Muy buena / ";20;20;Muy buena / Oso ona;3;Muy buena / Oso ona;98;75;1009,9;0;449;21,3;0,65
24/06/2017;06:00;3;14;Muy buena / Oso ona;19;28;"Muy buena / ";19;25;Muy buena / Oso ona;3;Muy buena / Oso ona;96;84;1009,9;0;107,5;19,1;0,48
24/06/2017;05:00;3;16;Muy buena / Oso ona;21;21;"Muy buena / ";20;45;Buena / Ona;3;Muy buena / Oso ona;142;88;1009,9;0;1,3;18,6;0,41
24/06/2017;04:00;4;19;Muy buena / Oso ona;25;10;"Muy buena / ";23;54;Buena / Ona;3;Muy buena / Oso ona;221;89;1010,1;0;0;18,4;0,24
24/06/2017;03:00;3;19;Muy buena / Oso ona;23;18;"Muy buena / ";28;57;Buena / Ona;3;Muy buena / Oso ona;157;89;1010,6;0;0;18,4;0,37
24/06/2017;02:00;3;19;Muy buena / Oso ona;23;16;"Muy buena / ";32;63;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;172;87;1011,3;0;0;18,6;0,31
24/06/2017;01:00;3;23;Muy buena / Oso ona;28;14;"Muy buena / ";37;66;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;239;87;1011,8;0;0;18,7;0,11
23/06/2017;24:00;2;23;Muy buena / Oso ona;26;19;"Muy buena / ";41;51;Buena / Ona;3;Muy buena / Oso ona;214;87;1012,1;0;0;18,9;0,26
23/06/2017;23:00;2;22;Muy buena / Oso ona;24;26;"Muy buena / ";45;36;Muy buena / Oso ona;3;Muy buena / Oso ona;120;86;1012,4;0;0;19;0,42
23/06/2017;22:00;1;14;Muy buena / Oso ona;16;35;"Muy buena / ";48;21;Muy buena / Oso ona;3;Muy buena / Oso ona;289;84;1012,5;0;0;19,5;0,36
23/06/2017;21:00;1;10;Muy buena / Oso ona;12;43;"Muy buena / ";51;16;Muy buena / Oso ona;3;Muy buena / Oso ona;285;83;1012,2;0;0,1;19,7;0,77
23/06/2017;20:00;1;6;Muy buena / Oso ona;8;50;"Muy buena / ";52;16;Muy buena / Oso ona;3;Muy buena / Oso ona;302;80;1011,7;0;8,8;20;0,6
23/06/2017;19:00;1;5;Muy buena / Oso ona;7;54;"Muy buena / ";53;15;Muy buena / Oso ona;3;Muy buena / Oso ona;314;79;1011,5;0;27,4;20,1;0,78
23/06/2017;18:00;1;5;Muy buena / Oso ona;7;53;"Muy buena / ";52;16;Muy buena / Oso ona;3;Muy buena / Oso ona;329;78;1011,1;0;60,8;20,4;0,82
23/06/2017;17:00;1;6;Muy buena / Oso ona;8;50;"Muy buena / ";52;14;Muy buena / Oso ona;3;Muy buena / Oso ona;329;77;1011,1;0;113,1;20,9;0,77
23/06/2017;16:00;1;7;Muy buena / Oso ona;9;50;"Muy buena / ";51;14;Muy buena / Oso ona;3;Muy buena / Oso ona;329;78;1011,3;0;164,5;21,1;0,94
23/06/2017;15:00;1;7;Muy buena / Oso ona;9;51;"Muy buena / ";49;16;Muy buena / Oso ona;3;Muy buena / Oso ona;332;78;1011,2;0;196,6;21,3;1,11
23/06/2017;14:00;1;7;Muy buena / Oso ona;9;53;"Muy buena / ";46;18;Muy buena / Oso ona;3;Muy buena / Oso ona;335;76;1011;0;251,2;21,7;1,04
23/06/2017;13:00;1;6;Muy buena / Oso ona;8;53;"Muy buena / ";44;19;Muy buena / Oso ona;3;Muy buena / Oso ona;332;75;1011,1;0;269,4;21,5;0,88
23/06/2017;12:00;1;7;Muy buena / Oso ona;9;57;"Muy buena / ";43;20;Muy buena / Oso ona;3;Muy buena / Oso ona;328;81;1011,4;0;145,5;20,4;1,09
23/06/2017;11:00;1;8;Muy buena / Oso ona;10;;"Sin datos / ";42;21;Muy buena / Oso ona;3;Muy buena / Oso ona;327;82;1011,4;0;130,5;20,3;1,12
23/06/2017;10:00;1;10;Muy buena / Oso ona;13;51;"Muy buena / ";43;20;Muy buena / Oso ona;3;Muy buena / Oso ona;327;84;1011,5;0;131,8;20,4;0,79
23/06/2017;09:00;2;15;Muy buena / Oso ona;18;44;"Muy buena / ";43;25;Muy buena / Oso ona;3;Muy buena / Oso ona;262;87;1011,4;0;146,3;20;0,29
23/06/2017;08:00;5;23;Muy buena / Oso ona;30;34;"Muy buena / ";45;24;Muy buena / Oso ona;3;Muy buena / Oso ona;240;92;1011,2;0;84,9;18,9;0,75
23/06/2017;07:00;3;25;Muy buena / Oso ona;30;28;"Muy buena / ";49;23;Muy buena / Oso ona;3;Muy buena / Oso ona;237;95;1010,9;0;31,1;18,3;0,79
23/06/2017;06:00;1;13;Muy buena / Oso ona;15;44;"Muy buena / ";54;16;Muy buena / Oso ona;3;Muy buena / Oso ona;249;97;1010,6;0;14;18;1,06
23/06/2017;05:00;1;10;Muy buena / Oso ona;12;46;"Muy buena / ";56;9;Muy buena / Oso ona;3;Muy buena / Oso ona;235;97;1010,3;0,1;1;18;0,9
23/06/2017;04:00;1;10;Muy buena / Oso ona;12;47;"Muy buena / ";57;14;Muy buena / Oso ona;3;Muy buena / Oso ona;266;94;1010,2;0,2;0;18,4;0,69
23/06/2017;03:00;1;7;Muy buena / Oso ona;8;51;"Muy buena / ";59;16;Muy buena / Oso ona;3;Muy buena / Oso ona;244;92;1010,1;0;0;18,8;1,11
23/06/2017;02:00;0;8;Muy buena / Oso ona;8;52;"Muy buena / ";60;16;Muy buena / Oso ona;3;Muy buena / Oso ona;249;93;1010,2;0;0;18,7;0,72
23/06/2017;01:00;0;8;Muy buena / Oso ona;8;56;"Muy buena / ";61;14;Muy buena / Oso ona;3;Muy buena / Oso ona;254;93;1010,2;0;0;18,7;1,15
22/06/2017;24:00;0;5;Muy buena / Oso ona;5;66;"Buena / ";62;20;Muy buena / Oso ona;3;Muy buena / Oso ona;286;89;1010,1;0;0;19,4;1,29
22/06/2017;23:00;0;5;Muy buena / Oso ona;5;66;"Buena / ";62;20;Muy buena / Oso ona;3;Muy buena / Oso ona;291;89;1009,9;0;0;19,5;1,38
22/06/2017;22:00;0;6;Muy buena / Oso ona;6;64;"Buena / ";62;9;Muy buena / Oso ona;3;Muy buena / Oso ona;290;91;1009,5;0;0;19,3;1,21
22/06/2017;21:00;0;9;Muy buena / Oso ona;9;55;"Muy buena / ";63;14;Muy buena / Oso ona;3;Muy buena / Oso ona;264;95;1009;0;0;18,9;1,05
22/06/2017;20:00;0;7;Muy buena / Oso ona;7;59;"Muy buena / ";66;11;Muy buena / Oso ona;3;Muy buena / Oso ona;283;96;1008,6;0,1;2,8;18,6;0,99
22/06/2017;19:00;0;8;Muy buena / Oso ona;8;59;"Muy buena / ";67;13;Muy buena / Oso ona;3;Muy buena / Oso ona;304;97;1008,3;0,2;9,8;18,8;1,08
22/06/2017;18:00;0;8;Muy buena / Oso ona;8;61;"Buena / ";69;20;Muy buena / Oso ona;3;Muy buena / Oso ona;297;95;1007,7;0,1;16,2;19,3;1,32
22/06/2017;17:00;0;8;Muy buena / Oso ona;8;65;"Buena / ";70;19;Muy buena / Oso ona;3;Muy buena / Oso ona;297;91;1007,5;0;21,9;19,8;1,15
22/06/2017;16:00;1;8;Muy buena / Oso ona;9;68;"Buena / ";71;23;Muy buena / Oso ona;3;Muy buena / Oso ona;301;89;1007,6;0;33,5;20,1;1,27
22/06/2017;15:00;0;8;Muy buena / Oso ona;8;68;"Buena / ";73;26;Muy buena / Oso ona;3;Muy buena / Oso ona;304;89;1007,5;0;49,3;20,2;1,29
22/06/2017;14:00;0;8;Muy buena / Oso ona;8;71;"Buena / ";76;28;Muy buena / Oso ona;3;Muy buena / Oso ona;311;88;1007,3;0;64,7;20,4;1,1
