Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA
29/01/2017;09:00;1;5;Muy buena / Oso ona;7;8;Muy buena / Oso ona;;
29/01/2017;08:00;2;15;Muy buena / Oso ona;18;10;Muy buena / Oso ona;;
29/01/2017;07:00;2;21;Muy buena / Oso ona;24;9;Muy buena / Oso ona;;
29/01/2017;06:00;2;17;Muy buena / Oso ona;20;10;Muy buena / Oso ona;;
29/01/2017;05:00;1;13;Muy buena / Oso ona;15;8;Muy buena / Oso ona;;
29/01/2017;04:00;1;10;Muy buena / Oso ona;12;8;Muy buena / Oso ona;;
29/01/2017;03:00;2;21;Muy buena / Oso ona;23;10;Muy buena / Oso ona;;
29/01/2017;02:00;4;22;Muy buena / Oso ona;28;12;Muy buena / Oso ona;;
29/01/2017;01:00;8;27;Muy buena / Oso ona;38;13;Muy buena / Oso ona;;
28/01/2017;24:00;4;23;Muy buena / Oso ona;29;13;Muy buena / Oso ona;;
28/01/2017;23:00;5;21;Muy buena / Oso ona;29;11;Muy buena / Oso ona;;
28/01/2017;22:00;1;12;Muy buena / Oso ona;14;9;Muy buena / Oso ona;;
28/01/2017;21:00;2;20;Muy buena / Oso ona;23;11;Muy buena / Oso ona;;
28/01/2017;20:00;2;20;Muy buena / Oso ona;23;9;Muy buena / Oso ona;;
28/01/2017;19:00;1;14;Muy buena / Oso ona;16;8;Muy buena / Oso ona;;
28/01/2017;18:00;1;9;Muy buena / Oso ona;11;7;Muy buena / Oso ona;;
28/01/2017;17:00;1;7;Muy buena / Oso ona;9;5;Muy buena / Oso ona;;
28/01/2017;16:00;1;6;Muy buena / Oso ona;8;5;Muy buena / Oso ona;;
28/01/2017;15:00;1;5;Muy buena / Oso ona;7;6;Muy buena / Oso ona;;
28/01/2017;14:00;2;6;Muy buena / Oso ona;9;6;Muy buena / Oso ona;;
28/01/2017;13:00;2;6;Muy buena / Oso ona;9;6;Muy buena / Oso ona;;
28/01/2017;12:00;2;5;Muy buena / Oso ona;8;6;Muy buena / Oso ona;;
28/01/2017;11:00;2;7;Muy buena / Oso ona;10;9;Muy buena / Oso ona;;
28/01/2017;10:00;2;6;Muy buena / Oso ona;9;7;Muy buena / Oso ona;;
28/01/2017;09:00;5;17;Muy buena / Oso ona;25;11;Muy buena / Oso ona;;
28/01/2017;08:00;10;26;Muy buena / Oso ona;41;7;Muy buena / Oso ona;;
28/01/2017;07:00;2;14;Muy buena / Oso ona;17;4;Muy buena / Oso ona;;
28/01/2017;06:00;1;15;Muy buena / Oso ona;17;5;Muy buena / Oso ona;;
28/01/2017;05:00;1;9;Muy buena / Oso ona;11;5;Muy buena / Oso ona;;
28/01/2017;04:00;1;8;Muy buena / Oso ona;10;5;Muy buena / Oso ona;;
28/01/2017;03:00;1;9;Muy buena / Oso ona;11;5;Muy buena / Oso ona;;
28/01/2017;02:00;1;9;Muy buena / Oso ona;11;5;Muy buena / Oso ona;;
28/01/2017;01:00;1;12;Muy buena / Oso ona;14;6;Muy buena / Oso ona;;
27/01/2017;24:00;1;10;Muy buena / Oso ona;12;6;Muy buena / Oso ona;;
27/01/2017;23:00;1;18;Muy buena / Oso ona;20;9;Muy buena / Oso ona;;
27/01/2017;22:00;1;16;Muy buena / Oso ona;18;7;Muy buena / Oso ona;;
27/01/2017;21:00;1;19;Muy buena / Oso ona;22;6;Muy buena / Oso ona;;
27/01/2017;20:00;2;20;Muy buena / Oso ona;23;6;Muy buena / Oso ona;;
27/01/2017;19:00;1;18;Muy buena / Oso ona;20;6;Muy buena / Oso ona;;
27/01/2017;18:00;2;21;Muy buena / Oso ona;25;13;Muy buena / Oso ona;;
27/01/2017;17:00;2;15;Muy buena / Oso ona;18;10;Muy buena / Oso ona;;
27/01/2017;16:00;1;10;Muy buena / Oso ona;12;5;Muy buena / Oso ona;;
27/01/2017;15:00;3;19;Muy buena / Oso ona;24;8;Muy buena / Oso ona;;
27/01/2017;14:00;2;11;Muy buena / Oso ona;14;7;Muy buena / Oso ona;;
27/01/2017;13:00;2;10;Muy buena / Oso ona;13;6;Muy buena / Oso ona;;
27/01/2017;12:00;1;8;Muy buena / Oso ona;10;6;Muy buena / Oso ona;;
27/01/2017;11:00;1;6;Muy buena / Oso ona;8;6;Muy buena / Oso ona;;
27/01/2017;10:00;1;7;Muy buena / Oso ona;9;11;Muy buena / Oso ona;;
27/01/2017;09:00;1;7;Muy buena / Oso ona;9;14;Muy buena / Oso ona;;
27/01/2017;08:00;1;8;Muy buena / Oso ona;10;17;Muy buena / Oso ona;;
27/01/2017;07:00;1;7;Muy buena / Oso ona;9;15;Muy buena / Oso ona;;
27/01/2017;06:00;1;5;Muy buena / Oso ona;7;12;Muy buena / Oso ona;;
27/01/2017;05:00;1;4;Muy buena / Oso ona;6;13;Muy buena / Oso ona;;
27/01/2017;04:00;1;4;Muy buena / Oso ona;6;12;Muy buena / Oso ona;;
27/01/2017;03:00;1;4;Muy buena / Oso ona;6;15;Muy buena / Oso ona;;
27/01/2017;02:00;1;4;Muy buena / Oso ona;6;16;Muy buena / Oso ona;;
27/01/2017;01:00;1;4;Muy buena / Oso ona;6;15;Muy buena / Oso ona;;
26/01/2017;24:00;1;4;Muy buena / Oso ona;6;17;Muy buena / Oso ona;;
26/01/2017;23:00;1;5;Muy buena / Oso ona;7;22;Muy buena / Oso ona;;
26/01/2017;22:00;1;7;Muy buena / Oso ona;9;37;Muy buena / Oso ona;;
26/01/2017;21:00;1;10;Muy buena / Oso ona;13;27;Muy buena / Oso ona;;
26/01/2017;20:00;1;12;Muy buena / Oso ona;14;24;Muy buena / Oso ona;;
26/01/2017;19:00;7;39;Muy buena / Oso ona;50;26;Muy buena / Oso ona;;
26/01/2017;18:00;1;20;Muy buena / Oso ona;23;22;Muy buena / Oso ona;;
26/01/2017;17:00;1;15;Muy buena / Oso ona;17;19;Muy buena / Oso ona;;
26/01/2017;16:00;2;13;Muy buena / Oso ona;15;16;Muy buena / Oso ona;;
26/01/2017;15:00;2;10;Muy buena / Oso ona;12;14;Muy buena / Oso ona;;
26/01/2017;14:00;4;15;Muy buena / Oso ona;21;15;Muy buena / Oso ona;;
26/01/2017;13:00;16;33;Muy buena / Oso ona;56;20;Muy buena / Oso ona;;
26/01/2017;12:00;21;33;Muy buena / Oso ona;64;26;Muy buena / Oso ona;;
26/01/2017;11:00;31;43;Muy buena / Oso ona;90;30;Muy buena / Oso ona;;
26/01/2017;10:00;78;53;Muy buena / Oso ona;172;41;Buena / Ona;;
26/01/2017;09:00;81;52;Muy buena / Oso ona;175;41;Buena / Ona;;
26/01/2017;08:00;91;51;Muy buena / Oso ona;190;49;Buena / Ona;;
26/01/2017;07:00;20;35;Muy buena / Oso ona;66;21;Muy buena / Oso ona;;
26/01/2017;06:00;11;30;Muy buena / Oso ona;46;14;Muy buena / Oso ona;;
26/01/2017;05:00;3;23;Muy buena / Oso ona;27;11;Muy buena / Oso ona;;
26/01/2017;04:00;1;14;Muy buena / Oso ona;16;8;Muy buena / Oso ona;;
26/01/2017;03:00;1;15;Muy buena / Oso ona;17;9;Muy buena / Oso ona;;
26/01/2017;02:00;1;20;Muy buena / Oso ona;23;10;Muy buena / Oso ona;;
26/01/2017;01:00;1;25;Muy buena / Oso ona;27;9;Muy buena / Oso ona;;
25/01/2017;24:00;1;21;Muy buena / Oso ona;23;10;Muy buena / Oso ona;;
25/01/2017;23:00;1;15;Muy buena / Oso ona;17;11;Muy buena / Oso ona;;
25/01/2017;22:00;2;25;Muy buena / Oso ona;28;10;Muy buena / Oso ona;;
25/01/2017;21:00;13;44;Muy buena / Oso ona;65;19;Muy buena / Oso ona;;
25/01/2017;20:00;13;45;Muy buena / Oso ona;65;19;Muy buena / Oso ona;;
25/01/2017;19:00;3;35;Muy buena / Oso ona;40;10;Muy buena / Oso ona;;
25/01/2017;18:00;2;28;Muy buena / Oso ona;31;10;Muy buena / Oso ona;;
25/01/2017;17:00;2;18;Muy buena / Oso ona;21;7;Muy buena / Oso ona;;
25/01/2017;16:00;2;12;Muy buena / Oso ona;15;7;Muy buena / Oso ona;;
25/01/2017;15:00;2;13;Muy buena / Oso ona;16;6;Muy buena / Oso ona;;
25/01/2017;14:00;5;15;Muy buena / Oso ona;22;7;Muy buena / Oso ona;;
25/01/2017;13:00;31;37;Muy buena / Oso ona;85;25;Muy buena / Oso ona;;
25/01/2017;12:00;64;45;Muy buena / Oso ona;143;33;Muy buena / Oso ona;;
25/01/2017;11:00;46;36;Muy buena / Oso ona;106;35;Muy buena / Oso ona;;
25/01/2017;10:00;29;31;Muy buena / Oso ona;75;21;Muy buena / Oso ona;;
25/01/2017;09:00;33;31;Muy buena / Oso ona;82;20;Muy buena / Oso ona;;
25/01/2017;08:00;29;32;Muy buena / Oso ona;76;15;Muy buena / Oso ona;;
25/01/2017;07:00;10;24;Muy buena / Oso ona;39;9;Muy buena / Oso ona;;
25/01/2017;06:00;6;25;Muy buena / Oso ona;33;11;Muy buena / Oso ona;;
25/01/2017;05:00;4;22;Muy buena / Oso ona;28;12;Muy buena / Oso ona;;
25/01/2017;04:00;1;10;Muy buena / Oso ona;13;9;Muy buena / Oso ona;;
25/01/2017;03:00;1;13;Muy buena / Oso ona;15;15;Muy buena / Oso ona;;
25/01/2017;02:00;1;13;Muy buena / Oso ona;15;12;Muy buena / Oso ona;;
25/01/2017;01:00;1;21;Muy buena / Oso ona;23;10;Muy buena / Oso ona;;
24/01/2017;24:00;2;26;Muy buena / Oso ona;29;16;Muy buena / Oso ona;;
24/01/2017;23:00;2;25;Muy buena / Oso ona;28;15;Muy buena / Oso ona;;
24/01/2017;22:00;18;43;Muy buena / Oso ona;71;23;Muy buena / Oso ona;;
24/01/2017;21:00;25;53;Muy buena / Oso ona;91;26;Muy buena / Oso ona;;
24/01/2017;20:00;3;34;Muy buena / Oso ona;38;17;Muy buena / Oso ona;;
24/01/2017;19:00;4;38;Muy buena / Oso ona;44;18;Muy buena / Oso ona;;
24/01/2017;18:00;2;30;Muy buena / Oso ona;33;17;Muy buena / Oso ona;;
24/01/2017;17:00;2;24;Muy buena / Oso ona;27;16;Muy buena / Oso ona;;
24/01/2017;16:00;4;20;Muy buena / Oso ona;25;18;Muy buena / Oso ona;;
24/01/2017;15:00;5;17;Muy buena / Oso ona;24;17;Muy buena / Oso ona;;
24/01/2017;14:00;3;14;Muy buena / Oso ona;18;14;Muy buena / Oso ona;;
24/01/2017;13:00;3;12;Muy buena / Oso ona;17;12;Muy buena / Oso ona;;
24/01/2017;12:00;5;17;Muy buena / Oso ona;24;13;Muy buena / Oso ona;;
24/01/2017;11:00;5;20;Muy buena / Oso ona;28;15;Muy buena / Oso ona;;
24/01/2017;10:00;9;36;Muy buena / Oso ona;51;21;Muy buena / Oso ona;;
24/01/2017;09:00;67;69;Muy buena / Oso ona;172;37;Muy buena / Oso ona;;
24/01/2017;08:00;36;62;Muy buena / Oso ona;117;22;Muy buena / Oso ona;;
24/01/2017;07:00;6;48;Muy buena / Oso ona;56;15;Muy buena / Oso ona;;
24/01/2017;06:00;1;25;Muy buena / Oso ona;27;14;Muy buena / Oso ona;;
24/01/2017;05:00;1;16;Muy buena / Oso ona;18;14;Muy buena / Oso ona;;
24/01/2017;04:00;1;13;Muy buena / Oso ona;15;13;Muy buena / Oso ona;;
24/01/2017;03:00;1;13;Muy buena / Oso ona;15;13;Muy buena / Oso ona;;
24/01/2017;02:00;1;15;Muy buena / Oso ona;17;13;Muy buena / Oso ona;;
24/01/2017;01:00;1;23;Muy buena / Oso ona;25;15;Muy buena / Oso ona;;
23/01/2017;24:00;1;26;Muy buena / Oso ona;28;18;Muy buena / Oso ona;;
23/01/2017;23:00;13;37;Muy buena / Oso ona;57;23;Muy buena / Oso ona;;
23/01/2017;22:00;20;55;Muy buena / Oso ona;85;23;Muy buena / Oso ona;;
23/01/2017;21:00;7;46;Muy buena / Oso ona;57;26;Muy buena / Oso ona;;
23/01/2017;20:00;18;56;Muy buena / Oso ona;82;26;Muy buena / Oso ona;;
23/01/2017;19:00;4;46;Muy buena / Oso ona;52;23;Muy buena / Oso ona;;
23/01/2017;18:00;3;36;Muy buena / Oso ona;40;18;Muy buena / Oso ona;;
23/01/2017;17:00;3;26;Muy buena / Oso ona;30;17;Muy buena / Oso ona;;
23/01/2017;16:00;2;17;Muy buena / Oso ona;20;14;Muy buena / Oso ona;;
23/01/2017;15:00;3;15;Muy buena / Oso ona;19;15;Muy buena / Oso ona;;
23/01/2017;14:00;4;15;Muy buena / Oso ona;20;11;Muy buena / Oso ona;;
23/01/2017;13:00;4;18;Muy buena / Oso ona;24;10;Muy buena / Oso ona;;
23/01/2017;12:00;3;12;Muy buena / Oso ona;16;8;Muy buena / Oso ona;;
23/01/2017;11:00;13;35;Muy buena / Oso ona;54;18;Muy buena / Oso ona;;
23/01/2017;10:00;15;45;Muy buena / Oso ona;68;20;Muy buena / Oso ona;;
23/01/2017;09:00;68;63;Muy buena / Oso ona;168;23;Muy buena / Oso ona;;
23/01/2017;08:00;80;64;Muy buena / Oso ona;187;31;Muy buena / Oso ona;;
23/01/2017;07:00;26;46;Muy buena / Oso ona;86;16;Muy buena / Oso ona;;
23/01/2017;06:00;13;39;Muy buena / Oso ona;59;14;Muy buena / Oso ona;;
23/01/2017;05:00;4;30;Muy buena / Oso ona;35;13;Muy buena / Oso ona;;
23/01/2017;04:00;1;20;Muy buena / Oso ona;22;15;Muy buena / Oso ona;;
23/01/2017;03:00;1;18;Muy buena / Oso ona;20;13;Muy buena / Oso ona;;
23/01/2017;02:00;1;17;Muy buena / Oso ona;19;11;Muy buena / Oso ona;;
23/01/2017;01:00;1;10;Muy buena / Oso ona;12;10;Muy buena / Oso ona;;
22/01/2017;24:00;1;9;Muy buena / Oso ona;11;11;Muy buena / Oso ona;;
22/01/2017;23:00;1;11;Muy buena / Oso ona;13;13;Muy buena / Oso ona;;
22/01/2017;22:00;1;15;Muy buena / Oso ona;17;13;Muy buena / Oso ona;;
22/01/2017;21:00;1;20;Muy buena / Oso ona;23;13;Muy buena / Oso ona;;
22/01/2017;20:00;2;22;Muy buena / Oso ona;24;13;Muy buena / Oso ona;;
22/01/2017;19:00;2;31;Muy buena / Oso ona;34;14;Muy buena / Oso ona;;
22/01/2017;18:00;1;22;Muy buena / Oso ona;25;11;Muy buena / Oso ona;;
22/01/2017;17:00;2;16;Muy buena / Oso ona;19;13;Muy buena / Oso ona;;
22/01/2017;16:00;2;17;Muy buena / Oso ona;20;14;Muy buena / Oso ona;;
22/01/2017;15:00;2;13;Muy buena / Oso ona;16;14;Muy buena / Oso ona;;
22/01/2017;14:00;2;15;Muy buena / Oso ona;18;13;Muy buena / Oso ona;;
22/01/2017;13:00;2;11;Muy buena / Oso ona;14;12;Muy buena / Oso ona;;
22/01/2017;12:00;2;10;Muy buena / Oso ona;13;13;Muy buena / Oso ona;;
22/01/2017;11:00;3;14;Muy buena / Oso ona;18;15;Muy buena / Oso ona;;
22/01/2017;10:00;10;32;Muy buena / Oso ona;47;17;Muy buena / Oso ona;;
22/01/2017;09:00;10;36;Muy buena / Oso ona;51;14;Muy buena / Oso ona;;
22/01/2017;08:00;7;32;Muy buena / Oso ona;42;16;Muy buena / Oso ona;;
22/01/2017;07:00;2;28;Muy buena / Oso ona;31;17;Muy buena / Oso ona;;
22/01/2017;06:00;2;27;Muy buena / Oso ona;29;17;Muy buena / Oso ona;;
22/01/2017;05:00;2;19;Muy buena / Oso ona;21;16;Muy buena / Oso ona;;
22/01/2017;04:00;2;20;Muy buena / Oso ona;23;14;Muy buena / Oso ona;;
22/01/2017;03:00;1;13;Muy buena / Oso ona;15;11;Muy buena / Oso ona;;
22/01/2017;02:00;2;22;Muy buena / Oso ona;25;8;Muy buena / Oso ona;;
22/01/2017;01:00;8;30;Muy buena / Oso ona;42;11;Muy buena / Oso ona;;
21/01/2017;24:00;24;43;Muy buena / Oso ona;80;16;Muy buena / Oso ona;;
21/01/2017;23:00;14;40;Muy buena / Oso ona;61;16;Muy buena / Oso ona;;
21/01/2017;22:00;30;52;Muy buena / Oso ona;97;21;Muy buena / Oso ona;;
21/01/2017;21:00;59;55;Muy buena / Oso ona;146;27;Muy buena / Oso ona;;
21/01/2017;20:00;31;50;Muy buena / Oso ona;98;21;Muy buena / Oso ona;;
21/01/2017;19:00;62;61;Muy buena / Oso ona;157;25;Muy buena / Oso ona;;
21/01/2017;18:00;10;48;Muy buena / Oso ona;63;14;Muy buena / Oso ona;;
21/01/2017;17:00;16;47;Muy buena / Oso ona;70;13;Muy buena / Oso ona;;
21/01/2017;16:00;18;49;Muy buena / Oso ona;75;13;Muy buena / Oso ona;;
21/01/2017;15:00;33;58;Muy buena / Oso ona;109;23;Muy buena / Oso ona;;
21/01/2017;14:00;43;58;Muy buena / Oso ona;124;23;Muy buena / Oso ona;;
21/01/2017;13:00;40;46;Muy buena / Oso ona;108;28;Muy buena / Oso ona;;
21/01/2017;12:00;73;55;Muy buena / Oso ona;168;35;Muy buena / Oso ona;;
21/01/2017;11:00;60;42;Muy buena / Oso ona;133;27;Muy buena / Oso ona;;
21/01/2017;10:00;53;37;Muy buena / Oso ona;118;27;Muy buena / Oso ona;;
21/01/2017;09:00;49;34;Muy buena / Oso ona;109;28;Muy buena / Oso ona;;
21/01/2017;08:00;37;31;Muy buena / Oso ona;88;18;Muy buena / Oso ona;;
21/01/2017;07:00;12;27;Muy buena / Oso ona;45;13;Muy buena / Oso ona;;
21/01/2017;06:00;12;28;Muy buena / Oso ona;46;11;Muy buena / Oso ona;;
21/01/2017;05:00;7;23;Muy buena / Oso ona;34;9;Muy buena / Oso ona;;
21/01/2017;04:00;2;22;Muy buena / Oso ona;25;8;Muy buena / Oso ona;;
21/01/2017;03:00;6;29;Muy buena / Oso ona;37;12;Muy buena / Oso ona;;
21/01/2017;02:00;2;23;Muy buena / Oso ona;26;9;Muy buena / Oso ona;;
21/01/2017;01:00;5;28;Muy buena / Oso ona;35;12;Muy buena / Oso ona;;
20/01/2017;24:00;4;29;Muy buena / Oso ona;35;10;Muy buena / Oso ona;;
20/01/2017;23:00;52;47;Muy buena / Oso ona;126;24;Muy buena / Oso ona;;
20/01/2017;22:00;35;46;Muy buena / Oso ona;99;17;Muy buena / Oso ona;;
20/01/2017;21:00;61;50;Muy buena / Oso ona;143;25;Muy buena / Oso ona;;
20/01/2017;20:00;50;53;Muy buena / Oso ona;130;26;Muy buena / Oso ona;;
20/01/2017;19:00;53;55;Muy buena / Oso ona;136;30;Muy buena / Oso ona;;
20/01/2017;18:00;61;58;Muy buena / Oso ona;152;44;Buena / Ona;;
20/01/2017;17:00;60;65;Muy buena / Oso ona;156;29;Muy buena / Oso ona;;
20/01/2017;16:00;69;62;Muy buena / Oso ona;168;37;Muy buena / Oso ona;;
20/01/2017;15:00;82;56;Muy buena / Oso ona;182;46;Buena / Ona;;
20/01/2017;14:00;80;49;Muy buena / Oso ona;172;45;Buena / Ona;;
20/01/2017;13:00;72;44;Muy buena / Oso ona;154;41;Buena / Ona;;
20/01/2017;12:00;93;52;Muy buena / Oso ona;195;42;Buena / Ona;;
20/01/2017;11:00;60;38;Muy buena / Oso ona;129;33;Muy buena / Oso ona;;
20/01/2017;10:00;35;31;Muy buena / Oso ona;85;20;Muy buena / Oso ona;;
20/01/2017;09:00;43;33;Muy buena / Oso ona;100;27;Muy buena / Oso ona;;
20/01/2017;08:00;52;37;Muy buena / Oso ona;115;30;Muy buena / Oso ona;;
20/01/2017;07:00;25;28;Muy buena / Oso ona;66;25;Muy buena / Oso ona;;
20/01/2017;06:00;13;24;Muy buena / Oso ona;45;33;Muy buena / Oso ona;;
20/01/2017;05:00;10;24;Muy buena / Oso ona;38;27;Muy buena / Oso ona;;
20/01/2017;04:00;9;25;Muy buena / Oso ona;39;13;Muy buena / Oso ona;;
20/01/2017;03:00;1;20;Muy buena / Oso ona;22;11;Muy buena / Oso ona;;
20/01/2017;02:00;1;19;Muy buena / Oso ona;21;13;Muy buena / Oso ona;;
20/01/2017;01:00;9;28;Muy buena / Oso ona;41;15;Muy buena / Oso ona;;
19/01/2017;24:00;14;33;Muy buena / Oso ona;54;15;Muy buena / Oso ona;;
19/01/2017;23:00;9;34;Muy buena / Oso ona;48;18;Muy buena / Oso ona;;
19/01/2017;22:00;23;38;Muy buena / Oso ona;72;22;Muy buena / Oso ona;;
19/01/2017;21:00;35;43;Muy buena / Oso ona;97;23;Muy buena / Oso ona;;
19/01/2017;20:00;24;42;Muy buena / Oso ona;80;20;Muy buena / Oso ona;;
19/01/2017;19:00;9;40;Muy buena / Oso ona;54;18;Muy buena / Oso ona;;
19/01/2017;18:00;9;36;Muy buena / Oso ona;49;19;Muy buena / Oso ona;;
19/01/2017;17:00;4;21;Muy buena / Oso ona;27;14;Muy buena / Oso ona;;
19/01/2017;16:00;3;13;Muy buena / Oso ona;17;12;Muy buena / Oso ona;;
19/01/2017;15:00;4;13;Muy buena / Oso ona;20;12;Muy buena / Oso ona;;
19/01/2017;14:00;3;15;Muy buena / Oso ona;20;13;Muy buena / Oso ona;;
19/01/2017;13:00;2;13;Muy buena / Oso ona;16;11;Muy buena / Oso ona;;
19/01/2017;12:00;4;17;Muy buena / Oso ona;23;13;Muy buena / Oso ona;;
19/01/2017;11:00;4;16;Muy buena / Oso ona;22;16;Muy buena / Oso ona;;
19/01/2017;10:00;4;18;Muy buena / Oso ona;23;19;Muy buena / Oso ona;;
19/01/2017;09:00;3;20;Muy buena / Oso ona;24;16;Muy buena / Oso ona;;
19/01/2017;08:00;3;21;Muy buena / Oso ona;25;18;Muy buena / Oso ona;;
19/01/2017;07:00;2;15;Muy buena / Oso ona;17;14;Muy buena / Oso ona;;
19/01/2017;06:00;1;11;Muy buena / Oso ona;13;13;Muy buena / Oso ona;;
19/01/2017;05:00;1;9;Muy buena / Oso ona;11;14;Muy buena / Oso ona;;
19/01/2017;04:00;1;7;Muy buena / Oso ona;9;10;Muy buena / Oso ona;;
19/01/2017;03:00;1;5;Muy buena / Oso ona;7;12;Muy buena / Oso ona;;
19/01/2017;02:00;1;5;Muy buena / Oso ona;7;11;Muy buena / Oso ona;;
19/01/2017;01:00;1;6;Muy buena / Oso ona;8;11;Muy buena / Oso ona;;
18/01/2017;24:00;1;8;Muy buena / Oso ona;10;13;Muy buena / Oso ona;;
18/01/2017;23:00;1;9;Muy buena / Oso ona;11;13;Muy buena / Oso ona;;
18/01/2017;22:00;1;15;Muy buena / Oso ona;18;14;Muy buena / Oso ona;;
18/01/2017;21:00;2;19;Muy buena / Oso ona;22;15;Muy buena / Oso ona;;
18/01/2017;20:00;4;23;Muy buena / Oso ona;29;18;Muy buena / Oso ona;;
18/01/2017;19:00;4;21;Muy buena / Oso ona;27;14;Muy buena / Oso ona;;
18/01/2017;18:00;4;22;Muy buena / Oso ona;28;14;Muy buena / Oso ona;;
18/01/2017;17:00;5;21;Muy buena / Oso ona;29;13;Muy buena / Oso ona;;
18/01/2017;16:00;4;19;Muy buena / Oso ona;25;13;Muy buena / Oso ona;;
18/01/2017;15:00;5;16;Muy buena / Oso ona;23;13;Muy buena / Oso ona;;
18/01/2017;14:00;5;16;Muy buena / Oso ona;23;11;Muy buena / Oso ona;;
18/01/2017;13:00;4;17;Muy buena / Oso ona;24;;Sin datos / Daturik gabe;;
18/01/2017;12:00;3;15;Muy buena / Oso ona;20;11;Muy buena / Oso ona;;
18/01/2017;11:00;3;15;Muy buena / Oso ona;19;10;Muy buena / Oso ona;;
18/01/2017;10:00;3;14;Muy buena / Oso ona;18;11;Muy buena / Oso ona;;
18/01/2017;09:00;4;15;Muy buena / Oso ona;21;12;Muy buena / Oso ona;;
18/01/2017;08:00;4;24;Muy buena / Oso ona;30;13;Muy buena / Oso ona;;
18/01/2017;07:00;3;19;Muy buena / Oso ona;24;11;Muy buena / Oso ona;;
18/01/2017;06:00;1;12;Muy buena / Oso ona;14;11;Muy buena / Oso ona;;
18/01/2017;05:00;1;9;Muy buena / Oso ona;11;9;Muy buena / Oso ona;;
18/01/2017;04:00;1;7;Muy buena / Oso ona;9;9;Muy buena / Oso ona;;
18/01/2017;03:00;1;6;Muy buena / Oso ona;8;11;Muy buena / Oso ona;;
18/01/2017;02:00;1;3;Muy buena / Oso ona;5;14;Muy buena / Oso ona;;
18/01/2017;01:00;1;4;Muy buena / Oso ona;6;9;Muy buena / Oso ona;;
17/01/2017;24:00;1;4;Muy buena / Oso ona;6;10;Muy buena / Oso ona;;
17/01/2017;23:00;1;3;Muy buena / Oso ona;5;10;Muy buena / Oso ona;;
17/01/2017;22:00;1;7;Muy buena / Oso ona;9;7;Muy buena / Oso ona;;
17/01/2017;21:00;2;13;Muy buena / Oso ona;16;8;Muy buena / Oso ona;;
17/01/2017;20:00;3;22;Muy buena / Oso ona;26;8;Muy buena / Oso ona;;
17/01/2017;19:00;4;25;Muy buena / Oso ona;30;9;Muy buena / Oso ona;;
17/01/2017;18:00;4;24;Muy buena / Oso ona;30;8;Muy buena / Oso ona;;
17/01/2017;17:00;4;18;Muy buena / Oso ona;24;8;Muy buena / Oso ona;;
17/01/2017;16:00;4;14;Muy buena / Oso ona;20;9;Muy buena / Oso ona;;
17/01/2017;15:00;4;10;Muy buena / Oso ona;16;5;Muy buena / Oso ona;;
17/01/2017;14:00;4;9;Muy buena / Oso ona;15;5;Muy buena / Oso ona;;
17/01/2017;13:00;5;11;Muy buena / Oso ona;18;7;Muy buena / Oso ona;;
17/01/2017;12:00;5;11;Muy buena / Oso ona;18;6;Muy buena / Oso ona;;
17/01/2017;11:00;5;15;Muy buena / Oso ona;23;10;Muy buena / Oso ona;;
17/01/2017;10:00;3;12;Muy buena / Oso ona;16;11;Muy buena / Oso ona;;
17/01/2017;09:00;3;16;Muy buena / Oso ona;21;9;Muy buena / Oso ona;;
17/01/2017;08:00;5;27;Muy buena / Oso ona;34;11;Muy buena / Oso ona;;
17/01/2017;07:00;2;12;Muy buena / Oso ona;15;4;Muy buena / Oso ona;;
17/01/2017;06:00;1;7;Muy buena / Oso ona;9;4;Muy buena / Oso ona;;
17/01/2017;05:00;1;5;Muy buena / Oso ona;7;4;Muy buena / Oso ona;;
17/01/2017;04:00;1;2;Muy buena / Oso ona;4;2;Muy buena / Oso ona;;
17/01/2017;03:00;1;2;Muy buena / Oso ona;4;2;Muy buena / Oso ona;;
17/01/2017;02:00;1;4;Muy buena / Oso ona;6;3;Muy buena / Oso ona;;
17/01/2017;01:00;2;15;Muy buena / Oso ona;18;2;Muy buena / Oso ona;;
16/01/2017;24:00;3;16;Muy buena / Oso ona;20;2;Muy buena / Oso ona;;
16/01/2017;23:00;3;24;Muy buena / Oso ona;29;2;Muy buena / Oso ona;;
16/01/2017;22:00;2;26;Muy buena / Oso ona;29;3;Muy buena / Oso ona;;
16/01/2017;21:00;4;28;Muy buena / Oso ona;34;3;Muy buena / Oso ona;;
16/01/2017;20:00;6;37;Muy buena / Oso ona;45;4;Muy buena / Oso ona;;
16/01/2017;19:00;6;39;Muy buena / Oso ona;49;5;Muy buena / Oso ona;;
16/01/2017;18:00;5;34;Muy buena / Oso ona;41;4;Muy buena / Oso ona;;
16/01/2017;17:00;6;37;Muy buena / Oso ona;45;4;Muy buena / Oso ona;;
16/01/2017;16:00;6;35;Muy buena / Oso ona;44;4;Muy buena / Oso ona;;
16/01/2017;15:00;5;29;Muy buena / Oso ona;36;4;Muy buena / Oso ona;;
16/01/2017;14:00;5;27;Muy buena / Oso ona;35;4;Muy buena / Oso ona;;
16/01/2017;13:00;5;26;Muy buena / Oso ona;33;4;Muy buena / Oso ona;;
