Date;Hour;O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
04/09/2017;17:00;66;"Buena / ";58;9;60;954,1;0;403;22,5;2,44
04/09/2017;16:00;65;"Buena / ";55;8;60;953,8;0;494,8;22,7;2,43
04/09/2017;15:00;61;"Buena / ";50;;;;0;580,2;;
04/09/2017;14:00;60;"Muy buena / ";43;5;57;953,2;0;405,8;22,6;2,34
04/09/2017;13:00;60;"Muy buena / ";36;;;;0;607,7;;
04/09/2017;12:00;56;"Muy buena / ";31;;;;0;530;;
04/09/2017;11:00;50;"Muy buena / ";26;50;61;952,8;0;336,9;21,3;1,21
04/09/2017;10:00;44;"Muy buena / ";23;60;63;952,4;0;284,2;21,1;0,71
04/09/2017;09:00;43;"Muy buena / ";20;79;68;951,7;0;299,1;20,1;0,9
04/09/2017;08:00;24;"Muy buena / ";16;135;77;951,3;0;189,2;18,7;0,41
04/09/2017;07:00;6;"Muy buena / ";;117;85;951,2;0;40,1;16,8;0,25
04/09/2017;06:00;7;"Muy buena / ";;7;83;950,8;0,1;0,5;16,5;0,03
04/09/2017;05:00;14;"Muy buena / ";;240;85;950,2;0;0,1;15,7;0,36
04/09/2017;04:00;20;"Muy buena / ";;239;85;950;0;0;16,4;0,3
04/09/2017;03:00;23;"Muy buena / ";;185;82;949,9;0;0;16,9;0,36
04/09/2017;02:00;;"Sin datos / ";;247;84;949,7;0;0;16,7;0,63
04/09/2017;01:00;23;"Muy buena / ";55;222;86;949,4;0;0;16,7;0,67
03/09/2017;24:00;31;"Muy buena / ";60;360;82;949,3;0;0;17,8;0,3
03/09/2017;23:00;29;"Muy buena / ";64;225;82;949,4;0;0,1;18,1;0,59
03/09/2017;22:00;33;"Muy buena / ";71;303;80;949,4;0;0,1;18,7;0,52
03/09/2017;21:00;43;"Muy buena / ";79;8;75;949,4;0;0,1;19,4;0,39
03/09/2017;20:00;65;"Buena / ";86;17;63;949,9;0;0,1;20,6;1,54
03/09/2017;19:00;73;"Buena / ";89;2;54;949,5;0;8,7;22,2;1,22
03/09/2017;18:00;89;"Buena / ";89;19;47;948,9;0;98,5;23,4;1,91
03/09/2017;17:00;90;"Buena / ";83;9;44;948,9;0;267,8;23,9;2,28
03/09/2017;16:00;87;"Buena / ";74;32;38;949,1;0;376;25,1;2,01
03/09/2017;15:00;90;"Buena / ";64;29;38;949,1;0;359,4;25,4;2,12
03/09/2017;14:00;97;"Buena / ";56;;;;0;450,7;;
03/09/2017;13:00;97;"Buena / ";48;;;;0;727,4;;
03/09/2017;12:00;87;"Buena / ";39;;;;0;488,1;;
03/09/2017;11:00;75;"Buena / ";32;;;;0;401,2;;
03/09/2017;10:00;38;"Muy buena / ";26;347;53;951,6;0;392,8;20,4;0,39
03/09/2017;09:00;17;"Muy buena / ";24;47;67;952,2;0;215;16,8;0,37
03/09/2017;08:00;14;"Muy buena / ";26;337;74;952,6;0;69,8;14,7;0,33
03/09/2017;07:00;21;"Muy buena / ";;233;79;952,7;0;22,4;13,3;0,62
03/09/2017;06:00;31;"Muy buena / ";;98;80;952,5;0;0,6;12,8;0,08
03/09/2017;05:00;31;"Muy buena / ";;126;78;952,9;0;0;13;0,37
03/09/2017;04:00;32;"Muy buena / ";;71;77;953,4;0;0;13,2;0,34
03/09/2017;03:00;25;"Muy buena / ";;101;77;953,7;0;0;13,3;0,07
03/09/2017;02:00;;"Sin datos / ";;2;76;954,2;0;0;13,3;0,28
03/09/2017;01:00;29;"Muy buena / ";50;268;80;954,8;0;0;12,6;0,19
02/09/2017;24:00;30;"Muy buena / ";56;228;82;955,3;0;0;12,6;0,58
02/09/2017;23:00;30;"Muy buena / ";60;228;80;955,9;0;0;13,1;0,72
02/09/2017;22:00;31;"Muy buena / ";67;232;75;956,1;0;0,1;14,3;0,46
02/09/2017;21:00;37;"Muy buena / ";73;224;70;956,4;0;0,1;15,4;0,47
02/09/2017;20:00;57;"Muy buena / ";79;48;63;956,3;0;0;17,3;1,01
02/09/2017;19:00;67;"Buena / ";83;36;59;956,1;0;12,7;18,4;1,38
02/09/2017;18:00;80;"Buena / ";84;30;50;956,1;0;133,3;19,8;1,89
02/09/2017;17:00;87;"Buena / ";84;37;43;956,3;0;413,7;21,1;1,59
02/09/2017;16:00;88;"Buena / ";82;;;;0;540;;
02/09/2017;15:00;86;"Buena / ";79;;;;0;691,5;;
02/09/2017;14:00;84;"Buena / ";74;;;;0;754,7;;
02/09/2017;13:00;84;"Buena / ";71;;;;0;723;;
02/09/2017;12:00;84;"Buena / ";67;;;;0;505,9;;
02/09/2017;11:00;81;"Buena / ";63;332;45;959,2;0;471,1;19,4;0,42
02/09/2017;10:00;76;"Buena / ";61;285;51;959,6;0;339,7;17,3;0,7
02/09/2017;09:00;71;"Buena / ";58;282;61;959,5;0;364,8;15,7;1,25
02/09/2017;08:00;62;"Buena / ";56;239;72;959,4;0;261,7;14;0,97
02/09/2017;07:00;51;"Muy buena / ";;218;79;959,6;0;99,5;12,7;0,82
02/09/2017;06:00;57;"Muy buena / ";;316;81;959,7;0;5,6;12,8;0,91
02/09/2017;05:00;54;"Muy buena / ";;257;81;959,7;0;0;12,9;1,05
02/09/2017;04:00;55;"Muy buena / ";;270;81;959,6;0;0;13;1,23
02/09/2017;03:00;58;"Muy buena / ";;304;81;959,7;0;0;13,3;1,07
02/09/2017;02:00;;"Sin datos / ";;292;80;959,8;0;0,1;13,2;1,13
02/09/2017;01:00;63;"Buena / ";68;308;79;960,1;0;0;13,4;1,12
01/09/2017;24:00;63;"Buena / ";69;289;80;960,3;0;0;13,4;1,1
01/09/2017;23:00;61;"Buena / ";70;314;79;960,2;0;0,1;13,6;1,2
01/09/2017;22:00;65;"Buena / ";72;328;74;960;0;0,1;13,8;1,62
01/09/2017;21:00;68;"Buena / ";73;327;69;959,7;0;0,1;14,4;1,16
01/09/2017;20:00;71;"Buena / ";75;331;67;959,1;0;0;14,7;1,8
01/09/2017;19:00;68;"Buena / ";75;360;72;958,6;0;18;15;1,7
01/09/2017;18:00;74;"Buena / ";76;360;63;958,1;0;179,9;16,5;2,67
01/09/2017;17:00;77;"Buena / ";76;330;51;957,5;0;412,4;18;2,39
01/09/2017;16:00;75;"Buena / ";71;332;54;957,5;0;182,3;17,4;2,15
01/09/2017;15:00;74;"Buena / ";63;2;60;957,4;0;200,6;17,1;2,9
01/09/2017;14:00;79;"Buena / ";55;8;50;957,1;0;231,5;18,8;2,29
01/09/2017;13:00;78;"Buena / ";46;358;47;956,6;0;532,4;19,4;1,69
01/09/2017;12:00;78;"Buena / ";40;320;44;957;0;338,5;19,1;1,26
01/09/2017;11:00;74;"Buena / ";33;338;43;956,9;0;568,2;19;1,18
01/09/2017;10:00;69;"Buena / ";27;319;54;957,4;0;306,3;17,2;1,25
01/09/2017;09:00;40;"Muy buena / ";21;358;67;957,2;0;331;16,3;0,58
01/09/2017;08:00;15;"Muy buena / ";17;142;76;957,3;0;152,4;14,4;0,34
01/09/2017;07:00;5;"Muy buena / ";21;264;82;957,3;0;68,9;12,8;0,49
01/09/2017;06:00;12;"Muy buena / ";28;113;85;957,1;0;3,9;12,2;0,48
01/09/2017;05:00;26;"Muy buena / ";34;268;83;957,1;0;0;12,9;0,24
01/09/2017;04:00;23;"Muy buena / ";39;157;84;957,2;0;0;12,4;0,21
01/09/2017;03:00;23;"Muy buena / ";45;205;87;957,3;0;0,1;11,8;0,59
01/09/2017;02:00;;"Sin datos / ";51;217;84;957,5;0;0;12,8;0,47
01/09/2017;01:00;32;"Muy buena / ";54;264;81;957,8;0;0,1;13,4;0,33
31/08/2017;24:00;27;"Muy buena / ";60;218;86;957,8;0;0,1;12,1;0,81
31/08/2017;23:00;38;"Muy buena / ";66;219;84;957,9;0;0;12,9;0,73
31/08/2017;22:00;58;"Muy buena / ";68;18;78;958;0;0;14,3;0,91
31/08/2017;21:00;59;"Muy buena / ";70;31;79;957,8;0;0;14,4;1,2
31/08/2017;20:00;62;"Buena / ";71;18;77;957,3;0;0;15;1,39
31/08/2017;19:00;66;"Buena / ";72;5;70;956,7;0;34;16,1;1,98
31/08/2017;18:00;68;"Buena / ";72;30;65;956,2;0;148;17;2,12
31/08/2017;17:00;75;"Buena / ";72;15;60;955,8;0;244,3;18;2,47
31/08/2017;16:00;76;"Buena / ";69;26;58;955,4;0;434,5;18,6;2,37
31/08/2017;15:00;75;"Buena / ";64;39;60;955,5;0;442,3;18,3;2,56
31/08/2017;14:00;73;"Buena / ";61;29;61;955,4;0;667,2;18,1;1,91
31/08/2017;13:00;70;"Buena / ";59;32;63;956,3;0;277,8;17,2;1,98
31/08/2017;12:00;71;"Buena / ";56;28;62;956,3;0;366,5;17,4;1,87
31/08/2017;11:00;68;"Buena / ";55;17;63;956,3;0;323,2;17;1,74
31/08/2017;10:00;;"Sin datos / ";55;9;66;956,8;;203,5;16,3;0,83
31/08/2017;09:00;57;"Muy buena / ";55;260;72;956,5;0;214,5;15,4;1,03
31/08/2017;08:00;41;"Muy buena / ";56;213;82;956,2;0;163,2;13,9;1,06
31/08/2017;07:00;48;"Muy buena / ";58;300;84;956,2;0;34,1;13,4;0,71
31/08/2017;06:00;56;"Muy buena / ";60;316;87;956;0;1,8;13;0,78
31/08/2017;05:00;55;"Muy buena / ";61;336;91;955,6;0,1;0;12,6;1,12
31/08/2017;04:00;59;"Muy buena / ";61;312;89;955,3;0;0,1;12,9;1,3
31/08/2017;03:00;62;"Buena / ";61;337;87;955,3;0;0,1;13,3;1,07
31/08/2017;02:00;;"Sin datos / ";60;355;85;955,1;0;0,3;13,6;1,14
31/08/2017;01:00;59;"Muy buena / ";61;335;88;955,1;0,1;0,2;13,6;1,02
30/08/2017;24:00;63;"Buena / ";64;17;88;955;0;0,2;13,7;1,12
30/08/2017;23:00;65;"Buena / ";66;27;85;954,8;0;0,1;13,7;1,26
30/08/2017;22:00;61;"Buena / ";70;5;88;954,6;0;0,4;14,2;1,82
30/08/2017;21:00;56;"Muy buena / ";76;16;90;953,9;0,3;0,1;14,8;2,5
30/08/2017;20:00;59;"Muy buena / ";81;30;86;953;0;0;16;2,46
30/08/2017;19:00;62;"Buena / ";85;17;83;952,1;0;2,2;16,6;2,28
30/08/2017;18:00;63;"Buena / ";87;13;80;951;0;20,9;17,8;3,32
30/08/2017;17:00;79;"Buena / ";87;360;73;949,7;0;99,2;19,9;2,82
30/08/2017;16:00;81;"Buena / ";84;360;69;948,7;0;160,9;21,8;3,02
30/08/2017;15:00;102;"Buena / ";81;;;;0;269;;
30/08/2017;14:00;104;"Buena / ";71;;;;0;660,7;;
30/08/2017;13:00;99;"Buena / ";60;;;;0;632,4;;
30/08/2017;12:00;91;"Buena / ";51;;;;0;482,5;;
30/08/2017;11:00;77;"Buena / ";44;;;;0;492;;
30/08/2017;10:00;63;"Buena / ";40;;;;0;395,8;;
30/08/2017;09:00;57;"Muy buena / ";37;267;66;949,8;0;343,4;21,1;0,61
30/08/2017;08:00;51;"Muy buena / ";33;172;74;949,8;0;237,8;19,2;1,65
30/08/2017;07:00;22;"Muy buena / ";;189;83;950,1;0;66,8;17,5;0,84
30/08/2017;06:00;19;"Muy buena / ";;189;87;950,1;0;3,4;16,7;0,31
30/08/2017;05:00;25;"Muy buena / ";;242;87;950,1;0;0;17;0,25
30/08/2017;04:00;35;"Muy buena / ";;238;86;950,1;0;0;17,5;0,22
30/08/2017;03:00;47;"Muy buena / ";;123;83;950,1;0;0;18,2;0,6
30/08/2017;02:00;;"Sin datos / ";;333;83;950,5;0;0;18,3;0,72
30/08/2017;01:00;45;"Muy buena / ";63;304;83;950,5;0;0;18,5;0,6
29/08/2017;24:00;28;"Muy buena / ";68;235;84;950,1;0;0,1;18,4;0,34
29/08/2017;23:00;52;"Muy buena / ";72;10;81;950,5;0;0,1;19,4;0,53
29/08/2017;22:00;53;"Muy buena / ";77;296;81;950,3;0;0,1;19,5;0,55
29/08/2017;21:00;59;"Muy buena / ";82;349;79;950,3;0;0,1;20,2;1,13
29/08/2017;20:00;54;"Muy buena / ";85;337;70;950,2;0;0,1;22,2;0,44
29/08/2017;19:00;73;"Buena / ";86;53;63;949,7;0;9,7;23,3;0,96
29/08/2017;18:00;88;"Buena / ";83;109;51;949;0;28,9;24,7;2,59
29/08/2017;17:00;95;"Buena / ";77;109;43;948,5;0;109,3;26;3,63
29/08/2017;16:00;100;"Buena / ";70;;;;0;465,2;;
29/08/2017;15:00;97;"Buena / ";62;;;;0;594,6;;
29/08/2017;14:00;93;"Buena / ";52;;;;0;758,8;;
29/08/2017;13:00;77;"Buena / ";43;;;;0;765,6;;
29/08/2017;12:00;63;"Buena / ";36;;;;0;453;;
29/08/2017;11:00;53;"Muy buena / ";31;311;67;950,3;0;475,2;20,7;0,75
29/08/2017;10:00;39;"Muy buena / ";29;322;75;950,6;0;331,3;19;0,53
29/08/2017;09:00;35;"Muy buena / ";27;276;81;951,1;0;121,7;17,5;0,25
29/08/2017;08:00;37;"Muy buena / ";26;197;84;950,9;0;97,6;16,5;0,97
29/08/2017;07:00;20;"Muy buena / ";;195;87;950,2;0;95;15,3;0,58
29/08/2017;06:00;18;"Muy buena / ";;204;92;950,2;0;8,5;14,1;1,13
29/08/2017;05:00;22;"Muy buena / ";;237;92;949,8;0;0,1;14,6;0,66
29/08/2017;04:00;27;"Muy buena / ";;266;90;949,7;0;0,1;15,7;0,43
29/08/2017;03:00;31;"Muy buena / ";;267;90;950,2;0;0,1;16,1;0,59
29/08/2017;02:00;;"Sin datos / ";;218;90;950,8;0;0,1;16,2;0,67
29/08/2017;01:00;53;"Muy buena / ";58;93;90;950,8;0;0,1;16,5;1,37
28/08/2017;24:00;56;"Muy buena / ";59;76;89;951,1;0,2;0,1;16,5;1,89
28/08/2017;23:00;70;"Buena / ";58;197;79;951,8;0,2;0,1;17,5;0,65
28/08/2017;22:00;73;"Buena / ";56;231;77;952,4;0,1;0,1;17,8;2,34
28/08/2017;21:00;45;"Muy buena / ";54;206;82;952,4;0,1;0,1;17,4;1,56
28/08/2017;20:00;44;"Muy buena / ";54;125;81;952,1;0;0,1;18;1,23
28/08/2017;19:00;54;"Muy buena / ";51;236;78;951,5;0;12,1;18,4;0,7
28/08/2017;18:00;61;"Buena / ";47;212;80;952,2;0;50,1;18,3;1,58
28/08/2017;17:00;66;"Buena / ";41;222;80;952,5;0,2;52,5;18,3;2,63
28/08/2017;16:00;54;"Muy buena / ";36;240;80;952,3;0;20;19,1;2,75
28/08/2017;15:00;54;"Muy buena / ";30;221;66;951,6;0,1;38,7;22,2;0,99
28/08/2017;14:00;57;"Muy buena / ";26;251;64;951,3;0;248,3;22,7;2,34
28/08/2017;13:00;38;"Muy buena / ";22;257;74;951,7;0;211,4;21,5;2,97
28/08/2017;12:00;26;"Muy buena / ";21;271;76;951,2;0;300,2;21,1;1,17
28/08/2017;11:00;16;"Muy buena / ";21;126;83;952;0,1;121,2;19,6;0,46
28/08/2017;10:00;19;"Muy buena / ";21;118;86;952,9;0;37;18,5;1,82
28/08/2017;09:00;24;"Muy buena / ";22;274;85;952,9;0,1;55,8;18,2;2,2
28/08/2017;08:00;7;"Muy buena / ";21;280;83;952,1;0;33,4;18,4;1,07
28/08/2017;07:00;20;"Muy buena / ";;296;82;951,4;0;43,1;18,3;0,27
28/08/2017;06:00;28;"Muy buena / ";;111;82;951,3;0;5,9;18,3;0,95
28/08/2017;05:00;29;"Muy buena / ";;256;82;951,8;0;0,1;18,2;1,73
28/08/2017;04:00;22;"Muy buena / ";;291;80;951,2;0;0,1;17,8;0,5
28/08/2017;03:00;22;"Muy buena / ";;236;81;951,2;0;0;17,7;1,13
28/08/2017;02:00;;"Sin datos / ";;332;75;951,2;0;0;19,1;0,78
28/08/2017;01:00;26;"Muy buena / ";38;281;75;951,2;0;0,1;19,4;0,67
27/08/2017;24:00;27;"Muy buena / ";40;280;77;951,1;0;0,1;19,4;0,52
27/08/2017;23:00;37;"Muy buena / ";42;298;73;950,8;0;0,1;20,2;0,94
27/08/2017;22:00;44;"Muy buena / ";44;30;69;951,1;0;0,1;21,1;0,6
27/08/2017;21:00;26;"Muy buena / ";44;325;73;951,8;0;0,1;20,8;0,82
27/08/2017;20:00;30;"Muy buena / ";47;306;76;951,4;0;0,1;20,5;0,77
27/08/2017;19:00;40;"Muy buena / ";49;344;71;951,3;0;12,2;21,2;0,96
27/08/2017;18:00;51;"Muy buena / ";52;317;68;951,5;0;115,7;22,1;0,45
27/08/2017;17:00;52;"Muy buena / ";52;88;71;951,9;0;172,6;21,6;0,22
27/08/2017;16:00;56;"Muy buena / ";54;91;79;952,2;0;393,2;19,4;2,41
27/08/2017;15:00;50;"Muy buena / ";53;65;84;954,4;0,7;22,9;18,4;0,6
27/08/2017;14:00;49;"Muy buena / ";52;244;73;954,7;0,3;32,7;20,4;2,33
27/08/2017;13:00;49;"Muy buena / ";50;251;66;953,2;0,1;82,9;22,4;1,48
27/08/2017;12:00;48;"Muy buena / ";50;290;63;952,4;0;153,2;23;1,05
27/08/2017;11:00;57;"Muy buena / ";51;277;52;952,2;0,1;65,3;24,4;0,54
27/08/2017;10:00;58;"Muy buena / ";52;215;51;952,5;0;166,6;24,4;2,71
27/08/2017;09:00;62;"Buena / ";51;226;46;952;0;156,7;25,3;2,77
27/08/2017;08:00;52;"Muy buena / ";50;360;47;950,9;0;226,3;25,2;0,37
27/08/2017;07:00;37;"Muy buena / ";;283;59;950,9;0;107,8;22,3;0,79
27/08/2017;06:00;39;"Muy buena / ";;268;62;950,7;0;7;21,6;0,58
27/08/2017;05:00;47;"Muy buena / ";;236;58;950,7;0;0;22;0,5
27/08/2017;04:00;56;"Muy buena / ";;106;48;950,8;0;0,1;23,9;0,3
27/08/2017;03:00;67;"Buena / ";;71;45;950,8;0;0,1;24,4;1,37
27/08/2017;02:00;;"Sin datos / ";;95;41;950,8;0;0,1;25,1;0,62
27/08/2017;01:00;71;"Buena / ";72;137;37;950,7;0;0,1;26,1;2,1
26/08/2017;24:00;74;"Buena / ";76;143;37;950,8;0;0,1;26,6;4,95
26/08/2017;23:00;70;"Buena / ";79;138;37;951;0;0,1;26,5;3,9
26/08/2017;22:00;65;"Buena / ";83;132;29;951;0;0;27,6;2,7
26/08/2017;21:00;65;"Buena / ";87;179;24;950,9;0;0,1;28,3;3
26/08/2017;20:00;63;"Buena / ";90;134;23;950,3;0;0;28,6;1,6
26/08/2017;19:00;78;"Buena / ";93;189;21;949,9;0;17,3;30,4;2,11
26/08/2017;18:00;93;"Buena / ";92;;;;0;150,5;;
26/08/2017;17:00;98;"Buena / ";87;;;;0;317,3;;
26/08/2017;16:00;98;"Buena / ";81;;;;0;253,2;;
26/08/2017;15:00;103;"Buena / ";74;;;;0;532,2;;
26/08/2017;14:00;96;"Buena / ";65;;;;0;497;;
26/08/2017;13:00;89;"Buena / ";57;;;;0;463,5;;
26/08/2017;12:00;86;"Buena / ";51;;;;0;366,3;;
26/08/2017;11:00;73;"Buena / ";46;;;;0;458;;
26/08/2017;10:00;56;"Muy buena / ";43;328;58;950,3;0;349;23,8;0,73
26/08/2017;09:00;49;"Muy buena / ";41;312;64;950,6;0;238,7;22,3;0,67
26/08/2017;08:00;42;"Muy buena / ";39;311;72;950;0;276,5;20,6;0,59
26/08/2017;07:00;29;"Muy buena / ";;224;84;950,2;0;88,7;18;0,75
26/08/2017;06:00;32;"Muy buena / ";;218;85;950,3;0;6;18,5;0,82
26/08/2017;05:00;41;"Muy buena / ";;279;82;950,2;0;0,1;19,1;0,62
26/08/2017;04:00;44;"Muy buena / ";;14;84;950,2;0;0,1;19;0,65
26/08/2017;03:00;48;"Muy buena / ";;8;85;950,8;0;0,1;18,7;0,77
26/08/2017;02:00;;"Sin datos / ";;11;86;951,1;0;0,1;18,6;0,87
26/08/2017;01:00;55;"Muy buena / ";60;353;86;951,4;0;0,1;18,6;0,92
25/08/2017;24:00;57;"Muy buena / ";62;348;87;951,7;0;0;18,6;1,02
25/08/2017;23:00;61;"Buena / ";64;350;87;952,2;0;0;18,5;1,54
25/08/2017;22:00;61;"Buena / ";69;344;86;952,3;0;0,1;18,8;1,61
25/08/2017;21:00;61;"Buena / ";74;348;86;952,1;0;0,1;19;1,96
25/08/2017;20:00;59;"Muy buena / ";80;341;84;951,6;0;0,1;19,4;1,93
25/08/2017;19:00;58;"Muy buena / ";85;2;81;951;0;17;20;2,36
25/08/2017;18:00;62;"Buena / ";87;359;69;950,3;0;181,6;22,7;2,1
25/08/2017;17:00;69;"Buena / ";87;;;;0;412,1;;
25/08/2017;16:00;84;"Buena / ";84;;;;0;546,7;;
25/08/2017;15:00;100;"Buena / ";77;;;;0;693,7;;
25/08/2017;14:00;102;"Buena / ";68;;;;0;758,3;;
25/08/2017;13:00;104;"Buena / ";59;;;;0;758,8;;
25/08/2017;12:00;97;"Buena / ";50;;;;0;445,1;;
25/08/2017;11:00;79;"Buena / ";43;;;;0;539,9;;
25/08/2017;10:00;60;"Muy buena / ";39;;;;0;409,4;;
25/08/2017;09:00;44;"Muy buena / ";36;349;62;951;0;389,3;22,9;0,42
25/08/2017;08:00;32;"Muy buena / ";35;270;75;951,2;0;239,8;19,8;0,59
25/08/2017;07:00;27;"Muy buena / ";;203;85;951,5;0;90,4;17,5;0,98
25/08/2017;06:00;25;"Muy buena / ";;189;87;951,7;0;7,1;17,7;0,82
25/08/2017;05:00;33;"Muy buena / ";;143;85;951,7;0;0,1;18,4;0,48
25/08/2017;04:00;43;"Muy buena / ";;17;86;952;0;0,1;18,6;0,73
25/08/2017;03:00;49;"Muy buena / ";;16;85;952,2;0;0,1;18,6;0,98
25/08/2017;02:00;;"Sin datos / ";;13;86;952,6;0;0,1;18,7;1,15
25/08/2017;01:00;58;"Muy buena / ";63;359;85;952,9;0;0,1;18,7;1,26
24/08/2017;24:00;59;"Muy buena / ";64;3;84;953,2;0;0,1;18,8;1,43
24/08/2017;23:00;62;"Buena / ";66;356;84;953,4;0;0,1;18,9;1,32
24/08/2017;22:00;63;"Buena / ";71;351;81;953,6;0;0,1;19,2;1,2
24/08/2017;21:00;62;"Buena / ";76;352;83;953,3;0;0,1;19;1,68
24/08/2017;20:00;65;"Buena / ";80;357;83;952,8;0;0,1;19,2;2,1
24/08/2017;19:00;62;"Buena / ";84;357;81;952,2;0;6,1;19,6;2,42
24/08/2017;18:00;66;"Buena / ";86;359;75;951,4;0;91,6;21,3;2,75
24/08/2017;17:00;70;"Buena / ";86;5;68;950,6;0;409,4;23,4;3,36
24/08/2017;16:00;81;"Buena / ";83;;;;0;541,8;;
24/08/2017;15:00;98;"Buena / ";77;;;;0;683;;
24/08/2017;14:00;100;"Buena / ";68;;;;0;763,9;;
24/08/2017;13:00;97;"Buena / ";60;;;;0;775,3;;
24/08/2017;12:00;94;"Buena / ";53;;;;0;446,2;;
24/08/2017;11:00;85;"Buena / ";46;;;;0;555,6;;
24/08/2017;10:00;62;"Buena / ";41;;;;0;420,2;;
24/08/2017;09:00;43;"Muy buena / ";37;341;60;951,2;0;408,1;23,2;0,46
24/08/2017;08:00;36;"Muy buena / ";37;325;75;951,2;0;264,7;19,5;0,93
24/08/2017;07:00;28;"Muy buena / ";;320;83;951,4;0;104,4;18;0,91
24/08/2017;06:00;36;"Muy buena / ";;343;86;951,6;0;8,7;17,9;0,82
24/08/2017;05:00;41;"Muy buena / ";;14;86;951,7;0;0,1;18,3;0,83
24/08/2017;04:00;38;"Muy buena / ";;341;87;952;0;0,1;18,4;0,84
24/08/2017;03:00;40;"Muy buena / ";;3;87;952,3;0;0,1;18,3;0,93
24/08/2017;02:00;;"Sin datos / ";;353;86;952,6;0;0,1;18,4;1,04
24/08/2017;01:00;44;"Muy buena / ";52;339;87;952,7;0;0,1;18,4;1,26
23/08/2017;24:00;47;"Muy buena / ";55;343;87;953;0;0,1;18,5;1,39
23/08/2017;23:00;46;"Muy buena / ";58;348;88;953,1;0;0,1;18,6;1,36
23/08/2017;22:00;43;"Muy buena / ";61;324;86;952,9;0;0;18,6;1,29
23/08/2017;21:00;44;"Muy buena / ";65;323;85;952,5;0;0;18,9;1,11
23/08/2017;20:00;50;"Muy buena / ";68;8;81;952,6;0;0,1;20;1,88
23/08/2017;19:00;58;"Muy buena / ";69;351;73;952,4;0;25,9;22;1,82
23/08/2017;18:00;69;"Buena / ";68;10;62;951,8;0;208,4;24,9;2,07
23/08/2017;17:00;77;"Buena / ";65;;;;0;418,2;;
23/08/2017;16:00;79;"Buena / ";59;;;;0;476,5;;
23/08/2017;15:00;71;"Buena / ";52;5;53;952,3;0;373,9;25,6;1,39
23/08/2017;14:00;69;"Buena / ";46;;;;0;401,2;;
23/08/2017;13:00;68;"Buena / ";39;;;;0;420,3;;
23/08/2017;12:00;59;"Muy buena / ";33;;;;0;346,6;;
23/08/2017;11:00;51;"Muy buena / ";28;;;;0;466,8;;
23/08/2017;10:00;44;"Muy buena / ";26;38;62;953,3;0;401,2;21,1;0,73
23/08/2017;09:00;28;"Muy buena / ";23;32;67;953,4;0;339,2;20,1;0,5
23/08/2017;08:00;29;"Muy buena / ";22;317;72;953,6;0;267,5;18,8;0,31
23/08/2017;07:00;18;"Muy buena / ";;229;85;954,1;0;101,1;16;0,65
23/08/2017;06:00;12;"Muy buena / ";;200;89;954,3;0;6,8;14,6;0,89
23/08/2017;05:00;19;"Muy buena / ";;240;85;954,2;0;0,1;15,2;0,69
23/08/2017;04:00;26;"Muy buena / ";;110;82;954,2;0;0;16,4;0,28
23/08/2017;03:00;30;"Muy buena / ";;211;85;954,4;0;0;16,2;0,74
23/08/2017;02:00;;"Sin datos / ";;231;82;954,6;0;0;17,2;0,53
23/08/2017;01:00;52;"Muy buena / ";82;3;82;954,9;0;0,1;17,8;0,19
22/08/2017;24:00;57;"Muy buena / ";87;39;81;955;0;0;18;1,29
22/08/2017;23:00;61;"Buena / ";91;12;81;954,9;0;0,1;18,3;1,77
22/08/2017;22:00;66;"Buena / ";100;29;77;954,6;0;0;19,3;1,53
22/08/2017;21:00;73;"Buena / ";108;17;65;954,2;0;0,1;20,9;1,5
22/08/2017;20:00;87;"Buena / ";115;19;53;953,5;0;0,2;22,6;2,1
22/08/2017;19:00;94;"Buena / ";119;17;46;952,9;0;35,2;24;2,93
22/08/2017;18:00;113;"Buena / ";119;13;44;952,3;0;191;25,3;3,5
22/08/2017;17:00;117;"Buena / ";116;;;;0;408,5;;
22/08/2017;16:00;119;"Buena / ";109;;;;0;538,1;;
22/08/2017;15:00;133;"Mejorable / ";97;;;;0;563,3;;
22/08/2017;14:00;131;"Mejorable / ";83;;;;0;738,1;;
22/08/2017;13:00;127;"Mejorable / ";70;;;;0;755,9;;
22/08/2017;12:00;115;"Buena / ";60;;;;0;427,9;;
22/08/2017;11:00;100;"Buena / ";52;;;;0;557;;
22/08/2017;10:00;85;"Buena / ";47;;;;0;414,9;;
22/08/2017;09:00;64;"Buena / ";42;;;;0;403,2;;
22/08/2017;08:00;22;"Muy buena / ";38;345;50;951,8;0;258,2;24,9;0,54
22/08/2017;07:00;22;"Muy buena / ";;295;54;951,8;0;111,4;22,4;0,66
22/08/2017;06:00;24;"Muy buena / ";;318;51;952;0;13;21,8;0,43
22/08/2017;05:00;50;"Muy buena / ";;279;47;951,8;0;0;22,5;1,03
22/08/2017;04:00;50;"Muy buena / ";;269;44;951,6;0;0;21,2;1,03
22/08/2017;03:00;60;"Muy buena / ";;240;40;951,5;0;0;22,2;1,14
22/08/2017;02:00;;"Sin datos / ";;14;39;951,5;0;0;23,3;0,18
22/08/2017;01:00;58;"Muy buena / ";69;210;38;951,5;0;0;23,3;0,76
