Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s)
22/02/2017;10:00;40;36;Muy buena / Oso ona;96;24;Muy buena / Oso ona;4;Muy buena / Oso ona;140;83;1010,4;286,2;9,4;1,57
22/02/2017;09:00;80;47;Muy buena / Oso ona;169;36;Muy buena / Oso ona;5;Muy buena / Oso ona;148;92;1010,9;140;7,1;2,02
22/02/2017;08:00;84;43;Muy buena / Oso ona;172;34;Muy buena / Oso ona;4;Muy buena / Oso ona;139;94;1011;22,9;6,2;2,4
22/02/2017;07:00;45;40;Muy buena / Oso ona;109;27;Muy buena / Oso ona;4;Muy buena / Oso ona;136;92;1010,9;0,6;6,5;1,31
22/02/2017;06:00;28;35;Muy buena / Oso ona;78;30;Muy buena / Oso ona;4;Muy buena / Oso ona;147;93;1011,1;0,1;6,5;1,43
22/02/2017;05:00;19;35;Muy buena / Oso ona;63;34;Muy buena / Oso ona;3;Muy buena / Oso ona;152;95;1011,4;0,1;5,8;1,9
22/02/2017;04:00;8;32;Muy buena / Oso ona;44;31;Muy buena / Oso ona;4;Muy buena / Oso ona;167;94;1011,8;0,1;5,7;1,57
22/02/2017;03:00;9;37;Muy buena / Oso ona;50;35;Muy buena / Oso ona;3;Muy buena / Oso ona;151;94;1012,4;0,1;6,4;1,85
22/02/2017;02:00;8;38;Muy buena / Oso ona;50;40;Muy buena / Oso ona;3;Muy buena / Oso ona;134;92;1012,8;0,1;6,9;1,27
22/02/2017;01:00;11;41;Muy buena / Oso ona;58;30;Muy buena / Oso ona;4;Muy buena / Oso ona;160;92;1013;0,1;7,1;1,31
21/02/2017;24:00;9;45;Muy buena / Oso ona;59;20;Muy buena / Oso ona;3;Muy buena / Oso ona;149;91;1013,2;0,1;7,7;1,21
21/02/2017;23:00;9;51;Muy buena / Oso ona;64;17;Muy buena / Oso ona;3;Muy buena / Oso ona;169;90;1013,4;0,1;8,3;1,57
21/02/2017;22:00;15;63;Muy buena / Oso ona;86;15;Muy buena / Oso ona;3;Muy buena / Oso ona;172;87;1013,5;0,1;9,1;1,49
21/02/2017;21:00;3;48;Muy buena / Oso ona;52;11;Muy buena / Oso ona;3;Muy buena / Oso ona;136;80;1013,5;0,1;10,6;1,34
21/02/2017;20:00;6;50;Muy buena / Oso ona;58;12;Muy buena / Oso ona;3;Muy buena / Oso ona;207;79;1013,3;0,1;11,2;0,12
21/02/2017;19:00;2;25;Muy buena / Oso ona;28;14;Muy buena / Oso ona;4;Muy buena / Oso ona;18;77;1013,1;0,4;11,7;1,19
21/02/2017;18:00;3;24;Muy buena / Oso ona;29;21;Muy buena / Oso ona;4;Muy buena / Oso ona;20;73;1012,8;16;13;1,78
21/02/2017;17:00;4;23;Muy buena / Oso ona;29;14;Muy buena / Oso ona;4;Muy buena / Oso ona;339;66;1012,7;85,9;14,4;1,7
21/02/2017;16:00;3;19;Muy buena / Oso ona;24;10;Muy buena / Oso ona;4;Muy buena / Oso ona;331;64;1012,9;219;14,9;1,65
21/02/2017;15:00;3;14;Muy buena / Oso ona;18;4;Muy buena / Oso ona;4;Muy buena / Oso ona;310;64;1013,3;276,6;14,6;1,9
21/02/2017;14:00;2;11;Muy buena / Oso ona;14;2;Muy buena / Oso ona;4;Muy buena / Oso ona;325;65;1013,8;305,6;14,5;1,64
21/02/2017;13:00;2;9;Muy buena / Oso ona;11;6;Muy buena / Oso ona;4;Muy buena / Oso ona;3;66;1014,7;285,1;13,9;1,49
21/02/2017;12:00;6;21;Muy buena / Oso ona;30;39;Muy buena / Oso ona;4;Muy buena / Oso ona;358;66;1015,5;281,4;14,1;0,24
21/02/2017;11:00;38;55;Muy buena / Oso ona;113;41;Buena / Ona;5;Muy buena / Oso ona;75;65;1015,4;301,1;13,6;0,46
21/02/2017;10:00;46;51;Muy buena / Oso ona;121;32;Muy buena / Oso ona;4;Muy buena / Oso ona;165;77;1015,7;169,9;9,9;0,7
21/02/2017;09:00;65;49;Muy buena / Oso ona;149;40;Muy buena / Oso ona;4;Muy buena / Oso ona;154;86;1015,6;109,6;7,7;2,24
21/02/2017;08:00;92;50;Muy buena / Oso ona;191;47;Buena / Ona;5;Muy buena / Oso ona;146;89;1015,5;29,2;7;2,22
21/02/2017;07:00;55;40;Muy buena / Oso ona;125;42;Buena / Ona;4;Muy buena / Oso ona;141;90;1015,3;0,6;6,9;1,92
21/02/2017;06:00;18;38;Muy buena / Oso ona;66;35;Muy buena / Oso ona;4;Muy buena / Oso ona;149;91;1015,1;0,1;6,7;2,61
21/02/2017;05:00;16;35;Muy buena / Oso ona;58;37;Muy buena / Oso ona;4;Muy buena / Oso ona;150;92;1015,1;0,1;6,9;1,61
21/02/2017;04:00;7;36;Muy buena / Oso ona;46;37;Muy buena / Oso ona;4;Muy buena / Oso ona;145;89;1015,4;0,1;7,6;1,9
21/02/2017;03:00;7;41;Muy buena / Oso ona;51;37;Muy buena / Oso ona;4;Muy buena / Oso ona;144;88;1015,9;0,1;8;1,74
21/02/2017;02:00;9;45;Muy buena / Oso ona;59;40;Muy buena / Oso ona;4;Muy buena / Oso ona;134;87;1016,6;0,1;8,5;1,42
21/02/2017;01:00;10;51;Muy buena / Oso ona;67;48;Buena / Ona;5;Muy buena / Oso ona;162;86;1016,9;0,1;8,8;1,1
20/02/2017;24:00;12;55;Muy buena / Oso ona;73;52;Buena / Ona;4;Muy buena / Oso ona;154;85;1016,9;0,1;8,9;1,56
20/02/2017;23:00;14;59;Muy buena / Oso ona;80;52;Buena / Ona;4;Muy buena / Oso ona;160;85;1016,8;0,1;8,8;1,76
20/02/2017;22:00;18;69;Muy buena / Oso ona;96;34;Muy buena / Oso ona;3;Muy buena / Oso ona;147;84;1016,6;0,1;9,1;1,66
20/02/2017;21:00;15;70;Muy buena / Oso ona;92;23;Muy buena / Oso ona;4;Muy buena / Oso ona;140;81;1016,6;0,1;10,1;0,61
20/02/2017;20:00;2;47;Muy buena / Oso ona;50;19;Muy buena / Oso ona;4;Muy buena / Oso ona;14;78;1016,3;0,1;10,9;0,69
20/02/2017;19:00;5;37;Muy buena / Oso ona;44;21;Muy buena / Oso ona;3;Muy buena / Oso ona;357;74;1015,9;0,2;11,6;0,97
20/02/2017;18:00;1;23;Muy buena / Oso ona;24;26;Muy buena / Oso ona;4;Muy buena / Oso ona;36;71;1015,6;14,7;12,6;1,78
20/02/2017;17:00;1;17;Muy buena / Oso ona;19;18;Muy buena / Oso ona;4;Muy buena / Oso ona;24;66;1015,5;93,8;13,5;1,9
20/02/2017;16:00;2;12;Muy buena / Oso ona;14;20;Muy buena / Oso ona;4;Muy buena / Oso ona;20;61;1015,3;203,1;14,1;2,39
20/02/2017;15:00;3;18;Muy buena / Oso ona;23;19;Muy buena / Oso ona;5;Muy buena / Oso ona;11;55;1015,1;350,7;15;1,77
20/02/2017;14:00;5;22;Muy buena / Oso ona;29;15;Muy buena / Oso ona;5;Muy buena / Oso ona;297;52;1015,2;465,3;15,7;1,05
20/02/2017;13:00;4;28;Muy buena / Oso ona;34;23;Muy buena / Oso ona;5;Muy buena / Oso ona;1;54;1016,3;277,5;14,8;0,62
20/02/2017;12:00;4;18;Muy buena / Oso ona;23;13;Muy buena / Oso ona;5;Muy buena / Oso ona;332;57;1016,3;424,7;14,6;0,72
20/02/2017;11:00;9;38;Muy buena / Oso ona;51;37;Muy buena / Oso ona;5;Muy buena / Oso ona;343;66;1017;278,8;12,9;1,29
20/02/2017;10:00;39;54;Muy buena / Oso ona;113;46;Buena / Ona;4;Muy buena / Oso ona;332;73;1016,8;340;13,4;0,51
20/02/2017;09:00;97;54;Muy buena / Oso ona;202;62;Mejorable / Hobetzeko modukoa;5;Muy buena / Oso ona;107;84;1017,1;178,3;10,8;0,52
20/02/2017;08:00;115;57;Muy buena / Oso ona;233;75;Mejorable / Hobetzeko modukoa;5;Muy buena / Oso ona;121;88;1016,9;44;9,7;0,92
20/02/2017;07:00;44;49;Muy buena / Oso ona;117;62;Mejorable / Hobetzeko modukoa;4;Muy buena / Oso ona;145;87;1016,8;0,7;9,7;1,06
20/02/2017;06:00;26;45;Muy buena / Oso ona;84;52;Buena / Ona;3;Muy buena / Oso ona;132;87;1016,6;0,1;9,9;0,32
20/02/2017;05:00;13;45;Muy buena / Oso ona;65;61;Mejorable / Hobetzeko modukoa;4;Muy buena / Oso ona;134;88;1016,4;0,1;9,7;1,04
20/02/2017;04:00;7;46;Muy buena / Oso ona;56;61;Mejorable / Hobetzeko modukoa;4;Muy buena / Oso ona;131;86;1016,7;0,1;9,7;1,04
20/02/2017;03:00;9;46;Muy buena / Oso ona;59;60;Buena / Ona;4;Muy buena / Oso ona;129;86;1017,1;0,2;9,8;0,84
20/02/2017;02:00;8;46;Muy buena / Oso ona;57;59;Buena / Ona;4;Muy buena / Oso ona;131;86;1017,4;0,1;9,7;0,95
20/02/2017;01:00;4;50;Muy buena / Oso ona;55;58;Buena / Ona;4;Muy buena / Oso ona;138;87;1017,5;0,2;9,7;0,69
19/02/2017;24:00;6;57;Muy buena / Oso ona;66;53;Buena / Ona;3;Muy buena / Oso ona;154;89;1017,6;0,1;9,2;1,69
19/02/2017;23:00;12;60;Muy buena / Oso ona;79;44;Buena / Ona;3;Muy buena / Oso ona;136;88;1017,9;0,1;9,3;0,87
19/02/2017;22:00;10;66;Muy buena / Oso ona;80;36;Muy buena / Oso ona;3;Muy buena / Oso ona;143;89;1017,4;0,1;9,2;0,85
19/02/2017;21:00;7;60;Muy buena / Oso ona;69;24;Muy buena / Oso ona;3;Muy buena / Oso ona;104;87;1017,2;0,1;9,9;0,58
19/02/2017;20:00;4;47;Muy buena / Oso ona;53;23;Muy buena / Oso ona;3;Muy buena / Oso ona;45;84;1016,9;0,1;10,7;0,46
19/02/2017;19:00;2;20;Muy buena / Oso ona;23;23;Muy buena / Oso ona;3;Muy buena / Oso ona;9;83;1016,8;0,2;11;0,89
19/02/2017;18:00;1;16;Muy buena / Oso ona;17;20;Muy buena / Oso ona;3;Muy buena / Oso ona;350;78;1016,5;27,2;12,1;1,03
19/02/2017;17:00;1;7;Muy buena / Oso ona;9;14;Muy buena / Oso ona;3;Muy buena / Oso ona;337;75;1016,1;81,1;12,6;2,22
19/02/2017;16:00;1;5;Muy buena / Oso ona;7;10;Muy buena / Oso ona;3;Muy buena / Oso ona;349;74;1016,2;127,2;12,9;1,29
19/02/2017;15:00;1;7;Muy buena / Oso ona;8;15;Muy buena / Oso ona;3;Muy buena / Oso ona;340;79;1016,5;114;12,6;1,82
19/02/2017;14:00;1;8;Muy buena / Oso ona;9;18;Muy buena / Oso ona;3;Muy buena / Oso ona;339;79;1016,5;120,6;12,4;2,33
19/02/2017;13:00;1;11;Muy buena / Oso ona;12;18;Muy buena / Oso ona;3;Muy buena / Oso ona;1;78;1016,8;105,3;12,6;1,85
19/02/2017;12:00;1;10;Muy buena / Oso ona;12;17;Muy buena / Oso ona;4;Muy buena / Oso ona;344;79;1017;174,4;12,7;1,52
19/02/2017;11:00;1;10;Muy buena / Oso ona;11;17;Muy buena / Oso ona;3;Muy buena / Oso ona;334;80;1017;159,2;12,4;1,64
19/02/2017;10:00;2;17;Muy buena / Oso ona;19;11;Muy buena / Oso ona;3;Muy buena / Oso ona;338;81;1016,6;158,8;12,4;1,15
19/02/2017;09:00;1;19;Muy buena / Oso ona;20;19;Muy buena / Oso ona;4;Muy buena / Oso ona;330;86;1016,2;73,1;11,7;1,09
19/02/2017;08:00;1;24;Muy buena / Oso ona;25;18;Muy buena / Oso ona;3;Muy buena / Oso ona;343;87;1015,6;8,3;11,4;0,87
19/02/2017;07:00;1;20;Muy buena / Oso ona;21;18;Muy buena / Oso ona;3;Muy buena / Oso ona;322;88;1014,8;0,3;11,5;0,62
19/02/2017;06:00;1;13;Muy buena / Oso ona;14;17;Muy buena / Oso ona;3;Muy buena / Oso ona;330;89;1014,4;0,1;11,2;1,27
19/02/2017;05:00;1;9;Muy buena / Oso ona;10;15;Muy buena / Oso ona;3;Muy buena / Oso ona;327;86;1014;0,2;11,2;2,22
19/02/2017;04:00;1;10;Muy buena / Oso ona;11;14;Muy buena / Oso ona;3;Muy buena / Oso ona;331;86;1013,4;0,2;11,1;2,21
19/02/2017;03:00;1;11;Muy buena / Oso ona;12;14;Muy buena / Oso ona;3;Muy buena / Oso ona;339;86;1012,9;0,2;11,1;1,63
19/02/2017;02:00;1;13;Muy buena / Oso ona;14;16;Muy buena / Oso ona;3;Muy buena / Oso ona;332;87;1012,5;0,2;11;2,11
19/02/2017;01:00;1;11;Muy buena / Oso ona;12;15;Muy buena / Oso ona;3;Muy buena / Oso ona;336;88;1012,3;0,2;11,1;1,86
18/02/2017;24:00;1;8;Muy buena / Oso ona;9;12;Muy buena / Oso ona;4;Muy buena / Oso ona;337;87;1011,9;0,1;11,2;1,73
18/02/2017;23:00;1;17;Muy buena / Oso ona;18;13;Muy buena / Oso ona;3;Muy buena / Oso ona;337;84;1011,8;0,1;11,6;0,81
18/02/2017;22:00;1;15;Muy buena / Oso ona;16;18;Muy buena / Oso ona;3;Muy buena / Oso ona;35;85;1011,5;0,1;11,6;0,41
18/02/2017;21:00;1;20;Muy buena / Oso ona;21;18;Muy buena / Oso ona;4;Muy buena / Oso ona;21;85;1011;0,1;11,3;0,67
18/02/2017;20:00;1;18;Muy buena / Oso ona;19;19;Muy buena / Oso ona;4;Muy buena / Oso ona;345;85;1010,6;0,1;11,6;1,2
18/02/2017;19:00;1;13;Muy buena / Oso ona;14;20;Muy buena / Oso ona;4;Muy buena / Oso ona;335;84;1010,3;0,2;11,9;1,49
18/02/2017;18:00;1;10;Muy buena / Oso ona;11;19;Muy buena / Oso ona;4;Muy buena / Oso ona;334;81;1010;8,2;12;2,09
18/02/2017;17:00;1;10;Muy buena / Oso ona;12;18;Muy buena / Oso ona;5;Muy buena / Oso ona;346;78;1009,4;64,9;12,4;2,27
18/02/2017;16:00;1;9;Muy buena / Oso ona;11;14;Muy buena / Oso ona;4;Muy buena / Oso ona;345;73;1009,1;168,7;13,1;2,72
18/02/2017;15:00;1;10;Muy buena / Oso ona;11;13;Muy buena / Oso ona;4;Muy buena / Oso ona;329;72;1009;235;13,5;3,08
18/02/2017;14:00;2;10;Muy buena / Oso ona;12;16;Muy buena / Oso ona;5;Muy buena / Oso ona;330;70;1008,7;410,5;13,7;4,15
18/02/2017;13:00;4;20;Muy buena / Oso ona;26;44;Buena / Ona;6;Muy buena / Oso ona;328;68;1009,2;330,6;13,8;3,85
18/02/2017;12:00;19;40;Muy buena / Oso ona;69;40;Muy buena / Oso ona;9;Muy buena / Oso ona;315;58;1009,3;408;14,5;1,81
18/02/2017;11:00;28;40;Muy buena / Oso ona;84;41;Buena / Ona;9;Muy buena / Oso ona;350;60;1009,7;360,7;13,9;0,3
18/02/2017;10:00;34;39;Muy buena / Oso ona;91;42;Buena / Ona;7;Muy buena / Oso ona;125;72;1009,8;267,8;10,1;1,46
18/02/2017;09:00;48;38;Muy buena / Oso ona;112;40;Muy buena / Oso ona;6;Muy buena / Oso ona;125;81;1009,8;141,9;7,6;1,54
18/02/2017;08:00;35;37;Muy buena / Oso ona;91;41;Buena / Ona;5;Muy buena / Oso ona;134;87;1009,8;25,6;6;2,2
18/02/2017;07:00;33;38;Muy buena / Oso ona;88;36;Muy buena / Oso ona;4;Muy buena / Oso ona;135;86;1009,7;0,4;6,1;1,72
18/02/2017;06:00;24;34;Muy buena / Oso ona;70;37;Muy buena / Oso ona;4;Muy buena / Oso ona;145;89;1009,9;0,1;6;1,82
18/02/2017;05:00;20;35;Muy buena / Oso ona;65;41;Buena / Ona;4;Muy buena / Oso ona;127;89;1010,1;0,1;6,4;2,01
18/02/2017;04:00;14;34;Muy buena / Oso ona;56;37;Muy buena / Oso ona;4;Muy buena / Oso ona;138;89;1010,3;0,1;6,7;1,79
18/02/2017;03:00;21;39;Muy buena / Oso ona;71;39;Muy buena / Oso ona;4;Muy buena / Oso ona;140;89;1010,8;0,1;7;1,94
18/02/2017;02:00;21;42;Muy buena / Oso ona;73;37;Muy buena / Oso ona;4;Muy buena / Oso ona;130;88;1011,6;0,1;7,6;1,41
18/02/2017;01:00;17;46;Muy buena / Oso ona;72;36;Muy buena / Oso ona;4;Muy buena / Oso ona;128;87;1012;0,1;8,1;1,36
17/02/2017;24:00;19;53;Muy buena / Oso ona;82;41;Buena / Ona;4;Muy buena / Oso ona;150;87;1012,3;0,1;8,7;1,95
17/02/2017;23:00;37;62;Muy buena / Oso ona;118;48;Buena / Ona;5;Muy buena / Oso ona;142;84;1012,8;0,1;9,4;1,89
17/02/2017;22:00;49;69;Muy buena / Oso ona;144;45;Buena / Ona;5;Muy buena / Oso ona;161;82;1012,8;0,1;10;1,67
17/02/2017;21:00;48;78;Muy buena / Oso ona;151;40;Muy buena / Oso ona;4;Muy buena / Oso ona;158;80;1012,9;0,1;11,2;1,8
17/02/2017;20:00;22;78;Muy buena / Oso ona;111;38;Muy buena / Oso ona;5;Muy buena / Oso ona;66;76;1012,9;0,1;12,4;0,45
17/02/2017;19:00;10;81;Muy buena / Oso ona;97;41;Buena / Ona;5;Muy buena / Oso ona;343;73;1012,8;0,2;13,4;0,79
17/02/2017;18:00;10;71;Muy buena / Oso ona;87;49;Buena / Ona;6;Muy buena / Oso ona;317;68;1012,5;12,1;14,5;1,97
17/02/2017;17:00;17;62;Muy buena / Oso ona;88;49;Buena / Ona;7;Muy buena / Oso ona;311;59;1012,1;85,3;16,2;3,96
17/02/2017;16:00;15;48;Muy buena / Oso ona;70;37;Muy buena / Oso ona;9;Muy buena / Oso ona;307;49;1012,1;228,1;18,2;3,25
17/02/2017;15:00;3;16;Muy buena / Oso ona;21;14;Muy buena / Oso ona;11;Muy buena / Oso ona;170;39;1012,4;336,3;20,6;1,17
17/02/2017;14:00;5;17;Muy buena / Oso ona;24;12;Muy buena / Oso ona;12;Muy buena / Oso ona;147;42;1013;392,4;20;1,23
17/02/2017;13:00;5;17;Muy buena / Oso ona;25;14;Muy buena / Oso ona;13;Muy buena / Oso ona;180;46;1013,7;441,3;18,4;2,49
17/02/2017;12:00;10;26;Muy buena / Oso ona;41;24;Muy buena / Oso ona;12;Muy buena / Oso ona;151;52;1014,6;423,1;17,3;1,66
17/02/2017;11:00;37;45;Muy buena / Oso ona;102;36;Muy buena / Oso ona;12;Muy buena / Oso ona;133;61;1015,2;363,6;14,9;1,75
17/02/2017;10:00;59;51;Muy buena / Oso ona;141;46;Buena / Ona;13;Muy buena / Oso ona;159;71;1015,5;271;11,3;2,35
17/02/2017;09:00;99;59;Muy buena / Oso ona;210;65;Mejorable / Hobetzeko modukoa;10;Muy buena / Oso ona;175;81;1015,8;140;8,5;2,84
17/02/2017;08:00;99;58;Muy buena / Oso ona;210;65;Mejorable / Hobetzeko modukoa;9;Muy buena / Oso ona;171;85;1015,9;21,3;7,2;2,82
17/02/2017;07:00;48;52;Muy buena / Oso ona;126;47;Buena / Ona;8;Muy buena / Oso ona;171;86;1015,7;0,4;7;2,83
17/02/2017;06:00;27;50;Muy buena / Oso ona;90;47;Buena / Ona;7;Muy buena / Oso ona;167;85;1015,6;0,1;7,3;2,74
17/02/2017;05:00;17;47;Muy buena / Oso ona;73;33;Muy buena / Oso ona;9;Muy buena / Oso ona;168;84;1015,9;0,1;7,7;2,36
17/02/2017;04:00;21;48;Muy buena / Oso ona;79;39;Muy buena / Oso ona;7;Muy buena / Oso ona;166;84;1016,2;0,1;7,8;2,45
17/02/2017;03:00;7;44;Muy buena / Oso ona;54;51;Buena / Ona;6;Muy buena / Oso ona;171;83;1016,5;0,1;8,3;2,83
17/02/2017;02:00;9;46;Muy buena / Oso ona;60;48;Buena / Ona;5;Muy buena / Oso ona;162;84;1016,8;0,1;8,4;2,78
17/02/2017;01:00;8;44;Muy buena / Oso ona;57;44;Buena / Ona;5;Muy buena / Oso ona;159;83;1017,1;0,1;8,8;2,34
16/02/2017;24:00;17;51;Muy buena / Oso ona;77;53;Buena / Ona;5;Muy buena / Oso ona;152;81;1017,3;0,1;9,4;2,19
16/02/2017;23:00;21;54;Muy buena / Oso ona;86;85;Mejorable / Hobetzeko modukoa;5;Muy buena / Oso ona;169;79;1017,7;0,1;10,1;2,8
16/02/2017;22:00;31;59;Muy buena / Oso ona;107;92;Mejorable / Hobetzeko modukoa;6;Muy buena / Oso ona;174;75;1017,8;0,1;11;2,38
16/02/2017;21:00;31;64;Muy buena / Oso ona;111;70;Mejorable / Hobetzeko modukoa;6;Muy buena / Oso ona;176;71;1017,7;0,1;12;2,79
16/02/2017;20:00;37;75;Muy buena / Oso ona;132;83;Mejorable / Hobetzeko modukoa;6;Muy buena / Oso ona;172;67;1017,5;0,1;13,3;2,53
16/02/2017;19:00;35;85;Muy buena / Oso ona;137;48;Buena / Ona;4;Muy buena / Oso ona;162;59;1017,3;0,2;15,5;0,4
16/02/2017;18:00;6;48;Muy buena / Oso ona;57;32;Muy buena / Oso ona;5;Muy buena / Oso ona;300;48;1016,9;12,2;18,3;0,67
16/02/2017;17:00;1;17;Muy buena / Oso ona;18;22;Muy buena / Oso ona;5;Muy buena / Oso ona;251;41;1016,4;81,1;20,2;1,32
16/02/2017;16:00;2;13;Muy buena / Oso ona;15;18;Muy buena / Oso ona;5;Muy buena / Oso ona;239;41;1016,2;217,7;20,1;1,89
16/02/2017;15:00;2;13;Muy buena / Oso ona;16;17;Muy buena / Oso ona;6;Muy buena / Oso ona;211;43;1016,1;324;19,5;2,79
16/02/2017;14:00;2;13;Muy buena / Oso ona;16;18;Muy buena / Oso ona;5;Muy buena / Oso ona;209;48;1016,4;381,8;19,1;2,37
16/02/2017;13:00;3;13;Muy buena / Oso ona;17;22;Muy buena / Oso ona;5;Muy buena / Oso ona;198;52;1017,2;412,9;17,9;2,62
16/02/2017;12:00;8;21;Muy buena / Oso ona;32;25;Muy buena / Oso ona;5;Muy buena / Oso ona;170;55;1018,1;371,1;17;2,44
16/02/2017;11:00;10;28;Muy buena / Oso ona;43;21;Muy buena / Oso ona;4;Muy buena / Oso ona;170;59;1018,3;374,5;15,8;2,45
16/02/2017;10:00;14;34;Muy buena / Oso ona;55;41;Buena / Ona;4;Muy buena / Oso ona;167;64;1018,5;258,7;14,2;2,4
16/02/2017;09:00;121;83;Muy buena / Oso ona;268;60;Buena / Ona;5;Muy buena / Oso ona;126;72;1018,7;109,7;11,5;1,14
16/02/2017;08:00;111;82;Muy buena / Oso ona;251;58;Buena / Ona;5;Muy buena / Oso ona;166;76;1018,5;17,5;9,8;2,28
16/02/2017;07:00;58;69;Muy buena / Oso ona;157;34;Muy buena / Oso ona;5;Muy buena / Oso ona;170;74;1018,3;0,3;10;2,37
16/02/2017;06:00;19;58;Muy buena / Oso ona;86;22;Muy buena / Oso ona;3;Muy buena / Oso ona;170;74;1018,4;0,1;9,5;2,43
16/02/2017;05:00;4;43;Muy buena / Oso ona;49;20;Muy buena / Oso ona;3;Muy buena / Oso ona;168;74;1018,4;0,1;9,6;2,71
16/02/2017;04:00;1;29;Muy buena / Oso ona;30;21;Muy buena / Oso ona;3;Muy buena / Oso ona;172;73;1018,4;0,1;9,9;2,42
16/02/2017;03:00;1;29;Muy buena / Oso ona;30;24;Muy buena / Oso ona;3;Muy buena / Oso ona;168;75;1018,6;0,1;10,1;2,31
16/02/2017;02:00;3;35;Muy buena / Oso ona;40;26;Muy buena / Oso ona;3;Muy buena / Oso ona;169;75;1018,6;0,1;10,3;2,86
16/02/2017;01:00;2;34;Muy buena / Oso ona;36;31;Muy buena / Oso ona;3;Muy buena / Oso ona;172;73;1018,6;0,1;10,8;2,6
15/02/2017;24:00;5;40;Muy buena / Oso ona;48;26;Muy buena / Oso ona;3;Muy buena / Oso ona;167;73;1018,6;0,1;11;2,27
15/02/2017;23:00;23;57;Muy buena / Oso ona;91;30;Muy buena / Oso ona;3;Muy buena / Oso ona;162;74;1018,7;0,1;11,2;2,33
15/02/2017;22:00;16;55;Muy buena / Oso ona;78;35;Muy buena / Oso ona;3;Muy buena / Oso ona;176;72;1018,9;0,1;11,7;2,53
15/02/2017;21:00;20;63;Muy buena / Oso ona;93;33;Muy buena / Oso ona;3;Muy buena / Oso ona;155;69;1018,7;0,1;12,6;2,17
15/02/2017;20:00;12;64;Muy buena / Oso ona;83;42;Buena / Ona;3;Muy buena / Oso ona;147;66;1018,4;0,1;13,5;2,4
15/02/2017;19:00;22;77;Muy buena / Oso ona;110;31;Muy buena / Oso ona;4;Muy buena / Oso ona;172;61;1018,2;0,1;15,1;2,27
15/02/2017;18:00;2;36;Muy buena / Oso ona;38;24;Muy buena / Oso ona;4;Muy buena / Oso ona;122;52;1017,8;12,5;16,8;1,56
15/02/2017;17:00;1;20;Muy buena / Oso ona;21;20;Muy buena / Oso ona;4;Muy buena / Oso ona;162;48;1017,3;76,8;18,3;1,54
15/02/2017;16:00;4;18;Muy buena / Oso ona;24;14;Muy buena / Oso ona;4;Muy buena / Oso ona;142;48;1017,1;179,4;18,8;2,11
15/02/2017;15:00;2;13;Muy buena / Oso ona;17;8;Muy buena / Oso ona;5;Muy buena / Oso ona;211;43;1017;304,6;19,1;2,72
15/02/2017;14:00;3;12;Muy buena / Oso ona;16;9;Muy buena / Oso ona;5;Muy buena / Oso ona;193;45;1017;375,5;18,3;3,32
15/02/2017;13:00;2;9;Muy buena / Oso ona;12;8;Muy buena / Oso ona;5;Muy buena / Oso ona;206;45;1017,3;422,9;17,8;3,46
15/02/2017;12:00;2;11;Muy buena / Oso ona;14;13;Muy buena / Oso ona;5;Muy buena / Oso ona;205;50;1017,8;393,6;16,7;3,63
15/02/2017;11:00;8;22;Muy buena / Oso ona;34;14;Muy buena / Oso ona;6;Muy buena / Oso ona;169;54;1017,9;362;15,8;2,01
15/02/2017;10:00;12;27;Muy buena / Oso ona;45;13;Muy buena / Oso ona;6;Muy buena / Oso ona;139;56;1017,9;263,9;14,3;2,83
15/02/2017;09:00;20;43;Muy buena / Oso ona;74;16;Muy buena / Oso ona;4;Muy buena / Oso ona;123;56;1017,4;131,5;13,3;2,53
15/02/2017;08:00;15;42;Muy buena / Oso ona;64;15;Muy buena / Oso ona;4;Muy buena / Oso ona;101;57;1016,8;26,4;12,5;2,31
15/02/2017;07:00;5;35;Muy buena / Oso ona;42;13;Muy buena / Oso ona;3;Muy buena / Oso ona;98;60;1016,2;0,3;11,7;3,13
15/02/2017;06:00;4;32;Muy buena / Oso ona;38;14;Muy buena / Oso ona;3;Muy buena / Oso ona;111;59;1015,7;0,1;12,1;2,28
15/02/2017;05:00;1;21;Muy buena / Oso ona;22;14;Muy buena / Oso ona;3;Muy buena / Oso ona;119;56;1015,1;0,1;12,7;2,55
15/02/2017;04:00;1;14;Muy buena / Oso ona;15;10;Muy buena / Oso ona;4;Muy buena / Oso ona;119;55;1014,5;0,2;13,1;2,23
15/02/2017;03:00;1;10;Muy buena / Oso ona;11;11;Muy buena / Oso ona;4;Muy buena / Oso ona;135;56;1014,2;0,1;13,3;1,81
15/02/2017;02:00;1;10;Muy buena / Oso ona;11;14;Muy buena / Oso ona;3;Muy buena / Oso ona;102;56;1013,8;0,2;13,4;2,56
15/02/2017;01:00;1;15;Muy buena / Oso ona;16;15;Muy buena / Oso ona;4;Muy buena / Oso ona;116;58;1013,5;0,2;13,3;2,88
14/02/2017;24:00;1;17;Muy buena / Oso ona;18;24;Muy buena / Oso ona;5;Muy buena / Oso ona;110;58;1013,3;0,1;13,5;1,64
