Date;Hour;PM10 (µg/m3);PM10 - ICA;H (%);P (mBar);R (w/m2);Tº (ºC);Precipitación (l/m2)
14/04/2017;13:00;7;Muy buena / Oso ona;69;1022,2;285,4;15,4;0
14/04/2017;12:00;6;Muy buena / Oso ona;71;1022,4;245,3;14,7;0
14/04/2017;11:00;4;Muy buena / Oso ona;75;1022,4;147,8;14,1;0
14/04/2017;10:00;7;Muy buena / Oso ona;81;1022,2;60,4;13,7;0
14/04/2017;09:00;13;Muy buena / Oso ona;84;1021,5;41;13,4;0
14/04/2017;08:00;11;Muy buena / Oso ona;87;1021,1;63,2;12,7;0
14/04/2017;07:00;12;Muy buena / Oso ona;88;1020,7;27,6;12,4;0
14/04/2017;06:00;14;Muy buena / Oso ona;89;1019,9;2,6;12,2;0
14/04/2017;05:00;13;Muy buena / Oso ona;89;1019,6;0,4;12,3;0
14/04/2017;04:00;13;Muy buena / Oso ona;89;1019,6;0,4;12,3;0
14/04/2017;03:00;17;Muy buena / Oso ona;89;1019,6;0,4;12,4;0
14/04/2017;02:00;17;Muy buena / Oso ona;88;1019,7;0,4;12;0
14/04/2017;01:00;17;Muy buena / Oso ona;88;1019,9;0,4;11,6;0
13/04/2017;24:00;13;Muy buena / Oso ona;88;1020,2;0,4;11,4;0
13/04/2017;23:00;14;Muy buena / Oso ona;87;1020,1;0,4;11,8;0
13/04/2017;22:00;16;Muy buena / Oso ona;86;1019,8;0,4;12,3;0
13/04/2017;21:00;16;Muy buena / Oso ona;83;1019,5;0,4;13,3;0
13/04/2017;20:00;13;Muy buena / Oso ona;78;1019,1;0,4;14,9;0
13/04/2017;19:00;16;Muy buena / Oso ona;72;1018,2;19,3;16,3;0
13/04/2017;18:00;20;Muy buena / Oso ona;64;1018;140,7;18,8;0
13/04/2017;17:00;14;Muy buena / Oso ona;62;1018,1;331;18,9;0
13/04/2017;16:00;12;Muy buena / Oso ona;62;1018,3;383,9;18,6;0
13/04/2017;15:00;14;Muy buena / Oso ona;63;1018,6;556,1;18,4;0
13/04/2017;14:00;3;Muy buena / Oso ona;65;1019,2;749,3;17,8;0
13/04/2017;13:00;12;Muy buena / Oso ona;72;1019,3;88,6;17,1;0
13/04/2017;12:00;23;Muy buena / Oso ona;71;1019,4;35,4;17;0
13/04/2017;11:00;25;Muy buena / Oso ona;69;1019,5;30,5;16,9;0
13/04/2017;10:00;15;Muy buena / Oso ona;69;1020;27,6;15,2;0,1
13/04/2017;09:00;22;Muy buena / Oso ona;76;1020,3;220,3;12,8;0
13/04/2017;08:00;20;Muy buena / Oso ona;83;1020,5;218,1;10,3;0
13/04/2017;07:00;10;Muy buena / Oso ona;88;1020,7;30,5;8,3;0
13/04/2017;06:00;14;Muy buena / Oso ona;89;1020,5;4,2;7,5;0
13/04/2017;05:00;13;Muy buena / Oso ona;88;1020,3;0,4;7,7;0
13/04/2017;04:00;15;Muy buena / Oso ona;87;1020,1;0,4;8,3;0
13/04/2017;03:00;9;Muy buena / Oso ona;87;1020,4;0,4;8,7;0
13/04/2017;02:00;11;Muy buena / Oso ona;86;1021;0,4;8,7;0
13/04/2017;01:00;14;Muy buena / Oso ona;84;1021,8;0,4;9,3;0
12/04/2017;24:00;10;Muy buena / Oso ona;83;1022;0,4;9,9;0
12/04/2017;23:00;13;Muy buena / Oso ona;80;1022;0,4;10,7;0
12/04/2017;22:00;21;Muy buena / Oso ona;78;1021,7;0,4;11,5;0
12/04/2017;21:00;43;Buena / Ona;75;1021,4;0,4;12,6;0
12/04/2017;20:00;22;Muy buena / Oso ona;69;1020,9;0,6;14,2;0
12/04/2017;19:00;19;Muy buena / Oso ona;60;1020,6;22;16,5;0
12/04/2017;18:00;24;Muy buena / Oso ona;53;1020,4;161,1;17,9;0
12/04/2017;17:00;48;Buena / Ona;50;1020,4;334;18,6;0
12/04/2017;16:00;63;Mejorable / Hobetzeko modukoa;52;1020,6;379,2;18,4;0
12/04/2017;15:00;34;Muy buena / Oso ona;59;1020,9;546,3;18,6;0
12/04/2017;14:00;43;Buena / Ona;73;1021,3;712,4;17,8;0
12/04/2017;13:00;25;Muy buena / Oso ona;75;1021,7;80,1;16,7;0
12/04/2017;12:00;57;Buena / Ona;73;1022,2;44,3;16,5;0
12/04/2017;11:00;40;Muy buena / Oso ona;70;1022,6;36,6;17,2;0
12/04/2017;10:00;45;Buena / Ona;73;1022,9;33,9;15,6;0
12/04/2017;09:00;36;Muy buena / Oso ona;86;1023,3;193,3;13,4;0
12/04/2017;08:00;70;Mejorable / Hobetzeko modukoa;91;1023,4;197,1;11,7;0
12/04/2017;07:00;33;Muy buena / Oso ona;91;1023,5;32,2;10;0
12/04/2017;06:00;16;Muy buena / Oso ona;90;1023,2;3,2;10;0
12/04/2017;05:00;14;Muy buena / Oso ona;90;1023,1;0,4;10,9;0
12/04/2017;04:00;13;Muy buena / Oso ona;90;1023,2;0,4;10,7;0
12/04/2017;03:00;11;Muy buena / Oso ona;90;1023,6;0,4;10,3;0
12/04/2017;02:00;12;Muy buena / Oso ona;90;1024,1;0,4;10,3;0
12/04/2017;01:00;12;Muy buena / Oso ona;90;1024,8;0,4;10,3;0
11/04/2017;24:00;13;Muy buena / Oso ona;89;1025,2;0,4;10,9;0
11/04/2017;23:00;19;Muy buena / Oso ona;89;1025,6;0,4;11;0
11/04/2017;22:00;17;Muy buena / Oso ona;87;1025,7;0,4;11,6;0
11/04/2017;21:00;16;Muy buena / Oso ona;84;1025,8;0,4;12,4;0,1
11/04/2017;20:00;18;Muy buena / Oso ona;82;1025,4;0,5;13,6;0
11/04/2017;19:00;21;Muy buena / Oso ona;79;1025,1;15,2;14,5;0
11/04/2017;18:00;29;Muy buena / Oso ona;75;1025,5;138,4;15,8;0
11/04/2017;17:00;29;Muy buena / Oso ona;74;1025,8;324,4;16,1;0
11/04/2017;16:00;30;Muy buena / Oso ona;74;1026;323,5;16;0
11/04/2017;15:00;33;Muy buena / Oso ona;72;1026,3;449,4;16,4;0
11/04/2017;14:00;36;Muy buena / Oso ona;73;1026,8;627,7;15,8;0
11/04/2017;13:00;25;Muy buena / Oso ona;74;1027,4;253,1;15,1;0
11/04/2017;12:00;28;Muy buena / Oso ona;73;1027,8;221,3;14,8;0
11/04/2017;11:00;40;Muy buena / Oso ona;74;1028;143,4;14,2;0
11/04/2017;10:00;31;Muy buena / Oso ona;74;1028;106,7;13,9;0
11/04/2017;09:00;22;Muy buena / Oso ona;75;1027,5;73,8;13,6;0
11/04/2017;08:00;28;Muy buena / Oso ona;74;1027,3;144,1;13,7;0
11/04/2017;07:00;23;Muy buena / Oso ona;78;1027,1;43,2;13,2;0
11/04/2017;06:00;17;Muy buena / Oso ona;80;1026,8;2,7;13;0
11/04/2017;05:00;11;Muy buena / Oso ona;82;1026,3;0,4;13,1;0
11/04/2017;04:00;14;Muy buena / Oso ona;83;1026,2;0,4;13,4;0
11/04/2017;03:00;19;Muy buena / Oso ona;80;1026,3;0,4;13,7;0
11/04/2017;02:00;13;Muy buena / Oso ona;80;1026,7;0,4;13,7;0
11/04/2017;01:00;19;Muy buena / Oso ona;81;1027,1;0,4;13,9;0
10/04/2017;24:00;15;Muy buena / Oso ona;79;1027,5;0,4;14;0
10/04/2017;23:00;14;Muy buena / Oso ona;82;1027,5;0,4;13,9;0
10/04/2017;22:00;19;Muy buena / Oso ona;82;1027,1;0,4;13,9;0
10/04/2017;21:00;19;Muy buena / Oso ona;82;1026,9;0,4;14;0
10/04/2017;20:00;16;Muy buena / Oso ona;84;1026,7;0,4;13,8;0
10/04/2017;19:00;18;Muy buena / Oso ona;84;1026,1;1,9;13,7;0
10/04/2017;18:00;27;Muy buena / Oso ona;84;1026;13,1;13,7;0
10/04/2017;17:00;19;Muy buena / Oso ona;84;1026,1;28,9;13,8;0
10/04/2017;16:00;24;Muy buena / Oso ona;82;1026,1;62,8;14,3;0
10/04/2017;15:00;27;Muy buena / Oso ona;80;1026,2;159,4;14,9;0
10/04/2017;14:00;23;Muy buena / Oso ona;81;1026,7;191,8;14,6;0
10/04/2017;13:00;21;Muy buena / Oso ona;82;1026,9;191,3;14,4;0
10/04/2017;12:00;28;Muy buena / Oso ona;83;1026,9;170,5;14,3;0
10/04/2017;11:00;28;Muy buena / Oso ona;84;1026,8;172,9;14,1;0
10/04/2017;10:00;28;Muy buena / Oso ona;87;1026,7;102,7;14;0
10/04/2017;09:00;25;Muy buena / Oso ona;90;1026,3;85,8;13,3;0,1
10/04/2017;08:00;28;Muy buena / Oso ona;91;1025,9;44,8;12,6;0
10/04/2017;07:00;37;Muy buena / Oso ona;91;1025,5;12,4;12,9;0
10/04/2017;06:00;33;Muy buena / Oso ona;91;1025;1,3;12,8;0
10/04/2017;05:00;20;Muy buena / Oso ona;92;1024,6;0,4;12,8;0
10/04/2017;04:00;19;Muy buena / Oso ona;94;1024,6;0,4;12,6;0
10/04/2017;03:00;17;Muy buena / Oso ona;95;1024,6;0,4;12,4;0
10/04/2017;02:00;14;Muy buena / Oso ona;95;1024,6;0,4;12,4;0,1
10/04/2017;01:00;9;Muy buena / Oso ona;95;1024,8;0,4;12,4;0
09/04/2017;24:00;12;Muy buena / Oso ona;95;1024,5;0,4;12,6;0
09/04/2017;23:00;15;Muy buena / Oso ona;95;1024,1;0,4;13;0
09/04/2017;22:00;18;Muy buena / Oso ona;94;1023,9;0,4;13,2;0
09/04/2017;21:00;16;Muy buena / Oso ona;94;1023,6;0,4;13,3;0
09/04/2017;20:00;13;Muy buena / Oso ona;92;1023;0,4;13,6;0
09/04/2017;19:00;10;Muy buena / Oso ona;88;1022,1;14;14,7;0
09/04/2017;18:00;7;Muy buena / Oso ona;85;1021,6;150,2;16,1;0
09/04/2017;17:00;8;Muy buena / Oso ona;79;1021,3;329,1;17,4;0
09/04/2017;16:00;13;Muy buena / Oso ona;71;1021;382,4;20,7;0
09/04/2017;15:00;27;Muy buena / Oso ona;65;1021;555,2;22,4;0
09/04/2017;14:00;44;Buena / Ona;59;1021,2;672,4;23,1;0
09/04/2017;13:00;28;Muy buena / Oso ona;55;1021,3;45,2;22,6;0
09/04/2017;12:00;19;Muy buena / Oso ona;56;1021,5;36,4;21,9;0
09/04/2017;11:00;29;Muy buena / Oso ona;62;1021,7;63,6;20,4;0
