Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
24/10/2017;17:00;0,26;"Muy buena / ";0,23;1;2;Muy buena / Oso ona;4;77;"Buena / ";81;7;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;274;31;919;0;51,9;23,5;0,28
24/10/2017;16:00;0,25;"Muy buena / ";0,23;1;1;Muy buena / Oso ona;3;87;"Buena / ";77;3;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;238;26;918,9;0;254;25,4;1,1
24/10/2017;15:00;0,24;"Muy buena / ";0,22;1;1;Muy buena / Oso ona;3;90;"Buena / ";70;3;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;242;24;918,8;0;401,2;25,3;0,96
24/10/2017;14:00;0,23;"Muy buena / ";0,21;1;0;Muy buena / Oso ona;2;90;"Buena / ";62;2;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;219;22;919,1;0;499,3;24,2;1,49
24/10/2017;13:00;0,22;"Muy buena / ";0,21;1;0;Muy buena / Oso ona;2;;"Sin datos / ";;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;199;25;919,5;0;258;23,1;1,66
24/10/2017;12:00;0,2;"Muy buena / ";0,2;1;1;Muy buena / Oso ona;3;;"Sin datos / ";55;3;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;201;27;919,9;0;555,6;21,6;1,75
24/10/2017;11:00;0,23;"Muy buena / ";0,2;1;1;Muy buena / Oso ona;3;79;"Buena / ";54;5;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;194;30;920,3;0;432,8;20,3;1,65
24/10/2017;10:00;0,25;"Muy buena / ";0,19;1;2;Muy buena / Oso ona;5;65;"Buena / ";50;3;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;168;42;920,4;0;258,7;17,9;0,55
24/10/2017;09:00;0,23;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;52;"Muy buena / ";47;4;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;153;57;920,1;0;256,6;13,2;0,14
24/10/2017;08:00;0,2;"Muy buena / ";0,17;1;7;Muy buena / Oso ona;9;42;"Muy buena / ";46;7;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;74;65;919,8;0;61,3;8,6;0,32
24/10/2017;07:00;0,17;"Muy buena / ";0,17;1;5;Muy buena / Oso ona;7;44;"Muy buena / ";46;5;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;70;70;919,7;0;4,2;7;0,45
24/10/2017;06:00;0,17;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;;"Sin datos / ";47;4;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;68;71;919,7;0;0,3;6,8;0,38
24/10/2017;05:00;0,17;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;47;"Muy buena / ";46;4;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;57;69;919,7;0;0,3;7,4;0,54
24/10/2017;04:00;0,17;"Muy buena / ";0,18;1;3;Muy buena / Oso ona;5;51;"Muy buena / ";46;2;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;54;68;920;0;0,3;7,1;0,4
24/10/2017;03:00;0,17;"Muy buena / ";0,19;1;2;Muy buena / Oso ona;4;49;"Muy buena / ";46;3;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;54;68;920,3;0;0,3;7;0,63
24/10/2017;02:00;0,17;"Muy buena / ";0,2;1;2;Muy buena / Oso ona;4;45;"Muy buena / ";46;3;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;71;70;920,5;0;0,3;6,7;0,43
24/10/2017;01:00;0,18;"Muy buena / ";0,21;1;2;Muy buena / Oso ona;4;46;"Muy buena / ";47;5;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;68;72;920,8;0;0,3;7,1;0,63
23/10/2017;24:00;0,19;"Muy buena / ";0,21;1;2;Muy buena / Oso ona;4;43;"Muy buena / ";50;4;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;57;75;921,2;0;0,3;7,4;0,62
23/10/2017;23:00;0,19;"Muy buena / ";0,22;1;2;Muy buena / Oso ona;4;45;"Muy buena / ";55;6;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;56;74;921,4;0;0,3;7,6;0,66
23/10/2017;22:00;0,2;"Muy buena / ";0,22;1;2;Muy buena / Oso ona;4;44;"Muy buena / ";60;3;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;61;73;921,3;0;0,3;7,9;0,43
23/10/2017;21:00;0,2;"Muy buena / ";0,22;1;2;Muy buena / Oso ona;4;46;"Muy buena / ";65;2;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;54;70;921,2;0;0,3;8,8;0,39
23/10/2017;20:00;0,22;"Muy buena / ";0,23;1;3;Muy buena / Oso ona;5;49;"Muy buena / ";69;3;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;62;67;921,1;0;0,3;9,8;0,63
23/10/2017;19:00;0,24;"Muy buena / ";0,23;1;5;Muy buena / Oso ona;7;49;"Muy buena / ";72;3;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;41;62;921,1;0;0,3;11,2;0,57
23/10/2017;18:00;0,27;"Muy buena / ";0,24;1;6;Muy buena / Oso ona;8;52;"Muy buena / ";74;6;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;55;53;920,9;0;3,2;13,9;0,45
23/10/2017;17:00;0,21;"Muy buena / ";0,24;1;2;Muy buena / Oso ona;4;75;"Buena / ";76;3;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;70;35;920,9;0;50,8;18,6;0,88
23/10/2017;16:00;0,21;"Muy buena / ";0,24;1;1;Muy buena / Oso ona;3;81;"Buena / ";72;2;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;124;25;920,8;0;256,8;21,1;0,01
23/10/2017;15:00;0,22;"Muy buena / ";0,23;1;0;Muy buena / Oso ona;2;81;"Buena / ";66;2;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;313;25;920,9;0;387;20,5;1,79
23/10/2017;14:00;0,22;"Muy buena / ";0,23;1;0;Muy buena / Oso ona;2;83;"Buena / ";64;6;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;296;24;921;0;490,8;20,2;0,92
23/10/2017;13:00;0,24;"Muy buena / ";0,22;1;0;Muy buena / Oso ona;2;80;"Buena / ";56;7;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;278;30;921,3;0;211,2;18,7;1,35
23/10/2017;12:00;0,27;"Muy buena / ";0,21;1;0;Muy buena / Oso ona;2;72;"Buena / ";50;7;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;208;45;921,2;0;561,5;16,7;1,68
23/10/2017;11:00;0,28;"Muy buena / ";0,2;1;0;Muy buena / Oso ona;2;68;"Buena / ";44;8;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;209;60;921,3;0;449,8;13,9;1,5
23/10/2017;10:00;0,26;"Muy buena / ";0,18;1;1;Muy buena / Oso ona;3;64;"Buena / ";39;5;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;213;69;921,3;0;267,9;11,7;0,83
23/10/2017;09:00;0,22;"Muy buena / ";0,17;2;4;Muy buena / Oso ona;6;50;"Muy buena / ";35;6;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;145;84;921;0;266,9;7,8;0,19
23/10/2017;08:00;0,17;"Muy buena / ";0,17;2;5;Muy buena / Oso ona;8;29;"Muy buena / ";33;6;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;115;95;920,4;0;60,5;3,1;0,17
23/10/2017;07:00;0,17;"Muy buena / ";0,17;1;3;Muy buena / Oso ona;5;;"Sin datos / ";33;6;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;121;97;919,9;0;4,3;2,2;0,21
23/10/2017;06:00;0,17;"Muy buena / ";0,17;1;2;Muy buena / Oso ona;4;31;"Muy buena / ";33;4;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;94;95;919,9;0;0,3;2,5;0,5
23/10/2017;05:00;0,16;"Muy buena / ";0,17;1;2;Muy buena / Oso ona;4;33;"Muy buena / ";34;3;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;107;96;920;0;0,3;2,5;0,22
23/10/2017;04:00;0,17;"Muy buena / ";0,18;1;1;Muy buena / Oso ona;3;36;"Muy buena / ";35;4;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;58;96;919,8;0;0,3;2,2;0,35
23/10/2017;03:00;0,16;"Muy buena / ";0,19;1;1;Muy buena / Oso ona;3;33;"Muy buena / ";37;4;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;69;96;920,1;0;0,3;2,1;0,59
23/10/2017;02:00;0,17;"Muy buena / ";0,2;1;2;Muy buena / Oso ona;4;31;"Muy buena / ";40;6;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;71;95;920,6;0;0,3;2,1;0,52
23/10/2017;01:00;0,18;"Muy buena / ";0,2;1;1;Muy buena / Oso ona;3;36;"Muy buena / ";46;6;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;72;95;921;0;0,3;2,6;0,48
22/10/2017;24:00;0,18;"Muy buena / ";0,21;1;0;Muy buena / Oso ona;2;35;"Muy buena / ";52;5;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;48;95;921,3;0;0,3;2,8;0,58
22/10/2017;23:00;0,19;"Muy buena / ";0,21;1;1;Muy buena / Oso ona;3;36;"Muy buena / ";56;7;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;50;95;921,7;0;0,3;3,1;0,58
22/10/2017;22:00;0,2;"Muy buena / ";0,22;1;2;Muy buena / Oso ona;4;39;"Muy buena / ";61;5;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;52;94;921,8;0;0,3;3,3;0,52
22/10/2017;21:00;0,21;"Muy buena / ";0,23;1;2;Muy buena / Oso ona;4;39;"Muy buena / ";66;3;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;83;94;922;0;0,3;4;0,26
22/10/2017;20:00;0,21;"Muy buena / ";0,23;1;3;Muy buena / Oso ona;5;45;"Muy buena / ";71;4;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;142;92;922;0;0,3;5,3;0,13
22/10/2017;19:00;0,22;"Muy buena / ";0,24;1;3;Muy buena / Oso ona;5;59;"Muy buena / ";74;7;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;154;86;922,2;0;0,3;7,1;0,15
22/10/2017;18:00;0,22;"Muy buena / ";0,24;1;3;Muy buena / Oso ona;5;73;"Buena / ";76;7;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;50;81;922;0;3,9;8,8;1,18
22/10/2017;17:00;0,22;"Muy buena / ";0,24;1;1;Muy buena / Oso ona;3;79;"Buena / ";76;5;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;29;74;921,7;0;58,6;10;1,82
22/10/2017;16:00;0,23;"Muy buena / ";0,24;1;0;Muy buena / Oso ona;2;79;"Buena / ";73;5;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;15;72;921,6;0;103,2;10,4;1,89
22/10/2017;15:00;0,25;"Muy buena / ";0,23;1;0;Muy buena / Oso ona;2;76;"Buena / ";72;6;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;10;73;921,7;0;130,5;10,6;1,75
22/10/2017;14:00;0,26;"Muy buena / ";0,22;1;0;Muy buena / Oso ona;2;76;"Buena / ";66;10;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;345;72;921,6;0;202,1;11;1,73
22/10/2017;13:00;0,25;"Muy buena / ";0,2;1;0;Muy buena / Oso ona;2;77;"Buena / ";61;8;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;322;72;921,9;0;225,3;10,6;1,71
22/10/2017;12:00;0,25;"Muy buena / ";0,19;1;0;Muy buena / Oso ona;2;74;"Buena / ";55;6;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;314;74;922,5;0;322,6;10,2;0,87
22/10/2017;11:00;0,24;"Muy buena / ";0,17;1;0;Muy buena / Oso ona;2;71;"Buena / ";52;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;2;Muy buena / Oso ona;302;81;922,7;0;168,2;8,7;1,59
22/10/2017;10:00;0,24;"Muy buena / ";0,17;1;0;Muy buena / Oso ona;2;74;"Buena / ";47;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;2;Muy buena / Oso ona;301;81;922,4;0;184,8;8,6;1,78
22/10/2017;09:00;0,22;"Muy buena / ";0,16;1;1;Muy buena / Oso ona;3;54;"Muy buena / ";42;5;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;285;89;922,2;0;134,6;6,9;0,91
22/10/2017;08:00;0,15;"Muy buena / ";0,16;1;3;Muy buena / Oso ona;5;;"Sin datos / ";40;6;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;61;94;921,8;0;67,1;4,5;0,16
22/10/2017;07:00;0,13;"Muy buena / ";0,17;1;2;Muy buena / Oso ona;4;39;"Muy buena / ";40;7;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;52;95;921,5;0;8,7;3,7;0,48
22/10/2017;06:00;0,14;"Muy buena / ";0,18;1;1;Muy buena / Oso ona;3;36;"Muy buena / ";42;9;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;48;94;921,2;0;0,3;3,3;0,54
22/10/2017;05:00;0,14;"Muy buena / ";0,2;1;2;Muy buena / Oso ona;4;40;"Muy buena / ";45;8;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;38;92;920,7;0;0,3;4,2;0,54
22/10/2017;04:00;0,16;"Muy buena / ";0,21;1;1;Muy buena / Oso ona;3;50;"Muy buena / ";48;7;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;46;90;920,8;0;0,3;5,2;0,73
22/10/2017;03:00;0,17;"Muy buena / ";0,21;1;2;Muy buena / Oso ona;4;34;"Muy buena / ";51;8;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;81;93;920,7;0;0,3;4,6;0,32
22/10/2017;02:00;0,2;"Muy buena / ";0,21;1;2;Muy buena / Oso ona;4;38;"Muy buena / ";56;8;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;86;91;921;0;0,3;5,1;0,34
22/10/2017;01:00;0,2;"Muy buena / ";0,21;1;2;Muy buena / Oso ona;4;42;"Muy buena / ";60;10;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;151;90;921,2;0;0,3;5,8;0,15
21/10/2017;24:00;0,26;"Muy buena / ";0,2;1;2;Muy buena / Oso ona;4;43;"Muy buena / ";64;8;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;88;89;921,5;0;0,3;7,6;0,3
21/10/2017;23:00;0,22;"Muy buena / ";0,19;1;3;Muy buena / Oso ona;5;54;"Muy buena / ";68;8;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;338;87;921,4;0;0,3;8,7;0,26
21/10/2017;22:00;0,23;"Muy buena / ";0,19;1;2;Muy buena / Oso ona;4;56;"Muy buena / ";70;7;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;140;87;921,2;0;0,3;8,6;0,1
21/10/2017;21:00;0,22;"Muy buena / ";0,19;1;1;Muy buena / Oso ona;3;67;"Buena / ";72;8;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;39;86;920,9;0;0,3;8,9;0,41
21/10/2017;20:00;0,18;"Muy buena / ";0,19;1;1;Muy buena / Oso ona;3;72;"Buena / ";72;9;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;54;84;920,9;0;0,3;9;1,36
21/10/2017;19:00;0,17;"Muy buena / ";0,19;1;1;Muy buena / Oso ona;3;74;"Buena / ";71;14;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;34;83;920,6;0;0,3;9,3;1,75
21/10/2017;18:00;0,17;"Muy buena / ";0,2;1;1;Muy buena / Oso ona;3;73;"Buena / ";70;12;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;31;83;920,1;0;1,4;9,7;1,72
21/10/2017;17:00;0,19;"Muy buena / ";0,21;1;2;Muy buena / Oso ona;4;73;"Buena / ";68;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;26;79;919,7;0;27,7;10,4;1,29
21/10/2017;16:00;0,18;"Muy buena / ";0,22;1;2;Muy buena / Oso ona;4;73;"Buena / ";67;12;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;356;75;919,2;0;74,6;10,9;2,37
21/10/2017;15:00;0,2;"Muy buena / ";0,23;1;2;Muy buena / Oso ona;4;72;"Buena / ";66;14;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;15;72;918,8;0;108,6;11,8;1,21
21/10/2017;14:00;0,21;"Muy buena / ";0,24;1;0;Muy buena / Oso ona;2;69;"Buena / ";63;7;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;23;75;918,4;0;186,8;12,1;1,1
21/10/2017;13:00;0,21;"Muy buena / ";0,24;1;0;Muy buena / Oso ona;2;69;"Buena / ";58;2;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;8;70;918,3;0;287,6;12,8;1,57
21/10/2017;12:00;0,23;"Muy buena / ";0,25;1;2;Muy buena / Oso ona;4;66;"Buena / ";54;4;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;17;75;918,5;0;346,8;11,7;1,13
21/10/2017;11:00;0,23;"Muy buena / ";0,25;1;1;Muy buena / Oso ona;3;62;"Buena / ";52;6;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;348;84;918,4;0;139,7;10,9;1,18
21/10/2017;10:00;0,25;"Muy buena / ";0,26;1;1;Muy buena / Oso ona;3;61;"Buena / ";50;3;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;357;92;918,2;0;122,4;10,6;1,03
21/10/2017;09:00;0,24;"Muy buena / ";0,26;1;2;Muy buena / Oso ona;4;;"Sin datos / ";49;2;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;27;93;917,7;0,3;63,8;10,9;0,65
21/10/2017;08:00;0,26;"Muy buena / ";0,27;1;0;Muy buena / Oso ona;2;62;"Buena / ";49;3;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;20;93;917;1,4;17,9;11,1;0,89
21/10/2017;07:00;0,27;"Muy buena / ";0,27;1;2;Muy buena / Oso ona;4;49;"Muy buena / ";48;4;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;6;92;916,4;0,3;3,3;12,5;0,65
21/10/2017;06:00;0,27;"Muy buena / ";0,27;1;2;Muy buena / Oso ona;4;37;"Muy buena / ";48;5;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;117;90;916;0,3;0,2;13,7;0,11
21/10/2017;05:00;0,26;"Muy buena / ";0,27;2;3;Muy buena / Oso ona;6;44;"Muy buena / ";51;2;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;108;84;915,6;0;0,2;14,7;0,35
21/10/2017;04:00;0,26;"Muy buena / ";0,26;1;2;Muy buena / Oso ona;4;49;"Muy buena / ";54;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;280;79;915,4;0;0,3;15,3;1,48
21/10/2017;03:00;0,26;"Muy buena / ";0,26;1;1;Muy buena / Oso ona;3;51;"Muy buena / ";58;5;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;243;77;915,4;0;0,2;15,7;3,07
21/10/2017;02:00;0,27;"Muy buena / ";0,26;1;2;Muy buena / Oso ona;4;51;"Muy buena / ";62;4;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;227;77;915,5;0;0,3;16,2;3,68
21/10/2017;01:00;0,28;"Muy buena / ";0,25;1;2;Muy buena / Oso ona;4;49;"Muy buena / ";65;2;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;217;81;915,4;0;0,2;16,1;2,38
20/10/2017;24:00;0,28;"Muy buena / ";0,23;1;3;Muy buena / Oso ona;5;50;"Muy buena / ";70;7;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;207;82;915,1;0;0,3;16,3;4,45
20/10/2017;23:00;0,28;"Muy buena / ";0,22;1;2;Muy buena / Oso ona;4;53;"Muy buena / ";74;12;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;215;79;914,4;0;0,3;16,7;8,45
20/10/2017;22:00;0,26;"Muy buena / ";0,21;1;3;Muy buena / Oso ona;5;58;"Muy buena / ";78;4;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;189;77;914,2;0;0,3;16,6;6,93
20/10/2017;21:00;0,24;"Muy buena / ";0,21;1;5;Muy buena / Oso ona;7;70;"Buena / ";81;5;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;184;69;914,4;0;0,3;16,5;4,15
20/10/2017;20:00;0,23;"Muy buena / ";0,21;1;5;Muy buena / Oso ona;7;80;"Buena / ";81;5;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;214;61;914,3;0;0,3;16,6;3,32
20/10/2017;19:00;0,23;"Muy buena / ";0,21;1;3;Muy buena / Oso ona;5;81;"Buena / ";80;;Sin datos / Daturik gabe;7;Muy buena / Oso ona;2;Muy buena / Oso ona;207;60;914,2;0;0,3;16,9;2,51
20/10/2017;18:00;0,17;"Muy buena / ";0,22;1;2;Muy buena / Oso ona;4;82;"Buena / ";77;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;2;Muy buena / Oso ona;215;56;913,7;0;3,9;17,5;4,07
20/10/2017;17:00;0,18;"Muy buena / ";0,24;1;2;Muy buena / Oso ona;4;85;"Buena / ";76;8;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;214;54;913,7;0;31;18,3;4,9
20/10/2017;16:00;0,19;"Muy buena / ";0,25;1;2;Muy buena / Oso ona;4;85;"Buena / ";71;8;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;214;53;913,7;0;260,8;19,1;3,41
20/10/2017;15:00;0,2;"Muy buena / ";0,27;1;3;Muy buena / Oso ona;5;83;"Buena / ";66;6;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;213;54;913,8;0;397;18,7;2,15
20/10/2017;14:00;0,22;"Muy buena / ";0,28;1;2;Muy buena / Oso ona;4;80;"Buena / ";61;3;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;217;58;913,7;0;505,2;17,8;2,42
20/10/2017;13:00;0,23;"Muy buena / ";0,29;1;2;Muy buena / Oso ona;4;72;"Buena / ";57;9;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;209;63;913,7;0;410;16,9;3,59
20/10/2017;12:00;0,27;"Muy buena / ";0,29;1;2;Muy buena / Oso ona;4;68;"Buena / ";54;6;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;200;69;913,8;0;510,8;15,8;3,99
20/10/2017;11:00;0,3;"Muy buena / ";0,29;1;2;Muy buena / Oso ona;4;58;"Muy buena / ";52;7;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;206;76;913,7;0;357,5;14,7;2,6
20/10/2017;10:00;0,3;"Muy buena / ";0,29;1;2;Muy buena / Oso ona;4;;"Sin datos / ";52;5;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;203;86;913,4;0;242,1;13;4,96
20/10/2017;09:00;0,29;"Muy buena / ";0,28;1;3;Muy buena / Oso ona;5;51;"Muy buena / ";52;6;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;196;90;912,9;0;101,2;11,8;5,01
20/10/2017;08:00;0,33;"Muy buena / ";0,28;1;21;Muy buena / Oso ona;24;48;"Muy buena / ";53;5;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;204;91;912,4;0;27,9;11,3;4,41
20/10/2017;07:00;0,31;"Muy buena / ";0,26;1;3;Muy buena / Oso ona;5;49;"Muy buena / ";54;5;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;207;92;912;0;2,5;10,9;2,2
20/10/2017;06:00;0,28;"Muy buena / ";0,25;1;3;Muy buena / Oso ona;5;51;"Muy buena / ";55;9;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;198;92;911,6;0;0,3;10,5;2,12
20/10/2017;05:00;0,27;"Muy buena / ";0,25;1;2;Muy buena / Oso ona;4;55;"Muy buena / ";56;4;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;189;91;911,4;0;0,3;10,4;1,74
20/10/2017;04:00;0,27;"Muy buena / ";0,24;1;2;Muy buena / Oso ona;4;55;"Muy buena / ";58;2;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;179;90;911,4;0;0,3;10,3;1,68
20/10/2017;03:00;0,26;"Muy buena / ";0,24;1;2;Muy buena / Oso ona;4;56;"Muy buena / ";60;5;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;208;89;911,2;0;0,3;10,2;2,71
20/10/2017;02:00;0,24;"Muy buena / ";0,23;1;2;Muy buena / Oso ona;4;54;"Muy buena / ";61;8;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;187;86;911,1;0;0,3;10,2;0,76
20/10/2017;01:00;0,24;"Muy buena / ";0,23;1;3;Muy buena / Oso ona;5;54;"Muy buena / ";63;8;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;158;82;911,4;0;0,3;10,6;1,46
