Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA
01/06/2017;09:00;6;17;Muy buena / Oso ona;25;41;"Muy buena / ";17;3;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona
01/06/2017;08:00;15;25;Muy buena / Oso ona;48;17;"Muy buena / ";15;19;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
01/06/2017;07:00;8;23;Muy buena / Oso ona;36;12;"Muy buena / ";15;20;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona
01/06/2017;06:00;3;11;Muy buena / Oso ona;16;11;"Muy buena / ";15;16;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
01/06/2017;05:00;2;9;Muy buena / Oso ona;12;8;"Muy buena / ";21;17;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona
01/06/2017;04:00;1;8;Muy buena / Oso ona;9;10;"Muy buena / ";29;15;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona
01/06/2017;03:00;0;6;Muy buena / Oso ona;6;13;"Muy buena / ";39;15;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
01/06/2017;02:00;0;6;Muy buena / Oso ona;6;22;"Muy buena / ";48;17;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
01/06/2017;01:00;0;6;Muy buena / Oso ona;6;26;"Muy buena / ";56;14;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona
31/05/2017;24:00;0;6;Muy buena / Oso ona;6;;"Sin datos / ";65;14;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
31/05/2017;23:00;0;7;Muy buena / Oso ona;7;38;"Muy buena / ";66;14;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona
31/05/2017;22:00;0;8;Muy buena / Oso ona;8;48;"Muy buena / ";68;18;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona
31/05/2017;21:00;0;8;Muy buena / Oso ona;9;56;"Muy buena / ";74;19;Muy buena / Oso ona;9;Muy buena / Oso ona;7;Muy buena / Oso ona
31/05/2017;20:00;0;7;Muy buena / Oso ona;7;66;"Buena / ";78;20;Muy buena / Oso ona;8;Muy buena / Oso ona;10;Muy buena / Oso ona
31/05/2017;19:00;0;9;Muy buena / Oso ona;10;70;"Buena / ";79;17;Muy buena / Oso ona;9;Muy buena / Oso ona;16;Muy buena / Oso ona
31/05/2017;18:00;1;10;Muy buena / Oso ona;11;71;"Buena / ";79;19;Muy buena / Oso ona;8;Muy buena / Oso ona;18;Muy buena / Oso ona
31/05/2017;17:00;1;8;Muy buena / Oso ona;10;76;"Buena / ";77;22;Muy buena / Oso ona;10;Muy buena / Oso ona;17;Muy buena / Oso ona
31/05/2017;16:00;1;14;Muy buena / Oso ona;16;77;"Buena / ";72;24;Muy buena / Oso ona;9;Muy buena / Oso ona;14;Muy buena / Oso ona
31/05/2017;15:00;1;13;Muy buena / Oso ona;15;80;"Buena / ";66;25;Muy buena / Oso ona;8;Muy buena / Oso ona;10;Muy buena / Oso ona
31/05/2017;14:00;0;7;Muy buena / Oso ona;8;96;"Buena / ";58;30;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona
31/05/2017;13:00;0;7;Muy buena / Oso ona;8;85;"Buena / ";47;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;4;Muy buena / Oso ona
31/05/2017;12:00;0;6;Muy buena / Oso ona;7;76;"Buena / ";39;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;4;Muy buena / Oso ona
31/05/2017;11:00;0;6;Muy buena / Oso ona;6;72;"Buena / ";32;;Sin datos / Daturik gabe;5;Muy buena / Oso ona;4;Muy buena / Oso ona
31/05/2017;10:00;1;8;Muy buena / Oso ona;10;56;"Muy buena / ";25;;Sin datos / Daturik gabe;8;Muy buena / Oso ona;5;Muy buena / Oso ona
31/05/2017;09:00;4;14;Muy buena / Oso ona;21;36;"Muy buena / ";21;;Sin datos / Daturik gabe;12;Muy buena / Oso ona;5;Muy buena / Oso ona
31/05/2017;08:00;6;22;Muy buena / Oso ona;32;24;"Muy buena / ";21;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;5;Muy buena / Oso ona
31/05/2017;07:00;4;15;Muy buena / Oso ona;21;15;"Muy buena / ";20;;Sin datos / Daturik gabe;16;Muy buena / Oso ona;5;Muy buena / Oso ona
31/05/2017;06:00;1;11;Muy buena / Oso ona;13;13;"Muy buena / ";21;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;5;Muy buena / Oso ona
31/05/2017;05:00;0;8;Muy buena / Oso ona;8;16;"Muy buena / ";26;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;5;Muy buena / Oso ona
31/05/2017;04:00;0;6;Muy buena / Oso ona;6;20;"Muy buena / ";31;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;6;Muy buena / Oso ona
31/05/2017;03:00;0;6;Muy buena / Oso ona;6;20;"Muy buena / ";35;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;6;Muy buena / Oso ona
31/05/2017;02:00;0;6;Muy buena / Oso ona;6;26;"Muy buena / ";40;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;7;Muy buena / Oso ona
31/05/2017;01:00;0;6;Muy buena / Oso ona;6;31;"Muy buena / ";46;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;7;Muy buena / Oso ona
30/05/2017;24:00;0;7;Muy buena / Oso ona;7;;"Sin datos / ";51;;Sin datos / Daturik gabe;10;Muy buena / Oso ona;8;Muy buena / Oso ona
30/05/2017;23:00;0;8;Muy buena / Oso ona;8;35;"Muy buena / ";53;16;Muy buena / Oso ona;6;Muy buena / Oso ona;9;Muy buena / Oso ona
30/05/2017;22:00;0;10;Muy buena / Oso ona;10;44;"Muy buena / ";56;14;Muy buena / Oso ona;7;Muy buena / Oso ona;12;Muy buena / Oso ona
30/05/2017;21:00;0;17;Muy buena / Oso ona;17;44;"Muy buena / ";59;22;Muy buena / Oso ona;2;Muy buena / Oso ona;18;Muy buena / Oso ona
30/05/2017;20:00;0;21;Muy buena / Oso ona;21;43;"Muy buena / ";61;22;Muy buena / Oso ona;1;Muy buena / Oso ona;22;Muy buena / Oso ona
30/05/2017;19:00;1;19;Muy buena / Oso ona;21;52;"Muy buena / ";64;18;Muy buena / Oso ona;3;Muy buena / Oso ona;27;Muy buena / Oso ona
30/05/2017;18:00;1;17;Muy buena / Oso ona;19;59;"Muy buena / ";66;12;Muy buena / Oso ona;30;Buena / Ona;32;Muy buena / Oso ona
30/05/2017;17:00;1;14;Muy buena / Oso ona;17;65;"Buena / ";67;25;Muy buena / Oso ona;20;Muy buena / Oso ona;23;Muy buena / Oso ona
30/05/2017;16:00;1;14;Muy buena / Oso ona;16;66;"Buena / ";66;21;Muy buena / Oso ona;13;Muy buena / Oso ona;24;Muy buena / Oso ona
30/05/2017;15:00;1;12;Muy buena / Oso ona;14;72;"Buena / ";65;16;Muy buena / Oso ona;12;Muy buena / Oso ona;24;Muy buena / Oso ona
30/05/2017;14:00;1;14;Muy buena / Oso ona;16;70;"Buena / ";61;15;Muy buena / Oso ona;9;Muy buena / Oso ona;24;Muy buena / Oso ona
30/05/2017;13:00;1;12;Muy buena / Oso ona;13;63;"Buena / ";57;15;Muy buena / Oso ona;8;Muy buena / Oso ona;12;Muy buena / Oso ona
30/05/2017;12:00;1;10;Muy buena / Oso ona;11;66;"Buena / ";55;12;Muy buena / Oso ona;8;Muy buena / Oso ona;9;Muy buena / Oso ona
30/05/2017;11:00;1;9;Muy buena / Oso ona;11;67;"Buena / ";53;3;Muy buena / Oso ona;1;Muy buena / Oso ona;6;Muy buena / Oso ona
30/05/2017;10:00;0;10;Muy buena / Oso ona;10;64;"Buena / ";53;2;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona
30/05/2017;09:00;0;10;Muy buena / Oso ona;10;62;"Buena / ";54;5;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona
30/05/2017;08:00;1;9;Muy buena / Oso ona;10;54;"Muy buena / ";54;14;Muy buena / Oso ona;28;Buena / Ona;4;Muy buena / Oso ona
30/05/2017;07:00;0;13;Muy buena / Oso ona;13;44;"Muy buena / ";54;11;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona
30/05/2017;06:00;0;11;Muy buena / Oso ona;11;39;"Muy buena / ";56;15;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
30/05/2017;05:00;0;6;Muy buena / Oso ona;6;44;"Muy buena / ";60;22;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona
30/05/2017;04:00;0;5;Muy buena / Oso ona;5;48;"Muy buena / ";62;24;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona
30/05/2017;03:00;0;4;Muy buena / Oso ona;4;69;"Buena / ";64;17;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona
30/05/2017;02:00;0;4;Muy buena / Oso ona;4;68;"Buena / ";63;14;Muy buena / Oso ona;1;Muy buena / Oso ona;5;Muy buena / Oso ona
30/05/2017;01:00;0;2;Muy buena / Oso ona;2;65;"Buena / ";63;11;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;24:00;0;2;Muy buena / Oso ona;2;;"Sin datos / ";65;10;Muy buena / Oso ona;35;Buena / Ona;4;Muy buena / Oso ona
29/05/2017;23:00;0;2;Muy buena / Oso ona;2;77;"Buena / ";66;13;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
29/05/2017;22:00;0;4;Muy buena / Oso ona;4;65;"Buena / ";66;22;Muy buena / Oso ona;13;Muy buena / Oso ona;5;Muy buena / Oso ona
29/05/2017;21:00;0;8;Muy buena / Oso ona;8;55;"Muy buena / ";68;29;Muy buena / Oso ona;15;Muy buena / Oso ona;6;Muy buena / Oso ona
29/05/2017;20:00;0;12;Muy buena / Oso ona;12;59;"Muy buena / ";69;23;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
29/05/2017;19:00;0;11;Muy buena / Oso ona;11;63;"Buena / ";69;18;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;18:00;0;9;Muy buena / Oso ona;9;72;"Buena / ";69;5;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;17:00;0;7;Muy buena / Oso ona;7;76;"Buena / ";67;2;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;16:00;1;9;Muy buena / Oso ona;9;70;"Buena / ";63;10;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;15:00;0;8;Muy buena / Oso ona;8;71;"Buena / ";59;4;Muy buena / Oso ona;2;Muy buena / Oso ona;5;Muy buena / Oso ona
29/05/2017;14:00;0;6;Muy buena / Oso ona;6;77;"Buena / ";53;24;Muy buena / Oso ona;11;Muy buena / Oso ona;6;Muy buena / Oso ona
29/05/2017;13:00;1;15;Muy buena / Oso ona;16;67;"Buena / ";47;65;Mejorable / Hobetzeko modukoa;17;Muy buena / Oso ona;8;Muy buena / Oso ona
29/05/2017;12:00;2;20;Muy buena / Oso ona;23;54;"Muy buena / ";42;35;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
29/05/2017;11:00;2;14;Muy buena / Oso ona;18;66;"Buena / ";39;2;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona
29/05/2017;10:00;4;19;Muy buena / Oso ona;25;54;"Muy buena / ";35;2;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;09:00;2;16;Muy buena / Oso ona;19;46;"Muy buena / ";33;2;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;08:00;5;17;Muy buena / Oso ona;24;33;"Muy buena / ";31;5;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;07:00;1;17;Muy buena / Oso ona;19;26;"Muy buena / ";31;12;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;06:00;0;14;Muy buena / Oso ona;14;29;"Muy buena / ";32;15;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;05:00;0;13;Muy buena / Oso ona;13;30;"Muy buena / ";34;15;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;04:00;0;12;Muy buena / Oso ona;12;28;"Muy buena / ";37;20;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
29/05/2017;03:00;0;9;Muy buena / Oso ona;9;32;"Muy buena / ";42;22;Muy buena / Oso ona;15;Muy buena / Oso ona;5;Muy buena / Oso ona
29/05/2017;02:00;0;10;Muy buena / Oso ona;10;36;"Muy buena / ";46;38;Muy buena / Oso ona;20;Muy buena / Oso ona;5;Muy buena / Oso ona
29/05/2017;01:00;0;13;Muy buena / Oso ona;13;31;"Muy buena / ";49;36;Muy buena / Oso ona;22;Muy buena / Oso ona;5;Muy buena / Oso ona
28/05/2017;24:00;0;17;Muy buena / Oso ona;17;33;"Muy buena / ";54;27;Muy buena / Oso ona;19;Muy buena / Oso ona;6;Muy buena / Oso ona
28/05/2017;23:00;0;18;Muy buena / Oso ona;18;36;"Muy buena / ";56;35;Muy buena / Oso ona;20;Muy buena / Oso ona;6;Muy buena / Oso ona
28/05/2017;22:00;0;19;Muy buena / Oso ona;19;37;"Muy buena / ";64;46;Buena / Ona;21;Muy buena / Oso ona;7;Muy buena / Oso ona
28/05/2017;21:00;0;16;Muy buena / Oso ona;16;50;"Muy buena / ";70;41;Buena / Ona;21;Muy buena / Oso ona;7;Muy buena / Oso ona
28/05/2017;20:00;0;13;Muy buena / Oso ona;13;58;"Muy buena / ";73;36;Muy buena / Oso ona;22;Muy buena / Oso ona;8;Muy buena / Oso ona
28/05/2017;19:00;0;12;Muy buena / Oso ona;12;65;"Buena / ";75;30;Muy buena / Oso ona;23;Muy buena / Oso ona;7;Muy buena / Oso ona
28/05/2017;18:00;0;12;Muy buena / Oso ona;12;62;"Buena / ";75;41;Buena / Ona;21;Muy buena / Oso ona;7;Muy buena / Oso ona
28/05/2017;17:00;1;17;Muy buena / Oso ona;18;60;"Muy buena / ";78;48;Buena / Ona;16;Muy buena / Oso ona;7;Muy buena / Oso ona
28/05/2017;16:00;1;18;Muy buena / Oso ona;20;;"Sin datos / ";69;45;Buena / Ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
28/05/2017;15:00;0;9;Muy buena / Oso ona;9;88;"Buena / ";60;19;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
28/05/2017;14:00;0;10;Muy buena / Oso ona;10;89;"Buena / ";49;17;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona
28/05/2017;13:00;1;12;Muy buena / Oso ona;13;85;"Buena / ";38;14;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
28/05/2017;12:00;1;10;Muy buena / Oso ona;11;81;"Buena / ";27;3;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona
28/05/2017;11:00;1;11;Muy buena / Oso ona;13;71;"Buena / ";18;2;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
28/05/2017;10:00;2;12;Muy buena / Oso ona;14;;"Sin datos / ";11;30;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona
28/05/2017;09:00;4;13;Muy buena / Oso ona;19;24;"Muy buena / ";11;21;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
28/05/2017;08:00;4;14;Muy buena / Oso ona;19;15;"Muy buena / ";11;20;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona
28/05/2017;07:00;3;13;Muy buena / Oso ona;17;10;"Muy buena / ";11;22;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
28/05/2017;06:00;1;11;Muy buena / Oso ona;14;9;"Muy buena / ";;21;Muy buena / Oso ona;15;Muy buena / Oso ona;3;Muy buena / Oso ona
28/05/2017;05:00;1;12;Muy buena / Oso ona;14;7;"Muy buena / ";;19;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona
28/05/2017;04:00;1;13;Muy buena / Oso ona;14;9;"Muy buena / ";;26;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona
28/05/2017;03:00;1;18;Muy buena / Oso ona;19;12;"Muy buena / ";;26;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona
28/05/2017;02:00;0;22;Muy buena / Oso ona;22;14;"Muy buena / ";;23;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona
28/05/2017;01:00;0;20;Muy buena / Oso ona;20;18;"Muy buena / ";;13;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;24:00;0;17;Muy buena / Oso ona;17;;"Sin datos / ";;7;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;23:00;0;11;Muy buena / Oso ona;11;;"Sin datos / ";;14;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;22:00;0;7;Muy buena / Oso ona;7;;"Sin datos / ";;45;Buena / Ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;21:00;0;8;Muy buena / Oso ona;8;;"Sin datos / ";;2;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;20:00;0;14;Muy buena / Oso ona;15;;"Sin datos / ";;5;Muy buena / Oso ona;18;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;19:00;0;21;Muy buena / Oso ona;21;;"Sin datos / ";;56;Buena / Ona;17;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;18:00;0;18;Muy buena / Oso ona;18;;"Sin datos / ";;120;Mejorable / Hobetzeko modukoa;16;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;17:00;1;19;Muy buena / Oso ona;20;;"Sin datos / ";79;73;Mejorable / Hobetzeko modukoa;11;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;16:00;0;18;Muy buena / Oso ona;19;;"Sin datos / ";73;37;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;15:00;0;13;Muy buena / Oso ona;13;111;"Buena / ";68;28;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;14:00;0;12;Muy buena / Oso ona;12;105;"Buena / ";58;33;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;13:00;0;11;Muy buena / Oso ona;11;87;"Buena / ";51;24;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;12:00;1;10;Muy buena / Oso ona;12;85;"Buena / ";46;10;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;11:00;2;14;Muy buena / Oso ona;16;82;"Buena / ";41;3;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;10:00;5;24;Muy buena / Oso ona;32;55;"Muy buena / ";37;2;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;09:00;5;22;Muy buena / Oso ona;30;38;"Muy buena / ";35;11;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;08:00;2;14;Muy buena / Oso ona;18;37;"Muy buena / ";34;21;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;07:00;1;15;Muy buena / Oso ona;17;31;"Muy buena / ";35;22;Muy buena / Oso ona;17;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;06:00;0;7;Muy buena / Oso ona;7;33;"Muy buena / ";36;23;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;05:00;0;8;Muy buena / Oso ona;8;33;"Muy buena / ";37;25;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona
27/05/2017;04:00;0;10;Muy buena / Oso ona;10;43;"Muy buena / ";41;30;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;03:00;0;8;Muy buena / Oso ona;8;41;"Muy buena / ";48;25;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;02:00;0;9;Muy buena / Oso ona;9;35;"Muy buena / ";57;24;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
27/05/2017;01:00;0;8;Muy buena / Oso ona;8;25;"Muy buena / ";70;27;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona
26/05/2017;24:00;0;8;Muy buena / Oso ona;8;;"Sin datos / ";84;19;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;23:00;0;9;Muy buena / Oso ona;9;36;"Muy buena / ";97;15;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;22:00;0;8;Muy buena / Oso ona;8;42;"Muy buena / ";109;20;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;21:00;0;9;Muy buena / Oso ona;9;54;"Muy buena / ";117;32;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;20:00;0;11;Muy buena / Oso ona;11;77;"Buena / ";121;39;Muy buena / Oso ona;16;Muy buena / Oso ona;5;Muy buena / Oso ona
26/05/2017;19:00;0;9;Muy buena / Oso ona;9;99;"Buena / ";121;54;Buena / Ona;19;Muy buena / Oso ona;6;Muy buena / Oso ona
26/05/2017;18:00;0;10;Muy buena / Oso ona;10;114;"Buena / ";118;53;Buena / Ona;28;Buena / Ona;10;Muy buena / Oso ona
26/05/2017;17:00;0;12;Muy buena / Oso ona;12;134;"Mejorable / ";109;35;Muy buena / Oso ona;22;Muy buena / Oso ona;21;Muy buena / Oso ona
26/05/2017;16:00;0;14;Muy buena / Oso ona;14;138;"Mejorable / ";96;48;Buena / Ona;26;Buena / Ona;14;Muy buena / Oso ona
26/05/2017;15:00;0;13;Muy buena / Oso ona;13;141;"Mejorable / ";81;50;Buena / Ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
26/05/2017;14:00;0;8;Muy buena / Oso ona;8;131;"Mejorable / ";66;28;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;13:00;0;4;Muy buena / Oso ona;4;111;"Buena / ";54;15;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;12:00;0;7;Muy buena / Oso ona;7;103;"Buena / ";44;12;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;11:00;0;5;Muy buena / Oso ona;5;96;"Buena / ";36;2;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;10:00;2;16;Muy buena / Oso ona;19;80;"Buena / ";30;4;Muy buena / Oso ona;15;Muy buena / Oso ona;3;Muy buena / Oso ona
26/05/2017;09:00;7;29;Muy buena / Oso ona;39;51;"Muy buena / ";29;2;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;08:00;16;35;Muy buena / Oso ona;60;28;"Muy buena / ";34;7;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;07:00;7;21;Muy buena / Oso ona;31;21;"Muy buena / ";36;13;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;06:00;3;16;Muy buena / Oso ona;21;15;"Muy buena / ";39;12;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;05:00;0;14;Muy buena / Oso ona;14;18;"Muy buena / ";57;12;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona
26/05/2017;04:00;0;8;Muy buena / Oso ona;8;27;"Muy buena / ";74;15;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona
26/05/2017;03:00;0;7;Muy buena / Oso ona;7;33;"Muy buena / ";92;15;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
26/05/2017;02:00;0;5;Muy buena / Oso ona;5;41;"Muy buena / ";109;20;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona
26/05/2017;01:00;0;4;Muy buena / Oso ona;4;56;"Muy buena / ";126;29;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona
25/05/2017;24:00;0;4;Muy buena / Oso ona;4;;"Sin datos / ";142;58;Buena / Ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona
25/05/2017;23:00;0;5;Muy buena / Oso ona;5;102;"Buena / ";147;44;Buena / Ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
25/05/2017;22:00;0;5;Muy buena / Oso ona;5;125;"Mejorable / ";149;20;Muy buena / Oso ona;15;Muy buena / Oso ona;6;Muy buena / Oso ona
25/05/2017;21:00;0;7;Muy buena / Oso ona;7;128;"Mejorable / ";149;32;Muy buena / Oso ona;16;Muy buena / Oso ona;8;Muy buena / Oso ona
25/05/2017;20:00;0;9;Muy buena / Oso ona;9;133;"Mejorable / ";148;41;Buena / Ona;13;Muy buena / Oso ona;8;Muy buena / Oso ona
25/05/2017;19:00;0;10;Muy buena / Oso ona;10;141;"Mejorable / ";150;32;Muy buena / Oso ona;14;Muy buena / Oso ona;16;Muy buena / Oso ona
25/05/2017;18:00;0;13;Muy buena / Oso ona;13;158;"Mejorable / ";152;29;Muy buena / Oso ona;16;Muy buena / Oso ona;27;Muy buena / Oso ona
25/05/2017;17:00;0;16;Muy buena / Oso ona;16;169;"Mejorable / ";140;39;Muy buena / Oso ona;23;Muy buena / Oso ona;42;Muy buena / Oso ona
25/05/2017;16:00;0;17;Muy buena / Oso ona;17;174;"Mejorable / ";119;35;Muy buena / Oso ona;20;Muy buena / Oso ona;58;Muy buena / Oso ona
25/05/2017;15:00;0;15;Muy buena / Oso ona;16;166;"Mejorable / ";95;19;Muy buena / Oso ona;9;Muy buena / Oso ona;28;Muy buena / Oso ona
25/05/2017;14:00;0;5;Muy buena / Oso ona;5;126;"Mejorable / ";69;29;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
25/05/2017;13:00;0;4;Muy buena / Oso ona;4;119;"Buena / ";49;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
25/05/2017;12:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";31;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
25/05/2017;11:00;0;9;Muy buena / Oso ona;9;106;"Buena / ";28;16;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
