Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);Ortoxileno (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;Tolueno (µg/m3)
21/08/2017;15:00;;0,18;"Muy buena / ";0,18;;5;10;Muy buena / Oso ona;18;106;"Buena / ";65;;29;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona;
21/08/2017;14:00;;0,2;"Muy buena / ";;;5;11;Muy buena / Oso ona;18;95;"Buena / ";52;;29;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona;
21/08/2017;13:00;0,11;0,19;"Muy buena / ";;0,18;5;12;Muy buena / Oso ona;19;84;"Buena / ";40;0,99;25;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;0,81
21/08/2017;12:00;0,14;;"Sin datos / ";;0,13;4;10;Muy buena / Oso ona;17;77;"Buena / ";30;1,01;29;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;0,73
21/08/2017;11:00;0,26;;"Sin datos / ";;0,19;6;17;Muy buena / Oso ona;25;67;"Buena / ";21;1,37;23;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;1,16
21/08/2017;10:00;0,39;0,14;"Muy buena / ";;0,3;8;25;Muy buena / Oso ona;37;52;"Muy buena / ";14;1,63;23;Muy buena / Oso ona;3;Muy buena / Oso ona;5;Muy buena / Oso ona;1,45
21/08/2017;09:00;0,49;0,2;"Muy buena / ";;0,69;20;33;Muy buena / Oso ona;63;28;"Muy buena / ";7;2,6;23;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;2,71
21/08/2017;08:00;0,58;0,2;"Muy buena / ";;0,68;44;39;Muy buena / Oso ona;106;9;"Muy buena / ";5;2,38;23;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona;3,26
21/08/2017;07:00;0,33;;"Sin datos / ";;0,17;31;23;Muy buena / Oso ona;69;4;"Muy buena / ";5;1;25;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona;1,79
21/08/2017;06:00;0,29;;"Sin datos / ";;0,17;27;21;Muy buena / Oso ona;63;1;"Muy buena / ";5;0,96;17;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;1,56
21/08/2017;05:00;0,22;;"Sin datos / ";0,21;0,18;6;18;Muy buena / Oso ona;27;2;"Muy buena / ";8;1,11;17;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona;1,51
21/08/2017;04:00;0,27;;"Sin datos / ";0,22;0,18;3;16;Muy buena / Oso ona;21;4;"Muy buena / ";11;0,92;17;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;1,47
21/08/2017;03:00;0,37;0,14;"Muy buena / ";0,22;0,18;2;14;Muy buena / Oso ona;17;;"Sin datos / ";18;0,95;17;Muy buena / Oso ona;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;1,53
21/08/2017;02:00;0,43;0,17;"Muy buena / ";0,22;0,18;3;21;Muy buena / Oso ona;26;4;"Muy buena / ";23;1,05;15;Muy buena / Oso ona;3;Muy buena / Oso ona;5;Muy buena / Oso ona;1,65
21/08/2017;01:00;0,56;0,16;"Muy buena / ";0,22;0,18;3;24;Muy buena / Oso ona;28;8;"Muy buena / ";30;0,82;14;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;1,47
20/08/2017;24:00;0,44;0,25;"Muy buena / ";0,21;0,18;2;25;Muy buena / Oso ona;29;10;"Muy buena / ";37;0,87;13;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;1,59
20/08/2017;23:00;0,23;0,26;"Muy buena / ";0,19;0,18;2;30;Muy buena / Oso ona;34;8;"Muy buena / ";44;0,85;12;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona;1,1
20/08/2017;22:00;0,63;0,28;"Muy buena / ";0,18;0,17;2;22;Muy buena / Oso ona;25;19;"Muy buena / ";51;0,65;11;Muy buena / Oso ona;3;Muy buena / Oso ona;5;Muy buena / Oso ona;1
20/08/2017;21:00;0,66;0,27;"Muy buena / ";0,16;0,16;2;22;Muy buena / Oso ona;25;25;"Muy buena / ";57;0,59;17;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;0,68
20/08/2017;20:00;25,14;0,23;"Muy buena / ";0,14;33,88;2;12;Muy buena / Oso ona;15;49;"Muy buena / ";63;33,89;11;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona;29,59
20/08/2017;19:00;31,33;0,17;"Muy buena / ";0,13;42,48;3;7;Muy buena / Oso ona;11;59;"Muy buena / ";65;42,45;17;Muy buena / Oso ona;2;Muy buena / Oso ona;5;Muy buena / Oso ona;37,03
20/08/2017;18:00;0,41;0,14;"Muy buena / ";0,12;0,14;3;6;Muy buena / Oso ona;10;62;"Buena / ";65;0,32;27;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;0,3
20/08/2017;17:00;0,17;0,11;"Muy buena / ";;0,14;3;5;Muy buena / Oso ona;10;66;"Buena / ";65;0,11;21;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;0,18
20/08/2017;16:00;0,16;0,11;"Muy buena / ";;0,13;4;5;Muy buena / Oso ona;11;65;"Buena / ";61;0,32;20;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;0,27
20/08/2017;15:00;;0,11;"Muy buena / ";;;3;4;Muy buena / Oso ona;10;66;"Buena / ";55;;22;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;
20/08/2017;14:00;;0,13;"Muy buena / ";;;3;4;Muy buena / Oso ona;9;66;"Buena / ";47;;22;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;
20/08/2017;13:00;0,16;0,14;"Muy buena / ";;0,15;3;4;Muy buena / Oso ona;9;69;"Buena / ";39;0,12;20;Muy buena / Oso ona;1;Muy buena / Oso ona;5;Muy buena / Oso ona;0,4
20/08/2017;12:00;0,17;;"Sin datos / ";;0,15;3;5;Muy buena / Oso ona;9;67;"Buena / ";31;0,65;18;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona;0,44
20/08/2017;11:00;0,17;;"Sin datos / ";;0,16;3;4;Muy buena / Oso ona;8;59;"Muy buena / ";23;0,52;18;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;0,41
20/08/2017;10:00;0,33;;"Sin datos / ";;0,16;3;6;Muy buena / Oso ona;11;58;"Muy buena / ";16;0,69;16;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;0,82
20/08/2017;09:00;0,37;0,15;"Muy buena / ";;0,24;8;16;Muy buena / Oso ona;29;36;"Muy buena / ";10;1,22;29;Muy buena / Oso ona;16;Muy buena / Oso ona;5;Muy buena / Oso ona;2,07
20/08/2017;08:00;0,34;0,15;"Muy buena / ";;0,18;11;18;Muy buena / Oso ona;35;15;"Muy buena / ";7;0,84;22;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona;1,88
20/08/2017;07:00;0,24;;"Sin datos / ";;0,18;10;12;Muy buena / Oso ona;28;5;"Muy buena / ";6;0,88;15;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;1,96
20/08/2017;06:00;0,2;;"Sin datos / ";;0,18;8;12;Muy buena / Oso ona;23;2;"Muy buena / ";9;0,97;17;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona;1,19
20/08/2017;05:00;0,21;;"Sin datos / ";;0,18;3;9;Muy buena / Oso ona;13;4;"Muy buena / ";13;0,89;17;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;1,24
20/08/2017;04:00;0,61;;"Sin datos / ";;0,18;3;11;Muy buena / Oso ona;16;4;"Muy buena / ";18;0,75;13;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona;1,43
20/08/2017;03:00;0,59;;"Sin datos / ";0,21;0,19;2;11;Muy buena / Oso ona;15;6;"Muy buena / ";25;0,73;11;Muy buena / Oso ona;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;1,65
20/08/2017;02:00;0,47;0,13;"Muy buena / ";0,21;0,18;2;12;Muy buena / Oso ona;15;;"Sin datos / ";33;0,65;;Sin datos / Daturik gabe;5;Muy buena / Oso ona;4;Muy buena / Oso ona;1,25
20/08/2017;01:00;0,32;;"Sin datos / ";0,21;0,19;2;13;Muy buena / Oso ona;16;12;"Muy buena / ";36;0,98;;Sin datos / Daturik gabe;6;Muy buena / Oso ona;4;Muy buena / Oso ona;1,98
19/08/2017;24:00;0,24;0,21;"Muy buena / ";0,2;0,19;2;16;Muy buena / Oso ona;19;11;"Muy buena / ";42;0,61;12;Muy buena / Oso ona;3;Muy buena / Oso ona;5;Muy buena / Oso ona;1,24
19/08/2017;23:00;0,23;0,25;"Muy buena / ";0,19;0,19;2;10;Muy buena / Oso ona;13;22;"Muy buena / ";48;0,31;9;Muy buena / Oso ona;3;Muy buena / Oso ona;5;Muy buena / Oso ona;0,65
19/08/2017;22:00;0,76;0,24;"Muy buena / ";0,17;0,18;2;8;Muy buena / Oso ona;11;32;"Muy buena / ";54;0,61;10;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona;0,8
19/08/2017;21:00;0,65;0,23;"Muy buena / ";0,16;0,18;2;9;Muy buena / Oso ona;11;42;"Muy buena / ";59;0,4;12;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona;0,54
19/08/2017;20:00;0,17;0,22;"Muy buena / ";0,15;0,16;2;10;Muy buena / Oso ona;13;53;"Muy buena / ";62;0,26;17;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;0,45
19/08/2017;19:00;0,38;0,18;"Muy buena / ";0,15;0,14;3;7;Muy buena / Oso ona;12;56;"Muy buena / ";63;0,32;14;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;0,5
19/08/2017;18:00;0,41;0,14;"Muy buena / ";0,14;0,13;3;5;Muy buena / Oso ona;10;58;"Muy buena / ";64;0,1;16;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;0,51
19/08/2017;17:00;0,76;0,13;"Muy buena / ";0,15;0,13;3;5;Muy buena / Oso ona;10;60;"Muy buena / ";64;0,1;22;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;0,47
19/08/2017;16:00;0,19;0,12;"Muy buena / ";0,15;0,12;3;4;Muy buena / Oso ona;10;61;"Buena / ";62;0,58;19;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;0,48
19/08/2017;15:00;;0,14;"Muy buena / ";0,16;;3;4;Muy buena / Oso ona;9;67;"Buena / ";58;;21;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;
19/08/2017;14:00;;0,16;"Muy buena / ";0,17;;3;4;Muy buena / Oso ona;9;71;"Buena / ";51;;20;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;
19/08/2017;13:00;0,14;0,17;"Muy buena / ";0,17;0,13;3;4;Muy buena / Oso ona;9;70;"Buena / ";44;0,32;15;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;0,5
19/08/2017;12:00;0,16;0,15;"Muy buena / ";0,16;0,15;3;6;Muy buena / Oso ona;10;64;"Buena / ";39;1,01;13;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;0,53
19/08/2017;11:00;0,17;0,13;"Muy buena / ";0,16;0,16;3;5;Muy buena / Oso ona;10;58;"Muy buena / ";35;0,68;11;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona;0,55
19/08/2017;10:00;0,19;0,18;"Muy buena / ";0,17;0,17;3;5;Muy buena / Oso ona;9;57;"Muy buena / ";32;0,56;9;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;0,87
19/08/2017;09:00;0,24;0,18;"Muy buena / ";0,16;0,17;3;9;Muy buena / Oso ona;13;50;"Muy buena / ";28;0,88;10;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;1,59
19/08/2017;08:00;0,27;0,19;"Muy buena / ";0,16;0,18;4;19;Muy buena / Oso ona;26;27;"Muy buena / ";24;1,22;8;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;1,96
19/08/2017;07:00;0,2;0,19;"Muy buena / ";0,18;0,18;8;25;Muy buena / Oso ona;37;9;"Muy buena / ";24;0,93;12;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;1,65
19/08/2017;06:00;0,2;0,16;"Muy buena / ";0,21;0,17;2;16;Muy buena / Oso ona;20;20;"Muy buena / ";26;0,87;13;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona;1,17
19/08/2017;05:00;0,22;0,15;"Muy buena / ";0,23;0,17;2;10;Muy buena / Oso ona;13;28;"Muy buena / ";29;0,92;9;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;1,39
19/08/2017;04:00;0,18;0,14;"Muy buena / ";0,25;0,17;2;11;Muy buena / Oso ona;14;28;"Muy buena / ";33;0,86;15;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;1,31
19/08/2017;03:00;0,19;0,15;"Muy buena / ";0,27;0,17;2;7;Muy buena / Oso ona;11;37;"Muy buena / ";38;0,96;18;Muy buena / Oso ona;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;1,23
19/08/2017;02:00;0,19;0,17;"Muy buena / ";0,3;0,17;2;12;Muy buena / Oso ona;15;22;"Muy buena / ";41;0,91;23;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;1,11
19/08/2017;01:00;0,23;0,17;"Muy buena / ";0,32;0,18;2;12;Muy buena / Oso ona;15;;"Sin datos / ";48;0,75;17;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;1,09
18/08/2017;24:00;0,21;0,36;"Muy buena / ";0,33;0,18;2;16;Muy buena / Oso ona;19;23;"Muy buena / ";51;0,81;12;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;1,37
18/08/2017;23:00;0,25;0,38;"Muy buena / ";0,32;0,18;1;17;Muy buena / Oso ona;20;24;"Muy buena / ";56;0,86;9;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;0,88
18/08/2017;22:00;0,2;0,34;"Muy buena / ";0,31;0,17;2;9;Muy buena / Oso ona;12;41;"Muy buena / ";60;0,61;11;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona;0,87
18/08/2017;21:00;0,19;0,33;"Muy buena / ";0,31;0,17;2;9;Muy buena / Oso ona;12;55;"Muy buena / ";61;0,55;9;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;0,76
18/08/2017;20:00;0,17;0,3;"Muy buena / ";0,31;0,15;2;10;Muy buena / Oso ona;13;61;"Buena / ";60;0,58;9;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;0,75
18/08/2017;19:00;0,16;0,34;"Muy buena / ";0,3;0,14;3;13;Muy buena / Oso ona;17;64;"Buena / ";59;0,8;8;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona;0,76
18/08/2017;18:00;0,15;0,35;"Muy buena / ";0,29;0,14;3;11;Muy buena / Oso ona;15;67;"Buena / ";56;0,47;;Sin datos / Daturik gabe;0;Muy buena / Oso ona;4;Muy buena / Oso ona;0,59
18/08/2017;17:00;0,16;0,25;"Muy buena / ";0,3;0,15;3;6;Muy buena / Oso ona;10;69;"Buena / ";49;0,56;;Sin datos / Daturik gabe;0;Muy buena / Oso ona;4;Muy buena / Oso ona;0,67
18/08/2017;16:00;0,17;0,29;"Muy buena / ";0,32;0,16;3;7;Muy buena / Oso ona;11;65;"Buena / ";41;0,58;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;4;Muy buena / Oso ona;0,78
18/08/2017;15:00;;0,31;"Muy buena / ";0,33;;3;8;Muy buena / Oso ona;12;57;"Muy buena / ";33;;20;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;
18/08/2017;14:00;;0,31;"Muy buena / ";0,34;;3;10;Muy buena / Oso ona;15;52;"Muy buena / ";27;;24;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona;
18/08/2017;13:00;0,21;0,29;"Muy buena / ";0,34;0,15;4;13;Muy buena / Oso ona;19;47;"Muy buena / ";20;1,08;24;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona;1,1
18/08/2017;12:00;0,3;0,24;"Muy buena / ";0,34;0,16;4;10;Muy buena / Oso ona;16;49;"Muy buena / ";15;0,94;38;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona;1,62
18/08/2017;11:00;0,53;0,28;"Muy buena / ";0,34;0,44;6;18;Muy buena / Oso ona;27;40;"Muy buena / ";9;1,8;35;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona;2,96
18/08/2017;10:00;0,82;0,44;"Muy buena / ";0,34;0,77;27;33;Muy buena / Oso ona;76;12;"Muy buena / ";5;2,68;41;Buena / Ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona;3,32
18/08/2017;09:00;0,95;0,43;"Muy buena / ";0,32;0,94;21;34;Muy buena / Oso ona;66;6;"Muy buena / ";4;3,19;38;Muy buena / Oso ona;16;Muy buena / Oso ona;5;Muy buena / Oso ona;4,14
18/08/2017;08:00;0,86;0,35;"Muy buena / ";0,29;0,98;22;34;Muy buena / Oso ona;68;4;"Muy buena / ";5;3,33;37;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona;5,37
18/08/2017;07:00;0,99;0,35;"Muy buena / ";0,29;0,53;25;37;Muy buena / Oso ona;76;2;"Muy buena / ";5;1,75;34;Muy buena / Oso ona;13;Muy buena / Oso ona;5;Muy buena / Oso ona;3,5
18/08/2017;06:00;1,01;0,34;"Muy buena / ";0,3;0,57;14;36;Muy buena / Oso ona;57;2;"Muy buena / ";7;1,6;31;Muy buena / Oso ona;18;Muy buena / Oso ona;4;Muy buena / Oso ona;4,54
18/08/2017;05:00;0,77;0,29;"Muy buena / ";0,3;0,75;6;29;Muy buena / Oso ona;39;3;"Muy buena / ";11;2,37;29;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona;7,11
18/08/2017;04:00;0,38;0,27;"Muy buena / ";0,32;0,55;5;27;Muy buena / Oso ona;34;5;"Muy buena / ";16;1,8;24;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona;4,45
18/08/2017;03:00;0,36;0,25;"Muy buena / ";0,34;0,21;3;22;Muy buena / Oso ona;27;6;"Muy buena / ";24;1,34;19;Muy buena / Oso ona;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;2,33
18/08/2017;02:00;0,27;0,26;"Muy buena / ";0,35;0,18;3;17;Muy buena / Oso ona;22;5;"Muy buena / ";32;1,05;23;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona;1,38
18/08/2017;01:00;0,19;0,22;"Muy buena / ";0,34;0,18;2;12;Muy buena / Oso ona;15;12;"Muy buena / ";40;0,92;17;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona;1,26
17/08/2017;24:00;0,18;0,36;"Muy buena / ";0,33;0,17;3;13;Muy buena / Oso ona;17;;"Sin datos / ";47;1,02;11;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;1,42
17/08/2017;23:00;0,22;0,37;"Muy buena / ";0,31;0,18;2;15;Muy buena / Oso ona;19;17;"Muy buena / ";50;0,95;10;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;1,44
17/08/2017;22:00;0,27;0,39;"Muy buena / ";0,29;0,17;3;14;Muy buena / Oso ona;18;26;"Muy buena / ";57;0,79;11;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;1,02
17/08/2017;21:00;0,29;0,43;"Muy buena / ";0,26;0,16;2;16;Muy buena / Oso ona;19;41;"Muy buena / ";62;0,91;17;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;1,42
17/08/2017;20:00;0,28;0,41;"Muy buena / ";0,23;0,15;3;19;Muy buena / Oso ona;23;59;"Muy buena / ";66;0,86;15;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;1,15
17/08/2017;19:00;0,59;0,33;"Muy buena / ";0,19;0,14;4;19;Muy buena / Oso ona;24;65;"Buena / ";66;0,78;23;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona;0,88
17/08/2017;18:00;0,67;0,19;"Muy buena / ";0,17;0,13;4;10;Muy buena / Oso ona;16;58;"Muy buena / ";66;0,6;16;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;0,71
17/08/2017;17:00;0,37;0,18;"Muy buena / ";0,17;0,12;4;7;Muy buena / Oso ona;14;64;"Buena / ";65;0,24;12;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona;0,86
17/08/2017;16:00;1,3;0,17;"Muy buena / ";0,18;0,12;4;6;Muy buena / Oso ona;13;70;"Buena / ";59;0,27;23;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona;0,49
17/08/2017;15:00;;0,18;"Muy buena / ";0,2;;4;6;Muy buena / Oso ona;13;71;"Buena / ";52;;18;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona;
17/08/2017;14:00;;0,19;"Muy buena / ";0,2;;5;7;Muy buena / Oso ona;14;69;"Buena / ";43;;19;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;
17/08/2017;13:00;0,24;0,19;"Muy buena / ";0,2;0,12;4;7;Muy buena / Oso ona;14;68;"Buena / ";35;0,53;15;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona;0,55
17/08/2017;12:00;0,2;0,11;"Muy buena / ";0,2;0,12;4;7;Muy buena / Oso ona;13;63;"Buena / ";27;0,76;11;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;0,69
17/08/2017;11:00;0,22;0,13;"Muy buena / ";0,21;0,13;4;8;Muy buena / Oso ona;14;61;"Buena / ";20;1,24;25;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona;1,34
17/08/2017;10:00;0,5;0,18;"Muy buena / ";0,22;0,49;6;15;Muy buena / Oso ona;23;50;"Muy buena / ";13;2,1;42;Buena / Ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2,77
17/08/2017;09:00;0,9;0,29;"Muy buena / ";0,23;0,64;22;35;Muy buena / Oso ona;68;21;"Muy buena / ";8;2,5;48;Buena / Ona;20;Muy buena / Oso ona;5;Muy buena / Oso ona;3,12
17/08/2017;08:00;0,66;0,3;"Muy buena / ";0,23;0,65;36;38;Muy buena / Oso ona;93;10;"Muy buena / ";6;2,22;32;Muy buena / Oso ona;20;Muy buena / Oso ona;5;Muy buena / Oso ona;3,32
17/08/2017;07:00;0,42;0,23;"Muy buena / ";0,24;0,21;28;24;Muy buena / Oso ona;68;5;"Muy buena / ";6;1,19;18;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona;2,03
17/08/2017;06:00;0,3;0,17;"Muy buena / ";0,27;0,17;12;16;Muy buena / Oso ona;34;3;"Muy buena / ";6;1,43;18;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona;1,61
17/08/2017;05:00;0,27;0,17;"Muy buena / ";0,3;0,24;6;16;Muy buena / Oso ona;24;3;"Muy buena / ";7;1,23;16;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;2,03
17/08/2017;04:00;0,32;0,19;"Muy buena / ";0,32;0,18;3;12;Muy buena / Oso ona;17;4;"Muy buena / ";10;1,25;13;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;1,6
17/08/2017;03:00;0,32;0,24;"Muy buena / ";0,33;0,22;2;11;Muy buena / Oso ona;14;9;"Muy buena / ";15;1,31;13;Muy buena / Oso ona;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;1,76
17/08/2017;02:00;0,32;0,26;"Muy buena / ";0,33;0,21;3;15;Muy buena / Oso ona;18;5;"Muy buena / ";20;1,19;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;4;Muy buena / Oso ona;1,48
17/08/2017;01:00;0,32;0,27;"Muy buena / ";0,32;0,25;2;15;Muy buena / Oso ona;17;8;"Muy buena / ";28;1,42;;Sin datos / Daturik gabe;5;Muy buena / Oso ona;4;Muy buena / Oso ona;1,37
16/08/2017;24:00;0,32;0,43;"Muy buena / ";0,31;0,31;2;20;Muy buena / Oso ona;23;7;"Muy buena / ";35;1,74;10;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;1,62
16/08/2017;23:00;0,27;0,4;"Muy buena / ";0,28;0,25;3;21;Muy buena / Oso ona;25;;"Sin datos / ";41;1,67;7;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;1,28
16/08/2017;22:00;0,26;0,42;"Muy buena / ";0,26;0,53;2;18;Muy buena / Oso ona;21;14;"Muy buena / ";43;2,4;7;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona;1,18
16/08/2017;21:00;0,18;0,36;"Muy buena / ";0,23;0,27;2;16;Muy buena / Oso ona;20;20;"Muy buena / ";49;1,73;14;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;0,88
16/08/2017;20:00;1,08;0,27;"Muy buena / ";0,22;0,15;3;11;Muy buena / Oso ona;15;39;"Muy buena / ";53;0,86;15;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;0,84
16/08/2017;19:00;0,18;0,27;"Muy buena / ";0,2;0,21;4;14;Muy buena / Oso ona;19;48;"Muy buena / ";55;0,77;14;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona;0,94
16/08/2017;18:00;0,16;0,19;"Muy buena / ";0,19;0,14;3;8;Muy buena / Oso ona;13;57;"Muy buena / ";55;0,81;17;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;1
16/08/2017;17:00;0,14;0,17;"Muy buena / ";0,19;0,14;4;7;Muy buena / Oso ona;12;57;"Muy buena / ";54;0,46;13;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;1
16/08/2017;16:00;0,2;0,19;"Muy buena / ";0,2;0,13;4;6;Muy buena / Oso ona;11;55;"Muy buena / ";51;0,6;12;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;1,18
