Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
23/10/2017;23:00;;;Sin datos / Daturik gabe;;16;"Muy buena / ";14;7;Muy buena / Oso ona;19;Muy buena / Oso ona;1;Muy buena / Oso ona;133;90;1012,3;0;0;10;1,26
23/10/2017;22:00;;;Sin datos / Daturik gabe;;15;"Muy buena / ";20;41;Buena / Ona;27;Buena / Ona;1;Muy buena / Oso ona;129;91;1011,9;0;0;10,6;1,21
23/10/2017;21:00;;;Sin datos / Daturik gabe;;3;"Muy buena / ";25;45;Buena / Ona;23;Muy buena / Oso ona;1;Muy buena / Oso ona;159;92;1011,6;0;0;11,4;0,27
23/10/2017;20:00;;;Sin datos / Daturik gabe;;4;"Muy buena / ";30;18;Muy buena / Oso ona;21;Muy buena / Oso ona;1;Muy buena / Oso ona;146;86;1011,5;0;0;12,8;0,82
23/10/2017;19:00;;;Sin datos / Daturik gabe;;1;"Muy buena / ";34;16;Muy buena / Oso ona;25;Muy buena / Oso ona;1;Muy buena / Oso ona;159;82;1011,5;0;0;13,8;0,72
23/10/2017;18:00;;;Sin datos / Daturik gabe;;1;"Muy buena / ";38;18;Muy buena / Oso ona;28;Buena / Ona;2;Muy buena / Oso ona;248;74;1011,4;0;1,5;15,6;0,15
23/10/2017;17:00;;;Sin datos / Daturik gabe;;22;"Muy buena / ";41;13;Muy buena / Oso ona;28;Buena / Ona;1;Muy buena / Oso ona;261;59;1011;0;35,3;18;1,5
23/10/2017;16:00;;;Sin datos / Daturik gabe;;51;"Muy buena / ";40;5;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;288;42;1011;0;198,8;21;1,65
23/10/2017;15:00;;;Sin datos / Daturik gabe;;62;"Buena / ";34;7;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;319;38;1011;0;382,5;22;1,95
23/10/2017;14:00;;;Sin datos / Daturik gabe;;53;"Muy buena / ";27;14;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;285;39;1011;0;510,5;21,8;1,87
23/10/2017;13:00;;;Sin datos / Daturik gabe;;44;"Muy buena / ";20;10;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;262;44;1011,3;0;579,3;21,1;0,54
23/10/2017;12:00;;;Sin datos / Daturik gabe;;40;"Muy buena / ";15;16;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;92;51;1011,6;0;592,8;19,4;1,08
23/10/2017;11:00;;;Sin datos / Daturik gabe;;30;"Muy buena / ";11;20;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;124;60;1012,1;0;553,6;16,8;1,39
23/10/2017;10:00;;;Sin datos / Daturik gabe;;28;"Muy buena / ";8;26;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;128;70;1012,9;0;456,6;14,5;1,33
23/10/2017;09:00;;;Sin datos / Daturik gabe;;13;"Muy buena / ";6;32;Muy buena / Oso ona;26;Buena / Ona;2;Muy buena / Oso ona;143;95;1013;0;312,6;11,9;1,32
23/10/2017;08:00;;;Sin datos / Daturik gabe;;3;"Muy buena / ";6;32;Muy buena / Oso ona;21;Muy buena / Oso ona;2;Muy buena / Oso ona;127;100;1012,7;0;108,8;9,1;1,4
23/10/2017;07:00;;;Sin datos / Daturik gabe;;2;"Muy buena / ";7;18;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;135;100;1012,5;0;4,2;8,7;1,49
23/10/2017;06:00;;;Sin datos / Daturik gabe;;2;"Muy buena / ";7;14;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;137;100;1012,8;0;0;8,5;1,36
23/10/2017;05:00;;;Sin datos / Daturik gabe;;1;"Muy buena / ";9;9;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;127;100;1013;0;0;8,4;0,69
23/10/2017;04:00;;;Sin datos / Daturik gabe;;5;"Muy buena / ";10;14;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;124;100;1012,7;0;0;8,7;0,96
23/10/2017;03:00;;;Sin datos / Daturik gabe;;12;"Muy buena / ";14;19;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;130;100;1012,8;0;0;9,5;1,15
23/10/2017;02:00;;;Sin datos / Daturik gabe;;13;"Muy buena / ";16;7;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;147;100;1013,4;0;0;9,8;1,49
23/10/2017;01:00;;;Sin datos / Daturik gabe;;12;"Muy buena / ";18;13;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;148;100;1013,8;0;0;10,5;1,21
22/10/2017;24:00;;;Sin datos / Daturik gabe;;9;"Muy buena / ";22;8;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;142;99;1014,1;0;0;11,1;1,13
22/10/2017;23:00;;;Sin datos / Daturik gabe;;6;"Muy buena / ";26;8;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;163;99;1014,4;0;0;11,5;0,2
22/10/2017;22:00;;;Sin datos / Daturik gabe;;11;"Muy buena / ";33;10;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;139;98;1014,4;0;0;12,4;1,05
22/10/2017;21:00;;;Sin datos / Daturik gabe;;14;"Muy buena / ";39;9;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;145;96;1014,5;0;0;12,9;0,89
22/10/2017;20:00;;;Sin datos / Daturik gabe;;30;"Muy buena / ";44;8;Muy buena / Oso ona;19;Muy buena / Oso ona;1;Muy buena / Oso ona;139;94;1014,4;0;0;13,2;0,8
22/10/2017;19:00;;;Sin datos / Daturik gabe;;25;"Muy buena / ";48;11;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;135;93;1014,5;0;0;13,5;1,11
22/10/2017;18:00;;;Sin datos / Daturik gabe;;25;"Muy buena / ";51;9;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;206;89;1014,3;0;0;13,7;0,52
22/10/2017;17:00;;;Sin datos / Daturik gabe;;41;"Muy buena / ";52;13;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;194;80;1013,8;0;24;14,4;0,74
22/10/2017;16:00;;;Sin datos / Daturik gabe;;58;"Muy buena / ";51;4;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;241;77;1013,9;0;109,9;14,8;0,55
22/10/2017;15:00;;;Sin datos / Daturik gabe;;56;"Muy buena / ";47;6;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;292;83;1014;0;97,7;14,1;1,25
22/10/2017;14:00;;;Sin datos / Daturik gabe;;60;"Muy buena / ";43;4;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;291;80;1014;0;121,5;14;2,26
22/10/2017;13:00;;;Sin datos / Daturik gabe;;57;"Muy buena / ";39;5;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;328;72;1014,1;0;154,2;15,1;1,95
22/10/2017;12:00;;;Sin datos / Daturik gabe;;59;"Muy buena / ";36;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;325;72;1014,8;0;358,5;15,4;2,04
22/10/2017;11:00;;;Sin datos / Daturik gabe;;49;"Muy buena / ";34;3;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;360;91;1015,2;0;383,2;14;0,74
22/10/2017;10:00;;;Sin datos / Daturik gabe;;37;"Muy buena / ";32;5;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;36;98;1015,1;0;132,9;12,9;0,15
22/10/2017;09:00;;;Sin datos / Daturik gabe;;31;"Muy buena / ";31;4;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;173;98;1015,1;0,1;90,3;12,2;0,59
22/10/2017;08:00;;;Sin datos / Daturik gabe;;25;"Muy buena / ";33;5;Muy buena / Oso ona;19;Muy buena / Oso ona;1;Muy buena / Oso ona;142;98;1014,5;0,1;27,2;12,1;0,78
22/10/2017;07:00;;;Sin datos / Daturik gabe;;22;"Muy buena / ";34;6;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;174;97;1014,1;0,1;3,7;12,1;0,68
22/10/2017;06:00;;;Sin datos / Daturik gabe;;29;"Muy buena / ";33;5;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;171;94;1013,8;0;0;12,2;0,66
22/10/2017;05:00;;;Sin datos / Daturik gabe;;35;"Muy buena / ";31;5;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;72;92;1013,3;0;0;12,4;0,14
22/10/2017;04:00;;;Sin datos / Daturik gabe;;44;"Muy buena / ";28;7;Muy buena / Oso ona;16;Muy buena / Oso ona;2;Muy buena / Oso ona;308;86;1013,2;0;0;12,8;1,64
22/10/2017;03:00;;;Sin datos / Daturik gabe;;29;"Muy buena / ";26;11;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;294;77;1012,8;0;0;13,5;0,82
22/10/2017;02:00;;;Sin datos / Daturik gabe;;36;"Muy buena / ";26;11;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;305;76;1013,2;0;0;13,8;1,1
22/10/2017;01:00;;;Sin datos / Daturik gabe;;43;"Muy buena / ";28;14;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona;309;71;1013,2;0;0;14,4;1,39
21/10/2017;24:00;;;Sin datos / Daturik gabe;;35;"Muy buena / ";30;16;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;289;75;1013,5;0;0;14,5;1,49
21/10/2017;23:00;;;Sin datos / Daturik gabe;;15;"Muy buena / ";34;14;Muy buena / Oso ona;23;Muy buena / Oso ona;1;Muy buena / Oso ona;321;83;1013,1;0;0;14,3;0,19
21/10/2017;22:00;;;Sin datos / Daturik gabe;;13;"Muy buena / ";41;12;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;148;83;1013;0;0;14,3;0,36
21/10/2017;21:00;;;Sin datos / Daturik gabe;;17;"Muy buena / ";47;6;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;44;74;1012,8;0;0;14,6;0,13
21/10/2017;20:00;;;Sin datos / Daturik gabe;;31;"Muy buena / ";51;15;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;287;62;1012,5;0;0;15,6;0,83
21/10/2017;19:00;;;Sin datos / Daturik gabe;;30;"Muy buena / ";54;17;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;274;66;1012,4;0;0;15,4;1
21/10/2017;18:00;;;Sin datos / Daturik gabe;;44;"Muy buena / ";56;17;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;247;65;1011,7;0;0,4;15,6;1,08
21/10/2017;17:00;;;Sin datos / Daturik gabe;;59;"Muy buena / ";55;15;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;311;60;1011,3;0,1;6,8;16,3;2,04
21/10/2017;16:00;;;Sin datos / Daturik gabe;;66;"Buena / ";52;20;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;313;59;1010,7;0,1;74,6;16,7;2,7
21/10/2017;15:00;;;Sin datos / Daturik gabe;;67;"Buena / ";49;16;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;319;57;1010,3;0;138;16,9;3,91
21/10/2017;14:00;;;Sin datos / Daturik gabe;;63;"Buena / ";46;16;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;318;54;1010;0;307;17,7;4,16
21/10/2017;13:00;;;Sin datos / Daturik gabe;;51;"Muy buena / ";45;12;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;319;58;1009,4;0;310,8;18,3;1,25
21/10/2017;12:00;;;Sin datos / Daturik gabe;;50;"Muy buena / ";46;14;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;160;68;1009,8;0;282,9;17,1;0,89
21/10/2017;11:00;;;Sin datos / Daturik gabe;;47;"Muy buena / ";48;25;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;139;80;1009,9;0;217,2;15,6;1,48
21/10/2017;10:00;;;Sin datos / Daturik gabe;;37;"Muy buena / ";49;26;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;136;91;1009,8;0;123,3;14,9;1,77
21/10/2017;09:00;;;Sin datos / Daturik gabe;;31;"Muy buena / ";49;8;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;161;97;1009,3;0;89,9;14,5;0,75
21/10/2017;08:00;;;Sin datos / Daturik gabe;;46;"Muy buena / ";50;7;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;285;99;1008,6;0;35,5;14,2;1,79
21/10/2017;07:00;;;Sin datos / Daturik gabe;;44;"Muy buena / ";50;4;Muy buena / Oso ona;18;Muy buena / Oso ona;1;Muy buena / Oso ona;296;98;1007,7;0,2;1,3;14,9;1,75
21/10/2017;06:00;;;Sin datos / Daturik gabe;;51;"Muy buena / ";51;10;Muy buena / Oso ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona;305;95;1007;0,3;0;15,4;2,33
21/10/2017;05:00;;;Sin datos / Daturik gabe;;63;"Buena / ";52;14;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;310;85;1006;0;0;17,3;2,94
21/10/2017;04:00;;;Sin datos / Daturik gabe;;61;"Buena / ";51;16;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;302;91;1005,3;0;0;17,5;2,29
21/10/2017;03:00;;;Sin datos / Daturik gabe;;61;"Buena / ";46;12;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;286;88;1004,4;0;0;18,3;4,11
21/10/2017;02:00;;;Sin datos / Daturik gabe;;35;"Muy buena / ";39;2;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;291;61;1002,6;0;0;21,1;0,7
21/10/2017;01:00;;;Sin datos / Daturik gabe;;35;"Muy buena / ";35;2;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;316;56;1001,7;0;0;21,6;0,35
20/10/2017;24:00;;;Sin datos / Daturik gabe;;45;"Muy buena / ";32;4;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;241;53;1001,4;0;0;22,4;1,06
20/10/2017;23:00;;;Sin datos / Daturik gabe;;52;"Muy buena / ";33;5;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;101;50;1001,4;0;0;22,3;0,43
20/10/2017;22:00;123;37;Muy buena / Oso ona;225;58;"Muy buena / ";33;11;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;357;48;1001,3;0;0;22,2;0,81
20/10/2017;21:00;2;19;Muy buena / Oso ona;22;58;"Muy buena / ";32;13;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;354;45;1001,3;0;0;22,6;0,5
20/10/2017;20:00;12;50;Muy buena / Oso ona;68;23;"Muy buena / ";31;14;Muy buena / Oso ona;20;Muy buena / Oso ona;1;Muy buena / Oso ona;36;52;1001,3;0;0;20,7;0,77
20/10/2017;19:00;26;64;Muy buena / Oso ona;103;10;"Muy buena / ";34;20;Muy buena / Oso ona;21;Muy buena / Oso ona;1;Muy buena / Oso ona;139;51;1001,3;0;0;20,4;0,61
20/10/2017;18:00;37;75;Muy buena / Oso ona;132;6;"Muy buena / ";37;20;Muy buena / Oso ona;19;Muy buena / Oso ona;1;Muy buena / Oso ona;136;45;1001;0;1,7;21,9;0,7
20/10/2017;17:00;27;58;Muy buena / Oso ona;99;19;"Muy buena / ";41;16;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;183;40;1000,9;0;44,3;23,9;1
20/10/2017;16:00;17;41;Muy buena / Oso ona;67;34;"Muy buena / ";39;12;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;218;39;1000,9;0;237,3;26,3;0,85
20/10/2017;15:00;8;21;Muy buena / Oso ona;33;53;"Muy buena / ";34;3;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;103;37;1000,9;0;402,8;26,7;0,65
20/10/2017;14:00;4;19;Muy buena / Oso ona;25;51;"Muy buena / ";27;4;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;335;41;1001,1;0;425,5;25,3;0,91
20/10/2017;13:00;3;17;Muy buena / Oso ona;22;50;"Muy buena / ";19;6;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;353;43;1001,3;0;424,4;24,8;0,75
20/10/2017;12:00;4;13;Muy buena / Oso ona;18;45;"Muy buena / ";12;10;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;15;46;1001,9;0;633;24;1,26
20/10/2017;11:00;6;17;Muy buena / Oso ona;26;;"Sin datos / ";6;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;119;52;1002,2;0;574,4;22,3;1,11
20/10/2017;10:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";1;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;141;68;1002,4;0;271,5;18,6;0,65
20/10/2017;09:00;61;50;Muy buena / Oso ona;143;3;"Muy buena / ";1;58;Buena / Ona;35;Buena / Ona;3;Muy buena / Oso ona;138;77;1002,6;0;153;16,1;1,35
20/10/2017;08:00;111;52;Muy buena / Oso ona;222;0;"Muy buena / ";1;51;Buena / Ona;28;Buena / Ona;2;Muy buena / Oso ona;138;85;1002,4;0;47,9;14,6;0,63
20/10/2017;07:00;73;50;Muy buena / Oso ona;162;0;"Muy buena / ";1;44;Buena / Ona;28;Buena / Ona;2;Muy buena / Oso ona;136;82;1001,7;0;5;14,5;0,94
20/10/2017;06:00;38;39;Muy buena / Oso ona;97;0;"Muy buena / ";2;31;Muy buena / Oso ona;30;Buena / Ona;1;Muy buena / Oso ona;143;86;1001,2;0;0;14,2;1,3
20/10/2017;05:00;21;33;Muy buena / Oso ona;66;0;"Muy buena / ";4;24;Muy buena / Oso ona;27;Buena / Ona;1;Muy buena / Oso ona;134;85;1000,7;0;0;14,4;0,69
20/10/2017;04:00;11;30;Muy buena / Oso ona;47;1;"Muy buena / ";6;26;Muy buena / Oso ona;26;Buena / Ona;1;Muy buena / Oso ona;124;84;1000,5;0;0;14,7;0,19
20/10/2017;03:00;5;28;Muy buena / Oso ona;35;3;"Muy buena / ";7;29;Muy buena / Oso ona;25;Muy buena / Oso ona;1;Muy buena / Oso ona;150;81;1000,2;0;0;14,8;0,38
20/10/2017;02:00;4;31;Muy buena / Oso ona;37;4;"Muy buena / ";8;36;Muy buena / Oso ona;26;Buena / Ona;1;Muy buena / Oso ona;126;78;1000;0;0;15;0,88
20/10/2017;01:00;9;37;Muy buena / Oso ona;51;0;"Muy buena / ";10;27;Muy buena / Oso ona;27;Buena / Ona;1;Muy buena / Oso ona;133;80;1000;0;0;14,9;0,77
19/10/2017;24:00;10;39;Muy buena / Oso ona;54;2;"Muy buena / ";13;31;Muy buena / Oso ona;23;Muy buena / Oso ona;1;Muy buena / Oso ona;320;76;999,7;0;0;15;0,19
19/10/2017;23:00;9;44;Muy buena / Oso ona;57;6;"Muy buena / ";15;35;Muy buena / Oso ona;21;Muy buena / Oso ona;1;Muy buena / Oso ona;134;75;999,1;0;0;15,1;1,37
19/10/2017;22:00;5;32;Muy buena / Oso ona;39;16;"Muy buena / ";22;19;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;128;73;998,4;0;0;14,9;1,89
19/10/2017;21:00;4;35;Muy buena / Oso ona;41;14;"Muy buena / ";28;14;Muy buena / Oso ona;16;Muy buena / Oso ona;1;Muy buena / Oso ona;131;75;998,1;0;0;14,7;1,99
19/10/2017;20:00;7;43;Muy buena / Oso ona;54;8;"Muy buena / ";34;17;Muy buena / Oso ona;18;Muy buena / Oso ona;1;Muy buena / Oso ona;138;78;997,5;0;0;14,5;2,18
19/10/2017;19:00;12;52;Muy buena / Oso ona;70;6;"Muy buena / ";40;14;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;138;73;997,2;0;0;15,5;2,25
19/10/2017;18:00;13;47;Muy buena / Oso ona;68;21;"Muy buena / ";45;18;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;180;53;996,4;0;1,2;17,9;1,85
19/10/2017;17:00;28;47;Muy buena / Oso ona;89;20;"Muy buena / ";47;9;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;188;50;996;0;50,6;19,4;1,34
19/10/2017;16:00;16;37;Muy buena / Oso ona;62;32;"Muy buena / ";46;11;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;177;45;995,7;0;137,8;20,8;0,84
19/10/2017;15:00;3;17;Muy buena / Oso ona;22;60;"Muy buena / ";43;5;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;148;45;995,1;0;238;20,7;1,78
19/10/2017;14:00;2;12;Muy buena / Oso ona;15;66;"Buena / ";35;5;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;135;44;995,5;0;417,3;21;1,89
19/10/2017;13:00;3;14;Muy buena / Oso ona;19;59;"Muy buena / ";27;2;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;109;47;995,8;0;601,8;20,7;1,37
19/10/2017;12:00;2;12;Muy buena / Oso ona;15;56;"Muy buena / ";20;8;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;162;51;997;0;624,8;18,9;2,38
19/10/2017;11:00;3;14;Muy buena / Oso ona;19;49;"Muy buena / ";16;25;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;144;56;997,4;0;563,9;18,7;1,12
19/10/2017;10:00;7;24;Muy buena / Oso ona;35;33;"Muy buena / ";13;31;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;109;68;997,4;0;468,5;17,5;1,03
19/10/2017;09:00;29;39;Muy buena / Oso ona;83;13;"Muy buena / ";11;22;Muy buena / Oso ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona;130;94;997;0;323,8;15;0,98
19/10/2017;08:00;35;42;Muy buena / Oso ona;96;4;"Muy buena / ";12;22;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;132;99;997;0;131,6;13,2;1,1
19/10/2017;07:00;53;46;Muy buena / Oso ona;127;1;"Muy buena / ";13;17;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona;156;99;996,7;0;6,3;12,6;1,06
19/10/2017;06:00;33;37;Muy buena / Oso ona;87;2;"Muy buena / ";15;11;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;162;99;996,6;0;0;12,7;0,62
19/10/2017;05:00;10;28;Muy buena / Oso ona;42;4;"Muy buena / ";17;8;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;152;99;996,3;0;0;13;0,5
19/10/2017;04:00;3;13;Muy buena / Oso ona;18;18;"Muy buena / ";19;8;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;181;99;996,2;0;0;13;0,39
19/10/2017;03:00;1;10;Muy buena / Oso ona;12;26;"Muy buena / ";21;18;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;197;99;996,2;0;0;13;0,4
19/10/2017;02:00;1;13;Muy buena / Oso ona;15;21;"Muy buena / ";22;19;Muy buena / Oso ona;21;Muy buena / Oso ona;1;Muy buena / Oso ona;148;99;996,2;0;0;13,4;0,9
19/10/2017;01:00;2;22;Muy buena / Oso ona;25;16;"Muy buena / ";19;15;Muy buena / Oso ona;22;Muy buena / Oso ona;1;Muy buena / Oso ona;177;99;996,2;0;0;13,5;0,65
18/10/2017;24:00;3;30;Muy buena / Oso ona;34;16;"Muy buena / ";18;16;Muy buena / Oso ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona;232;99;996,2;0,1;0;13,6;0,5
18/10/2017;23:00;4;29;Muy buena / Oso ona;35;17;"Muy buena / ";17;19;Muy buena / Oso ona;18;Muy buena / Oso ona;1;Muy buena / Oso ona;179;99;996,2;0,1;0;13,6;0,77
18/10/2017;22:00;5;38;Muy buena / Oso ona;46;14;"Muy buena / ";20;22;Muy buena / Oso ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona;215;99;996,5;0,7;0;13,8;0,43
18/10/2017;21:00;6;40;Muy buena / Oso ona;48;22;"Muy buena / ";22;11;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;302;99;996,2;0,1;0;13,8;0,61
18/10/2017;20:00;7;33;Muy buena / Oso ona;43;32;"Muy buena / ";24;6;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona;291;98;995,8;0,2;0;14;0,78
18/10/2017;19:00;11;33;Muy buena / Oso ona;50;32;"Muy buena / ";23;17;Muy buena / Oso ona;22;Muy buena / Oso ona;1;Muy buena / Oso ona;302;97;995,4;0;0;14,6;1,98
18/10/2017;18:00;34;45;Muy buena / Oso ona;97;2;"Muy buena / ";19;23;Muy buena / Oso ona;26;Buena / Ona;1;Muy buena / Oso ona;246;96;994,8;0;1,6;15,1;0,58
18/10/2017;17:00;30;54;Muy buena / Oso ona;100;4;"Muy buena / ";20;20;Muy buena / Oso ona;28;Buena / Ona;1;Muy buena / Oso ona;212;93;994,9;0;11,5;15,4;0,54
18/10/2017;16:00;14;49;Muy buena / Oso ona;70;14;"Muy buena / ";21;13;Muy buena / Oso ona;19;Muy buena / Oso ona;1;Muy buena / Oso ona;254;91;994,6;0;38,3;15,7;0,76
18/10/2017;15:00;5;34;Muy buena / Oso ona;42;36;"Muy buena / ";22;13;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;83;86;994,5;0;87,3;16,1;0,27
18/10/2017;14:00;8;36;Muy buena / Oso ona;48;30;"Muy buena / ";20;10;Muy buena / Oso ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona;165;89;994,6;0;111,9;15,5;1,4
18/10/2017;13:00;9;34;Muy buena / Oso ona;48;38;"Muy buena / ";18;18;Muy buena / Oso ona;23;Muy buena / Oso ona;1;Muy buena / Oso ona;282;89;994,6;0,1;189,7;15,3;1,41
18/10/2017;12:00;12;43;Muy buena / Oso ona;61;25;"Muy buena / ";15;27;Muy buena / Oso ona;30;Buena / Ona;1;Muy buena / Oso ona;306;92;994,8;0,6;54;15,5;2,22
