Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA
22/10/2017;11:00;4;29;Muy buena / Oso ona;36;35;"Muy buena / ";43;7;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona
22/10/2017;10:00;2;25;Muy buena / Oso ona;28;38;"Muy buena / ";46;7;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
22/10/2017;09:00;1;19;Muy buena / Oso ona;22;47;"Muy buena / ";47;10;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
22/10/2017;08:00;;;Sin datos / Daturik gabe;18;44;"Muy buena / ";48;13;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
22/10/2017;07:00;;;Sin datos / Daturik gabe;21;35;"Muy buena / ";49;29;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona
22/10/2017;06:00;;;Sin datos / Daturik gabe;23;35;"Muy buena / ";52;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona
22/10/2017;05:00;;;Sin datos / Daturik gabe;13;49;"Muy buena / ";56;7;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
22/10/2017;04:00;;;Sin datos / Daturik gabe;7;59;"Muy buena / ";57;14;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
22/10/2017;03:00;;;Sin datos / Daturik gabe;10;;"Sin datos / ";57;8;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
22/10/2017;02:00;;;Sin datos / Daturik gabe;9;57;"Muy buena / ";56;7;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona
22/10/2017;01:00;;;Sin datos / Daturik gabe;10;57;"Muy buena / ";57;11;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;24:00;;;Sin datos / Daturik gabe;9;59;"Muy buena / ";58;15;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;23:00;;;Sin datos / Daturik gabe;11;55;"Muy buena / ";59;20;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;22:00;;;Sin datos / Daturik gabe;11;56;"Muy buena / ";62;21;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;21:00;;;Sin datos / Daturik gabe;14;56;"Muy buena / ";63;24;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;20:00;;;Sin datos / Daturik gabe;15;57;"Muy buena / ";65;21;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona
21/10/2017;19:00;;;Sin datos / Daturik gabe;18;56;"Muy buena / ";64;22;Muy buena / Oso ona;4;Muy buena / Oso ona;8;Muy buena / Oso ona
21/10/2017;18:00;;;Sin datos / Daturik gabe;15;59;"Muy buena / ";61;20;Muy buena / Oso ona;5;Muy buena / Oso ona;6;Muy buena / Oso ona
21/10/2017;17:00;;;Sin datos / Daturik gabe;10;66;"Buena / ";57;23;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;16:00;;;Sin datos / Daturik gabe;9;70;"Buena / ";53;27;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
21/10/2017;15:00;;;Sin datos / Daturik gabe;6;72;"Buena / ";51;10;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona
21/10/2017;14:00;1;6;Muy buena / Oso ona;8;70;"Buena / ";49;15;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;13:00;1;8;Muy buena / Oso ona;10;66;"Buena / ";47;18;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;12:00;2;15;Muy buena / Oso ona;19;55;"Muy buena / ";47;17;Muy buena / Oso ona;5;Muy buena / Oso ona;6;Muy buena / Oso ona
21/10/2017;11:00;6;27;Muy buena / Oso ona;36;32;"Muy buena / ";48;16;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;10:00;7;35;Muy buena / Oso ona;46;26;"Muy buena / ";53;16;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
21/10/2017;09:00;4;36;Muy buena / Oso ona;42;30;"Muy buena / ";57;9;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;08:00;;;Sin datos / Daturik gabe;16;56;"Muy buena / ";60;16;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;07:00;;;Sin datos / Daturik gabe;14;55;"Muy buena / ";61;13;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;06:00;;;Sin datos / Daturik gabe;12;57;"Muy buena / ";60;15;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;05:00;;;Sin datos / Daturik gabe;8;65;"Buena / ";60;16;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona
21/10/2017;04:00;;;Sin datos / Daturik gabe;8;66;"Buena / ";56;18;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
21/10/2017;03:00;;;Sin datos / Daturik gabe;5;;"Sin datos / ";48;33;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona
21/10/2017;02:00;;;Sin datos / Daturik gabe;5;55;"Muy buena / ";39;13;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona
21/10/2017;01:00;;;Sin datos / Daturik gabe;2;50;"Muy buena / ";35;11;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona
20/10/2017;24:00;;;Sin datos / Daturik gabe;6;50;"Muy buena / ";30;15;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
20/10/2017;23:00;;;Sin datos / Daturik gabe;16;49;"Muy buena / ";31;15;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
20/10/2017;22:00;;;Sin datos / Daturik gabe;18;57;"Muy buena / ";31;27;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
20/10/2017;21:00;1;35;Muy buena / Oso ona;37;42;"Muy buena / ";31;22;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona
20/10/2017;20:00;6;58;Muy buena / Oso ona;67;18;"Muy buena / ";33;22;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
20/10/2017;19:00;8;60;Muy buena / Oso ona;73;19;"Muy buena / ";37;24;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona
20/10/2017;18:00;34;84;Muy buena / Oso ona;137;7;"Muy buena / ";38;25;Muy buena / Oso ona;17;Muy buena / Oso ona;6;Muy buena / Oso ona
20/10/2017;17:00;13;78;Muy buena / Oso ona;98;15;"Muy buena / ";38;20;Muy buena / Oso ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
20/10/2017;16:00;8;48;Muy buena / Oso ona;61;37;"Muy buena / ";36;20;Muy buena / Oso ona;5;Muy buena / Oso ona;7;Muy buena / Oso ona
20/10/2017;15:00;6;28;Muy buena / Oso ona;37;50;"Muy buena / ";32;8;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona
20/10/2017;14:00;2;8;Muy buena / Oso ona;11;63;"Buena / ";26;7;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
20/10/2017;13:00;1;8;Muy buena / Oso ona;11;57;"Muy buena / ";18;9;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona
20/10/2017;12:00;4;15;Muy buena / Oso ona;22;45;"Muy buena / ";12;8;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona
20/10/2017;11:00;11;27;Muy buena / Oso ona;44;28;"Muy buena / ";7;25;Muy buena / Oso ona;12;Muy buena / Oso ona;7;Muy buena / Oso ona
20/10/2017;10:00;45;43;Muy buena / Oso ona;112;8;"Muy buena / ";5;28;Muy buena / Oso ona;16;Muy buena / Oso ona;7;Muy buena / Oso ona
20/10/2017;09:00;90;48;Muy buena / Oso ona;185;2;"Muy buena / ";5;33;Muy buena / Oso ona;22;Muy buena / Oso ona;6;Muy buena / Oso ona
20/10/2017;08:00;116;54;Muy buena / Oso ona;231;2;"Muy buena / ";7;30;Muy buena / Oso ona;22;Muy buena / Oso ona;6;Muy buena / Oso ona
20/10/2017;07:00;70;52;Muy buena / Oso ona;159;2;"Muy buena / ";8;27;Muy buena / Oso ona;21;Muy buena / Oso ona;6;Muy buena / Oso ona
20/10/2017;06:00;40;50;Muy buena / Oso ona;111;2;"Muy buena / ";12;25;Muy buena / Oso ona;14;Muy buena / Oso ona;7;Muy buena / Oso ona
20/10/2017;05:00;15;48;Muy buena / Oso ona;71;3;"Muy buena / ";16;20;Muy buena / Oso ona;11;Muy buena / Oso ona;8;Muy buena / Oso ona
20/10/2017;04:00;3;39;Muy buena / Oso ona;43;9;"Muy buena / ";18;18;Muy buena / Oso ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
20/10/2017;03:00;1;29;Muy buena / Oso ona;31;;"Sin datos / ";17;19;Muy buena / Oso ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
20/10/2017;02:00;1;30;Muy buena / Oso ona;32;19;"Muy buena / ";15;22;Muy buena / Oso ona;17;Muy buena / Oso ona;7;Muy buena / Oso ona
20/10/2017;01:00;1;37;Muy buena / Oso ona;40;15;"Muy buena / ";13;20;Muy buena / Oso ona;13;Muy buena / Oso ona;6;Muy buena / Oso ona
19/10/2017;24:00;1;36;Muy buena / Oso ona;36;24;"Muy buena / ";15;13;Muy buena / Oso ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
19/10/2017;23:00;1;34;Muy buena / Oso ona;36;27;"Muy buena / ";20;16;Muy buena / Oso ona;7;Muy buena / Oso ona;9;Muy buena / Oso ona
19/10/2017;22:00;1;36;Muy buena / Oso ona;38;26;"Muy buena / ";23;17;Muy buena / Oso ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
19/10/2017;21:00;7;46;Muy buena / Oso ona;56;14;"Muy buena / ";27;19;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona
19/10/2017;20:00;24;57;Muy buena / Oso ona;94;2;"Muy buena / ";33;20;Muy buena / Oso ona;16;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;19:00;22;61;Muy buena / Oso ona;95;3;"Muy buena / ";39;19;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;18:00;23;69;Muy buena / Oso ona;103;5;"Muy buena / ";42;15;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;17:00;9;48;Muy buena / Oso ona;62;28;"Muy buena / ";44;9;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;16:00;2;22;Muy buena / Oso ona;25;51;"Muy buena / ";42;13;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;15:00;6;14;Muy buena / Oso ona;23;58;"Muy buena / ";36;18;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;14:00;3;17;Muy buena / Oso ona;22;57;"Muy buena / ";29;7;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;13:00;2;12;Muy buena / Oso ona;15;57;"Muy buena / ";23;5;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;12:00;5;16;Muy buena / Oso ona;22;50;"Muy buena / ";18;8;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona
19/10/2017;11:00;11;27;Muy buena / Oso ona;44;32;"Muy buena / ";15;15;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona
19/10/2017;10:00;19;36;Muy buena / Oso ona;66;18;"Muy buena / ";14;18;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
19/10/2017;09:00;27;40;Muy buena / Oso ona;82;11;"Muy buena / ";14;17;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;08:00;43;46;Muy buena / Oso ona;112;4;"Muy buena / ";17;17;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;07:00;16;46;Muy buena / Oso ona;70;6;"Muy buena / ";19;13;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;06:00;12;42;Muy buena / Oso ona;60;7;"Muy buena / ";21;11;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona
19/10/2017;05:00;3;33;Muy buena / Oso ona;37;15;"Muy buena / ";22;8;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona
19/10/2017;04:00;2;29;Muy buena / Oso ona;28;24;"Muy buena / ";25;8;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;03:00;;;Sin datos / Daturik gabe;20;;"Sin datos / ";28;16;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;02:00;;;Sin datos / Daturik gabe;18;31;"Muy buena / ";31;17;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
19/10/2017;01:00;;;Sin datos / Daturik gabe;20;32;"Muy buena / ";33;28;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona
18/10/2017;24:00;;;Sin datos / Daturik gabe;34;24;"Muy buena / ";29;21;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
18/10/2017;23:00;1;34;Muy buena / Oso ona;35;18;"Muy buena / ";26;13;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
18/10/2017;22:00;2;42;Muy buena / Oso ona;45;15;"Muy buena / ";26;13;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona
18/10/2017;21:00;2;36;Muy buena / Oso ona;37;32;"Muy buena / ";26;10;Muy buena / Oso ona;28;Buena / Ona;3;Muy buena / Oso ona
18/10/2017;20:00;1;29;Muy buena / Oso ona;31;42;"Muy buena / ";23;11;Muy buena / Oso ona;22;Muy buena / Oso ona;4;Muy buena / Oso ona
18/10/2017;19:00;1;29;Muy buena / Oso ona;31;46;"Muy buena / ";20;10;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona
18/10/2017;18:00;1;33;Muy buena / Oso ona;35;45;"Muy buena / ";15;22;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
18/10/2017;17:00;16;58;Muy buena / Oso ona;82;7;"Muy buena / ";10;25;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona
18/10/2017;16:00;25;60;Muy buena / Oso ona;98;5;"Muy buena / ";9;25;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
18/10/2017;15:00;14;49;Muy buena / Oso ona;70;14;"Muy buena / ";9;25;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
18/10/2017;14:00;11;50;Muy buena / Oso ona;67;18;"Muy buena / ";8;24;Muy buena / Oso ona;15;Muy buena / Oso ona;5;Muy buena / Oso ona
18/10/2017;13:00;28;65;Muy buena / Oso ona;108;10;"Muy buena / ";6;26;Muy buena / Oso ona;19;Muy buena / Oso ona;4;Muy buena / Oso ona
18/10/2017;12:00;14;58;Muy buena / Oso ona;78;13;"Muy buena / ";6;33;Muy buena / Oso ona;23;Muy buena / Oso ona;6;Muy buena / Oso ona
18/10/2017;11:00;28;66;Muy buena / Oso ona;110;6;"Muy buena / ";5;46;Buena / Ona;27;Buena / Ona;12;Muy buena / Oso ona
18/10/2017;10:00;54;71;Muy buena / Oso ona;153;4;"Muy buena / ";6;48;Buena / Ona;29;Buena / Ona;20;Muy buena / Oso ona
18/10/2017;09:00;56;68;Muy buena / Oso ona;153;4;"Muy buena / ";6;39;Muy buena / Oso ona;26;Buena / Ona;27;Muy buena / Oso ona
18/10/2017;08:00;60;71;Muy buena / Oso ona;163;4;"Muy buena / ";7;42;Buena / Ona;27;Buena / Ona;22;Muy buena / Oso ona
18/10/2017;07:00;54;68;Muy buena / Oso ona;151;5;"Muy buena / ";7;40;Muy buena / Oso ona;24;Muy buena / Oso ona;18;Muy buena / Oso ona
18/10/2017;06:00;31;63;Muy buena / Oso ona;110;5;"Muy buena / ";11;35;Muy buena / Oso ona;24;Muy buena / Oso ona;15;Muy buena / Oso ona
18/10/2017;05:00;8;49;Muy buena / Oso ona;61;5;"Muy buena / ";14;31;Muy buena / Oso ona;27;Buena / Ona;14;Muy buena / Oso ona
18/10/2017;04:00;4;35;Muy buena / Oso ona;41;6;"Muy buena / ";20;33;Muy buena / Oso ona;29;Buena / Ona;6;Muy buena / Oso ona
18/10/2017;03:00;1;25;Muy buena / Oso ona;27;;"Sin datos / ";27;31;Muy buena / Oso ona;39;Buena / Ona;2;Muy buena / Oso ona
18/10/2017;02:00;2;29;Muy buena / Oso ona;31;7;"Muy buena / ";33;60;Buena / Ona;43;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona
18/10/2017;01:00;3;31;Muy buena / Oso ona;35;8;"Muy buena / ";35;60;Buena / Ona;45;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona
17/10/2017;24:00;1;28;Muy buena / Oso ona;30;13;"Muy buena / ";40;54;Buena / Ona;39;Buena / Ona;2;Muy buena / Oso ona
17/10/2017;23:00;3;28;Muy buena / Oso ona;28;26;"Muy buena / ";40;58;Buena / Ona;45;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona
17/10/2017;22:00;1;29;Muy buena / Oso ona;31;24;"Muy buena / ";44;55;Buena / Ona;46;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona
17/10/2017;21:00;1;23;Muy buena / Oso ona;23;42;"Muy buena / ";49;59;Buena / Ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
17/10/2017;20:00;;;Sin datos / Daturik gabe;17;50;"Muy buena / ";51;73;Mejorable / Hobetzeko modukoa;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
17/10/2017;19:00;;;Sin datos / Daturik gabe;22;46;"Muy buena / ";53;;Sin datos / Daturik gabe;41;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona
17/10/2017;18:00;;;Sin datos / Daturik gabe;19;49;"Muy buena / ";55;51;Buena / Ona;24;Muy buena / Oso ona;3;Muy buena / Oso ona
17/10/2017;17:00;1;24;Muy buena / Oso ona;26;44;"Muy buena / ";56;44;Buena / Ona;21;Muy buena / Oso ona;2;Muy buena / Oso ona
17/10/2017;16:00;2;35;Muy buena / Oso ona;38;40;"Muy buena / ";56;31;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona
17/10/2017;15:00;5;38;Muy buena / Oso ona;45;54;"Muy buena / ";54;25;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona
17/10/2017;14:00;2;20;Muy buena / Oso ona;23;65;"Buena / ";54;22;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona
17/10/2017;13:00;2;21;Muy buena / Oso ona;24;62;"Buena / ";45;20;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona
17/10/2017;12:00;2;19;Muy buena / Oso ona;23;65;"Buena / ";37;22;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
17/10/2017;11:00;3;17;Muy buena / Oso ona;21;63;"Buena / ";29;20;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
17/10/2017;10:00;4;23;Muy buena / Oso ona;29;53;"Muy buena / ";22;22;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
17/10/2017;09:00;6;32;Muy buena / Oso ona;41;42;"Muy buena / ";17;28;Muy buena / Oso ona;16;Muy buena / Oso ona;6;Muy buena / Oso ona
17/10/2017;08:00;10;50;Muy buena / Oso ona;65;26;"Muy buena / ";12;43;Buena / Ona;24;Muy buena / Oso ona;8;Muy buena / Oso ona
17/10/2017;07:00;33;71;Muy buena / Oso ona;121;3;"Muy buena / ";;51;Buena / Ona;26;Buena / Ona;12;Muy buena / Oso ona
17/10/2017;06:00;20;60;Muy buena / Oso ona;91;4;"Muy buena / ";15;49;Buena / Ona;23;Muy buena / Oso ona;12;Muy buena / Oso ona
17/10/2017;05:00;24;50;Muy buena / Oso ona;87;3;"Muy buena / ";23;36;Muy buena / Oso ona;23;Muy buena / Oso ona;13;Muy buena / Oso ona
17/10/2017;04:00;5;40;Muy buena / Oso ona;47;12;"Muy buena / ";34;39;Muy buena / Oso ona;22;Muy buena / Oso ona;7;Muy buena / Oso ona
17/10/2017;03:00;3;33;Muy buena / Oso ona;37;;"Sin datos / ";43;41;Buena / Ona;19;Muy buena / Oso ona;6;Muy buena / Oso ona
17/10/2017;02:00;1;32;Muy buena / Oso ona;34;13;"Muy buena / ";52;33;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
17/10/2017;01:00;1;28;Muy buena / Oso ona;30;16;"Muy buena / ";54;27;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;24:00;;;Sin datos / Daturik gabe;20;31;"Muy buena / ";62;22;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;23:00;;;Sin datos / Daturik gabe;14;42;"Muy buena / ";63;23;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;22:00;;;Sin datos / Daturik gabe;13;54;"Muy buena / ";67;28;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;21:00;;;Sin datos / Daturik gabe;12;64;"Buena / ";69;39;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;20:00;;;Sin datos / Daturik gabe;11;67;"Buena / ";70;35;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;19:00;;;Sin datos / Daturik gabe;11;70;"Buena / ";71;34;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;18:00;;;Sin datos / Daturik gabe;16;65;"Buena / ";69;34;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;17:00;1;12;Muy buena / Oso ona;14;69;"Buena / ";66;37;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;16:00;3;12;Muy buena / Oso ona;17;72;"Buena / ";63;35;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;15:00;1;8;Muy buena / Oso ona;10;73;"Buena / ";60;37;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona
16/10/2017;14:00;2;8;Muy buena / Oso ona;12;74;"Buena / ";54;37;Muy buena / Oso ona;23;Muy buena / Oso ona;3;Muy buena / Oso ona
16/10/2017;13:00;2;12;Muy buena / Oso ona;15;;"Sin datos / ";49;42;Buena / Ona;21;Muy buena / Oso ona;3;Muy buena / Oso ona
16/10/2017;12:00;2;16;Muy buena / Oso ona;19;;"Sin datos / ";50;28;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
16/10/2017;11:00;3;19;Muy buena / Oso ona;23;58;"Muy buena / ";50;31;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
16/10/2017;10:00;5;24;Muy buena / Oso ona;31;50;"Muy buena / ";50;32;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
16/10/2017;09:00;3;23;Muy buena / Oso ona;27;51;"Muy buena / ";50;27;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona
16/10/2017;08:00;4;23;Muy buena / Oso ona;29;52;"Muy buena / ";51;27;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
16/10/2017;07:00;3;36;Muy buena / Oso ona;41;41;"Muy buena / ";51;28;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
16/10/2017;06:00;2;34;Muy buena / Oso ona;36;43;"Muy buena / ";48;22;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
16/10/2017;05:00;;;Sin datos / Daturik gabe;19;54;"Muy buena / ";47;21;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
16/10/2017;04:00;;;Sin datos / Daturik gabe;17;54;"Muy buena / ";43;24;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona
16/10/2017;03:00;;;Sin datos / Daturik gabe;18;;"Sin datos / ";38;29;Muy buena / Oso ona;15;Muy buena / Oso ona;7;Muy buena / Oso ona
16/10/2017;02:00;;;Sin datos / Daturik gabe;11;60;"Muy buena / ";35;24;Muy buena / Oso ona;20;Muy buena / Oso ona;5;Muy buena / Oso ona
16/10/2017;01:00;;;Sin datos / Daturik gabe;12;58;"Muy buena / ";36;27;Muy buena / Oso ona;27;Buena / Ona;7;Muy buena / Oso ona
15/10/2017;24:00;1;36;Muy buena / Oso ona;31;38;"Muy buena / ";35;44;Buena / Ona;23;Muy buena / Oso ona;11;Muy buena / Oso ona
15/10/2017;23:00;2;44;Muy buena / Oso ona;48;22;"Muy buena / ";39;36;Muy buena / Oso ona;23;Muy buena / Oso ona;14;Muy buena / Oso ona
15/10/2017;22:00;1;28;Muy buena / Oso ona;30;40;"Muy buena / ";44;36;Muy buena / Oso ona;22;Muy buena / Oso ona;13;Muy buena / Oso ona
15/10/2017;21:00;2;37;Muy buena / Oso ona;40;31;"Muy buena / ";47;30;Muy buena / Oso ona;21;Muy buena / Oso ona;9;Muy buena / Oso ona
15/10/2017;20:00;3;47;Muy buena / Oso ona;51;22;"Muy buena / ";50;29;Muy buena / Oso ona;18;Muy buena / Oso ona;4;Muy buena / Oso ona
15/10/2017;19:00;1;33;Muy buena / Oso ona;35;35;"Muy buena / ";55;28;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona
15/10/2017;18:00;;;Sin datos / Daturik gabe;23;46;"Muy buena / ";57;27;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona
15/10/2017;17:00;1;20;Muy buena / Oso ona;22;52;"Muy buena / ";58;32;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona
15/10/2017;16:00;1;11;Muy buena / Oso ona;13;61;"Buena / ";58;29;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
15/10/2017;15:00;;;Sin datos / Daturik gabe;9;66;"Buena / ";57;23;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
15/10/2017;14:00;1;10;Muy buena / Oso ona;12;62;"Buena / ";56;21;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
