Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SH2 (µg/m3);SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
20/04/2017;21:00;;;Sin datos / Daturik gabe;13;75;"Buena / ";96;13;Muy buena / Oso ona;2;3;Muy buena / Oso ona;178;63;1022,9;0;0;9;0,99
20/04/2017;20:00;;;Sin datos / Daturik gabe;15;;"Sin datos / ";99;16;Muy buena / Oso ona;2;6;Muy buena / Oso ona;153;58;1022,6;0;0,6;11;1,28
20/04/2017;19:00;;;Sin datos / Daturik gabe;18;94;"Buena / ";97;21;Muy buena / Oso ona;2;17;Muy buena / Oso ona;229;49;1022,4;0;105,7;14;0,91
20/04/2017;18:00;1;18;Muy buena / Oso ona;19;98;"Buena / ";94;15;Muy buena / Oso ona;2;50;Muy buena / Oso ona;73;38;1022,3;0;499;16;1,51
20/04/2017;17:00;3;18;Muy buena / Oso ona;22;99;"Buena / ";90;19;Muy buena / Oso ona;2;63;Muy buena / Oso ona;66;36;1022,1;0;765,6;16;1,83
20/04/2017;16:00;2;15;Muy buena / Oso ona;17;101;"Buena / ";86;12;Muy buena / Oso ona;2;20;Muy buena / Oso ona;76;35;1022;0;889,4;16;2,54
20/04/2017;15:00;2;15;Muy buena / Oso ona;19;100;"Buena / ";81;17;Muy buena / Oso ona;2;21;Muy buena / Oso ona;359;41;1022,4;0;894,4;15;3,64
20/04/2017;14:00;1;12;Muy buena / Oso ona;15;101;"Buena / ";75;21;Muy buena / Oso ona;2;12;Muy buena / Oso ona;7;45;1023;0;1001,8;14;4,36
20/04/2017;13:00;2;13;Muy buena / Oso ona;16;92;"Buena / ";69;28;Muy buena / Oso ona;2;13;Muy buena / Oso ona;5;49;1023,1;0;1092,8;13;5,56
20/04/2017;12:00;2;13;Muy buena / Oso ona;16;86;"Buena / ";65;24;Muy buena / Oso ona;2;14;Muy buena / Oso ona;10;50;1023,3;0;1047,9;14;3,37
20/04/2017;11:00;5;18;Muy buena / Oso ona;26;76;"Buena / ";62;25;Muy buena / Oso ona;2;17;Muy buena / Oso ona;5;49;1023,8;0;889,7;14;2,78
20/04/2017;10:00;9;27;Muy buena / Oso ona;40;66;"Buena / ";63;23;Muy buena / Oso ona;2;19;Muy buena / Oso ona;34;44;1024;0;861,7;13;1,87
20/04/2017;09:00;7;27;Muy buena / Oso ona;37;63;"Buena / ";65;25;Muy buena / Oso ona;2;11;Muy buena / Oso ona;99;44;1024,1;0;805,4;12;1,4
20/04/2017;08:00;5;16;Muy buena / Oso ona;23;63;"Buena / ";67;16;Muy buena / Oso ona;2;16;Muy buena / Oso ona;216;57;1024;0;626,6;10;1,84
20/04/2017;07:00;9;15;Muy buena / Oso ona;28;53;"Muy buena / ";68;14;Muy buena / Oso ona;2;4;Muy buena / Oso ona;201;67;1023,7;0;329,9;7;1,93
20/04/2017;06:00;2;14;Muy buena / Oso ona;17;50;"Muy buena / ";69;10;Muy buena / Oso ona;2;3;Muy buena / Oso ona;167;69;1023,4;0;31,6;6;0,99
20/04/2017;05:00;2;8;Muy buena / Oso ona;11;63;"Buena / ";73;9;Muy buena / Oso ona;1;4;Muy buena / Oso ona;155;64;1023;0;0;7;1,65
20/04/2017;04:00;1;6;Muy buena / Oso ona;8;65;"Buena / ";75;10;Muy buena / Oso ona;2;4;Muy buena / Oso ona;148;63;1022,6;0;0;8;1,91
20/04/2017;03:00;;;Sin datos / Daturik gabe;5;77;"Buena / ";;13;Muy buena / Oso ona;1;4;Muy buena / Oso ona;114;54;1022,7;0;0;10;1,6
20/04/2017;02:00;;;Sin datos / Daturik gabe;5;87;"Buena / ";;10;Muy buena / Oso ona;2;4;Muy buena / Oso ona;95;49;1022,8;0;0;11;2,61
20/04/2017;01:00;;;Sin datos / Daturik gabe;8;78;"Buena / ";;9;Muy buena / Oso ona;2;4;Muy buena / Oso ona;106;54;1022,9;0;0;11;2,15
19/04/2017;24:00;;;Sin datos / Daturik gabe;11;63;"Buena / ";;12;Muy buena / Oso ona;2;5;Muy buena / Oso ona;156;68;1022,8;0;0;9;1,28
19/04/2017;23:00;;;Sin datos / Daturik gabe;10;66;"Buena / ";89;12;Muy buena / Oso ona;2;6;Muy buena / Oso ona;173;75;1022,6;0;0;9;0,81
19/04/2017;22:00;;;Sin datos / Daturik gabe;12;75;"Buena / ";95;14;Muy buena / Oso ona;2;7;Muy buena / Oso ona;165;71;1022,5;0;0;10;1,08
19/04/2017;21:00;;;Sin datos / Daturik gabe;23;;"Sin datos / ";99;20;Muy buena / Oso ona;2;50;Muy buena / Oso ona;146;61;1022,3;0;0;12;0,75
19/04/2017;20:00;7;51;Muy buena / Oso ona;61;66;"Buena / ";99;23;Muy buena / Oso ona;2;169;Buena / Ona;61;53;1021,8;0;0,5;14;1,68
19/04/2017;19:00;3;38;Muy buena / Oso ona;43;81;"Buena / ";99;22;Muy buena / Oso ona;2;128;Muy buena / Oso ona;51;53;1021,6;0;89,2;14;2,3
19/04/2017;18:00;2;17;Muy buena / Oso ona;20;104;"Buena / ";100;20;Muy buena / Oso ona;2;43;Muy buena / Oso ona;12;48;1021,6;0;466;14;3,44
19/04/2017;17:00;2;15;Muy buena / Oso ona;18;106;"Buena / ";98;16;Muy buena / Oso ona;2;31;Muy buena / Oso ona;15;44;1021,8;0;744,4;15;3,31
19/04/2017;16:00;3;13;Muy buena / Oso ona;17;102;"Buena / ";94;12;Muy buena / Oso ona;2;25;Muy buena / Oso ona;27;46;1022;0;866,3;14;2,99
19/04/2017;15:00;2;12;Muy buena / Oso ona;15;100;"Buena / ";90;15;Muy buena / Oso ona;2;18;Muy buena / Oso ona;13;47;1022,2;0;887,5;14;4,62
19/04/2017;14:00;2;10;Muy buena / Oso ona;13;101;"Buena / ";81;14;Muy buena / Oso ona;2;12;Muy buena / Oso ona;20;50;1022,4;0;1004,7;13;3,58
19/04/2017;13:00;3;13;Muy buena / Oso ona;18;99;"Buena / ";74;16;Muy buena / Oso ona;2;31;Muy buena / Oso ona;19;50;1022,4;0;1088,7;14;3,31
19/04/2017;12:00;8;13;Muy buena / Oso ona;25;96;"Buena / ";70;15;Muy buena / Oso ona;2;25;Muy buena / Oso ona;8;49;1022,5;0;1040,9;14;3,1
19/04/2017;11:00;10;17;Muy buena / Oso ona;31;90;"Buena / ";66;26;Muy buena / Oso ona;2;13;Muy buena / Oso ona;5;49;1023;0;889,2;14;2,82
19/04/2017;10:00;8;17;Muy buena / Oso ona;30;86;"Buena / ";63;16;Muy buena / Oso ona;2;23;Muy buena / Oso ona;89;46;1023,1;0;848,1;13;2,07
19/04/2017;09:00;6;18;Muy buena / Oso ona;26;81;"Buena / ";61;20;Muy buena / Oso ona;2;6;Muy buena / Oso ona;99;52;1022,9;0;732,2;13;2,2
19/04/2017;08:00;9;25;Muy buena / Oso ona;39;64;"Buena / ";60;18;Muy buena / Oso ona;2;4;Muy buena / Oso ona;92;57;1022,8;0;614,6;12;1,73
19/04/2017;07:00;17;31;Muy buena / Oso ona;56;32;"Muy buena / ";59;19;Muy buena / Oso ona;2;4;Muy buena / Oso ona;193;73;1022,4;0;322,5;8;0,73
19/04/2017;06:00;5;14;Muy buena / Oso ona;22;47;"Muy buena / ";65;11;Muy buena / Oso ona;2;3;Muy buena / Oso ona;171;76;1022;0;27,2;6;0,74
19/04/2017;05:00;4;7;Muy buena / Oso ona;13;62;"Buena / ";68;11;Muy buena / Oso ona;2;4;Muy buena / Oso ona;166;70;1021,7;0;0;8;1,44
19/04/2017;04:00;4;6;Muy buena / Oso ona;12;68;"Buena / ";;10;Muy buena / Oso ona;2;4;Muy buena / Oso ona;159;66;1021,6;0;0;9;1,64
19/04/2017;03:00;4;6;Muy buena / Oso ona;12;67;"Buena / ";;11;Muy buena / Oso ona;2;4;Muy buena / Oso ona;143;64;1021,5;0;0;10;1,29
19/04/2017;02:00;4;5;Muy buena / Oso ona;11;69;"Buena / ";;12;Muy buena / Oso ona;1;4;Muy buena / Oso ona;143;65;1021,4;0;0;10;1,64
19/04/2017;01:00;4;6;Muy buena / Oso ona;12;68;"Buena / ";;12;Muy buena / Oso ona;2;4;Muy buena / Oso ona;132;67;1021,5;0;0;11;1,9
18/04/2017;24:00;2;8;Muy buena / Oso ona;11;66;"Buena / ";;11;Muy buena / Oso ona;2;5;Muy buena / Oso ona;144;74;1021,4;0;0;10;1,63
18/04/2017;23:00;2;8;Muy buena / Oso ona;11;71;"Buena / ";84;13;Muy buena / Oso ona;2;7;Muy buena / Oso ona;158;78;1021,2;0;0;11;1,25
18/04/2017;22:00;2;8;Muy buena / Oso ona;11;;"Sin datos / ";87;13;Muy buena / Oso ona;2;9;Muy buena / Oso ona;161;75;1021,2;0;0;12;1,38
18/04/2017;21:00;2;8;Muy buena / Oso ona;11;87;"Buena / ";87;17;Muy buena / Oso ona;2;16;Muy buena / Oso ona;116;67;1020,9;0;0;14;1,19
18/04/2017;20:00;5;33;Muy buena / Oso ona;40;74;"Buena / ";88;18;Muy buena / Oso ona;2;105;Muy buena / Oso ona;50;63;1020,2;0;0,2;15;1,34
18/04/2017;19:00;5;34;Muy buena / Oso ona;41;77;"Buena / ";89;16;Muy buena / Oso ona;2;105;Muy buena / Oso ona;60;63;1019,8;0;76,6;15;2
18/04/2017;18:00;2;17;Muy buena / Oso ona;21;89;"Buena / ";89;15;Muy buena / Oso ona;2;29;Muy buena / Oso ona;30;64;1019,6;0;385,1;15;2,06
18/04/2017;17:00;2;13;Muy buena / Oso ona;16;97;"Buena / ";86;14;Muy buena / Oso ona;2;13;Muy buena / Oso ona;14;65;1019,4;0;740,3;15;4,08
18/04/2017;16:00;3;12;Muy buena / Oso ona;17;94;"Buena / ";80;16;Muy buena / Oso ona;2;10;Muy buena / Oso ona;26;65;1019,2;0;659,7;16;3,16
18/04/2017;15:00;2;12;Muy buena / Oso ona;16;88;"Buena / ";74;16;Muy buena / Oso ona;2;13;Muy buena / Oso ona;19;66;1019,2;0;475,2;16;3,11
18/04/2017;14:00;2;13;Muy buena / Oso ona;16;88;"Buena / ";69;17;Muy buena / Oso ona;2;8;Muy buena / Oso ona;359;70;1019,3;0;220,6;15;2,55
18/04/2017;13:00;1;11;Muy buena / Oso ona;13;94;"Buena / ";63;21;Muy buena / Oso ona;2;6;Muy buena / Oso ona;359;76;1019,6;0;187,3;15;3,11
18/04/2017;12:00;4;19;Muy buena / Oso ona;24;85;"Buena / ";55;18;Muy buena / Oso ona;2;9;Muy buena / Oso ona;3;72;1019,8;0;305,2;15;3,07
18/04/2017;11:00;4;28;Muy buena / Oso ona;34;76;"Buena / ";49;24;Muy buena / Oso ona;2;18;Muy buena / Oso ona;352;72;1020,1;0;173,8;15;2,41
18/04/2017;10:00;6;23;Muy buena / Oso ona;32;63;"Buena / ";44;19;Muy buena / Oso ona;2;12;Muy buena / Oso ona;258;74;1019,9;0;223,5;14;1,12
18/04/2017;09:00;4;10;Muy buena / Oso ona;17;50;"Muy buena / ";41;17;Muy buena / Oso ona;2;4;Muy buena / Oso ona;220;82;1019,7;0;161;13;2,18
18/04/2017;08:00;4;8;Muy buena / Oso ona;15;49;"Muy buena / ";41;13;Muy buena / Oso ona;2;3;Muy buena / Oso ona;207;86;1019,4;0;80,1;11;3,13
18/04/2017;07:00;4;8;Muy buena / Oso ona;13;44;"Muy buena / ";40;13;Muy buena / Oso ona;2;3;Muy buena / Oso ona;205;90;1019,3;0;32,2;10;3,07
18/04/2017;06:00;6;12;Muy buena / Oso ona;20;39;"Muy buena / ";39;15;Muy buena / Oso ona;2;3;Muy buena / Oso ona;199;92;1019;0;2,2;9;1,86
18/04/2017;05:00;2;10;Muy buena / Oso ona;13;33;"Muy buena / ";;8;Muy buena / Oso ona;2;3;Muy buena / Oso ona;192;95;1018,6;0;0;8;1,01
18/04/2017;04:00;3;7;Muy buena / Oso ona;12;35;"Muy buena / ";;7;Muy buena / Oso ona;2;3;Muy buena / Oso ona;198;95;1018,4;0;0;8;0,86
18/04/2017;03:00;2;5;Muy buena / Oso ona;8;39;"Muy buena / ";;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;169;94;1018,4;0;0;8;0,26
18/04/2017;02:00;2;5;Muy buena / Oso ona;8;42;"Muy buena / ";;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;175;93;1018,8;0;0;9;0,52
18/04/2017;01:00;2;6;Muy buena / Oso ona;9;47;"Muy buena / ";;7;Muy buena / Oso ona;2;3;Muy buena / Oso ona;187;92;1019,3;0;0;9;0,71
17/04/2017;24:00;2;6;Muy buena / Oso ona;9;51;"Muy buena / ";;7;Muy buena / Oso ona;2;3;Muy buena / Oso ona;196;91;1019,5;0;0;9;0,62
17/04/2017;23:00;2;8;Muy buena / Oso ona;10;;"Sin datos / ";85;7;Muy buena / Oso ona;2;3;Muy buena / Oso ona;174;89;1019,6;0;0;10;0,5
17/04/2017;22:00;2;9;Muy buena / Oso ona;11;62;"Buena / ";85;9;Muy buena / Oso ona;2;4;Muy buena / Oso ona;152;87;1019,6;0;0;11;1,14
17/04/2017;21:00;1;9;Muy buena / Oso ona;11;72;"Buena / ";85;9;Muy buena / Oso ona;2;4;Muy buena / Oso ona;174;82;1019,2;0;0;13;1,19
17/04/2017;20:00;;;Sin datos / Daturik gabe;14;81;"Buena / ";87;13;Muy buena / Oso ona;2;4;Muy buena / Oso ona;240;77;1018,4;0;0,3;14;1,64
17/04/2017;19:00;1;11;Muy buena / Oso ona;13;88;"Buena / ";87;8;Muy buena / Oso ona;2;5;Muy buena / Oso ona;328;70;1017,8;0;57,5;15;1,04
17/04/2017;18:00;1;8;Muy buena / Oso ona;10;89;"Buena / ";85;11;Muy buena / Oso ona;2;4;Muy buena / Oso ona;307;70;1017,4;0;455,8;16;2,1
17/04/2017;17:00;2;11;Muy buena / Oso ona;14;88;"Buena / ";81;14;Muy buena / Oso ona;2;7;Muy buena / Oso ona;354;64;1017,3;0;717,3;17;1,92
17/04/2017;16:00;1;8;Muy buena / Oso ona;10;89;"Buena / ";78;20;Muy buena / Oso ona;2;5;Muy buena / Oso ona;325;69;1017,3;0;853,1;17;2,29
17/04/2017;15:00;2;9;Muy buena / Oso ona;12;87;"Buena / ";72;17;Muy buena / Oso ona;2;5;Muy buena / Oso ona;340;68;1017,4;0;861;17;2,47
17/04/2017;14:00;2;8;Muy buena / Oso ona;10;88;"Buena / ";65;20;Muy buena / Oso ona;2;5;Muy buena / Oso ona;355;69;1017,8;0;977,3;17;2,68
17/04/2017;13:00;2;8;Muy buena / Oso ona;10;87;"Buena / ";57;22;Muy buena / Oso ona;2;7;Muy buena / Oso ona;328;68;1018;0;1020,2;17;2,23
17/04/2017;12:00;4;14;Muy buena / Oso ona;20;79;"Buena / ";51;22;Muy buena / Oso ona;3;10;Muy buena / Oso ona;339;65;1017,8;0;713,5;17;1,75
17/04/2017;11:00;7;15;Muy buena / Oso ona;25;70;"Buena / ";46;25;Muy buena / Oso ona;2;33;Muy buena / Oso ona;61;61;1017,9;0;885,6;18;1,74
17/04/2017;10:00;6;13;Muy buena / Oso ona;23;63;"Buena / ";43;18;Muy buena / Oso ona;2;6;Muy buena / Oso ona;80;62;1018;0;842;17;2,25
17/04/2017;09:00;4;11;Muy buena / Oso ona;16;58;"Muy buena / ";40;18;Muy buena / Oso ona;2;4;Muy buena / Oso ona;126;67;1018,1;0;772,9;16;0,77
17/04/2017;08:00;5;10;Muy buena / Oso ona;17;47;"Muy buena / ";38;16;Muy buena / Oso ona;2;3;Muy buena / Oso ona;178;76;1018,3;0;589,1;13;0,86
17/04/2017;07:00;6;17;Muy buena / Oso ona;26;24;"Muy buena / ";36;15;Muy buena / Oso ona;2;4;Muy buena / Oso ona;146;87;1018,3;0;274,3;10;0,93
17/04/2017;06:00;3;13;Muy buena / Oso ona;17;30;"Muy buena / ";39;11;Muy buena / Oso ona;2;3;Muy buena / Oso ona;164;91;1018;0;15;10;0,83
17/04/2017;05:00;3;10;Muy buena / Oso ona;14;35;"Muy buena / ";42;10;Muy buena / Oso ona;2;3;Muy buena / Oso ona;196;90;1018;0;0;10;0,95
17/04/2017;04:00;2;6;Muy buena / Oso ona;9;43;"Muy buena / ";45;9;Muy buena / Oso ona;2;3;Muy buena / Oso ona;196;89;1018,1;0;0;11;1,56
17/04/2017;03:00;2;5;Muy buena / Oso ona;8;46;"Muy buena / ";48;8;Muy buena / Oso ona;2;3;Muy buena / Oso ona;196;90;1018,6;0;0;10;1,7
17/04/2017;02:00;2;6;Muy buena / Oso ona;9;39;"Muy buena / ";53;6;Muy buena / Oso ona;2;3;Muy buena / Oso ona;195;91;1019;0;0;9;2,03
17/04/2017;01:00;2;7;Muy buena / Oso ona;10;38;"Muy buena / ";60;6;Muy buena / Oso ona;2;3;Muy buena / Oso ona;182;92;1019,7;0;0;9;0,87
16/04/2017;24:00;2;7;Muy buena / Oso ona;10;;"Sin datos / ";67;7;Muy buena / Oso ona;2;3;Muy buena / Oso ona;197;90;1020,1;0;0;10;2
16/04/2017;23:00;3;8;Muy buena / Oso ona;12;50;"Muy buena / ";69;7;Muy buena / Oso ona;1;3;Muy buena / Oso ona;180;88;1020,3;0;0;10;0,96
16/04/2017;22:00;2;8;Muy buena / Oso ona;11;49;"Muy buena / ";71;7;Muy buena / Oso ona;1;3;Muy buena / Oso ona;156;85;1020,3;0;0;11;0,93
16/04/2017;21:00;2;8;Muy buena / Oso ona;11;52;"Muy buena / ";75;9;Muy buena / Oso ona;2;4;Muy buena / Oso ona;157;82;1020,2;0;0;11;1,07
16/04/2017;20:00;;;Sin datos / Daturik gabe;11;64;"Buena / ";79;11;Muy buena / Oso ona;2;5;Muy buena / Oso ona;189;78;1019,8;0;0,3;13;0,88
16/04/2017;19:00;1;12;Muy buena / Oso ona;15;76;"Buena / ";81;10;Muy buena / Oso ona;3;10;Muy buena / Oso ona;274;69;1019,6;0;76,9;15;2,25
16/04/2017;18:00;1;10;Muy buena / Oso ona;12;83;"Buena / ";81;11;Muy buena / Oso ona;3;12;Muy buena / Oso ona;314;61;1019,9;0;450,9;16;2,26
16/04/2017;17:00;2;12;Muy buena / Oso ona;16;79;"Buena / ";81;13;Muy buena / Oso ona;3;11;Muy buena / Oso ona;345;58;1020;0;682,5;17;2,58
16/04/2017;16:00;3;9;Muy buena / Oso ona;13;83;"Buena / ";79;10;Muy buena / Oso ona;8;6;Muy buena / Oso ona;20;58;1020,1;0;680;17;3,01
16/04/2017;15:00;4;10;Muy buena / Oso ona;16;83;"Buena / ";75;9;Muy buena / Oso ona;3;10;Muy buena / Oso ona;24;58;1020,6;0;834,2;17;2,44
16/04/2017;14:00;4;9;Muy buena / Oso ona;15;82;"Buena / ";69;6;Muy buena / Oso ona;3;6;Muy buena / Oso ona;29;59;1021,2;0;666,6;17;2,25
16/04/2017;13:00;5;13;Muy buena / Oso ona;21;80;"Buena / ";63;8;Muy buena / Oso ona;2;23;Muy buena / Oso ona;36;58;1021,7;0;808,7;17;1,48
16/04/2017;12:00;5;10;Muy buena / Oso ona;17;79;"Buena / ";57;10;Muy buena / Oso ona;1;17;Muy buena / Oso ona;92;59;1022,1;0;894,3;17;2,01
16/04/2017;11:00;4;8;Muy buena / Oso ona;14;77;"Buena / ";51;10;Muy buena / Oso ona;2;6;Muy buena / Oso ona;85;61;1022,5;0;685,5;16;2,89
16/04/2017;10:00;2;4;Muy buena / Oso ona;7;85;"Buena / ";48;6;Muy buena / Oso ona;1;3;Muy buena / Oso ona;97;61;1022,8;0;772,5;16;2,52
16/04/2017;09:00;4;13;Muy buena / Oso ona;19;60;"Muy buena / ";43;8;Muy buena / Oso ona;2;4;Muy buena / Oso ona;104;68;1023;0;788,5;15;1,73
16/04/2017;08:00;2;5;Muy buena / Oso ona;8;54;"Muy buena / ";41;10;Muy buena / Oso ona;2;3;Muy buena / Oso ona;207;83;1023,3;0;574,4;12;1,62
16/04/2017;07:00;2;6;Muy buena / Oso ona;9;34;"Muy buena / ";39;8;Muy buena / Oso ona;2;3;Muy buena / Oso ona;199;91;1023,4;0;255,3;9;1,21
16/04/2017;06:00;2;6;Muy buena / Oso ona;9;32;"Muy buena / ";44;6;Muy buena / Oso ona;2;3;Muy buena / Oso ona;191;96;1023,2;0;13,7;8;1,05
16/04/2017;05:00;2;6;Muy buena / Oso ona;9;31;"Muy buena / ";49;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;163;95;1023;0;0;8;0,56
16/04/2017;04:00;2;4;Muy buena / Oso ona;7;38;"Muy buena / ";54;6;Muy buena / Oso ona;2;3;Muy buena / Oso ona;191;94;1022,9;0;0;9;1
16/04/2017;03:00;2;5;Muy buena / Oso ona;7;46;"Muy buena / ";60;5;Muy buena / Oso ona;2;3;Muy buena / Oso ona;187;91;1023;0;0;10;1,07
16/04/2017;02:00;1;4;Muy buena / Oso ona;6;51;"Muy buena / ";66;6;Muy buena / Oso ona;2;3;Muy buena / Oso ona;195;89;1023,4;0;0;11;1,32
16/04/2017;01:00;1;4;Muy buena / Oso ona;6;;"Sin datos / ";73;7;Muy buena / Oso ona;2;3;Muy buena / Oso ona;200;88;1024;0;0;11;1,76
15/04/2017;24:00;1;4;Muy buena / Oso ona;6;57;"Muy buena / ";75;9;Muy buena / Oso ona;1;3;Muy buena / Oso ona;206;87;1023,9;0;0;11;2,02
15/04/2017;23:00;1;4;Muy buena / Oso ona;6;66;"Buena / ";77;8;Muy buena / Oso ona;1;3;Muy buena / Oso ona;207;86;1023,6;0;0;12;2,35
15/04/2017;22:00;;;Sin datos / Daturik gabe;7;60;"Muy buena / ";81;9;Muy buena / Oso ona;2;3;Muy buena / Oso ona;210;86;1023,4;0;0;12;1,56
15/04/2017;21:00;1;8;Muy buena / Oso ona;10;64;"Buena / ";85;10;Muy buena / Oso ona;2;3;Muy buena / Oso ona;219;86;1023,3;0;0;13;0,9
15/04/2017;20:00;2;12;Muy buena / Oso ona;15;73;"Buena / ";89;11;Muy buena / Oso ona;2;3;Muy buena / Oso ona;257;81;1022,8;0;0,1;14;1,17
15/04/2017;19:00;1;8;Muy buena / Oso ona;11;83;"Buena / ";92;11;Muy buena / Oso ona;2;4;Muy buena / Oso ona;327;78;1022,4;0;10,3;14;1,04
15/04/2017;18:00;1;6;Muy buena / Oso ona;8;89;"Buena / ";94;12;Muy buena / Oso ona;2;4;Muy buena / Oso ona;316;75;1022,2;0;39,8;14;1,35
15/04/2017;17:00;1;6;Muy buena / Oso ona;8;92;"Buena / ";94;10;Muy buena / Oso ona;2;4;Muy buena / Oso ona;306;73;1022;0;111,5;15;1,79
15/04/2017;16:00;2;7;Muy buena / Oso ona;9;92;"Buena / ";91;10;Muy buena / Oso ona;2;6;Muy buena / Oso ona;331;71;1021,8;0;629,7;15;1,85
15/04/2017;15:00;1;5;Muy buena / Oso ona;7;94;"Buena / ";85;9;Muy buena / Oso ona;2;5;Muy buena / Oso ona;349;74;1021,9;0;378,6;15;1,73
15/04/2017;14:00;1;5;Muy buena / Oso ona;7;96;"Buena / ";80;6;Muy buena / Oso ona;2;4;Muy buena / Oso ona;358;77;1022;0;341,4;15;2,2
15/04/2017;13:00;1;5;Muy buena / Oso ona;7;96;"Buena / ";74;8;Muy buena / Oso ona;2;5;Muy buena / Oso ona;1;82;1021,9;0;182,7;14;2,86
15/04/2017;12:00;1;7;Muy buena / Oso ona;8;97;"Buena / ";68;19;Muy buena / Oso ona;2;4;Muy buena / Oso ona;335;81;1021,5;0;125,1;15;2,84
15/04/2017;11:00;1;8;Muy buena / Oso ona;10;93;"Buena / ";62;18;Muy buena / Oso ona;2;5;Muy buena / Oso ona;305;67;1021,2;0;299,4;16;2,14
15/04/2017;10:00;2;8;Muy buena / Oso ona;11;88;"Buena / ";58;18;Muy buena / Oso ona;2;5;Muy buena / Oso ona;301;70;1020,9;0;267;16;2,1
15/04/2017;09:00;3;9;Muy buena / Oso ona;13;70;"Buena / ";53;17;Muy buena / Oso ona;2;5;Muy buena / Oso ona;277;75;1020,3;0;173,3;15;0,9
15/04/2017;08:00;3;7;Muy buena / Oso ona;11;49;"Muy buena / ";50;15;Muy buena / Oso ona;2;5;Muy buena / Oso ona;207;83;1020;0;72,9;13;2,09
15/04/2017;07:00;3;8;Muy buena / Oso ona;13;49;"Muy buena / ";;14;Muy buena / Oso ona;2;5;Muy buena / Oso ona;209;85;1019,6;0;14,1;12;1,54
15/04/2017;06:00;2;7;Muy buena / Oso ona;10;49;"Muy buena / ";;12;Muy buena / Oso ona;2;4;Muy buena / Oso ona;203;86;1019;0;1,6;12;1,14
15/04/2017;05:00;2;7;Muy buena / Oso ona;10;48;"Muy buena / ";;13;Muy buena / Oso ona;2;4;Muy buena / Oso ona;197;86;1018,8;0;0;12;0,63
15/04/2017;04:00;2;6;Muy buena / Oso ona;9;53;"Muy buena / ";;13;Muy buena / Oso ona;2;5;Muy buena / Oso ona;200;85;1018,8;0;0;12;0,94
15/04/2017;03:00;2;6;Muy buena / Oso ona;9;54;"Muy buena / ";;13;Muy buena / Oso ona;2;6;Muy buena / Oso ona;200;85;1018,9;0;0;12;0,82
15/04/2017;02:00;2;6;Muy buena / Oso ona;9;;"Sin datos / ";67;14;Muy buena / Oso ona;2;6;Muy buena / Oso ona;200;84;1019,1;0;0;12;1,31
15/04/2017;01:00;2;8;Muy buena / Oso ona;11;55;"Muy buena / ";72;14;Muy buena / Oso ona;2;6;Muy buena / Oso ona;192;86;1019,7;0;0;12;0,66
14/04/2017;24:00;2;6;Muy buena / Oso ona;9;61;"Buena / ";75;13;Muy buena / Oso ona;1;4;Muy buena / Oso ona;176;85;1019,5;0;0;12;0,59
14/04/2017;23:00;2;7;Muy buena / Oso ona;10;60;"Muy buena / ";78;12;Muy buena / Oso ona;2;4;Muy buena / Oso ona;171;83;1019,4;0;0;13;0,37
14/04/2017;22:00;2;9;Muy buena / Oso ona;11;62;"Buena / ";83;13;Muy buena / Oso ona;2;5;Muy buena / Oso ona;169;82;1019,4;0;0;13;0,64
14/04/2017;21:00;1;10;Muy buena / Oso ona;12;63;"Buena / ";87;14;Muy buena / Oso ona;1;5;Muy buena / Oso ona;163;82;1019,2;0;0;13;0,67
14/04/2017;20:00;1;12;Muy buena / Oso ona;14;70;"Buena / ";91;17;Muy buena / Oso ona;2;5;Muy buena / Oso ona;190;81;1018,7;0;0;14;1
14/04/2017;19:00;;;Sin datos / Daturik gabe;14;83;"Buena / ";93;15;Muy buena / Oso ona;2;5;Muy buena / Oso ona;226;78;1018,2;0;7,8;14;0,67
14/04/2017;18:00;;;Sin datos / Daturik gabe;11;92;"Buena / ";94;13;Muy buena / Oso ona;2;7;Muy buena / Oso ona;279;75;1018;0;26,8;14;1,03
14/04/2017;17:00;;;Sin datos / Daturik gabe;10;97;"Buena / ";90;16;Muy buena / Oso ona;2;11;Muy buena / Oso ona;309;73;1018;0;123,6;15;1,33
14/04/2017;16:00;1;10;Muy buena / Oso ona;11;96;"Buena / ";85;17;Muy buena / Oso ona;2;29;Muy buena / Oso ona;291;73;1018,1;0;224,5;15;1,5
14/04/2017;15:00;1;8;Muy buena / Oso ona;10;96;"Buena / ";79;16;Muy buena / Oso ona;2;13;Muy buena / Oso ona;313;76;1018,5;0;172,3;14;1
14/04/2017;14:00;1;7;Muy buena / Oso ona;9;96;"Buena / ";73;14;Muy buena / Oso ona;2;5;Muy buena / Oso ona;314;79;1018,8;0;75,6;14;1,21
14/04/2017;13:00;;;Sin datos / Daturik gabe;10;95;"Buena / ";68;12;Muy buena / Oso ona;2;6;Muy buena / Oso ona;344;79;1018,7;0;71,5;14;1,72
