COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;COD_VIA_COMIENZA;CLASE_COMIENZA;PARTICULA_COMIENZA;NOMBRE_COMIENZA;NOMBRE_ACENTOS_COMIENZA;COD_VIA_TERMINA;CLASE_TERMINA;PARTICULA_TERMINA;NOMBRE_TERMINA;NOMBRE_ACENTOS_TERMINA
00249700;PASAJE;DE;DOÑA CARLOTA;DOÑA CARLOTA;00695500;CALLE;DE;SANTA HORTENSIA;SANTA HORTENSIA;00050200;CALLE;DE;ANGEL HERNANDEZ;ÁNGEL HERNÁNDEZ
00249750;CALLE;DE;DOÑA FRANCISQUITA;DOÑA FRANCISQUITA;00426685;CALLE;DE;LA DEL MANOJO DE ROSAS;LA DEL MANOJO DE ROSAS;00426660;CALLE;DE;LA CANCION DEL OLVIDO;LA CANCIÓN DEL OLVIDO
00000860;CALLE;DE;DOÑA GUIOMAR;DOÑA GUIOMAR;00514630;CALLE;DE;MONOVAR;MONÓVAR;00277700;CARRETERA;A LA;ESTACION DE HORTALEZA;ESTACIÓN DE HORTALEZA
00000779;CALLE;DE;DOÑA JUANA I DE CASTILLA;DOÑA JUANA I DE CASTILLA;00002134;CALLE;DE;JUAN IGNACIO LUCA DE TENA;JUAN IGNACIO LUCA DE TENA;00002134;CALLE;DE;JUAN IGNACIO LUCA DE TENA;JUAN IGNACIO LUCA DE TENA
00002345;CALLE;DE;DOÑA LEONOR DE CORTINA;DOÑA LEONOR DE CORTINA;00085400;CALLE;DE;AYERBE;AYERBE;00124800;CALLE;DE LA;CALDERA;CALDERA
00249900;CALLE;DE;DOÑA MENCIA;DOÑA MENCÍA;00430100;CALLE;DE;LAIN CALVO;LAÍN CALVO;00139300;CALLE;DE;CARAMUEL;CARAMUEL
00250000;CALLE;DE;DOÑA URRACA;DOÑA URRACA;00652100;CALLE;DE;SAAVEDRA FAJARDO;SAAVEDRA FAJARDO;00699300;CALLE;DE;SANTA URSULA;SANTA ÚRSULA
00250200;CALLE;DE;DORA;DORA;00358100;CALLE;DE LOS;HERMANOS DEL MORAL;HERMANOS DEL MORAL;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00250300;PASAJE;DEL;DORADO;DORADO;00586700;CALLE;DEL;PEZ VOLADOR;PEZ VOLADOR;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00250400;PASAJE;DE;DORE;DORÉ;00081600;CALLE;DE;ATOCHA;ATOCHA;00695900;CALLE;DE;SANTA ISABEL;SANTA ISABEL
00250450;CALLE;DE;DOROTEA;DOROTEA;00120150;CALLE;DEL;CABALLERO DE LOS ESPEJOS;CABALLERO DE LOS ESPEJOS;00375275;CALLE;DE LA;INSULA BARATARIA;ÍNSULA BARATARIA
00250500;CALLE;DE;DOROTEO BENACHE;DOROTEO BENACHE;00684250;CALLE;DE;SAN RESTITUTO;SAN RESTITUTO;00723600;CALLE;DE;SINESIO DELGADO;SINESIO DELGADO
00250600;CALLE;DE;DOROTEO LABORDA;DOROTEO LABORDA;00018100;PASEO;DE;ALBERTO PALACIOS;ALBERTO PALACIOS;00079500;CALLE;DE;ASTILLERO;ASTILLERO
00250800;CALLE;;DOS;DOS;00232600;CALLE;DE;DANIEL SEGOVIA;DANIEL SEGOVIA;00689775;CALLE;DE;SANCHIDRIAN;SANCHIDRIÁN
00251000;CALLE;DE LOS;DOS AMIGOS;DOS AMIGOS;00661600;CALLE;DE;SAN BERNARDINO;SAN BERNARDINO;00454000;CALLE;DEL;MAESTRO GUERRERO;MAESTRO GUERRERO
31000417;CALLE;DEL;DOS CABALLOS;DOS CABALLOS;31000006;CALLE;DEL;TALBOT;TALBOT;31000416;CALLE;DEL;SOLARA;SOLARA
00251400;PLAZA;DE LAS;DOS CASTILLAS;DOS CASTILLAS;00793800;CALLE;DE LA;VIRGEN DE LLUC;VIRGEN DE LLUC;00128100;PLAZA;DE;CAMORRITOS;CAMORRITOS
00250700;CALLE;;DOS CIUDAD PEGASO;DOS CIUDAD PEGASO;00711875;AVENIDA;;SEXTA;SEXTA;00609550;AVENIDA;;PRIMERA;PRIMERA
00251700;CALLE;DEL;DOS DE MAYO;DOS DE MAYO;00687600;CALLE;DE;SAN VICENTE FERRER;SAN VICENTE FERRER;00251900;PLAZA;DEL;DOS DE MAYO;DOS DE MAYO
00251900;PLAZA;DEL;DOS DE MAYO;DOS DE MAYO;00659200;CALLE;DE;SAN ANDRES;SAN ANDRÉS;00233200;CALLE;DE;DAOIZ;DAOÍZ
00251600;CALLE;DE LAS;DOS HERMANAS;DOS HERMANAS;00505000;CALLE;DEL;MESON DE PAREDES;MESÓN DE PAREDES;00262000;CALLE;DE;EMBAJADORES;EMBAJADORES
00002199;CALLE;;DOS MERCAMADRID;DOS MERCAMADRID;00002203;CALLE;;TRES MERCAMADRID;TRES MERCAMADRID;00002213;CALLE;;ONCE MERCAMADRID;ONCE MERCAMADRID
00252000;CALLE;DE LOS;DOS RIOS;DOS RÍOS;00691900;CALLE;DE;SANTA ANA BAJA;SANTA ANA BAJA;00691800;CALLE;DE;SANTA ANA ALTA;SANTA ANA ALTA
00252100;CALLE;DE LA;DRACENA;DRÁCENA;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO;00608900;CALLE;DE;PRIETO UREÑA;PRIETO UREÑA
00252200;CALLE;DEL;DRAGON;DRAGÓN;00104300;CALLE;DE;BERENISA;BERENISA;00113800;CALLE;DE;EL BOYERO;EL BOYERO
00002582;CALLE;DE;DRESDE;DRESDE;00346750;AVENIDA;DE;GUADALAJARA;GUADALAJARA;00002569;CALLE;DE;AQUITANIA;AQUITANIA
00252300;CALLE;DE LOS;DROGUEROS;DROGUEROS;00063200;CALLE;DE LOS;APAREJADORES;APAREJADORES;00067900;CALLE;DE;ARCOS DE JALON;ARCOS DE JALÓN
31000330;CALLE;DEL;DUCADO;DUCADO;31000329;CALLE;DEL;CUARTO;CUARTO;31000175;AVENIDA;DE LA;PESETA;PESETA
00252500;CALLE;DEL;DULCE;DULCE;00600400;AVENIDA;DE LOS;POBLADOS;POBLADOS;00641500;CAMINO;DEL;RIO;RÍO
31000470;CALLE;DE;DULCE CHACON;DULCE CHACÓN;00000963;CALLE;DE;MANUEL AZAÑA;MANUEL AZAÑA;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00252600;CALLE;DEL;DULCE NOMBRE DE MARIA;DULCE NOMBRE DE MARÍA;00422200;CALLE;DE;JULIAN DEL CERRO;JULIÁN DEL CERRO;00242800;CALLE;DEL;DOCTOR LOZANO;DOCTOR LOZANO
00252700;CALLE;DE;DULCINEA;DULCINEA;00627700;CALLE;DE;RAIMUNDO FERNANDEZ VILLAVERDE;RAIMUNDO FERNÁNDEZ VILLAVERDE;00084800;CALLE;DE;AVILA;ÁVILA
00000751;CALLE;DE LA;DULZAINA;DULZAINA;00391100;CALLE;DEL;JAZMIN;JAZMÍN;00338800;CALLE;DEL;GOLFO DE SALONICA;GOLFO DE SALÓNICA
00001004;CALLE;DE LA;DULZURA;DULZURA;00000997;CALLE;DE LA;TERTULIA;TERTULIA;00000999;CALLE;DE LA;UNANIMIDAD;UNANIMIDAD
00252900;CALLE;DEL;DUQUE;DUQUE;00704900;CALLE;DE;SATURNO;SATURNO;00071200;CALLE;DE;ARIES;ARIES
00253000;CALLE;DEL;DUQUE DE ALBA;DUQUE DE ALBA;00742900;PLAZA;DE;TIRSO DE MOLINA;TIRSO DE MOLINA;00282000;CALLE;DE LOS;ESTUDIOS;ESTUDIOS
00253100;PLAZA;DEL;DUQUE DE ALBA;DUQUE DE ALBA;00253000;CALLE;DEL;DUQUE DE ALBA;DUQUE DE ALBA;00253000;CALLE;DEL;DUQUE DE ALBA;DUQUE DE ALBA
00253200;CALLE;DEL;DUQUE DE FERNAN NUÑEZ;DUQUE DE FERNÁN NÚÑEZ;00081600;CALLE;DE;ATOCHA;ATOCHA;00695900;CALLE;DE;SANTA ISABEL;SANTA ISABEL
00253300;CALLE;DEL;DUQUE DE LIRIA;DUQUE DE LIRIA;00218500;PLAZA;DE;CRISTINO MARTOS;CRISTINO MARTOS;00610000;CALLE;DE LA;PRINCESA;PRINCESA
00253400;CALLE;DEL;DUQUE DE MEDINACELI;DUQUE DE MEDINACELI;00216100;PLAZA;DE LAS;CORTES;CORTES;00168100;CALLE;DE;CERVANTES;CERVANTES
00253600;PLAZA;DEL;DUQUE DE MODENA;DUQUE DE MÓDENA;00799410;PLAZA;DE;VULCANO;VULCANO;00433500;CALLE;DEL;CAMINO VIEJO DE LEGANES;CAMINO VIEJO DE LEGANÉS
00253700;CALLE;DEL;DUQUE DE NAJERA;DUQUE DE NÁJERA;00497800;CALLE;;MAYOR;MAYOR;00652900;CALLE;DEL;SACRAMENTO;SACRAMENTO
00253800;CALLE;DEL;DUQUE DE OSUNA;DUQUE DE OSUNA;00610000;CALLE;DE LA;PRINCESA;PRINCESA;00218500;PLAZA;DE;CRISTINO MARTOS;CRISTINO MARTOS
00253900;PLAZA;DEL;DUQUE DE PASTRANA;DUQUE DE PASTRANA;00599100;CALLE;DE LAS;PLATERIAS;PLATERÍAS;00246600;CALLE;DE;DOLORES SANCHEZ CARRASCOSA;DOLORES SÁNCHEZ CARRASCOSA
00254000;CALLE;DEL;DUQUE DE RIVAS;DUQUE DE RIVAS;00203100;CALLE;DE LA;CONCEPCION JERONIMA;CONCEPCIÓN JERÓNIMA;00174800;CALLE;DE LA;COLEGIATA;COLEGIATA
00254100;CALLE;DEL;DUQUE DE SESTO;DUQUE DE SESTO;00056100;CALLE;DE;ANTONIO ACUÑA;ANTONIO ACUÑA;00241300;CALLE;DEL;DOCTOR ESQUERDO;DOCTOR ESQUERDO
00254200;CALLE;DEL;DUQUE DE SEVILLA;DUQUE DE SEVILLA;00610450;CALLE;DEL;PRINCIPE DE VERGARA;PRÍNCIPE DE VERGARA;00319800;CALLE;DE;GABRIEL LOBO;GABRIEL LOBO
00254400;CALLE;DEL;DUQUE DE TAMAMES;DUQUE DE TAMAMES;00078700;CALLE;DE;ARTURO SORIA;ARTURO SORIA;00007000;CALLE;DE;AGASTIA;AGASTIA
00254450;CALLE;DEL;DUQUE DE TOVAR;DUQUE DE TOVAR;00023300;CALLE;DE;ALEJANDRO DUMAS;ALEJANDRO DUMAS;00795300;PASEO;DE LA;VIRGEN DEL PUERTO;VIRGEN DEL PUERTO
00254300;CALLE;DEL;DUQUE DEL SEVILLANO;DUQUE DEL SEVILLANO;00631850;AVENIDA;;REAL;REAL;00208200;CALLE;DE LA;CONDESA VEGA DEL POZO;CONDESA VEGA DEL POZO
00254600;CALLE;DE LA;DUQUESA DE CASTREJON;DUQUESA DE CASTREJÓN;00078700;CALLE;DE;ARTURO SORIA;ARTURO SORIA;00000728;AVENIDA;DE LA;GRAN VIA DE HORTALEZA;GRAN VÍA DE HORTALEZA
00254700;CALLE;DE LA;DUQUESA DE PARCENT;DUQUESA DE PARCENT;00147050;GLORIETA;DE;LOS CARMENES;LOS CÁRMENES;00800700;CALLE;DE;LOS YEBENES;LOS YÉBENES
00254800;CALLE;DE LA;DUQUESA DE SANTOÑA;DUQUESA DE SANTOÑA;00225300;CALLE;DE LA;CUESTA;CUESTA;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00254900;CALLE;DE LA;DUQUESA DE TAMAMES;DUQUESA DE TAMAMES;00333100;PLAZA;DEL;SEIS DE DICIEMBRE;SEIS DE DICIEMBRE;00905985;AVENIDA;DEL;EURO;EURO
00255000;CALLE;DE;DURAN;DURÁN;00474800;CALLE;DE;MARIA FRANCISCA;MARÍA FRANCISCA;00322000;CALLE;DE;GALLARZA;GALLARZA
00255050;CALLE;DE;DURANGO;DURANGO;00144900;CALLE;DE;GERDA TARO;GERDA TARO;00654400;CALLE;DE;SAINZ DE LA CALLEJA;SAINZ DE LA CALLEJA
00255100;CALLE;DE;DURATON;DURATÓN;00567600;CALLE;DE;PASCUAL RODRIGUEZ;PASCUAL RODRÍGUEZ;00708800;CALLE;DE;SEPULVEDA;SEPÚLVEDA
00255200;CALLE;DEL;DURAZNO;DURAZNO;00138500;CALLE;DE;CARABANCHEL BAJO;CARABANCHEL BAJO;31000363;CALLE;DE LA;MADRE NAZARIA;MADRE NAZARIA
00255360;CALLE;DE;DURCAL;DÚRCAL;00549560;AVENIDA;DE;ORCASUR;ORCASUR;00522560;CALLE;DE;MOREJA;MOREJA
31000325;CALLE;DEL;DURO;DURO;00905985;AVENIDA;DEL;EURO;EURO;00778100;CALLE;;VIA LUSITANA;VÍA LUSITANA
00255600;CALLE;DE LA;EBANISTERIA;EBANISTERÍA;00148300;CALLE;DE LA;CARPINTERIA;CARPINTERÍA;00600500;CALLE;DE;POBLADURA DEL VALLE;POBLADURA DEL VALLE
00000710;CALLE;DEL;EBANO;ÉBANO;00093301;CALLE;DEL;BARDEGUERAL;BARDEGUERAL;00076200;ARROYO;DE;POZUELO;POZUELO
00255700;CALLE;DEL;EBRO;EBRO;00710300;CALLE;DE;SERRANO;SERRANO;00721900;CALLE;DEL;SIL;SIL
00255900;CALLE;DE;ECHEGARAY;ECHEGARAY;00673100;CARRERA;DE;SAN JERONIMO;SAN JERÓNIMO;00369000;CALLE;DE LAS;HUERTAS;HUERTAS
00002861;CALLE;;ECHO;ECHO;00002858;AVENIDA;;CENTRAL;CENTRAL;00002863;CALLE;;GOLF;GOLF
00256000;CALLE;DE;ECIJA;ECIJA;00295600;CALLE;DE;FERRAZ;FERRAZ;00596300;PASEO;DEL;PINTOR ROSALES;PINTOR ROSALES
00331600;CALLE;DE;EDGAR NEVILLE;EDGAR NEVILLE;00627700;CALLE;DE;RAIMUNDO FERNANDEZ VILLAVERDE;RAIMUNDO FERNÁNDEZ VILLAVERDE;00332100;AVENIDA;DEL;GENERAL PERON;GENERAL PERÓN
00001109;GLORIETA;DE;EDIMBURGO;EDIMBURGO;00001111;CALLE;DE LA;RIBERA DEL SENA;RIBERA DEL SENA;31001716;COMPLEJO;;RECINTOS FERIALES IFEMA;RECINTOS FERIALES IFEMA
00256100;CALLE;DE;EDISON;EDISON;00575300;CALLE;DE;PEDRO DE VALDIVIA;PEDRO DE VALDIVIA;00441310;GLORIETA;DE;LOPEZ DE HOYOS;LÓPEZ DE HOYOS
00256200;CALLE;DE;EDUARDO ADARO;EDUARDO ADARO;00023900;CALLE;DE;ALEJANDRO RODRIGUEZ;ALEJANDRO RODRÍGUEZ;00624750;CALLE;DE;LA RABIDA;LA RÁBIDA
00789100;CALLE;DE;EDUARDO BARREIROS;EDUARDO BARREIROS;00045700;AVENIDA;DE;ANDALUCIA;ANDALUCÍA;00020800;CALLE;DE;ALCOCER;ALCOCER
00256400;CALLE;DE;EDUARDO BENOT;EDUARDO BENOT;00638400;PASEO;DEL;REY;REY;00376500;CALLE;DE;IRUN;IRÚN
31000626;CALLE;DE;EDUARDO CHILLIDA;EDUARDO CHILLIDA;31000509;AVENIDA;DEL;CERRO MILANO;CERRO MILANO;31000471;AVENIDA;DE LA;GRAN VIA DEL SURESTE;GRAN VÍA DEL SURESTE
00256500;PASEO;DE;EDUARDO DATO;EDUARDO DATO;00227900;PLAZA;DE;CHAMBERI;CHAMBERÍ;00153600;PASEO;DE LA;CASTELLANA;CASTELLANA
00257550;CALLE;DE;EDUARDO DEL PALACIO;EDUARDO DEL PALACIO;00088700;CALLE;DE;BALBINA VALVERDE;BALBINA VALVERDE;00700600;CALLE;DE;SANTIAGO ARTIGAS;SANTIAGO ARTIGAS
31004072;CALLEJON;DE;EDUARDO GARCIA "EL CHATA";EDUARDO GARCÍA "EL CHATA";00389850;CALLE;DEL;JARDIN DE LA DUQUESA;JARDÍN DE LA DUQUESA;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
31001907;CALLE;DE;EDUARDO HARO TECGLEN;EDUARDO HARO TECGLEN;00601875;CALLE;DE;MORERUELA;MORERUELA;31001598;AVENIDA;DE;LAS FUERZAS ARMADAS;LAS FUERZAS ARMADAS
00256800;CALLE;DE;EDUARDO MARISTANY;EDUARDO MARISTANY;00203600;CALLE;DE;CONCEPCION DE LA OLIVA;CONCEPCIÓN DE LA OLIVA;00905371;VIA;;FERROCARRIL CERCANIAS C-3;FERROCARRIL CERCANÍAS C-3
00257000;CALLE;DE;EDUARDO MARQUINA;EDUARDO MARQUINA;00089200;CALLE;DE;BALEARES;BALEARES;00697200;PASEO;DE;SANTA MARIA DE LA CABEZA;SANTA MARÍA DE LA CABEZA
00257100;CALLE;DE;EDUARDO MAZON;EDUARDO MAZÓN;00690600;CALLE;DEL;SANDALO;SÁNDALO;00072800;CALLE;DE LA;ARMONIA;ARMONÍA
00257200;CALLE;DE;EDUARDO MINGUITO;EDUARDO MINGUITO;00695150;CALLE;DE;SANTA FLORENCIA;SANTA FLORENCIA;00435800;CALLE;DE;LEONOR GONGORA;LEONOR GÓNGORA
00257500;CALLE;DE;EDUARDO MORALES;EDUARDO MORALES;00025700;CALLE;DE;ALFARO;ALFARO;00002920;CALLE;DE;UTEBO;UTEBO
00257700;CALLE;DE;EDUARDO REQUENAS;EDUARDO REQUENAS;00491500;CALLE;DE;MARTINEZ DE LA RIVA;MARTÍNEZ DE LA RIVA;00559900;CALLE;DE LAS;PALOMERAS;PALOMERAS
00257800;CALLE;DE;EDUARDO RIVAS;EDUARDO RIVAS;00417500;CALLE;DE;JUAN PEREZ ALMEIDA;JUAN PÉREZ ALMEIDA;00089200;CALLE;DE;BALEARES;BALEARES
00257900;CALLE;DE;EDUARDO ROJO;EDUARDO ROJO;00719700;CALLE;DE LA;SIERRA DE LA SAGRA;SIERRA DE LA SAGRA;00390800;CALLE;DE;JAVIER DE MIGUEL;JAVIER DE MIGUEL
00002761;CALLE;DE;EDUARDO SAAVEDRA;EDUARDO SAAVEDRA;00344150;CALLE;DEL;PINTOR EL GRECO;PINTOR EL GRECO;00002759;CALLE;DEL;PROFESOR ARANGUREN;PROFESOR ARANGUREN
00258100;CALLE;DE;EDUARDO SANZ;EDUARDO SANZ;00516600;AVENIDA;DEL;MONTE IGUELDO;MONTE IGUELDO;00615500;CALLE;DEL;PUERTO ALTO;PUERTO ALTO
00258200;CALLE;DE;EDUARDO TERAN;EDUARDO TERÁN;00018900;CALLE;DE;ALCALA;ALCALÁ;00733200;CALLE;DE;TALIA;TALÍA
00258300;CALLE;DE;EDUARDO UROSA;EDUARDO UROSA;00152300;CALLE;DE;CASIMIRO ESCUDERO;CASIMIRO ESCUDERO;00069200;CALLE;DE;AREVALO;ARÉVALO
00258400;CALLE;DE;EDUARDO VELA;EDUARDO VELA;00552800;AVENIDA;DE LA;OSA MAYOR;OSA MAYOR;00270400;PASEO;DE LA;ERMITA;ERMITA
00345550;CALLE;DE;EDUARDO VICENTE;EDUARDO VICENTE;00500200;CALLE;DE;MEJICO;MÉJICO;00042500;AVENIDA;DE;AMERICA;AMÉRICA
00000753;CALLE;DE LA;EDUCACION;EDUCACIÓN;00078700;CALLE;DE;ARTURO SORIA;ARTURO SORIA;00000746;CALLE;DE LA;CULTURA;CULTURA
00258450;CALLE;DE;EFIGENIA;EFIGENIA;00663300;CALLE;DE;SAN CIPRIANO;SAN CIPRIANO;00001828;CALLE;DE;MINERVA;MINERVA
00258500;CALLE;DEL;EGA;EGA;00721900;CALLE;DEL;SIL;SIL;00334700;CALLE;DEL;GENIL;GENIL
00258600;PLAZA;DE;EGABRO;EGABRO;00139300;CALLE;DE;CARAMUEL;CARAMUEL;00524000;CALLE;DE;MORILES;MORILES
00258700;CALLE;DE;EGEA;EGEA;00160900;PLAZA;DE;CEFIRO;CÉFIRO;00537700;CALLE;DE;NUESTRA SEÑORA DE LA BLANCA;NUESTRA SEÑORA DE LA BLANCA
00258800;CALLE;DE;EGICA;ÉGICA;00392200;PASEO;DE LOS;JESUITAS;JESUITAS;00724100;PLAZA;DE;SISENANDO;SISENANDO
00258900;CALLE;DE;EGIPTO;EGIPTO;00568100;CALLE;DE LOS;PASTORES;PASTORES;00802600;CALLE;DE;ZALDIVAR;ZALDÍVAR
00259000;CALLE;DE;EGUILAZ;EGUÍLAZ;00653500;CALLE;DE;SAGASTA;SAGASTA;00444200;CALLE;DE;LUCHANA;LUCHANA
00259100;CALLE;DE;EIBAR;EIBAR;00671700;PLAZA;DE;SAN IGNACIO DE LOYOLA;SAN IGNACIO DE LOYOLA;00806700;CALLE;DE;ZUMARRAGA;ZUMÁRRAGA
00259200;CALLE;DE;EIDER;EIDER;00110700;CALLE;DE;BOLDANO;BOLDANO;00511600;CALLE;DE LOS;MISTERIOS;MISTERIOS
31000283;CALLE;DE;EINSTEIN;EINSTEIN;31000286;CALLE;DE;FREUD;FREUD;31000282;CALLE;DE;BERTRAND RUSSELL;BERTRAND RUSSELL
00259300;PLAZA;DE;EISENHOWER;EISENHOWER;00064400;AVENIDA;DE;ARAGON;ARAGÓN;00042500;AVENIDA;DE;AMERICA;AMÉRICA
00002151;AVENIDA;;EJE CENTRAL;EJE CENTRAL;00002171;CALLE;;CINCUENTA Y DOS MERCAMADRID;CINCUENTA Y DOS MERCAMADRID;00002152;CALLE;;EJE 1;EJE 1
00002152;CALLE;;EJE 1;EJE 1;00002151;AVENIDA;;EJE CENTRAL;EJE CENTRAL;00002172;AVENIDA;DE LA;VILLA DE VALLECAS MERCAMADRID;VILLA DE VALLECAS MERCAMADRID
00002161;CALLE;;EJE 10;EJE 10;00002155;CALLE;;EJE 4;EJE 4;00002157;CALLE;;EJE 6;EJE 6
00002162;CALLE;;EJE 11;EJE 11;00002159;CALLE;;EJE 8;EJE 8;00002160;CALLE;;EJE 9;EJE 9
00002153;CALLE;;EJE 2;EJE 2;00002157;CALLE;;EJE 6;EJE 6;00002159;CALLE;;EJE 8;EJE 8
00002154;CALLE;;EJE 3;EJE 3;00002155;CALLE;;EJE 4;EJE 4;00002151;AVENIDA;;EJE CENTRAL;EJE CENTRAL
00002155;CALLE;;EJE 4;EJE 4;00002151;AVENIDA;;EJE CENTRAL;EJE CENTRAL;00002154;CALLE;;EJE 3;EJE 3
00002156;CALLE;;EJE 5;EJE 5;00002151;AVENIDA;;EJE CENTRAL;EJE CENTRAL;00002154;CALLE;;EJE 3;EJE 3
00002157;CALLE;;EJE 6;EJE 6;00002151;AVENIDA;;EJE CENTRAL;EJE CENTRAL;00002154;CALLE;;EJE 3;EJE 3
00002158;CALLE;;EJE 7;EJE 7;00002152;CALLE;;EJE 1;EJE 1;00002154;CALLE;;EJE 3;EJE 3
00002159;CALLE;;EJE 8;EJE 8;00002151;AVENIDA;;EJE CENTRAL;EJE CENTRAL;00002154;CALLE;;EJE 3;EJE 3
00002160;CALLE;;EJE 9;EJE 9;00002151;AVENIDA;;EJE CENTRAL;EJE CENTRAL;00002154;CALLE;;EJE 3;EJE 3
00259400;GLORIETA;DEL;EJERCITO;EJÉRCITO;00526000;PASEO;DE;MARCELINO CAMACHO;MARCELINO CAMACHO;00275200;CALLE;DE;EL ESPINAR;EL ESPINAR
31001265;CALLE;DE;EL ASOMBRO DE DAMASCO;EL ASOMBRO DE DAMASCO;00426660;CALLE;DE;LA CANCION DEL OLVIDO;LA CANCIÓN DEL OLVIDO;00789100;CALLE;DE;EDUARDO BARREIROS;EDUARDO BARREIROS
00081000;CALLE;DE;EL ATAZAR;EL ATAZAR;00414800;CALLE;DE;JUAN DE MARIANA;JUAN DE MARIANA;00414800;CALLE;DE;JUAN DE MARIANA;JUAN DE MARIANA
31000631;CALLE;DE;EL BARRACO;EL BARRACO;31000515;CALLE;DEL;PUENTE DEL ARZOBISPO;PUENTE DEL ARZOBISPO;31000516;AVENIDA;DE;LA GAVIA;LA GAVIA
31001282;CALLE;DE;EL BERRUECO;EL BERRUECO;00002336;CALLE;DE;VALLE DE TOBALINA;VALLE DE TOBALINA;31001281;CALLE;DE;LA ACEBEDA;LA ACEBEDA
31000636;CALLE;DE;EL BOALO;EL BOALO;31000622;CALLE;DE;ESTREMERA;ESTREMERA;31000633;CALLE;DE;LA GRANJA DE SAN ILDEFONSO;LA GRANJA DE SAN ILDEFONSO
00178301;CALLE;DE;EL BOSCO;EL BOSCO;00720400;CALLE;DE LA;SIERRA TOLEDANA;SIERRA TOLEDANA;00001195;CALLE;DE;BENJAMIN PALENCIA;BENJAMÍN PALENCIA
00113800;CALLE;DE;EL BOYERO;EL BOYERO;00537800;PLAZA;DE;NUESTRA SEÑORA DEL BUEN CAMINO;NUESTRA SEÑORA DEL BUEN CAMINO;00037900;CALLE;DEL;ALTOZANO;ALTOZANO
00002626;CALLE;DE;EL CAIRO;EL CAIRO;00446450;CALLE;DE;LUIS DE HOYOS SAINZ;LUIS DE HOYOS SAINZ;00002606;CALLE;DE;BRUJAS;BRUJAS
00905601;CAMINO;DE;EL CALVERON;EL CALVERÓN;00905585;CAMINO;DE LA;CARRETERA DE EL PARDO A COLMENAR VIEJO;CARRETERA DE EL PARDO A COLMENAR VIEJO;00905407;CAMINO;DE LA;TAPIA DE EL PARDO;TAPIA DE EL PARDO
00906252;PLAZA;DE;EL CAPRICHO;EL CAPRICHO;00013000;PASEO;DE LA;ALAMEDA DE OSUNA;ALAMEDA DE OSUNA;00013000;PASEO;DE LA;ALAMEDA DE OSUNA;ALAMEDA DE OSUNA
31001266;CALLE;DE;EL CASERIO;EL CASERÍO;00355650;CALLE;DE LA;HERMANDAD DE DONANTES DE SANGRE;HERMANDAD DE DONANTES DE SANGRE;00789100;CALLE;DE;EDUARDO BARREIROS;EDUARDO BARREIROS
00271700;CALLE;DE;EL ESCORIAL;EL ESCORIAL;00212400;CALLE;DE LA;CORREDERA BAJA DE SAN PABLO;CORREDERA BAJA DE SAN PABLO;00394600;CALLE;DE;JESUS DEL VALLE;JESÚS DEL VALLE
00273800;CALLE;DE;EL ESPAÑOLETO;EL ESPAÑOLETO;00694525;CALLE;DE;SANTA ENGRACIA;SANTA ENGRACIA;00807000;CALLE;DE;ZURBANO;ZURBANO
00275200;CALLE;DE;EL ESPINAR;EL ESPINAR;00259400;GLORIETA;DEL;EJERCITO;EJÉRCITO;00635400;CALLE;DE;REINOSA;REINOSA
00296250;AVENIDA;DE;EL FERROL;EL FERROL;00154500;PLAZA;DE;CASTILLA;CASTILLA;00500900;CALLE;DE;MELCHOR FERNANDEZ ALMAGRO;MELCHOR FERNÁNDEZ ALMAGRO
00322400;CALLE;DE;EL GALLO;EL GALLO;00148000;AVENIDA;DE;CARONDELET;CARONDELET;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00339000;CALLE;DE;EL GOLOSO;EL GOLOSO;00774500;CALLE;DE LA;VENTA VIEJA;VENTA VIEJA;00531400;CALLE;DE;NAVASECAS;NAVASECAS
00001138;CAMINO;DE;EL GOLOSO;EL GOLOSO;00187800;COLONIA;;MILITAR EL GOLOSO;MILITAR EL GOLOSO;99000003;LUGAR;;LIMITE TERMINO MUNICIPAL;LÍMITE TÉRMINO MUNICIPAL
00344100;CALLE;DE;EL GRECO;EL GRECO;00233100;CALLE;DE;DANTE;DANTE;00787500;CALLE;DE;VILLAMANIN;VILLAMANÍN
00259450;CALLE;DE;EL HUESPED DEL SEVILLANO;EL HUÉSPED DEL SEVILLANO;00426685;CALLE;DE;LA DEL MANOJO DE ROSAS;LA DEL MANOJO DE ROSAS;00426660;CALLE;DE;LA CANCION DEL OLVIDO;LA CANCIÓN DEL OLVIDO
31001264;CALLE;DE;EL LUCERO DEL ALBA;EL LUCERO DEL ALBA;00426660;CALLE;DE;LA CANCION DEL OLVIDO;LA CANCIÓN DEL OLVIDO;00789100;CALLE;DE;EDUARDO BARREIROS;EDUARDO BARREIROS
