Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Número de Finca;Matrícula
443185,0709;4474107,43;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;62;703630017
443107,443;4473967,7;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;66;703630018
443100,5711;4473899,998;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;64;703630019
443169,7999;4473887,018;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;70;703630020
443158,7879;4473727,072;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;82;703630029
443146,3424;4473547,565;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;100;703630042
443137,0424;4473425,992;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;108;703630051
443125,1295;4473262,599;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;118;703630054
442830,9057;4474050,701;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR LAGUNA, PLAZA, DEL;S/N;703630014
442937,1557;4474046,826;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR LAGUNA, PLAZA, DEL;S/N;703630015
442958,5307;4474027,451;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR LAGUNA, PLAZA, DEL;9;703630016
442923,3303;4473593,121;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;FUENTIDUEÑAS, GLORIETA, DE;8;703630038
443092,5913;4473799,102;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;JESUS APRENDIZ, CALLE, DE;2;703630028
443047,2417;4473574,885;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;JESUS APRENDIZ, CALLE, DE;10 B;703630039
443055,0906;4473388,92;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;JESUS APRENDIZ, CALLE, DE;21;703630050
443081,1021;4473325,846;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;JESUS APRENDIZ, CALLE, DE;23;703630052
442846,148;4473407,281;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;JUAN DE URBIETA, CALLE, DE;FRENTE 70;703630049
442721,7807;4473196,076;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;JUAN DE URBIETA, CALLE, DE;48;703630065
442648,9309;4473246,788;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;JULIO REY PASTOR, CALLE, DE;4;703630062
443008,2124;4473491,396;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;MARTIN SARMIENTO, CALLE, DE;6;703630040
442467,1943;4473216,365;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;MEDITERRANEO, AVENIDA, DEL;3;703630063
442617,649;4473199,356;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;MEDITERRANEO, AVENIDA, DEL;11;703630064
442801,9401;4473171,814;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;MEDITERRANEO, AVENIDA, DEL;25;703630066
442527,6689;4474035,092;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;MENENDEZ PELAYO, AVENIDA, DE;S/N;703630006
442560,5035;4473911,096;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;MENENDEZ PELAYO, AVENIDA, DE;65;703630007
442612,6583;4473707,755;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;MENENDEZ PELAYO, AVENIDA, DE;67;703630021
442464,2945;4473304,996;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;MENENDEZ PELAYO, AVENIDA, DE;89;703630060
442778,1089;4473586,594;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;2;703630025
443069,8109;4473650,229;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;9:00 AM;703630030
442771,7495;4473560,836;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;2;703630033
442829,1864;4473623,926;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;4;703630034
442925,3767;4473635,907;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;4;703630035
443003,3167;4473630,275;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;8;703630036
443112,4038;4473623,417;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;10;703630037
442677,8204;4473622,06;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;NIÑO JESUS, PLAZA, DEL;3;703630022
442754,6966;4474135,553;05/06/2014;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;1;703630002
442620,2962;4473833,06;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;15;703630008
442696,6515;4473827,97;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;10;703630009
442773,1557;4473850,201;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;8 B;703630010
442803,5307;4473981,076;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;4;703630011
442810,9299;4473878,11;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;9;703630012
442817,8223;4473996,405;09/06/2014;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;4;703630013
442757,7155;4473664,72;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, CALLE, DE LOS;8;703630024
442708,5348;4473585,576;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, CALLE, DE LOS;14;703630032
442606,1557;4473379,076;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, CALLE, DE LOS;S/N;703630044
442638,9203;4473343,432;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, CALLE, DE LOS;FRENTE 14;703630058
442532,1339;4473257,159;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, CALLE, DE LOS;FRENTE 21;703630061
442654,1557;4473396,076;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, PLAZA, DE LOS;2;703630045
442596,2383;4474106,365;05/06/2014;03  RETIRO;03-06 NIÑO JESÚS;SAMARIA, CALLE, DE;1;703630001
442877,9;4473679,821;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;SAMARIA, CALLE, DE;S/N;703630026
442954,425;4473812,118;10/06/2014;03  RETIRO;03-06 NIÑO JESÚS;SAMARIA, CALLE, DE;8 B;703630027
442907,3464;4473285,041;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;VIERA Y CLAVIJO, CALLE, DE;13;703630053
443008,6725;4473224,347;11/06/2014;03  RETIRO;03-06 NIÑO JESÚS;WALIA, CALLE, DE;13;703630055
442197,2775;4474801,377;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;AGUIRRE, CALLE, DE;3;704130061
442129,9263;4474822,243;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;ALCALA, CALLE, DE;111;704130060
441752,1289;4474666,437;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;ALCALA, CALLE, DE;79;704130065
441868,6709;4474697,365;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;ALCALA, CALLE, DE;89;704130066
442001,0667;4474750,598;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;ALCALA, CALLE, DE;97;704130067
441540,8431;4475482,883;11/06/2014;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;2;704130002
441892,7556;4475465,959;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;25;704130012
442212,3437;4475444,265;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;49;704130014
442047,6349;4475446,238;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;48;704130015
442150,7064;4475439,269;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;56;704130016
442263,6557;4475430,451;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;66;704130017
441556,3678;4475592,117;11/06/2014;04  SALAMANCA;04-01 RECOLETOS;CASTELLANA, PASEO, DE LA;18;704130001
441515,0726;4475394,533;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;CASTELLANA, PASEO, DE LA;6;704130003
441496,1998;4475301,194;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;CASTELLANA, PASEO, DE LA;2;704130004
442208,9377;4475376,101;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;CASTELLO, CALLE, DE;48;704130022
442192,9732;4475171,84;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;CASTELLO, CALLE, DE;28;704130033
442189,4168;4475089,234;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;CASTELLO, CALLE, DE;24;704130042
442177,4388;4474922,889;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;CASTELLO, CALLE, DE;8;704130048
441483,5991;4474887,561;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;CID, CALLE, DEL;7;704130051
441809,7249;4475554,328;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;62;704130009
441788,2172;4475474,87;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;61;704130011
441777,7596;4475392,606;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;53;704130018
441754,5319;4475204,311;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;39;704130030
441744,4016;4475115,502;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;33;704130038
441727,9357;4474970,888;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;25;704130043
441718,7476;4474801,564;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;12;704130057
441701,4912;4474734,808;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;COLUMELA, CALLE, DE;5;704130062
441822,0666;4474796,689;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;CONDE DE ARANDA, CALLE, DEL;17;704130058
441926,4209;4474787,615;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;CONDE DE ARANDA, CALLE, DEL;25;704130059
442074,2816;4475598,9;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;DON RAMON DE LA CRUZ, CALLE, DE;28;704130007
442223,8204;4475589,891;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;DON RAMON DE LA CRUZ, CALLE, DE;FRENTE 58;704130008
441918,4057;4475191,993;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;GOYA, CALLE, DE;29;704130031
442087,0206;4475178,651;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;GOYA, CALLE, DE;45;704130032
442021,1475;4475160,157;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;GOYA, CALLE, DE;20;704130035
442137,6518;4475152,572;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;GOYA, CALLE, DE;28;704130036
442248,8222;4475145,262;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;GOYA, CALLE, DE;38;704130037
441845,1305;4474953,074;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;GURTUBAY, CALLE, DE;1;704130044
441779,0188;4475321,961;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;HERMOSILLA, CALLE, DE;19;704130023
441985,8536;4475294,861;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;HERMOSILLA, CALLE, DE;35;704130024
442255,1557;4475288,243;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;HERMOSILLA, CALLE, DE;59;704130025
442160,4427;4475282,762;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;HERMOSILLA, CALLE, DE;48;704130028
441943,3866;4475014,39;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;JORGE JUAN, CALLE, DE;24;704130045
441905,9312;4475611,995;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;80;704130006
441883,915;4475387,924;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;58;704130019
441866,9944;4475315,876;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;43;704130026
441851,6557;4475175,159;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;42;704130034
441857,3188;4475097,083;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;40;704130039
441837,0675;4474871,881;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;22;704130049
441814,5607;4474728,245;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;3;704130063
441554,6033;4475326,438;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;MARQUES DE ZURGENA, CALLE, DEL;3;704130005
441396,9774;4474645,372;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;MARQUES DEL DUERO, CALLE, DEL;7;704130064
442286,1156;4474838,065;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;MENENDEZ PELAYO, AVENIDA, DE;4;704130055
442097,5771;4475452,426;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;57;704130013
442102,2081;4475381,464;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;42;704130021
442095,4587;4475287,22;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;36;704130027
442081,318;4475082,042;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;26;704130041
442069,4378;4474921,245;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;12;704130047
442064,7105;4474854,936;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;6;704130050
441496,6157;4474783,494;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;RECOLETOS, CALLE, DE;16;704130056
441986,0912;4475596,187;31/05/2014;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;59;704130010
441970,7903;4475432,467;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;49;704130020
441959,0774;4475249,364;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;37;704130029
441950,5121;4475113,959;02/06/2014;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;29;704130040
441935,6987;4474912,196;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;15;704130046
441973,201;4475095,77;01/07/2014;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;26;704130068
441516,5105;4474913,721;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;FRENTE 4;704130052
441709,9063;4474871,691;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;7;704130053
442109,0796;4474841,171;03/06/2014;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;44;704130054
442834,9697;4475481,689;01/07/2014;04  SALAMANCA;04-02 GOYA;ALCANTARA, CALLE, DE;25;704230008
442835,5665;4475341,065;01/07/2014;04  SALAMANCA;04-02 GOYA;ALCANTARA, CALLE, DE;14;704230023
442418,8223;4474896,826;01/07/2014;04  SALAMANCA;04-02 GOYA;ANTONIO ACUÑA, CALLE, DE;7;704230056
442457,6481;4475428,521;01/07/2014;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;53;704230011
443213,485;4475374,504;01/07/2014;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;113;704230014
442384,4272;4475421,487;01/07/2014;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;72;704230015
442502,3651;4475413,285;01/07/2014;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;84;704230016
442636,912;4475403,986;01/07/2014;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;96;704230017
442748,3223;4475396,409;01/07/2014;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;106;704230018
442899,872;4475384,991;01/07/2014;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;126;704230019
443021,0066;4475375,833;01/07/2014;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;146;704230020
442421,2753;4475574,19;03/06/2014;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;FRENTE 53;704230001
442574,3654;4475565,288;03/06/2014;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;56;704230002
442721,2159;4475552,373;01/07/2014;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;70;704230003
442841,007;4475545,974;01/07/2014;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;82;704230004
442980,2044;4475533,19;01/07/2014;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;90;704230005
443120,8851;4475524,682;01/07/2014;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;98;704230006
442554,0021;4474883,801;01/07/2014;04  SALAMANCA;04-02 GOYA;DUQUE DE SESTO, CALLE, DEL;FRENTE 20;704230057
442787,2734;4474852,068;01/07/2014;04  SALAMANCA;04-02 GOYA;DUQUE DE SESTO, CALLE, DEL;44;704230058
442921,5657;4474858,013;01/07/2014;04  SALAMANCA;04-02 GOYA;DUQUE DE SESTO, CALLE, DEL;43;704230059
443156,7807;4474828,451;01/07/2014;04  SALAMANCA;04-02 GOYA;DUQUE DE SESTO, CALLE, DEL;62;704230061
442499,5429;4475124,07;01/07/2014;04  SALAMANCA;04-02 GOYA;FRANCISCA MORENO, CALLE, DE;8;704230043
443090,2978;4475257,853;01/07/2014;04  SALAMANCA;04-02 GOYA;FUENTE DEL BERRO, CALLE, DE LA;12;704230025
443086,0559;4475008,653;01/07/2014;04  SALAMANCA;04-02 GOYA;FUENTE DEL BERRO, CALLE, DE LA;35;704230045
442571,8092;4475506,521;01/07/2014;04  SALAMANCA;04-02 GOYA;GENERAL DIAZ PORLIER, CALLE, DEL;39;704230007
442564,2963;4475407,547;01/07/2014;04  SALAMANCA;04-02 GOYA;GENERAL DIAZ PORLIER, CALLE, DEL;27;704230012
442560,7347;4475353,531;01/07/2014;04  SALAMANCA;04-02 GOYA;GENERAL DIAZ PORLIER, CALLE, DEL;25;704230022
442550,0448;4475210,473;01/07/2014;04  SALAMANCA;04-02 GOYA;GENERAL DIAZ PORLIER, CALLE, DEL;13;704230032
442542,239;4475125,909;01/07/2014;04  SALAMANCA;04-02 GOYA;GENERAL DIAZ PORLIER, CALLE, DEL;5;704230044
442340,5113;4475070,532;01/07/2014;04  SALAMANCA;04-02 GOYA;GENERAL MOLA, PASAJE, DEL;2;704230041
442451,7113;4475357,889;01/07/2014;04  SALAMANCA;04-02 GOYA;GENERAL PARDIÑAS, CALLE, DEL;34;704230021
442441,0437;4475204,521;01/07/2014;04  SALAMANCA;04-02 GOYA;GENERAL PARDIÑAS, CALLE, DEL;22;704230031
442424,67;4475133,579;01/07/2014;04  SALAMANCA;04-02 GOYA;GENERAL PARDIÑAS, CALLE, DEL;11;704230039
442430,6015;4475058,118;01/07/2014;04  SALAMANCA;04-02 GOYA;GENERAL PARDIÑAS, CALLE, DEL;8;704230042
442376,3255;4475159,631;01/07/2014;04  SALAMANCA;04-02 GOYA;GOYA, CALLE, DE;71;704230035
442507,1557;4475150,743;01/07/2014;04  SALAMANCA;04-02 GOYA;GOYA, CALLE, DE;83;704230036
442818,9407;4475126,579;01/07/2014;04  SALAMANCA;04-02 GOYA;GOYA, CALLE, DE;99;704230037
443187,7575;4475101,253;01/07/2014;04  SALAMANCA;04-02 GOYA;GOYA, CALLE, DE;135;704230038
443109,9973;4475084,434;01/07/2014;04  SALAMANCA;04-02 GOYA;GOYA, CALLE, DE;104;704230040
443031,9782;4475231,006;01/07/2014;04  SALAMANCA;04-02 GOYA;HERMOSILLA, CALLE, DE;117;704230009
442446,0592;4475262,085;01/07/2014;04  SALAMANCA;04-02 GOYA;HERMOSILLA, CALLE, DE;72;704230026
442548,6557;4475267,493;01/07/2014;04  SALAMANCA;04-02 GOYA;HERMOSILLA, CALLE, DE;83;704230027
443224,0723;4475215,159;01/07/2014;04  SALAMANCA;04-02 GOYA;HERMOSILLA, CALLE, DE;135;704230028
442726,3082;4475242,392;01/07/2014;04  SALAMANCA;04-02 GOYA;HERMOSILLA, CALLE, DE;90;704230029
443093,0307;4475135,201;01/07/2014;04  SALAMANCA;04-02 GOYA;JARDIN DE SAN FEDERICO, CALLE, DEL;2;704230033
443165,7807;4475126,826;01/07/2014;04  SALAMANCA;04-02 GOYA;JARDIN DE SAN FEDERICO, CALLE, DEL;10;704230034
442366,9057;4474995,576;01/07/2014;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;55;704230047
442509,6808;4474985,898;01/07/2014;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;65;704230048
442606,8174;4474978,827;01/07/2014;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;73;704230049
442746,8867;4474957,026;01/07/2014;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;84;704230050
442896,7009;4474946,919;01/07/2014;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;100;704230051
442977,4228;4474952,853;01/07/2014;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;99;704230052
443146,5478;4474945,978;01/07/2014;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;127;704230053
442954,2791;4475179,408;01/07/2014;04  SALAMANCA;04-02 GOYA;LOMBIA, CALLE, DE;3;704230030
443059,9057;4474816,576;01/07/2014;04  SALAMANCA;04-02 GOYA;MAESTRO VIVES, CALLE, DEL;2;704230060
443101,4057;4475402,701;01/07/2014;04  SALAMANCA;04-02 GOYA;MARTIRES CONCEPCIONISTAS, CALLE, DE LOS;1;704230010
442310,6296;4474845,421;01/07/2014;04  SALAMANCA;04-02 GOYA;MENENDEZ PELAYO, AVENIDA, DE;5;704230055
442970,3113;4475393,301;01/07/2014;04  SALAMANCA;04-02 GOYA;MONTESA, CALLE, DE;10;704230013
442961,0117;4475312,177;01/07/2014;04  SALAMANCA;04-02 GOYA;MONTESA, CALLE, DE;2;704230024
442671,7306;4474877,667;01/07/2014;04  SALAMANCA;04-02 GOYA;NARVAEZ, CALLE, DE;17;704230054
443191,0545;4475001,355;01/07/2014;04  SALAMANCA;04-02 GOYA;POVEDILLA, CALLE, DE;8;704230046
443695,9299;4475695,389;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;ALEJANDRO GONZALEZ, CALLE, DE;4;704330002
443809,6808;4475635,249;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;ALEJANDRO GONZALEZ, CALLE, DE;11;704330003
443783,1207;4475702,189;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;ALMERIA, CALLE, DE;6;704330001
443753,041;4475085;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;AMBROS, CALLE, DE;6;704330035
443714,8797;4474982,687;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;AMBROS, CALLE, DE;24;704330038
443835,6999;4475593,907;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;AMERICA ESPAÑOLA, PLAZA, DE;2;704330006
443428,1557;4475191,701;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;ANTONIO TOLEDANO, CALLE, DE;16;704330031
443441,4948;4475114,226;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;ANTONIO TOLEDANO, CALLE, DE;9;704330033
443432,6512;4475034,08;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;ANTONIO TOLEDANO, CALLE, DE;23;704330037
443690,3188;4475640,047;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;BOCANGEL, CALLE, DE;7;704330005
443746,4116;4475567,661;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;BOCANGEL, CALLE, DE;11;704330008
443774,6992;4475427,086;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;BOCANGEL, CALLE, DE;26;704330012
443769,3094;4475250,035;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;BOCANGEL, CALLE, DE;38;704330020
443513,052;4475310,408;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;CONCEPCION BAHAMONDE, CALLE, DE;11;704330016
443309,2273;4474785,822;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;CONDES DE TORREANAZ, CALLE, DE LOS;3;704330049
443528,905;4474761,138;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;CONDES DE TORREANAZ, CALLE, DE LOS;26;704330050
443287,3297;4475050,721;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;DOCTOR ESQUERDO, CALLE, DEL;39;704330036
443278,2604;4474920,296;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;DOCTOR ESQUERDO, CALLE, DEL;47;704330041
443565,6291;4474906,325;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;ELVIRA, CALLE, DE;9;704330044
443571,7856;4474811,317;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;ELVIRA, CALLE, DE;17;704330048
443363,3042;4475102,617;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;FUNDADORES, CALLE, DE LOS;6;704330032
443545,0076;4475183,906;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;HERMOSILLA, CALLE, DE;144;704330030
443417,0194;4474817,946;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;ITURBE, CALLE, DE;9;704330047
443413,7182;4474909,268;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;JORGE JUAN, CALLE, DE;110;704330042
443469,989;4474905,659;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;JORGE JUAN, CALLE, DE;149;704330043
443653,9857;4474890,267;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;JORGE JUAN, CALLE, DE;167;704330045
443748,4756;4474873,494;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;JORGE JUAN, CALLE, DE;156;704330046
443562,2129;4474978,8;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;JOSE CELESTINO MUTIS, CALLE, DE;1;704330040
443561,5639;4475101,988;01/07/2014;04  SALAMANCA;04-03 FUENTE DEL BERRO;LANUZA, CALLE, DE;15;704330034
