Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Texto Cajetines
448568,45;4474783,58;10/03/2005;20  SAN BLAS;20-05 ROSAS;ZURICH, CALLE, DE;21;PMR;;1;
448802,21;4474892,03;21/05/2017;20  SAN BLAS;20-05 ROSAS;ZURICH, CALLE, DE;41;PMR;Línea;2;
451543,06;4477335,17;26/07/2012;20  SAN BLAS;20-06 REJAS;ABRIL, CALLE, DE;1;PMR;;1;
451577,23;4477334,34;03/06/2014;20  SAN BLAS;20-06 REJAS;ABRIL, CALLE, DE;7;PMR;Línea;1;
449089,12;4477711,96;26/02/2008;20  SAN BLAS;20-06 REJAS;ALCALA, CALLE, DE;702;PMR;;1;
450001,74;4477292,53;23/12/2009;20  SAN BLAS;20-06 REJAS;ARACNE, CALLE, DE;19;PMR;;1;
450897,43;4477155,92;14/03/2005;20  SAN BLAS;20-06 REJAS;ARCAUTE, CALLE, DE;7;PMR;;2;RESERVADO CONDUCTORESVEHICULOS MINUSVALIDOSAUTORIZADOS
449707,65;4477168,44;10/05/2007;20  SAN BLAS;20-06 REJAS;DEYANIRA, CALLE, DE;Fte 6;PMR;;1;
449485,05;4477356,22;08/01/2015;20  SAN BLAS;20-06 REJAS;DIEZ, CALLE;4;PMR;Batería;1;
451977,34;4477608,82;16/03/2005;20  SAN BLAS;20-06 REJAS;ENERO, CALLE, DE;9;PMR;;1;
449745,77;4477092,73;23/09/2013;20  SAN BLAS;20-06 REJAS;EUTERPE, CALLE, DE;12;PMR;Línea;1;
449784,4;4477626,5;23/03/2017;20  SAN BLAS;20-06 REJAS;EUTERPE, CALLE, DE;S/N;PMR;Línea;1;
451392,81;4477520,48;18/07/2008;20  SAN BLAS;20-06 REJAS;FEBRERO, CALLE, DE;1A;PMR;;1;
451421,11;4477513,45;18/10/2013;20  SAN BLAS;20-06 REJAS;FUEMBELLIDA, CALLE, DE;S/N;PMR;Línea;1;
451556,15;4477747,31;25/06/2014;20  SAN BLAS;20-06 REJAS;FUENTELENCINA, CALLE, DE;11;PMR;Línea;1;
450876,76;4477227,33;13/03/2013;20  SAN BLAS;20-06 REJAS;NANCLARES DE OCA, CALLE, DE;2;PMR;Batería;1;
451158,27;4477394,07;15/04/2014;20  SAN BLAS;20-06 REJAS;NANCLARES DE OCA, CALLE, DE;26;PMR;Línea;1;
449558,25;4477494,74;04/06/2013;20  SAN BLAS;20-06 REJAS;OCHO, CALLE;9;PMR;Batería;1;
449491,76;4477603,31;18/10/2013;20  SAN BLAS;20-06 REJAS;OCHO, CALLE;S/N;PMR;Línea;1;
449492,38;4477283,46;10/03/2005;20  SAN BLAS;20-06 REJAS;ONCE, CALLE;3;PMR;;1;RESERVADO VEHICULOSAUTORIZADOS MINUSVALIDOS
449782,65;4477445,08;26/01/2017;20  SAN BLAS;20-06 REJAS;PIRRA, CALLE, DE;S/N;PMR;Línea;1;
453010,96;4477614,83;04/07/2012;20  SAN BLAS;20-06 REJAS;PROVISIONAL IVECO-PEGASO TRES, CALLE;1;PMR;Línea;3;
453003,82;4477576,86;04/07/2012;20  SAN BLAS;20-06 REJAS;PROVISIONAL IVECO-PEGASO TRES, CALLE;2;PMR;Línea;3;
453403,89;4477553,42;04/07/2012;20  SAN BLAS;20-06 REJAS;PROVISIONAL IVECO-PEGASO TRES, CALLE;43;PMR;Línea;3;
449419,59;4477614,53;10/03/2009;20  SAN BLAS;20-06 REJAS;QUINTA, AVENIDA;4;PMR;;1;
449406,26;4477497,75;10/03/2005;20  SAN BLAS;20-06 REJAS;QUINTA, AVENIDA;10;PMR;;1;
449428,37;4477297,06;10/03/2005;20  SAN BLAS;20-06 REJAS;QUINTA, AVENIDA;17;PMR;;1;
449396,81;4477370,63;06/03/2017;20  SAN BLAS;20-06 REJAS;QUINTA, AVENIDA;20;PMR;Batería;1;
449400,28;4477322,31;19/11/2016;20  SAN BLAS;20-06 REJAS;QUINTA, AVENIDA;22;PMR;Línea;1;
450822,71;4477083,33;23/09/2013;20  SAN BLAS;20-06 REJAS;SAMANIEGO, CALLE, DE;27;PMR;Línea;1;
449620,26;4477603,23;06/07/2016;20  SAN BLAS;20-06 REJAS;SEGUNDA, AVENIDA;3;PMR;Batería;1;
449620,2;4477598,41;30/01/2008;20  SAN BLAS;20-06 REJAS;SEGUNDA, AVENIDA;3;PMR;;1;
449615,93;4477540,55;27/05/2014;20  SAN BLAS;20-06 REJAS;SEGUNDA, AVENIDA;7;PMR;Batería;1;
449526,02;4477681,29;19/04/2012;20  SAN BLAS;20-06 REJAS;SEIS, CALLE;6;PMR;;1;
449471,85;4477685,43;16/04/2007;20  SAN BLAS;20-06 REJAS;SEIS, CALLE;Fte 3;PMR;;1;
449118,25;4477490,77;23/09/2013;20  SAN BLAS;20-06 REJAS;SEPTIMA, AUTOVIA;S/N;PMR;Línea;1;
449089,56;4477775,34;18/10/2013;20  SAN BLAS;20-06 REJAS;SEPTIMA, AUTOVIA;S/N;PMR;Línea;1;
449114,01;4477561,96;21/02/2011;20  SAN BLAS;20-06 REJAS;SEPTIMA, AVENIDA;34;PMR;;1;
449105,07;4477704,18;21/08/2009;20  SAN BLAS;20-06 REJAS;SEPTIMA, AVENIDA;62;PMR;;1;
449410,31;4477846,23;08/05/2007;20  SAN BLAS;20-06 REJAS;UNO, CALLE;1;PMR;;1;
451273,28;4477314,33;02/09/2016;20  SAN BLAS;20-06 REJAS;YECORA, CALLE, DE;21;PMR;Línea;2;
451171,6;4477062,49;24/11/2009;20  SAN BLAS;20-06 REJAS;YECORA, CALLE, DE;49;PMR;;1;
449704,85;4477259,16;17/04/2012;20  SAN BLAS;20-06 REJAS;YOCASTA, CALLE, DE;15;PMR;;1;
448034,74;4477464,06;01/01/1900;20  SAN BLAS;20-07 CANILLEJAS;ALCALA, CALLE, DE;584;PMR;;1;RESERVADO CONDUCTORES VEHICULOS MINUSVALIDOS AUTORIZADOS
448072,75;4477517,6;30/05/2017;20  SAN BLAS;20-07 CANILLEJAS;ALCALA, CALLE, DE;601;PMR;Línea;1;
448194,86;4477597,43;08/03/2005;20  SAN BLAS;20-07 CANILLEJAS;ALCALA, CALLE, DE;608;PMR;Línea;1;
448209,95;4477609,9;14/12/2016;20  SAN BLAS;20-07 CANILLEJAS;ALCALA, CALLE, DE;610;PMR;Línea;1;
448302,06;4477686,52;24/01/2013;20  SAN BLAS;20-07 CANILLEJAS;ALCALA, CALLE, DE;624;PMR;;2;
448347,82;4477724,31;17/12/2009;20  SAN BLAS;20-07 CANILLEJAS;ALCALA, CALLE, DE;632;PMR;;1;
448144,92;4476378,41;21/05/2017;20  SAN BLAS;20-07 CANILLEJAS;ALIAGA, CALLE, DE;12;PMR;Línea;1;
448035,98;4476623,18;21/05/2017;20  SAN BLAS;20-07 CANILLEJAS;AQUILES, CALLE, DE;15;PMR;Línea;1;
447929,41;4477266,05;26/06/2006;20  SAN BLAS;20-07 CANILLEJAS;BOLTAÑA, CALLE, DE;5;PMR;;1;
447974,17;4477314,24;01/07/2010;20  SAN BLAS;20-07 CANILLEJAS;BOLTAÑA, CALLE, DE;13;PMR;;1;
448038,79;4477382,58;24/11/2016;20  SAN BLAS;20-07 CANILLEJAS;BOLTAÑA, CALLE, DE;42;PMR;Línea;2;
448401,57;4477709,22;02/03/2010;20  SAN BLAS;20-07 CANILLEJAS;BOLTAÑA, CALLE, DE;71;PMR;;1;
448145,57;4477492,41;18/10/2013;20  SAN BLAS;20-07 CANILLEJAS;BOLTAÑA, CALLE, DE;78;PMR;Línea;1;
448269,16;4477583,39;16/11/2009;20  SAN BLAS;20-07 CANILLEJAS;BOLTAÑA, CALLE, DE;88;PMR;;1;
448267,2;4477581,8;20/09/2013;20  SAN BLAS;20-07 CANILLEJAS;BOLTAÑA, CALLE, DE;88;PMR;Línea;2;
448058,96;4476785,89;10/03/2005;20  SAN BLAS;20-07 CANILLEJAS;CANAL DEL BOSFORO, CALLE, DEL;20;PMR;;1;
448254,53;4476881,39;24/05/1996;20  SAN BLAS;20-07 CANILLEJAS;CANAL DEL BOSFORO, CALLE, DEL;29;PMR;;1;Reservado:[conductores vehículosminusválidos autorizados]
448231,41;4476846,53;21/07/2009;20  SAN BLAS;20-07 CANILLEJAS;CANAL DEL BOSFORO, CALLE, DEL;56;PMR;;1;
448072,66;4476242,35;08/02/2013;20  SAN BLAS;20-07 CANILLEJAS;CANILLEJAS A VICALVARO, AVENIDA, DE;63;PMR;;1;
447961,46;4476554,43;20/08/2009;20  SAN BLAS;20-07 CANILLEJAS;CANILLEJAS A VICALVARO, AVENIDA, DE;47A;PMR;;1;
447999,54;4476461,53;10/03/2005;20  SAN BLAS;20-07 CANILLEJAS;CANILLEJAS A VICALVARO, AVENIDA, DE;51 B;PMR;Línea;1;
448507,84;4477466,48;10/08/2006;20  SAN BLAS;20-07 CANILLEJAS;CARTAGO, CALLE, DE;26;PMR;;1;
448452,67;4477600,25;25/10/2014;20  SAN BLAS;20-07 CANILLEJAS;CARTAGO, CALLE, DE;27;PMR;Batería;1;
448430,73;4477676,11;18/12/2006;20  SAN BLAS;20-07 CANILLEJAS;CARTAGO, CALLE, DE;Fte 9;PMR;;1;
448605,58;4477724,72;22/02/2012;20  SAN BLAS;20-07 CANILLEJAS;CASPE, CALLE, DE;4;PMR;;1;
448605,35;4477697,6;23/04/2014;20  SAN BLAS;20-07 CANILLEJAS;CASPE, CALLE, DE;6;PMR;Línea;1;
448157,6;4477403,7;16/04/2012;20  SAN BLAS;20-07 CANILLEJAS;CASTOR, CALLE, DEL;3;PMR;;1;
447853,88;4476835,58;23/09/2016;20  SAN BLAS;20-07 CANILLEJAS;CIRCE, CALLE, DE;2:00 AM;PMR;Línea;1;
448050,36;4476913,87;06/09/2011;20  SAN BLAS;20-07 CANILLEJAS;CIRCE, CALLE, DE;32;PMR;;1;
448129,29;4477137,41;07/11/2002;20  SAN BLAS;20-07 CANILLEJAS;DISCOBOLO, CALLE, DEL;64;PMR;;1;
448167,8;4477173,17;26/07/2012;20  SAN BLAS;20-07 CANILLEJAS;DISCOBOLO, CALLE, DEL;68;PMR;;2;
448222;4477323,07;10/03/2005;20  SAN BLAS;20-07 CANILLEJAS;ESFINGE, CALLE, DE LA;17;PMR;;1;
448368,1;4477026,88;25/04/2013;20  SAN BLAS;20-07 CANILLEJAS;ESFINGE, CALLE, DE LA;62;PMR;Línea;1;
448480,96;4476775,11;04/10/2016;20  SAN BLAS;20-07 CANILLEJAS;ESFINGE, CALLE, DE LA;71;PMR;Línea;2;
448449,89;4476635,52;16/06/2008;20  SAN BLAS;20-07 CANILLEJAS;ESFINGE, CALLE, DE LA;86;PMR;Batería;1;
447706,17;4477748,75;08/06/2016;20  SAN BLAS;20-07 CANILLEJAS;ESPARTA, CALLE, DE;S/N;PMR;Línea;2;
448254,63;4476370,94;03/05/2017;20  SAN BLAS;20-07 CANILLEJAS;ETRURIA, CALLE, DE;22;PMR;Línea;2;
448251,73;4476382,22;11/07/2005;20  SAN BLAS;20-07 CANILLEJAS;ETRURIA, CALLE, DE;35;PMR;Línea;1;
448451,79;4476475,06;16/12/2015;20  SAN BLAS;20-07 CANILLEJAS;ETRURIA, CALLE, DE;38;PMR;Batería;1;
448360,32;4476440,55;30/04/2008;20  SAN BLAS;20-07 CANILLEJAS;ETRURIA, CALLE, DE;41;PMR;;1;
448533,06;4477764,95;12/07/2012;20  SAN BLAS;20-07 CANILLEJAS;EURIPIDES, PLAZA, DE;1;PMR;;1;
448289,4;4476563,07;30/03/2011;20  SAN BLAS;20-07 CANILLEJAS;FENELON, CALLE, DE;11;PMR;;1;
448503,95;4476383,82;05/06/2002;20  SAN BLAS;20-07 CANILLEJAS;LA ILIADA, CALLE, DE;39;PMR;;1;
448142,09;4476728,08;04/07/2006;20  SAN BLAS;20-07 CANILLEJAS;LUCANO, CALLE, DE;9;PMR;;1;
448213,47;4476714,7;01/01/1900;20  SAN BLAS;20-07 CANILLEJAS;LUCANO, CALLE, DE;17;PMR;;1;
448180,92;4476634,78;06/02/2012;20  SAN BLAS;20-07 CANILLEJAS;LUCANO, CALLE, DE;22;PMR;;1;
448205,63;4476576,74;15/09/2014;20  SAN BLAS;20-07 CANILLEJAS;LUCANO, CALLE, DE;39;PMR;Batería;1;
448218,81;4476545,67;04/10/2016;20  SAN BLAS;20-07 CANILLEJAS;LUCANO, CALLE, DE;43;PMR;Batería;1;
448218,32;4476510,28;10/04/2015;20  SAN BLAS;20-07 CANILLEJAS;LUCANO, CALLE, DE;45;PMR;Línea;1;
448246,85;4476463,71;10/03/2005;20  SAN BLAS;20-07 CANILLEJAS;LUCANO, CALLE, DE;53;PMR;;1;
448290,57;4476336,01;30/03/2011;20  SAN BLAS;20-07 CANILLEJAS;LUCANO, CALLE, DE;54;PMR;;2;
448260,53;4476430,37;10/03/2005;20  SAN BLAS;20-07 CANILLEJAS;LUCANO, CALLE, DE;59;PMR;;1;
448317,54;4476289,94;23/06/2008;20  SAN BLAS;20-07 CANILLEJAS;LUCANO, CALLE, DE;75;PMR;;1;
448641,78;4477768,49;07/06/2011;20  SAN BLAS;20-07 CANILLEJAS;MEQUINENZA, CALLE, DE;6;PMR;;1;
448324,35;4477207,28;18/10/2013;20  SAN BLAS;20-07 CANILLEJAS;NECTAR, CALLE, DEL;S/N;PMR;Batería;1;
448156,28;4476459,92;18/10/2013;20  SAN BLAS;20-07 CANILLEJAS;NICOLASA GOMEZ, CALLE, DE;88;PMR;Batería;1;
448228,34;4476317,42;27/04/2012;20  SAN BLAS;20-07 CANILLEJAS;NICOLASA GOMEZ, CALLE, DE;99;PMR;;2;
448242,3;4476260,32;17/05/2005;20  SAN BLAS;20-07 CANILLEJAS;NICOLASA GOMEZ, CALLE, DE;104;PMR;;1;
448533,86;4477711,9;06/09/2011;20  SAN BLAS;20-07 CANILLEJAS;NUESTRA SEÑORA DE LA BLANCA, CALLE, DE;24;PMR;;1;
448121,69;4477313,43;15/04/2010;20  SAN BLAS;20-07 CANILLEJAS;PARROCO LUIS CALLEJA, PLAZA, DEL;Fte 12;PMR;;1;
447974,63;4477628,03;04/07/2007;20  SAN BLAS;20-07 CANILLEJAS;RAFAEL DE LA HOZ, CALLE, DE;37;PMR;;1;
447964,3;4477744,24;01/01/1900;20  SAN BLAS;20-07 CANILLEJAS;RAZA, CALLE, DE LA;23;PMR;;1;
448490,2;4476914,1;11/03/2005;20  SAN BLAS;20-07 CANILLEJAS;SAN FAUSTINO, CALLE, DE;74;PMR;;1;
448410,75;4477315,83;10/03/2005;20  SAN BLAS;20-07 CANILLEJAS;SAN HILARIO, CALLE, DE;3;PMR;;1;RESERVADO CONDUCTORESVEHICULOS MINUSVALIDOSAUTORIZADOS
447964,91;4477272,11;07/07/1999;20  SAN BLAS;20-07 CANILLEJAS;SAN MARIANO, CALLE, DE;14;PMR;;1;
448315,03;4476437,13;08/02/2013;20  SAN BLAS;20-07 CANILLEJAS;SAN MARIANO, CALLE, DE;96;PMR;;1;
448442,23;4477453,64;29/05/2015;20  SAN BLAS;20-07 CANILLEJAS;SAN NARCISO, CALLE, DE;10;PMR;Línea;1;
448455,48;4477329,89;08/01/2015;20  SAN BLAS;20-07 CANILLEJAS;SAN NARCISO, CALLE, DE;14;PMR;Línea;1;
448338,07;4477387,67;05/06/2002;20  SAN BLAS;20-07 CANILLEJAS;SAN NARCISO, CALLE, DE;20;PMR;;1;
448233,86;4477301,39;29/12/2005;20  SAN BLAS;20-07 CANILLEJAS;SAN NARCISO, CALLE, DE;25;PMR;;1;
448434,07;4477520,78;15/04/2010;20  SAN BLAS;20-07 CANILLEJAS;SAN VALENTIN, CALLE, DE;5;PMR;;1;
448402,54;4477512;17/04/2012;20  SAN BLAS;20-07 CANILLEJAS;SAN VALENTIN, CALLE, DE;10;PMR;;1;
448322,59;4477484,42;11/01/2013;20  SAN BLAS;20-07 CANILLEJAS;SAN VENANCIO, CALLE, DE;12;PMR;;1;
448128,22;4477238,95;18/07/2008;20  SAN BLAS;20-07 CANILLEJAS;SANTA TECLA, CALLE, DE;39;PMR;;1;
448084,13;4477196,23;31/10/2014;20  SAN BLAS;20-07 CANILLEJAS;SANTA TECLA, CALLE, DE;48;PMR;Línea;1;
447757,14;4477463,99;08/01/2015;20  SAN BLAS;20-07 CANILLEJAS;SUAREZ GARCIA, CALLE, DE;2;PMR;Línea;1;
447984,9;4477564,87;04/11/2009;20  SAN BLAS;20-07 CANILLEJAS;TALIA, CALLE, DE;1;PMR;;2;
447923,85;4477604,17;22/06/2012;20  SAN BLAS;20-07 CANILLEJAS;TALIA, CALLE, DE;32;PMR;;2;Sábado de 17 a 21h. Domingo de 10 a 21h
448129,52;4477404,76;14/08/2015;20  SAN BLAS;20-07 CANILLEJAS;TORRE ARIAS, CALLE, DE;14;PMR;Línea;1;
448150,46;4477374,25;01/10/2012;20  SAN BLAS;20-07 CANILLEJAS;TORRE ARIAS, CALLE, DE;18;PMR;;1;
448136,88;4476343,23;14/08/2015;20  SAN BLAS;20-07 CANILLEJAS;TROYA, CALLE, DE;19;PMR;Línea;1;
448151,43;4476245,46;11/03/2005;20  SAN BLAS;20-07 CANILLEJAS;TROYA, CALLE, DE;30;PMR;;1;
448044,8;4476585,36;29/12/2008;20  SAN BLAS;20-07 CANILLEJAS;TROYA, CALLE, DE;1A;PMR;;1;
448179,03;4477321,59;26/08/2003;20  SAN BLAS;20-07 CANILLEJAS;VALDERROBRES, CALLE, DE;1;PMR;;1;
448199,49;4477254,42;19/01/2001;20  SAN BLAS;20-07 CANILLEJAS;VALDERROBRES, CALLE, DE;11;PMR;;1;
448302,25;4476990,35;17/04/2012;20  SAN BLAS;20-07 CANILLEJAS;VALDERROBRES, CALLE, DE;14;PMR;;1;
448143,45;4477319,58;30/11/2006;20  SAN BLAS;20-07 CANILLEJAS;VILLA DE CANILLEJAS, PLAZA, DE LA;8;PMR;;1;
446231,14;4476685,22;07/03/2005;20  SAN BLAS;20-08 SALVADOR;ALCALA, CALLE, DE;461;PMR;;1;
446464,46;4476766,3;14/06/2011;20  SAN BLAS;20-08 SALVADOR;ALCALA, CALLE, DE;485;PMR;;1;
447566,08;4477147,58;06/03/2017;20  SAN BLAS;20-08 SALVADOR;ALCALA, CALLE, DE;551;PMR;Línea;1;
446515,07;4476809,22;28/05/2012;20  SAN BLAS;20-08 SALVADOR;ALEGRIA DE ORIA, CALLE, DE;2;PMR;;1;
446297,99;4477243,41;19/11/2016;20  SAN BLAS;20-08 SALVADOR;ALEGRIA DE ORIA, CALLE, DE;43;PMR;Línea;2;
446247,05;4477336,54;20/10/2003;20  SAN BLAS;20-08 SALVADOR;ALEGRIA DE ORIA, CALLE, DE;51;PMR;;1;
446067,14;4476887,91;07/05/2014;20  SAN BLAS;20-08 SALVADOR;AREVALO LARA, CALLE, DE;9;PMR;Línea;1;
445981,86;4477484,82;12/04/2007;20  SAN BLAS;20-08 SALVADOR;BELICE, CALLE, DE;32;PMR;;1;
446527;4476895,65;01/10/2012;20  SAN BLAS;20-08 SALVADOR;CAMPECHE, CALLE, DE;6;PMR;;1;
445923,88;4477020,17;21/05/2017;20  SAN BLAS;20-08 SALVADOR;CONRADO DEL CAMPO, CALLE, DE;2;PMR;Línea;1;
445977,93;4477049,88;25/01/2012;20  SAN BLAS;20-08 SALVADOR;CONRADO DEL CAMPO, CALLE, DE;4;PMR;;1;
446048,46;4477087,76;13/08/2007;20  SAN BLAS;20-08 SALVADOR;CONRADO DEL CAMPO, CALLE, DE;8;PMR;;2;
446037,78;4477089,37;17/03/2016;20  SAN BLAS;20-08 SALVADOR;CONRADO DEL CAMPO, CALLE, DE;9;PMR;Línea;1;
445832,84;4477432,15;18/11/2005;20  SAN BLAS;20-08 SALVADOR;CORUMBA, CALLE, DE;31;PMR;;1;
446845,75;4477483,45;12/06/2012;20  SAN BLAS;20-08 SALVADOR;DOCTOR ZAMENHOF, CALLE, DEL;S/N;PMR;;1;
447132,33;4477160,36;20/02/2013;20  SAN BLAS;20-08 SALVADOR;ENSIDESA, PLAZA, DE;2;PMR;;1;
447214,56;4477193,88;09/03/2005;20  SAN BLAS;20-08 SALVADOR;ENSIDESA, PLAZA, DE;Fte 4;PMR;;1;
446099,17;4476655,79;23/12/2009;20  SAN BLAS;20-08 SALVADOR;GENERAL ARANAZ, CALLE, DEL;4;PMR;;1;
445892,52;4477036,62;07/02/2011;20  SAN BLAS;20-08 SALVADOR;GENERAL ARANAZ, CALLE, DEL;42;PMR;;1;
446429;4476894,89;23/09/2013;20  SAN BLAS;20-08 SALVADOR;IQUITOS, CALLE, DE;8;PMR;Línea;1;
446686;4476966,12;05/09/2012;20  SAN BLAS;20-08 SALVADOR;IQUITOS, CALLE, DE;20;PMR;;1;
446708,15;4476902,22;08/03/2005;20  SAN BLAS;20-08 SALVADOR;IQUITOS, CALLE, DE;28;PMR;;1;
445937,59;4477111,26;01/07/2010;20  SAN BLAS;20-08 SALVADOR;LOPEZ DE ARANDA, CALLE, DE;26;PMR;Línea;1;
445981,68;4477104,73;28/03/2014;20  SAN BLAS;20-08 SALVADOR;LOPEZ DE ARANDA, TRAVESIA, DE;6;PMR;Línea;;
446627,35;4476862,3;16/04/2012;20  SAN BLAS;20-08 SALVADOR;MIAMI, CALLE, DE;3;PMR;;1;
447095,82;4477348;09/03/2005;20  SAN BLAS;20-08 SALVADOR;OLIVAS, PLAZA, DE LAS;5;PMR;;1;
447062,18;4477397,65;27/04/2012;20  SAN BLAS;20-08 SALVADOR;OLIVAS, PLAZA, DE LAS;S/N;PMR;;1;
446259,62;4476901,96;08/03/2005;20  SAN BLAS;20-08 SALVADOR;PUERTO VALLARTA, CALLE, DE;4;PMR;;1;
447211,99;4477115,94;21/05/2017;20  SAN BLAS;20-08 SALVADOR;PUERTOLLANO, CALLE, DE;4;PMR;Línea;2;
446280,11;4476731,15;14/06/2011;20  SAN BLAS;20-08 SALVADOR;RIOBAMBA, CALLE, DE;3;PMR;;1;
446236,28;4476860,4;27/01/2009;20  SAN BLAS;20-08 SALVADOR;RIOBAMBA, CALLE, DE;15;PMR;;1;
446058,14;4477019;24/11/2016;20  SAN BLAS;20-08 SALVADOR;SIRO MUELA, CALLE, DE;19;PMR;Línea;1;
446323,59;4477241,89;22/12/2009;20  SAN BLAS;20-08 SALVADOR;TABATINGA, CALLE, DE;11;PMR;;1;
446392,27;4477279,66;03/06/2014;20  SAN BLAS;20-08 SALVADOR;TABATINGA, CALLE, DE;58;PMR;;;
445913,26;4477576,45;14/09/2010;20  SAN BLAS;20-08 SALVADOR;TELEMACO, CALLE, DE;S/N;PMR;;1;
446078,59;4477327,84;21/05/2017;20  SAN BLAS;20-08 SALVADOR;TUMACO, CALLE, DE;3;PMR;Línea;1;
447067,86;4477249,57;01/01/1900;20  SAN BLAS;20-08 SALVADOR;VIRGEN DEL TRABAJO, PLAZA, DE LA;3;PMR;;1;Reservado:[vehículos minusválidosautorizados]
449908,74;4478688,42;17/06/2011;21  BARAJAS;21-01 ALAMEDA DE OSUNA;ALAMEDA DE OSUNA, PASEO, DE LA;67;PMR;;1;
450029,99;4478783,75;12/01/2015;21  BARAJAS;21-01 ALAMEDA DE OSUNA;ALAMEDA DE OSUNA, PASEO, DE LA;74;PMR;Batería;2;
450087,88;4478841,75;23/09/2014;21  BARAJAS;21-01 ALAMEDA DE OSUNA;ALAMEDA DE OSUNA, PASEO, DE LA;76;PMR;Batería;3;
449983,6;4478761,58;18/01/2010;21  BARAJAS;21-01 ALAMEDA DE OSUNA;ALAMEDA DE OSUNA, PASEO, DE LA;79;PMR;;1;
450033,15;4478810,42;22/02/2007;21  BARAJAS;21-01 ALAMEDA DE OSUNA;ALAMEDA DE OSUNA, PASEO, DE LA;85;PMR;;1;
450248,64;4479020,2;01/03/2013;21  BARAJAS;21-01 ALAMEDA DE OSUNA;ALAMEDA DE OSUNA, PASEO, DE LA;175;PMR;;1;
449194,31;4478331,74;12/11/2014;21  BARAJAS;21-01 ALAMEDA DE OSUNA;ALAMEDA DE OSUNA, PASEO, DE LA;48 B;PMR;Batería;1;
449239,69;4478254,97;06/12/2011;21  BARAJAS;21-01 ALAMEDA DE OSUNA;ALAMEDA DE OSUNA, PASEO, DE LA;48 G;PMR;;1;
449469,25;4478451,42;22/07/2010;21  BARAJAS;21-01 ALAMEDA DE OSUNA;ALAMEDA DE OSUNA, PASEO, DE LA;Fte 29;PMR;;1;
448963,41;4478280,1;12/03/2013;21  BARAJAS;21-01 ALAMEDA DE OSUNA;ALAMEDA DE OSUNA, PASEO, DE LA;S/N;PMR;Batería;1;
449892,77;4478015,02;06/03/2015;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BALANDRO, CALLE, DEL;8;PMR;Línea;2;
449849,59;4478111,79;03/03/2005;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BALANDRO, CALLE, DEL;22;PMR;;1;
449925,06;4478323,69;29/04/2011;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BALANDRO, CALLE, DEL;32;PMR;;1;
449788,14;4478189,85;16/08/2012;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BALANDRO, CALLE, DEL;33;PMR;;1;
450040,69;4478458,74;13/08/2007;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BALANDRO, CALLE, DEL;45;PMR;;1;
449849,61;4478101,42;15/01/2008;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BALANDRO, CALLE, DEL;Fte 22;PMR;;1;
449828;4478269,27;28/05/2014;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BALANDRO, CALLE, DEL;S/N;PMR;;;
450273,19;4478714,14;19/02/2014;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BERGANTIN, CALLE, DEL;1;PMR;Batería;1;
450290,56;4478750,62;19/12/2008;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BERGANTIN, CALLE, DEL;5;PMR;;1;
450354,14;4478789,39;02/03/2005;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BERGANTIN, CALLE, DEL;12;PMR;;1;
450445,74;4478874,21;03/08/2012;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BERGANTIN, CALLE, DEL;18;PMR;;2;
450154,92;4479094,89;15/12/2009;21  BARAJAS;21-01 ALAMEDA DE OSUNA;BREZOS, CALLE, DE LOS;1;PMR;;1;
449961,89;4478089,91;17/05/2012;21  BARAJAS;21-01 ALAMEDA DE OSUNA;CANOA, CALLE, DE LA;11;PMR;;2;
449915,48;4478144,83;25/01/2012;21  BARAJAS;21-01 ALAMEDA DE OSUNA;CANOA, CALLE, DE LA;17;PMR;;2;
449802,09;4478326,24;16/06/2015;21  BARAJAS;21-01 ALAMEDA DE OSUNA;CANOA, CALLE, DE LA;35;PMR;Línea;2;
449875,15;4478403,89;12/11/2007;21  BARAJAS;21-01 ALAMEDA DE OSUNA;CANOA, CALLE, DE LA;43;PMR;;1;
450137,89;4478244,69;13/02/2017;21  BARAJAS;21-01 ALAMEDA DE OSUNA;CANTABRIA, AVENIDA, DE;7;PMR;Línea;1;
450147,04;4478432,01;21/09/2009;21  BARAJAS;21-01 ALAMEDA DE OSUNA;CANTABRIA, AVENIDA, DE;19;PMR;;1;
450157,15;4478564,92;16/03/2007;21  BARAJAS;21-01 ALAMEDA DE OSUNA;CANTABRIA, AVENIDA, DE;27;PMR;;1;
450262,47;4478639,28;03/03/2005;21  BARAJAS;21-01 ALAMEDA DE OSUNA;CANTABRIA, AVENIDA, DE;30;PMR;;1;
450275,83;4478682,02;23/07/2013;21  BARAJAS;21-01 ALAMEDA DE OSUNA;CANTABRIA, AVENIDA, DE;37;PMR;Batería;1;
