VIA_TYPE;VIA_INFIXE;VIA_NAME;VIA_NAME_WITH_ACCENT;DISTRIT_CODE;NEIGHB_CODE
CALLE;DE;CARMEN COBEÑA;CARMEN COBEÑA;8;6
PLAZA;DE;CARMEN CONDE;CARMEN CONDE;13;1
CALLE;DE;CARMEN DE BURGOS;CARMEN DE BURGOS;13;1
PLAZA;DE;CARMEN DEL RIO;CARMEN DEL RÍO;8;6
CALLE;DE;CARMEN LAFORET;CARMEN LAFORET;3;3
CALLE;DE;CARMEN MARTIN GAITE;CARMEN MARTÍN GAITE;15;5
CALLE;DE;CARMEN MONTOYA;CARMEN MONTOYA;3;1
CALLE;DE;CARMEN PORTONES;CARMEN PORTONES;10;5
CALLE;DE;CARMEN RICO GODOY;CARMEN RICO GODOY;10;3
CALLE;DE;CARMEN SANCHEZ CARRASCOSA;CARMEN SÁNCHEZ CARRASCOSA;1;2
PLAZA;DE;CARMONA;CARMONA;21;4
CALLE;DEL;CARNERO;CARNERO;13;2
CALLE;DE;CARNICER;CARNICER;5;2
CALLE;DE;CAROLI;CAROLI;8;6
TRAVESIA;DE;CAROLI;CAROLI;5;5
CALLE;DE;CAROLINA BAEZA;CAROLINA BAEZA;1;5
CALLE;DE;CAROLINA CORONADO;CAROLINA CORONADO;11;3
CALLE;DE;CAROLINA PAINO;CAROLINA PAÍNO;10;4
CALLE;DE LAS;CAROLINAS;CAROLINAS;9;6
AVENIDA;DE;CARONDELET;CARONDELET;21;4
CALLE;DE;CARONTE;CARONTE;10;1
CALLE;DE;CARPESA;CARPESA;9;7
CALLE;DE LA;CARPINTERIA;CARPINTERÍA;11;5
CALLE;DE;CARPIO Y TORTA;CARPIO Y TORTA;15;1
TRAVESIA;DE;CARPIO Y TORTA;CARPIO Y TORTA;20;5
CALLE;DE;CARRACEDO;CARRACEDO;20;5
CALLE;DE;CARRANQUE;CARRANQUE;1;1
CALLE;DE;CARRANZA;CARRANZA;20;1
CALLE;DE LA;CARRASCA;CARRASCA;6;1
CALLE;DE LOS;CARRASCALES;CARRASCALES;5;1
CALLE;DE;CARRERO JUAN RAMON;CARRERO JUAN RAMÓN;12;7
CALLE;DE LAS;CARRETAS;CARRETAS;13;2
CAMINO;DE LA;CARRETERA DE EL PARDO A COLMENAR VIEJO;CARRETERA DE EL PARDO A COLMENAR VIEJO;13;3
CALLE;DE LA;CARRETERIA;CARRETERÍA;13;2
CALLE;DEL;CARRIL DE LOS CALEROS;CARRIL DE LOS CALEROS;5;5
CALLE;DEL;CARRIL DEL CONDE;CARRIL DEL CONDE;8;1
CALLE;DE;CARRION DE LOS CONDES;CARRIÓN DE LOS CONDES;11;4
CALLE;DE LA;CARROCERIA;CARROCERÍA;5;3
PLAZA;DE LOS;CARROS;CARROS;6;1
CALLE;DE;CARTAGENA;CARTAGENA;9;5
AVENIDA;DE;CARTAGENA DE INDIAS;CARTAGENA DE INDIAS;13;5
CALLE;DE;CARTAGO;CARTAGO;6;2
CALLE;DE;CARTAMA;CARTAMA;3;2
CALLE;DE;CARTAYA;CARTAYA;15;5
PLAZA;DE;CARTAYA;CARTAYA;17;4
CALLE;DE LOS;CARVAJALES;CARVAJALES;1;6
CAMINO;DE LA;CASA DE MURCIA;CASA DE MURCIA;1;6
CALLE;DE LA;CASA DE TILLY;CASA DE TILLY;14;4
CAMINO;DE LA;CASA DE TILLY A SAN FERNANDO DE HENARES;CASA DE TILLY A SAN FERNANDO DE HENARES;17;1
CARRETERA;DE LA;CASA DE TROFA;CASA DE TROFA;16;6
CAMINO;DE LA;CASA DE VACAS;CASA DE VACAS;12;5
CAMINO;DE LA;CASA DEL ARCO;CASA DEL ARCO;2;2
CAMINO;DE LA;CASA DEL GUARDA;CASA DEL GUARDA;17;4
CAMINO;DE LA;CASA DEL GUARDA DE EL BODONAL;CASA DEL GUARDA DE EL BODONAL;20;6
CAMINO;DE LA;CASA DEL PORTILLO;CASA DEL PORTILLO;10;7
CAMINO;DE LA;CASA DEL TORNEO A LA ATALAYA;CASA DEL TORNEO A LA ATALAYA;6;4
CAMINO;DE LA;CASA DEL TORO;CASA DEL TORO;6;6
CAMINO;DE LA;CASA FORESTAL DE VALDELATAS;CASA FORESTAL DE VALDELATAS;16;6
CALLE;DE LA;CASA MILA;CASA MILÁ;5;6
AVENIDA;DE LA;CASA QUEMADA;CASA QUEMADA;10;5
CAMINO;DE LA;CASA QUERADA;CASA QUERADA;1;2
CAMINO;DE LA;CASA VIEJA;CASA VIEJA;6;1
CALLE;DE;CASABERMEJA;CASABERMEJA;9;7
CALLE;DE;CASABLANCA;CASABLANCA;9;7
CALLE;DE;CASADO DEL ALISAL;CASADO DEL ALISAL;11;6
CALLE;DE;CASALARREINA;CASALARREINA;15;1
CALLE;DEL;CASANARE;CASANARE;15;2
PLAZA;DE;CASAR DE CACERES;CASAR DE CÁCERES;11;4
CALLE;DE;CASAR DE PALOMERO;CASAR DE PALOMERO;6;1
CALLE;DE;CASARABONELA;CASARABONELA;16;2
CALLE;DE;CASARRUBUELOS;CASARRUBUELOS;11;3
CALLE;DE;CASAS DE MIRAVETE;CASAS DE MIRAVETE;10;5
CALLE;DE;CASATEJADA;CASATEJADA;20;3
TRAVESIA;DE LA;CASCADA;CASCADA;11;6
CALLE;DE;CASCAES;CASCAES;11;6
CALLE;DE;CASCAJARES;CASCAJARES;10;5
CALLE;DEL;CASCANUECES;CASCANUECES;11;7
CALLE;DEL;CASCO ANTIGUO;CASCO ANTIGUO;1;5
PLAZA;DE;CASCORRO;CASCORRO;7;3
CALLE;DE;CASILDEA DE VANDALIA;CASILDEA DE VANDALIA;18;1
CAMINO;DE LA;CASILLA DEL CEBO;CASILLA DEL CEBO;12;7
CALLE;DE;CASIMIRO ESCUDERO;CASIMIRO ESCUDERO;11;7
CALLE;DEL;CASINO;CASINO;1;6
CALLE;DE;CASIOPEA;CASIOPEA;8;8
CAMINO;DEL;CASON;CASÓN;20;4
PLAZA;DEL;CASON;CASÓN;9;7
CALLE;DEL;CASON DE COMEDIAS;CASÓN DE COMEDIAS;16;3
CALLE;DE;CASPE;CASPE;16;5
CALLE;DE;CASTALIA;CASTALIA;20;3
CALLE;DE;CASTALIA DE VALLECAS;CASTALIA DE VALLECAS;1;1
PLAZA;DE;CASTAÑARES;CASTAÑARES;4;4
PASEO;DE LOS;CASTAÑOS;CASTAÑOS;5;2
CALLE;DE;CASTEJON DE HENARES;CASTEJÓN DE HENARES;5;3
CALLE;DE;CASTELAR;CASTELAR;18;1
CALLE;DE LA;CASTELLANA;CASTELLANA;20;7
PASEO;DE LA;CASTELLANA;CASTELLANA;13;4
PASEO;DE LA;CASTELLANA;CASTELLANA;10;5
CALLE;DEL;CASTELLANO;CASTELLANO;10;5
PASEO;DE LOS;CASTELLANOS;CASTELLANOS;2;2
CALLE;DE;CASTELLFLORITE;CASTELLFLORITE;19;1
CALLE;DE;CASTELLO;CASTELLÓ;11;6
CALLE;DE;CASTELLON DE LA PLANA;CASTELLÓN DE LA PLANA;8;1
CALLE;DE;CASTELO BRANCO;CASTELO BRANCO;9;6
CALLE;DE;CASTIELLO DE JACA;CASTIELLO DE JACA;13;4
CALLE;DE;CASTILLA;CASTILLA;17;3
CARRETERA;DE;CASTILLA;CASTILLA;3;5
PLAZA;DE;CASTILLA;CASTILLA;19;2
PUENTE;DE;CASTILLA;CASTILLA;16;4
CALLE;DE;CASTILLEJOS;CASTILLEJOS;11;3
CALLE;DEL;CASTILLO;CASTILLO;12;3
CAMINO;DEL;CASTILLO;CASTILLO;7;2
CALLE;DEL;CASTILLO DE AREVALO;CASTILLO DE ARÉVALO;18;1
CALLE;DEL;CASTILLO DE AYSA;CASTILLO DE AYSA;11;6
CALLE;DEL;CASTILLO DE CANDANCHU;CASTILLO DE CANDANCHÚ;17;4
CALLE;DEL;CASTILLO DE COCA;CASTILLO DE COCA;11;7
PLAZA;DEL;CASTILLO DE LA MOTA;CASTILLO DE LA MOTA;10;3
CALLE;DEL;CASTILLO DE MADRIGAL DE LAS ALTAS TORRES;CASTILLO DE MADRIGAL DE LAS ALTAS TORRES;16;2
CALLE;DEL;CASTILLO DE MANZANARES;CASTILLO DE MANZANARES;19;1
CALLE;DEL;CASTILLO DE OROPESA;CASTILLO DE OROPESA;1;2
CALLE;DEL;CASTILLO DE PEÑAFIEL;CASTILLO DE PEÑAFIEL;8;6
CALLE;DEL;CASTILLO DE SIMANCAS;CASTILLO DE SIMANCAS;11;4
CALLE;DEL;CASTILLO DE UCLES;CASTILLO DE UCLÉS;1;2
CARRETERA;DEL;CASTILLO DE VIÑUELAS;CASTILLO DE VIÑUELAS;9;5
CARRETERA;DEL;CASTILLO DE VIÑUELAS;CASTILLO DE VIÑUELAS;19;1
CALLE;DE;CASTILLO PIÑEIRO;CASTILLO PIÑEIRO;20;7
CALLE;DE;CASTO PLASENCIA;CASTO PLASENCIA;20;7
CALLE;DEL;CASTOR;CASTOR;13;6
CALLE;DE;CASTOR Y POLUX;CÁSTOR Y POLUX;15;6
CALLE;DE;CASTREJON;CASTREJÓN;4;4
CALLE;DE;CASTRILLO DE AZA;CASTRILLO DE AZA;19;1
CALLE;DE;CASTRILLO DE POLVAZARES;CASTRILLO DE POLVAZARES;4;1
CALLE;DE;CASTRO DE ORO;CASTRO DE ORO;4;6
CUESTA;DE;CASTRO DE VIGO;CASTRO DE VIGO;5;1
CALLE;DE;CASTROBARTO;CASTROBARTO;5;4
CALLE;DE;CASTROJERIZ;CASTROJERIZ;5;5
CALLE;DE;CASTROMONTE;CASTROMONTE;5;6
CALLE;DE;CASTRONUÑO;CASTRONUÑO;6;2
CALLE;DE;CASTROPOL;CASTROPOL;6;3
CALLE;DE;CASTROSERNA;CASTROSERNA;6;4
CALLE;DE;CASTROVERDE;CASTROVERDE;7;4
CALLE;DE;CASTUERA;CASTUERA;7;5
CALLE;DE LA;CASUARINA;CASUARINA;8;5
CALLE;DEL;CASUARIO;CASUARIO;11;6
CALLE;DE;CATALINA DE AUSTRIA;CATALINA DE AUSTRIA;11;5
CALLE;DE;CATALINA SUAREZ;CATALINA SUÁREZ;11;3
PLAZA;DE;CATALUÑA;CATALUÑA;4;1
CALLE;DEL;CATAMARAN;CATAMARÁN;4;6
CALLE;DE;CATANIA;CATANIA;5;1
CALLE;DE LA;CATEDRAL DE BURGOS;CATEDRAL DE BURGOS;5;1
CALLE;DE LA;CATEDRAL DE CUENCA;CATEDRAL DE CUENCA;11;7
CALLE;DE LA;CATEDRAL DE SANTIAGO DE COMPOSTELA;CATEDRAL DE SANTIAGO DE COMPOSTELA;8;6
CALLE;DE LA;CATEDRAL DE TOLEDO;CATEDRAL DE TOLEDO;6;1
CALLE;DE LAS;CATORCE OLIVAS;CATORCE OLIVAS;9;3
CALLE;DE;CAUCA;CAUCA;9;7
CALLE;DEL;CAUCHO;CAUCHO;5;5
CALLE;DE;CAUNEDO;CAUNEDO;5;6
CALLE;DE LA;CAVA ALTA;CAVA ALTA;6;3
CALLE;DE LA;CAVA BAJA;CAVA BAJA;6;4
CALLE;DE LA;CAVA DE SAN MIGUEL;CAVA DE SAN MIGUEL;9;1
CALLE;DE;CAVANILLES;CAVANILLES;6;1
CALLEJON;DE;CAVANILLES;CAVANILLES;7;3
PARTICULAR;DE;CAVANILLES;CAVANILLES;20;1
PASAJE;DE;CAVANILLES;CAVANILLES;16;2
CALLE;DE;CAYETANO PANDO;CAYETANO PANDO;8;6
CALLE;DE;CAYETANO RODRIGUEZ;CAYETANO RODRÍGUEZ;20;1
PLAZA;DEL;CAZADOR;CAZADOR;20;1
CALLE;DE;CAZALEGAS;CAZALEGAS;20;1
CALLE;DE;CAZORLA;CAZORLA;20;1
CALLE;DE;CEA BERMUDEZ;CEA BERMÚDEZ;20;1
CALLE;DE LA;CEBADA;CEBADA;20;1
PLAZA;DE LA;CEBADA;CEBADA;20;1
CAMINO;DE LA;CEBOLLA;CEBOLLA;20;1
CALLE;DE;CEBREIRO;CEBREIRO;8;1
CALLE;DE;CEBREROS;CEBREROS;6;1
CALLE;DE;CECILIO PERUCHA;CECILIO PERUCHA;1;5
CALLE;DE;CEDACEROS;CEDACEROS;20;7
CALLE;DE;CEDILLO DEL CONDADO;CEDILLO DEL CONDADO;5;3
CALLE;DE LOS;CEDROS;CEDROS;5;4
CALLE;DE;CEFEO;CEFEO;18;2
CALLE;DE;CEFERINO AVILA;CEFERINO ÁVILA;11;2
CALLE;DE;CEFERINO RODRIGUEZ;CEFERINO RODRÍGUEZ;10;2
PLAZA;DE;CEFIRO;CÉFIRO;21;2
CALLE;DE LA;CEIBA;CEIBA;11;4
CALLE;DE;CELANOVA;CELANOVA;16;3
PLAZA;DE;CELENQUE;CELENQUE;16;3
CALLE;DE;CELEORAMA GOMEZ;CELEORAMA GÓMEZ;20;1
CALLE;DE;CELESTE;CELESTE;10;3
CALLE;DE LAS;CELINDAS;CELINDAS;20;4
AVENIDA;DE;CELIO VILLALBA;CELIO VILLALBA;10;3
CALLE;DE;CELLA;CELLA;10;7
CARRETERA;DEL;CEMENTERIO NUEVO;CEMENTERIO NUEVO;11;4
CALLE;DEL;CEMENTO;CEMENTO;3;2
CAMINO;DE LOS;CENAGALES;CENAGALES;5;1
CALLE;DE;CENICERO;CENICERO;21;1
CALLE;DE;CENICIENTOS;CENICIENTOS;20;5
CALLE;DEL;CENSO;CENSO;11;6
CALLE;DEL;CENTAURO;CENTAURO;11;6
CALLE;DEL;CENTEN;CENTÉN;11;6
CALLE;DE;CENTENERA;CENTENERA;11;6
CALLE;DEL;CENTENO;CENTENO;11;6
AVENIDA;;CENTRAL;CENTRAL;16;4
CALLE;DE LA;CERAMICA;CERÁMICA;20;4
CALLE;DE LOS;CERAMISTAS;CERAMISTAS;20;1
CALLE;DE;CERCEDA;CERCEDA;1;1
CALLE;DE;CERCEDILLA;CERCEDILLA;1;1
CALLE;DE LA;CERCETA;CERCETA;1;1
CALLE;DE;CERCIS;CERCIS;1;6
CALLE;DE LOS;CEREALES;CEREALES;3;1
CALLE;DE;CERECINOS;CERECINOS;3;1
CALLE;DE;CEREDA;CEREDA;3;1
PLAZA;DE;CERES;CERES;3;1
CALLE;DE LA;CEREZA;CEREZA;10;3
CALLE;DEL;CEREZAL;CEREZAL;10;5
PASEO;DE LOS;CEREZOS;CEREZOS;11;7
CALLE;DE;CEREZUELA;CEREZUELA;11;7
CALLE;DE LAS;CERILLERAS;CERILLERAS;13;1
CALLE;DE;CERLER;CERLER;7;1
CALLE;DE LA;CERRAJA;CERRAJA;7;2
CALLE;DE LA;CERRAJERIA;CERRAJERÍA;7;6
CALLE;DEL;CERRILLO;CERRILLO;1;1
CALLE;DEL;CERRO;CERRO;1;1
CALLE;DEL;CERRO BERMEJO;CERRO BERMEJO;19;1
PLAZA;DEL;CERRO BERMEJO;CERRO BERMEJO;8;6
CALLE;DEL;CERRO BLANCO;CERRO BLANCO;10;2
PLAZA;DEL;CERRO CASTELO;CERRO CASTELO;10;3
CALLE;DEL;CERRO DE ALAMOS BLANCOS;CERRO DE ÁLAMOS BLANCOS;13;6
CALLE;DEL;CERRO DE ALMODOVAR;CERRO DE ALMODÓVAR;1;3
CALLE;DEL;CERRO DE LA ALCAZABA;CERRO DE LA ALCAZABA;10;7
CALLE;DEL;CERRO DE LA CARRASQUETA;CERRO DE LA CARRASQUETA;6;4
CALLE;DEL;CERRO DE LA GAVIA;CERRO DE LA GAVIA;11;3
CALLE;DEL;CERRO DE LA MICA;CERRO DE LA MICA;10;5
CALLE;DEL;CERRO DE LA PLATA;CERRO DE LA PLATA;6;5
CAMINO;DEL;CERRO DE LAS COVATILLAS;CERRO DE LAS COVATILLAS;20;7
AVENIDA;DEL;CERRO DE LOS ANGELES;CERRO DE LOS ÁNGELES;2;2
CALLE;DEL;CERRO DE LOS ANGELES;CERRO DE LOS ÁNGELES;8;4
CALLE;DEL;CERRO DE LOS HOMBRES;CERRO DE LOS HOMBRES;1;6
CAMINO;DEL;CERRO DE LOS INOCENTES;CERRO DE LOS INOCENTES;8;7
CALLE;DEL;CERRO DE VALDECAHONDE;CERRO DE VALDECAHONDE;15;7
CALLE;DEL;CERRO DE VALDEMARTIN;CERRO DE VALDEMARTÍN;5;4
CAMINO;DEL;CERRO DEL AGUILA;CERRO DEL ÁGUILA;16;4
CALLE;DEL;CERRO DEL CAMPO;CERRO DEL CAMPO;17;1
CALLE;DEL;CERRO DEL CARRASCO;CERRO DEL CARRASCO;21;2
CALLE;DEL;CERRO DEL CASTAÑAR;CERRO DEL CASTAÑAR;21;4
CALLE;DEL;CERRO DEL MONTE;CERRO DEL MONTE;12;2
CALLE;DEL;CERRO DEL MURMULLO;CERRO DEL MURMULLO;16;6
CALLE;DEL;CERRO DEL TESORO;CERRO DEL TESORO;1;3
AVENIDA;DEL;CERRO MILANO;CERRO MILANO;6;6
CALLE;DEL;CERRO MINGUETE;CERRO MINGUETE;12;1
CALLE;DEL;CERRO NEGRO;CERRO NEGRO;9;7
CALLE;DEL;CERRO ORTIGOSO;CERRO ORTIGOSO;11;6
CALLE;DEL;CERRO PIÑONERO;CERRO PIÑONERO;15;2
CALLE;DEL;CERRO SAN PEDRO;CERRO SAN PEDRO;12;6
CAMINO;DE LOS;CERROS;CERROS;21;2
CAMINO;DE LOS;CERROS;CERROS;13;6
AVENIDA;DE;CERVANTES;CERVANTES;20;4
CALLE;DE;CERVANTES;CERVANTES;19;1
CALLE;DE;CERVERA;CERVERA;7;2
CALLE;DE;CESAR CORT BOTI;CÉSAR CORT BOTÍ;9;7
CALLE;DE;CESAR GONZALEZ RUANO;CÉSAR GONZÁLEZ RUANO;9;5
TRAVESIA;DE;CESAR GONZALEZ RUANO;CÉSAR GONZÁLEZ RUANO;20;2
CALLE;DE;CESAR MANRIQUE;CÉSAR MANRIQUE;12;6
CALLE;DE;CESAR PASTOR LLOPIS;CÉSAR PASTOR LLOPIS;19;2
CALLE;DE;CESTONA;CESTONA;12;6
CALLE;DE;CEUTA;CEUTA;20;4
PLAZA;DE;CHABUCA GRANDA;CHABUCA GRANDA;5;4
CARRETERA;DEL;CHALET;CHALET;9;7
PISTA;DEL;CHALET;CHALET;11;6
PLAZA;DE;CHAMBERI;CHAMBERÍ;9;5
AVENIDA;DE;CHAMPAGNAT;CHAMPAGNAT;10;5
CALLE;DE;CHANTADA;CHANTADA;20;3
CALLE;DE;CHAPARRAL;CHAPARRAL;8;6
CALLE;DE;CHAPINERIA;CHAPINERÍA;15;9
CALLE;DE LA;CHAPISTERIA;CHAPISTERÍA;10;2
GLORIETA;DE;CHARALA;CHARALÁ;12;6
CALLE;DE LA;CHARCA VERDE;CHARCA VERDE;13;5
PLAZA;DE LA;CHARCA VERDE;CHARCA VERDE;8;7
CALLE;DEL;CHARCO ALTO;CHARCO ALTO;18;2
CAMINO;DEL;CHARCO DEL SOMBRERO;CHARCO DEL SOMBRERO;19;1
CALLE;DEL;CHARCO HONDO;CHARCO HONDO;13;1
CAMINO;DE LOS;CHARCONES;CHARCONES;8;7
CALLE;DEL;CHARLEROI;CHARLEROI;10;1
CALLE;;CHARLIE;CHARLIE;3;2
CALLE;DE LA;CHARQUILLA;CHARQUILLA;12;6
CALLE;DE LA;CHAVASCA;CHAVASCA;17;4
CALLE;DE;CHICLANA;CHICLANA;19;1
CALLE;DE;CHICUELO;CHICUELO;9;7
CALLE;DE;CHILE;CHILE;8;7
PASEO;DE;CHILE;CHILE;9;7
CALLE;DE;CHIMA;CHIMA;19;1
CALLE;DEL;CHIMBO;CHIMBO;18;1
CALLE;DE LA;CHIMENEA;CHIMENEA;8;7
CALLE;DE;CHIMICHAGUA;CHIMICHAGUA;19;1
CAMINO;DE LA;CHINA A VALLECAS;CHINA A VALLECAS;18;3
CALLE;DE;CHINCHILLA;CHINCHILLA;19;1
PASAJE;DE;CHINCHON;CHINCHÓN;18;1
CALLE;DE;CHINDASVINTO;CHINDASVINTO;18;3
PASAJE;DE;CHINDASVINTO;CHINDASVINTO;8;7
CALLE;DE;CHIPIONA;CHIPIONA;3;2
CALLE;DE;CHIQUINQUIRA;CHIQUINQUIRA;8;7
CALLE;;CHIQUITA;CHIQUITA;8;7
CALLE;DE LA;CHIRIMOYA;CHIRIMOYA;9;5
CALLE;DE;CHIRIVEL;CHIRIVEL;19;1
CALLE;DE LA;CHIRIVITA;CHIRIVITA;1;3
CALLE;DE LOS;CHISPEROS;CHISPEROS;16;4
CALLE;DEL;CHOCO;CHOCO;16;6
CALLE;DE;CHOCONTA;CHOCONTA;15;5
PASEO;DE LA;CHOPERA;CHOPERA;15;5
CALLE;DEL;CHOPO;CHOPO;8;3
PASEO;DE LOS;CHOPOS;CHOPOS;18;2
CAMINO;DEL;CHORRILLO;CHORRILLO;12;1
PLAZA;DE;CHOZAS DE CANALES;CHOZAS DE CANALES;6;5
CALLE;DE;CHOZAS DE LA SIERRA;CHOZAS DE LA SIERRA;7;4
CALLE;DEL;CHUCURI;CHUCURI;16;2
PLAZA;DE;CHUECA;CHUECA;8;3
CALLE;DE LOS;CHULAPOS;CHULAPOS;8;4
CALLE;DE LA;CHUMBERA;CHUMBERA;16;4
CALLE;DE;CHURRUCA;CHURRUCA;8;2
PLAZA;DE;CIBELES;CIBELES;20;3
CALLE;DE;CICERON;CICERÓN;5;3
CALLE;DEL;CICLON;CICLÓN;5;3
CALLE;DE;CICONIA;CICONIA;19;1
CALLE;DEL;CID;CID;18;1
CALLE;DEL;CIDACOS;CIDACOS;19;1
CALLE;DE;CIDAMON;CIDAMÓN;13;4
PLAZA;DE;CIDAMON;CIDAMÓN;21;2
CALLE;DE LA;CIDRA;CIDRA;19;1
CALLE;DEL;CIDRO;CIDRO;8;6
CUESTA;DE LOS;CIEGOS;CIEGOS;11;5
PLAZA;DE LAS;CIENCIAS;CIENCIAS;16;2
CALLE;;CIENTO CINCO;CIENTO CINCO;5;4
CALLE;;CIENTO CUATRO;CIENTO CUATRO;5;5
CALLE;;CIENTO DOS;CIENTO DOS;16;4
CALLE;;CIENTO SEIS;CIENTO SEIS;11;7
CALLE;;CIENTO SIETE;CIENTO SIETE;19;1
CALLE;;CIENTO TRES;CIENTO TRES;16;4
CALLE;;CIENTO UNO;CIENTO UNO;18;1
CALLE;DEL;CIERZO;CIERZO;1;6
PLAZA;DE;CIEZA;CIEZA;14;3
CALLE;DE;CIFUENTES;CIFUENTES;11;3
CALLE;DE LAS;CIGARRERAS;CIGARRERAS;11;3
CALLE;DE;CIGOITIA;CIGOITIA;16;4
CALLE;DE LA;CIGÜEÑA;CIGÜEÑA;16;4
CALLE;DEL;CILANTRO;CILANTRO;17;1
CALLE;DE;CIMARRA;CIMARRA;11;6
CALLE;DEL;CINABRIO;CINABRIO;16;5
CALLE;DEL;CINCA;CINCA;11;5
CALLE;DE LOS;CINCELADORES;CINCELADORES;10;1
CALLE;;CINCO;CINCO;16;4
CALLE;DE LAS;CINCO LAGUNAS;CINCO LAGUNAS;16;4
CALLE;;CINCO MERCAMADRID;CINCO MERCAMADRID;2;3
CALLE;DE;CINCOVILLAS;CINCOVILLAS;9;7
CALLE;;CINCUENTA MERCAMADRID;CINCUENTA MERCAMADRID;17;4
CALLE;;CINCUENTA Y DOS MERCAMADRID;CINCUENTA Y DOS MERCAMADRID;5;2
CALLE;DEL;CINCUENTIN;CINCUENTÍN;16;4
CALLE;DEL;CINE;CINE;1;4
PLAZA;DEL;CINE;CINE;2;1
PLAZA;DEL;CINE PARIS;CINE PARÍS;6;6
CALLE;DE;CINTRA;CINTRA;1;4
CALLE;DE LOS;CIPRESES;CIPRESES;1;3
CALLE;DE;CIPRIANO SANCHO;CIPRIANO SANCHO;1;4
CALLE;DE;CIRAUQUI;CIRAUQUI;3;5
CALLE;DE;CIRCE;CIRCE;4;1
CALLE;DEL;CIRCON;CIRCÓN;6;2
CALLE;DE LA;CIRCONITA;CIRCONITA;21;4
PLAZA;;CIRCULAR;CIRCULAR;4;1
CALLE;DEL;CIRCULO;CÍRCULO;5;1
CARRETERA;DE;CIRCUNVALACION DE IBERIA;CIRCUNVALACIÓN DE IBERIA;15;6
CALLE;DE;CIRILO MARTINEZ NOVILLO;CIRILO MARTÍNEZ NOVILLO;15;6
CALLE;DE LA;CIRUELA;CIRUELA;15;3
CALLE;DEL;CISNE;CISNE;11;6
CALLE;DE LA;CIUDAD DE AGUILAS;CIUDAD DE ÁGUILAS;1;1
AVENIDA;DE LA;CIUDAD DE BARCELONA;CIUDAD DE BARCELONA;9;3
CALLE;DE;CIUDAD DE FRIAS;CIUDAD DE FRÍAS;13;1
PASEO;DE LA;CIUDAD DE PLASENCIA;CIUDAD DE PLASENCIA;21;4
PLAZA;DE LA;CIUDAD DE SALTA;CIUDAD DE SALTA;8;4
PLAZA;DE LA;CIUDAD DE VIENA;CIUDAD DE VIENA;17;5
CALLE;DE LA;CIUDAD ENCANTADA;CIUDAD ENCANTADA;2;2
PLAZA;DE LA;CIUDAD LINEAL;CIUDAD LINEAL;20;6
CALLE;DE;CIUDAD REAL;CIUDAD REAL;11;2
CALLE;DE;CIUDAD RODRIGO;CIUDAD RODRIGO;19;1
CARRETERA;DE LA;CIUDAD UNIVERSITARIA;CIUDAD UNIVERSITARIA;9;6
CALLE;DE LA;CIUDAD VIEJA DE CACERES;CIUDAD VIEJA DE CÁCERES;9;7
CALLE;DE LA;CIUDADANIA;CIUDADANÍA;5;1
PLAZA;;CIVICA;CÍVICA;20;4
CALLEJON;DE LOS;CIVILES;CIVILES;20;6
CAMINO;DE LOS;CIVILES;CIVILES;9;7
CALLE;DE;CLARA CAMPOAMOR;CLARA CAMPOAMOR;18;1
CALLE;DE;CLARA DEL REY;CLARA DEL REY;18;3
CALLE;DE;CLARA SCHUMANN;CLARA SCHUMANN;18;1
CALLE;DE LOS;CLARINETES;CLARINETES;18;1
CALLE;DE LAS;CLARISAS;CLARISAS;11;6
CALLE;DE;CLAUDIO COELLO;CLAUDIO COELLO;10;5
CALLE;DE;CLAUDIO FERRERO FERRERO;CLAUDIO FERRERO FERRERO;11;7
CALLE;DE;CLAUDIO MOYANO;CLAUDIO MOYANO;5;5
CALLE;DE;CLAUDIO SANCHEZ ALBORNOZ;CLAUDIO SÁNCHEZ ALBORNOZ;15;1
CALLE;DEL;CLAVEL;CLAVEL;8;6
CALLE;DE LAS;CLAVELINAS;CLAVELINAS;20;7
CALLE;DE;CLAVIJO;CLAVIJO;2;5
CALLE;DE;CLAVILEÑO;CLAVILEÑO;2;5
PASAJE;DE;CLAVILEÑO;CLAVILEÑO;5;6
CALLE;DE;CLEMENTE ALONSO;CLEMENTE ALONSO;17;4
CALLE;DE;CLEMENTE FERNANDEZ;CLEMENTE FERNÁNDEZ;21;2
CALLE;DE;CLEOPATRA;CLEOPATRA;18;2
CALLE;DE LA;CLIVIA;CLIVIA;11;6
CARRETERA;DEL;CLUB DE CAMPO;CLUB DE CAMPO;9;5
CALLE;DE LA;COALICION;COALICIÓN;14;3
CALLE;DEL;COBALTO;COBALTO;2;7
PASAJE;DE;COBEÑA;COBEÑA;3;1
CALLE;DE;COBOS DE SEGOVIA;COBOS DE SEGOVIA;3;2
CALLE;DEL;COBRE;COBRE;17;1
CALLE;DE;COCA;COCA;15;7
CALLE;DE;COCHABAMBA;COCHABAMBA;9;3
CALLE;DE LAS;COCHERAS;COCHERAS;14;2
CALLE;DEL;COCHERON DE LA VILLA;COCHERÓN DE LA VILLA;2;5
CALLE;DE LOS;COCHEROS;COCHEROS;1;6
CALLE;DE;COCO CHANEL;COCO CHANEL;11;6
CALLE;DE;COCUY;COCUY;17;4
CALLE;DEL;CODO;CODO;13;2
CALLE;DE LA;CODORNIZ;CODORNIZ;11;5
CALLE;DE;COGOLLUDO;COGOLLUDO;5;2
